Date,Metro Land Corp Ltd
20060119,303.40854393136595
20060120,306.75758207747435
20060121,306.75758207747435
20060122,306.75758207747435
20060123,298.9577104221004
20060124,297.2553084683083
20060125,301.82850438642976
20060126,301.82850438642976
20060127,301.82850438642976
20060128,301.82850438642976
20060129,301.82850438642976
20060130,301.82850438642976
20060131,301.82850438642976
20060201,297.9027695379232
20060202,297.9027695379232
20060203,297.9027695379232
20060204,297.9027695379232
20060205,297.9027695379232
20060206,290.6232104068989
20060207,289.4366944144314
20060208,282.1431905356527
20060209,288.63834548112067
20060210,287.291904039253
20060211,287.291904039253
20060212,287.291904039253
20060213,288.9706618257954
20060214,287.214458117045
20060215,287.29097824894785
20060216,295.4332828875507
20060217,302.317729858477
20060218,302.317729858477
20060219,302.317729858477
20060220,299.0660344405429
20060221,297.10257289243566
20060222,295.0124450244008
20060223,295.069777116666
20060224,293.00282010826675
20060225,293.00282010826675
20060226,293.00282010826675
20060227,286.4673162938565
20060228,285.07260085278983
20060301,281.7534976704827
20060302,290.71846858639225
20060303,293.6280472814249
20060304,293.6280472814249
20060305,293.6280472814249
20060306,297.10621900230933
20060307,301.95987645602264
20060308,299.5638067475609
20060309,294.1136605205057
20060310,299.4690492230161
20060311,299.4690492230161
20060312,299.4690492230161
20060313,297.04509373627974
20060314,294.93394178690994
20060315,292.32206518394884
20060316,284.0971018047313
20060317,289.9074339033526
20060318,289.9074339033526
20060319,289.9074339033526
20060320,284.4128535797004
20060321,279.5598206385378
20060322,279.85382417492156
20060323,276.6414123394284
20060324,282.2249672878008
20060325,282.2249672878008
20060326,282.2249672878008
20060327,280.44697811157397
20060328,279.3666308777686
20060329,276.4767346793806
20060330,277.8834773153189
20060331,262.4825820077504
20060401,259.0880706667207
20060402,259.0880706667207
20060403,248.59148386811717
20060404,253.82090477707828
20060405,253.06027910738126
20060406,250.78236365001064
20060407,237.32163302311702
20060408,237.32163302311702
20060409,237.32163302311702
20060410,235.4258930018735
20060411,239.00007717315663
20060412,239.38656503315863
20060413,235.51509780771838
20060414,235.2578432363266
20060415,235.2578432363266
20060416,235.2578432363266
20060417,238.75702868075012
20060418,252.14720956653173
20060419,250.84601309770576
20060420,262.9529402199558
20060421,264.96327335483596
20060422,264.96327335483596
20060423,264.96327335483596
20060424,278.22541370627397
20060425,280.08689014007666
20060426,272.840633963234
20060427,276.2243473538541
20060428,257.2843467473912
20060429,257.2843467473912
20060430,257.2843467473912
20060501,253.91629363963165
20060502,253.91629363963165
20060503,253.91629363963165
20060504,253.91629363963165
20060505,253.91629363963165
20060506,253.91629363963165
20060507,253.91629363963165
20060508,248.4967770068717
20060509,246.65670693225354
20060510,246.29177596596375
20060511,237.07458487509078
20060512,226.84624606919027
20060513,226.84624606919027
20060514,226.84624606919027
20060515,206.4791488602202
20060516,202.75618258963019
20060517,192.86395886995814
20060518,196.5056902319226
20060519,185.9562725335885
20060520,185.9562725335885
20060521,185.9562725335885
20060522,186.12359063832244
20060523,185.82092319605806
20060524,184.96217199558552
20060525,185.1603259694464
20060526,187.25824578439602
20060527,187.25824578439602
20060528,187.25824578439602
20060529,189.40432529650528
20060530,189.40946702585472
20060531,188.60949486379508
20060601,181.7753233772532
20060602,165.25249158210983
20060603,165.25249158210983
20060604,165.25249158210983
20060605,173.6945302587864
20060606,167.74101037057974
20060607,183.8368290137152
20060608,190.13521996745456
20060609,187.31330323276373
20060610,187.31330323276373
20060611,187.31330323276373
20060612,188.81380697013267
20060613,188.89697932946814
20060614,188.65884742060416
20060615,190.21373748011945
20060616,191.32671897553868
20060617,191.32671897553868
20060618,191.32671897553868
20060619,191.91089622627544
20060620,190.27690090013505
20060621,191.54741007700858
20060622,191.39126966474274
20060623,192.50673550050976
20060624,192.50673550050976
20060625,192.50673550050976
20060626,193.1910343597705
20060627,191.93826461910018
20060628,193.11374335097656
20060629,194.9484446225031
20060630,196.86519015285575
20060701,194.20658650041688
20060702,194.20658650041688
20060703,197.4442775250238
20060704,222.56615410858925
20060705,237.60197208813716
20060706,226.14198360526228
20060707,219.08874970546384
20060708,219.08874970546384
20060709,219.08874970546384
20060710,215.7456467474816
20060711,220.52993755239086
20060712,222.66980675186377
20060713,244.7754126075672
20060714,244.05686049951163
20060715,244.05686049951163
20060716,244.05686049951163
20060717,242.87689610187678
20060718,243.58045423279796
20060719,251.75592005383717
20060720,248.08983858183197
20060721,245.29446870124767
20060722,245.29446870124767
20060723,245.29446870124767
20060724,236.69401108898768
20060725,231.44220666254878
20060726,221.67712489739074
20060727,232.53562217509383
20060728,227.48562579074687
20060729,227.48562579074687
20060730,227.48562579074687
20060731,246.88084500060205
20060801,251.2350598892909
20060802,249.44059983746254
20060803,253.93388683063895
20060804,268.6731230284155
20060805,268.6731230284155
20060806,268.6731230284155
20060807,288.97975955426716
20060808,273.80283618972925
20060809,274.17860112729767
20060810,270.4859930365968
20060811,264.6983787293182
20060812,264.6983787293182
20060813,264.6983787293182
20060814,273.5215941117162
20060815,245.90481561939225
20060816,247.47134969760234
20060817,254.34883823724982
20060818,262.82507261035596
20060819,262.82507261035596
20060820,262.82507261035596
20060821,264.43493024436975
20060822,266.2648902736905
20060823,264.2360368963039
20060824,257.25749160381935
20060825,254.26718575018398
20060826,254.26718575018398
20060827,254.26718575018398
20060828,247.50596805412852
20060829,250.61912820149735
20060830,245.7943317598177
20060831,251.75587387333374
20060901,248.50497707891432
20060902,248.50497707891432
20060903,248.50497707891432
20060904,245.7895617421687
20060905,250.3070152505709
20060906,257.5423867173593
20060907,261.39742204798546
20060908,262.00566873723517
20060909,262.00566873723517
20060910,262.00566873723517
20060911,256.9446642450828
20060912,260.1040497630248
20060913,263.07914994277405
20060914,270.4252270475312
20060915,271.87031153297505
20060916,271.87031153297505
20060917,271.87031153297505
20060918,264.5671918958661
20060919,262.29816159199123
20060920,261.6550080932135
20060921,261.8300211913862
20060922,262.9813910121087
20060923,262.9813910121087
20060924,262.9813910121087
20060925,248.7342668989245
20060926,254.544585251622
20060927,258.33678836030526
20060928,264.9964611645521
20060929,261.62820238298593
20060930,261.62820238298593
20061001,258.09124644058204
20061002,258.09124644058204
20061003,258.09124644058204
20061004,258.09124644058204
20061005,258.09124644058204
20061006,258.09124644058204
20061007,258.09124644058204
20061008,258.09124644058204
20061009,258.7096232778626
20061010,266.11498675717604
20061011,257.73652631304736
20061012,263.97146487348226
20061013,264.238144006749
20061014,264.238144006749
20061015,264.238144006749
20061016,262.75216630100334
20061017,264.84344522935004
20061018,265.6926245906732
20061019,263.63848725390005
20061020,265.2098398950945
20061021,265.2098398950945
20061022,265.2098398950945
20061023,280.63971456655287
20061024,279.02348891906746
20061025,287.62890810657046
20061026,289.4513433182641
20061027,283.28118879905844
20061028,283.28118879905844
20061029,283.28118879905844
20061030,297.70002337824974
20061031,297.77040407885573
20061101,297.47501929674735
20061102,299.7045361539329
20061103,295.8438743518136
20061104,295.8438743518136
20061105,295.8438743518136
20061106,300.86551460270726
20061107,309.21272411321155
20061108,305.67738575873517
20061109,306.8309895693262
20061110,320.3610396420171
20061111,320.3610396420171
20061112,320.3610396420171
20061113,332.06865691391465
20061114,329.919905422015
20061115,330.4705054384373
20061116,337.09073566534437
20061117,336.19668664281636
20061118,336.19668664281636
20061119,336.19668664281636
20061120,344.21625374390766
20061121,347.1088215133841
20061122,342.9060888925022
20061123,338.98283332516615
20061124,329.60023434675355
20061125,329.60023434675355
20061126,329.60023434675355
20061127,323.69311265873
20061128,324.14372695964136
20061129,326.8542406105808
20061130,327.71252198340017
20061201,330.5785460551911
20061202,330.5785460551911
20061203,330.5785460551911
20061204,331.9662122962363
20061205,325.5777087899237
20061206,335.00603199180716
20061207,333.4762139077074
20061208,347.17218469957305
20061209,347.17218469957305
20061210,347.17218469957305
20061211,344.55351280498513
20061212,353.31539133932455
20061213,350.7929740017856
20061214,347.2344562863821
20061215,345.14864050795916
20061216,345.14864050795916
20061217,345.14864050795916
20061218,350.8652575265843
20061219,355.69756990784947
20061220,345.5635976932588
20061221,343.58690783370116
20061222,343.4713516738699
20061223,343.4713516738699
20061224,343.4713516738699
20061225,352.0338545880122
20061226,363.74060789687866
20061227,374.11381911474103
20061228,392.90490543789025
20061229,397.9855929895586
20061230,397.9855929895586
20061231,397.9855929895586
20070101,392.8201363154677
20070102,392.8201363154677
20070103,392.8201363154677
20070104,392.8083027126126
20070105,382.9681188893699
20070106,382.9681188893699
20070107,382.9681188893699
20070108,357.60017036690135
20070109,343.6492891403174
20070110,330.78522368943834
20070111,334.59145893260177
20070112,343.62535314116064
20070113,343.62535314116064
20070114,343.62535314116064
20070115,336.32763731469646
20070116,325.1409380722485
20070117,331.0556161719494
20070118,321.335103560734
20070119,319.10685929025453
20070120,319.10685929025453
20070121,319.10685929025453
20070122,304.853976578914
20070123,285.55840891860794
20070124,296.00871493997084
20070125,304.3217324351035
20070126,278.09457234361906
20070127,278.09457234361906
20070128,278.09457234361906
20070129,273.35813585434664
20070130,284.7850034320238
20070131,317.8875236027713
20070201,313.9302852708642
20070202,315.4003445827869
20070203,315.4003445827869
20070204,315.4003445827869
20070205,311.1661952852467
20070206,303.02518130475823
20070207,302.49836733903965
20070208,295.4688728574323
20070209,293.0710153298574
20070210,293.0710153298574
20070211,293.0710153298574
20070212,284.29421963851524
20070213,282.1899680416902
20070214,289.4248023276218
20070215,284.3894758105003
20070216,287.9095279971425
20070217,287.9095279971425
20070218,287.9095279971425
20070219,287.9095279971425
20070220,287.9095279971425
20070221,287.9095279971425
20070222,287.9095279971425
20070223,287.9095279971425
20070224,287.9095279971425
20070225,287.9095279971425
20070226,279.5892018310663
20070227,295.0573170285092
20070228,288.2165125457121
20070301,272.5916244378528
20070302,277.61572332823704
20070303,277.61572332823704
20070304,277.61572332823704
20070305,284.9047150179969
20070306,288.3344317628723
20070307,290.5706446854578
20070308,291.2414978266856
20070309,297.94130334029
20070310,297.94130334029
20070311,297.94130334029
20070312,286.94904453923516
20070313,278.468058751483
20070314,285.1856047556469
20070315,276.08138757222594
20070316,283.8394407631089
20070317,283.8394407631089
20070318,283.8394407631089
20070319,279.53657986313317
20070320,268.494725119756
20070321,269.232394687998
20070322,269.97966333060475
20070323,265.9104912622577
20070324,265.9104912622577
20070325,265.9104912622577
20070326,260.3010630310802
20070327,261.33060865179687
20070328,269.2298987534321
20070329,277.16984626971555
20070330,266.33682023203147
20070331,266.33682023203147
20070401,263.03011514779763
20070402,267.34820758104627
20070403,263.46063172978796
20070404,266.5872084966973
20070405,265.74812731370025
20070406,265.4823994959479
20070407,265.4823994959479
20070408,265.4823994959479
20070409,264.5995713777484
20070410,249.88168469338086
20070411,253.07699982151968
20070412,253.0593140795827
20070413,265.16913138066167
20070414,265.16913138066167
20070415,265.16913138066167
20070416,257.0536530107453
20070417,233.47093701456652
20070418,235.2786371325555
20070419,246.711281202424
20070420,240.93575130309836
20070421,240.93575130309836
20070422,240.93575130309836
20070423,234.91548342152282
20070424,235.93262744356338
20070425,217.22584825512502
20070426,203.21426089267104
20070427,199.64228388885368
20070428,199.64228388885368
20070429,199.64228388885368
20070430,206.41917468121986
20070501,203.89174365753615
20070502,203.89174365753615
20070503,203.89174365753615
20070504,203.89174365753615
20070505,203.89174365753615
20070506,203.89174365753615
20070507,203.89174365753615
20070508,185.8093228038873
20070509,182.50149523944597
20070510,191.53179419416955
20070511,196.4048194217858
20070512,196.4048194217858
20070513,196.4048194217858
20070514,188.32072017063882
20070515,198.68278965273558
20070516,200.5051080851186
20070517,201.2643280696521
20070518,201.40070868660703
20070519,201.40070868660703
20070520,201.40070868660703
20070521,190.50428774176888
20070522,193.57543697051088
20070523,182.99659732875136
20070524,192.15576309587306
20070525,190.22118596610795
20070526,190.22118596610795
20070527,190.22118596610795
20070528,190.42855931055283
20070529,188.46889922865452
20070530,200.16802769864162
20070531,239.33533171479002
20070601,254.0714156217918
20070602,254.0714156217918
20070603,254.0714156217918
20070604,268.79600410594753
20070605,280.0660734105404
20070606,271.56582091803114
20070607,268.3099985589002
20070608,270.20716303916686
20070609,270.20716303916686
20070610,270.20716303916686
20070611,255.75904407923218
20070612,259.84184779116964
20070613,261.76310693217323
20070614,260.90392529669214
20070615,260.9630948448678
20070616,260.9630948448678
20070617,260.9630948448678
20070618,250.56925096696799
20070619,229.17909679970342
20070620,219.1218360476121
20070621,224.6872449413232
20070622,239.62360073523593
20070623,239.62360073523593
20070624,239.62360073523593
20070625,259.1036476876122
20070626,258.53222236512886
20070627,248.1644809639298
20070628,268.82200965408555
20070629,306.743431764813
20070630,306.743431764813
20070701,303.3244036120587
20070702,296.1370309333798
20070703,290.3494005370103
20070704,293.14540129348285
20070705,310.20164089985127
20070706,291.46468381073765
20070707,291.46468381073765
20070708,291.46468381073765
20070709,272.7861305074203
20070710,282.1596391470281
20070711,277.95049839920506
20070712,290.72990809951295
20070713,296.5554395421489
20070714,296.5554395421489
20070715,296.5554395421489
20070716,295.73417453216075
20070717,295.76933067477626
20070718,290.37057716164156
20070719,303.8664231071398
20070720,297.91854361447974
20070721,297.91854361447974
20070722,297.91854361447974
20070723,269.1464683544295
20070724,257.82223365180545
20070725,247.72642649746734
20070726,249.60047174105225
20070727,249.44573663797982
20070728,249.44573663797982
20070729,249.44573663797982
20070730,250.16157900439487
20070731,258.9246212291794
20070801,250.4706874351184
20070802,234.0040716180001
20070803,237.26781749780685
20070804,237.26781749780685
20070805,237.26781749780685
20070806,248.4979118432874
20070807,266.5983829870867
20070808,270.1683225887142
20070809,266.0812179512576
20070810,240.44611546002
20070811,240.44611546002
20070812,240.44611546002
20070813,249.01221361912826
20070814,253.75918573752938
20070815,263.90044321053125
20070816,258.0624251029874
20070817,254.94660119474355
20070818,254.94660119474355
20070819,254.94660119474355
20070820,247.19710315187234
20070821,248.97166581551375
20070822,237.0494776421623
20070823,234.27414491046633
20070824,240.76697170012596
20070825,240.76697170012596
20070826,240.76697170012596
20070827,250.1358128592891
20070828,254.33893982550578
20070829,250.65322524144275
20070830,249.85156605646415
20070831,257.66566112676355
20070901,254.93571779757204
20070902,254.93571779757204
20070903,256.28881677239224
20070904,252.17181696383338
20070905,247.14619635834495
20070906,244.03590259793023
20070907,258.29073852920595
20070908,258.29073852920595
20070909,258.29073852920595
20070910,261.92923225114896
20070911,278.1779180820796
20070912,289.82964859664827
20070913,293.6877796690287
20070914,293.03666623648536
20070915,293.03666623648536
20070916,293.03666623648536
20070917,281.8128704019685
20070918,279.77983846568816
20070919,283.74751477278573
20070920,287.60858714675925
20070921,302.3367031822993
20070922,302.3367031822993
20070923,302.3367031822993
20070924,316.7810223474804
20070925,289.98020803084785
20070926,287.3979850285793
20070927,300.44921269984786
20070928,309.4852799583683
20070929,309.4852799583683
20070930,309.4852799583683
20071001,306.32257791304613
20071002,306.32257791304613
20071003,306.32257791304613
20071004,306.32257791304613
20071005,306.32257791304613
20071006,306.32257791304613
20071007,306.32257791304613
20071008,300.2610346987926
20071009,282.7747563208599
20071010,262.4197281179904
20071011,267.3024009473327
20071012,268.58939180483975
20071013,268.58939180483975
20071014,268.58939180483975
20071015,272.08799805884314
20071016,277.67788108250716
20071017,276.450499099098
20071018,264.37652840655244
20071019,263.4757559593993
20071020,263.4757559593993
20071021,263.4757559593993
20071022,256.86465482664397
20071023,266.14446939533286
20071024,262.97403027964106
20071025,265.5874324816806
20071026,244.5411333227975
20071027,244.5411333227975
20071028,244.5411333227975
20071029,231.34820257445634
20071030,240.7619705451998
20071031,235.62368724085331
20071101,227.72769979415207
20071102,240.86397726448493
20071103,240.86397726448493
20071104,240.86397726448493
20071105,232.15797100413593
20071106,220.18127150799242
20071107,228.31826484370603
20071108,220.86364123037376
20071109,223.4194254741498
20071110,223.4194254741498
20071111,223.4194254741498
20071112,214.76261532756226
20071113,217.43412091658968
20071114,205.14141463821113
20071115,199.14310868243123
20071116,195.42071974400557
20071117,195.42071974400557
20071118,195.42071974400557
20071119,194.59483344958483
20071120,187.32710957142208
20071121,192.6998289316471
20071122,206.32572126835012
20071123,213.40928817110287
20071124,213.40928817110287
20071125,213.40928817110287
20071126,222.12314658770367
20071127,232.85871671756004
20071128,224.27305546934284
20071129,219.25792783815191
20071130,227.15043919811743
20071201,224.95499960462115
20071202,224.95499960462115
20071203,224.85827733067987
20071204,227.60844345010497
20071205,224.52341376493595
20071206,212.12683468937414
20071207,214.44976713695564
20071208,214.44976713695564
20071209,214.44976713695564
20071210,216.67332247626874
20071211,213.34651093941463
20071212,222.6558878537923
20071213,224.26978871054874
20071214,217.9604364338448
20071215,217.9604364338448
20071216,217.9604364338448
20071217,225.48510315171708
20071218,222.45533179481475
20071219,219.66850718488587
20071220,222.46658942434618
20071221,210.7864920337517
20071222,210.7864920337517
20071223,210.7864920337517
20071224,206.96957523811736
20071225,202.3625457151309
20071226,201.42148011221107
20071227,189.2067710178488
20071228,189.42428567029864
20071229,189.42428567029864
20071230,189.42428567029864
20071231,189.42428567029864
20080101,187.63882699249564
20080102,182.4628046848205
20080103,180.12575194834903
20080104,179.3229050735156
20080105,179.3229050735156
20080106,179.3229050735156
20080107,179.24563724597786
20080108,184.53301328844762
20080109,178.10364682266376
20080110,177.0822897519246
20080111,183.9392324414733
20080112,183.9392324414733
20080113,183.9392324414733
20080114,192.12736605577115
20080115,185.15064320324115
20080116,176.30305928106938
20080117,169.56959554326886
20080118,170.4017625487343
20080119,170.4017625487343
20080120,170.4017625487343
20080121,166.05999727205807
20080122,174.21353166829252
20080123,169.1212440908041
20080124,168.57661482906198
20080125,166.46770544914682
20080126,166.46770544914682
20080127,166.46770544914682
20080128,177.37265234733303
20080129,174.76212511954347
20080130,175.74272035998587
20080131,180.99578641731395
20080201,196.94980667666306
20080202,196.94980667666306
20080203,196.94980667666306
20080204,195.83880224803397
20080205,180.85554606565628
20080206,180.85554606565628
20080207,180.85554606565628
20080208,180.85554606565628
20080209,180.85554606565628
20080210,180.85554606565628
20080211,180.85554606565628
20080212,180.85554606565628
20080213,174.32266797078853
20080214,171.10927229835244
20080215,161.72054387476712
20080216,161.72054387476712
20080217,161.72054387476712
20080218,156.9167117374106
20080219,159.256229364703
20080220,167.68415055271188
20080221,153.591536992291
20080222,156.01972820496093
20080223,156.01972820496093
20080224,156.01972820496093
20080225,158.07768483336204
20080226,160.2082150446825
20080227,162.45164955744596
20080228,159.91520050348524
20080229,160.66882913307217
20080301,159.25442909722682
20080302,159.25442909722682
20080303,158.63517153518845
20080304,159.42373064681658
20080305,162.29919981347922
20080306,161.42307185512075
20080307,162.83368894559817
20080308,162.83368894559817
20080309,162.83368894559817
20080310,168.93608797565597
20080311,168.3508232431693
20080312,172.02371518785606
20080313,169.72089186228882
20080314,173.16485525544527
20080315,173.16485525544527
20080316,173.16485525544527
20080317,187.48195043644665
20080318,197.2622371747965
20080319,185.52961690217592
20080320,178.67185765648966
20080321,178.86969465154144
20080322,178.86969465154144
20080323,178.86969465154144
20080324,170.07964310767107
20080325,164.76623255357623
20080326,162.5034174781402
20080327,171.41614316548024
20080328,163.2315649349693
20080329,163.2315649349693
20080330,163.2315649349693
20080331,165.0733441347099
20080401,169.39076002756966
20080402,183.48160842614703
20080403,182.4851097244487
20080404,182.4851097244487
20080405,182.4851097244487
20080406,182.4851097244487
20080407,174.0090198830934
20080408,172.21809781191263
20080409,168.22715690878942
20080410,172.47032692986886
20080411,176.85422860612508
20080412,176.85422860612508
20080413,176.85422860612508
20080414,189.3722796195396
20080415,187.73108159634498
20080416,199.30702310104908
20080417,216.53064012800886
20080418,230.5641453118678
20080419,230.5641453118678
20080420,230.5641453118678
20080421,250.61605528113952
20080422,260.6696463209571
20080423,240.22313651013087
20080424,226.1235911834969
20080425,219.76529603519614
20080426,219.76529603519614
20080427,219.76529603519614
20080428,227.6010979328469
20080429,242.64330276601765
20080430,223.02412273012027
20080501,221.26923343161073
20080502,221.26923343161073
20080503,221.26923343161073
20080504,221.26923343161073
20080505,216.82004394628447
20080506,220.31555163542671
20080507,230.94733527151436
20080508,225.23884226491592
20080509,228.23071674706551
20080510,228.23071674706551
20080511,228.23071674706551
20080512,226.19541864067256
20080513,232.38957680834994
20080514,222.85161052747367
20080515,226.0670087608752
20080516,224.68772621491283
20080517,224.68772621491283
20080518,224.68772621491283
20080519,225.09971404491202
20080520,243.6596609745269
20080521,242.0376205845741
20080522,251.56291882058906
20080523,249.75796031279586
20080524,249.75796031279586
20080525,249.75796031279586
20080526,261.67494855893494
20080527,257.9308446292378
20080528,246.40526063815918
20080529,252.8483120015748
20080530,255.68806799728316
20080531,255.68806799728316
20080601,253.7905231842301
20080602,252.9027001680635
20080603,253.8359972065471
20080604,258.05775013672246
20080605,255.26348365965956
20080606,254.50279757744076
20080607,254.50279757744076
20080608,254.50279757744076
20080609,254.50279757744076
20080610,240.64961142258517
20080611,225.55522366369254
20080612,239.92339770261069
20080613,260.4024865196273
20080614,260.4024865196273
20080615,260.4024865196273
20080616,284.8204307747546
20080617,295.5355013818536
20080618,288.8336473867241
20080619,311.97690394600073
20080620,304.535214873703
20080621,304.535214873703
20080622,304.535214873703
20080623,304.577823056872
20080624,311.0505465571017
20080625,290.78462659975236
20080626,295.81258954205185
20080627,318.8220720855805
20080628,318.8220720855805
20080629,318.8220720855805
20080630,330.5725063323489
20080701,349.8562087171057
20080702,344.8060357130391
20080703,336.95477717965974
20080704,341.5799472558281
20080705,341.5799472558281
20080706,341.5799472558281
20080707,318.6827257100327
20080708,300.94423382393273
20080709,296.51497898383667
20080710,298.5154085563722
20080711,305.38551709326737
20080712,305.38551709326737
20080713,305.38551709326737
20080714,303.3112951996936
20080715,301.0846147958686
20080716,300.84635441402725
20080717,299.4115733216153
20080718,294.29146345282936
20080719,294.29146345282936
20080720,294.29146345282936
20080721,294.34672554122255
20080722,303.87850166126
20080723,293.095864496408
20080724,285.5179842212767
20080725,291.0143911655549
20080726,291.0143911655549
20080727,291.0143911655549
20080728,281.01779687855134
20080729,290.85425878527866
20080730,295.3993649354551
20080731,302.8283037088293
20080801,294.4120991705215
20080802,294.4120991705215
20080803,294.4120991705215
20080804,297.1897055028038
20080805,304.95441780247876
20080806,302.0015446525234
20080807,298.4432355085985
20080808,323.6781137794839
20080809,323.6781137794839
20080810,323.6781137794839
20080811,335.4827277667066
20080812,328.411906032286
20080813,320.88667572869616
20080814,319.8818968866761
20080815,320.586829527217
20080816,320.586829527217
20080817,320.586829527217
20080818,349.1940074957696
20080819,347.9224326727831
20080820,321.87586078912443
20080821,331.75802010321985
20080822,336.811405152849
20080823,336.811405152849
20080824,336.811405152849
20080825,336.00999768228104
20080826,349.78905828353254
20080827,343.6873754942077
20080828,344.4352124651743
20080829,332.3040073695891
20080830,332.3040073695891
20080831,332.3040073695891
20080901,336.02416114042626
20080902,334.363736927912
20080903,327.3984658360389
20080904,327.42268807994594
20080905,334.9098369988059
20080906,334.9098369988059
20080907,334.9098369988059
20080908,353.011937598013
20080909,352.90872634852053
20080910,350.6057551951847
20080911,357.26186334975057
20080912,356.70601361293296
20080913,356.70601361293296
20080914,356.70601361293296
20080915,356.70601361293296
20080916,367.70996890593045
20080917,385.5304701889322
20080918,398.8102786435085
20080919,370.17129739384984
20080920,370.17129739384984
20080921,370.17129739384984
20080922,359.69125450168406
20080923,393.40160386344115
20080924,390.66048250674964
20080925,388.87730668919664
20080926,378.75379071520484
20080927,378.75379071520484
20080928,378.75379071520484
20080929,378.75379071520484
20080930,378.75379071520484
20081001,376.51836073298415
20081002,376.51836073298415
20081003,376.51836073298415
20081004,376.51836073298415
20081005,376.51836073298415
20081006,397.4710483977157
20081007,406.0148479267607
20081008,413.28839403794615
20081009,427.3242781847451
20081010,463.93844041655274
20081011,463.93844041655274
20081012,463.93844041655274
20081013,475.2598404030532
20081014,490.50504124355547
20081015,483.4830470870052
20081016,496.3975104009598
20081017,496.7695861081191
20081018,496.7695861081191
20081019,496.7695861081191
20081020,479.13480508575503
20081021,482.6427256460099
20081022,486.63006773761424
20081023,489.79205440531223
20081024,498.8597228245364
20081025,498.8597228245364
20081026,498.8597228245364
20081027,519.7331230930687
20081028,518.4142480393862
20081029,547.4139683571012
20081030,564.3054918025013
20081031,562.8007391851446
20081101,559.7345840989703
20081102,559.7345840989703
20081103,571.3988885869838
20081104,579.9575681877077
20081105,563.5564179718227
20081106,577.9289216826418
20081107,566.2548560052709
20081108,566.2548560052709
20081109,566.2548560052709
20081110,538.3373785069344
20081111,535.501407863129
20081112,520.6768547809958
20081113,522.465863869521
20081114,479.62688660033433
20081115,479.62688660033433
20081116,479.62688660033433
20081117,443.3602991116338
20081118,442.9897807273899
20081119,430.58449854279974
20081120,396.86536158521255
20081121,384.4563792858846
20081122,384.4563792858846
20081123,384.4563792858846
20081124,419.85691091860394
20081125,441.0228823793462
20081126,444.5166823365161
20081127,476.85463356694595
20081128,505.0291024424047
20081129,505.0291024424047
20081130,505.0291024424047
20081201,485.83536713292926
20081202,473.5882975062529
20081203,448.2342181012923
20081204,452.66587161167064
20081205,432.63514358933185
20081206,432.63514358933185
20081207,432.63514358933185
20081208,415.61456058401217
20081209,440.97430250305746
20081210,420.4720298543644
20081211,421.05162246281435
20081212,429.8489923014445
20081213,429.8489923014445
20081214,429.8489923014445
20081215,431.36211507992533
20081216,410.0668210843723
20081217,412.08690912984895
20081218,408.7632627370865
20081219,408.24913745047655
20081220,408.24913745047655
20081221,408.24913745047655
20081222,400.60557027053403
20081223,404.2315078633595
20081224,434.2893997098498
20081225,459.79793500899507
20081226,467.9609653370168
20081227,467.9609653370168
20081228,467.9609653370168
20081229,458.3888906107262
20081230,462.8687759461495
20081231,458.03513794596006
20090101,455.793414388513
20090102,455.793414388513
20090103,455.793414388513
20090104,455.793414388513
20090105,438.7213041794305
20090106,426.65208501911485
20090107,419.5912875051825
20090108,435.9016233708391
20090109,422.6894999665018
20090110,422.6894999665018
20090111,422.6894999665018
20090112,418.91141680595683
20090113,436.632180081034
20090114,418.30987642762494
20090115,396.59952717539005
20090116,389.43632704811847
20090117,389.43632704811847
20090118,389.43632704811847
20090119,398.35601417876774
20090120,392.9066436843343
20090121,376.04560307538645
20090122,378.8901468052653
20090123,383.36142740386964
20090124,383.36142740386964
20090125,383.36142740386964
20090126,383.36142740386964
20090127,383.36142740386964
20090128,383.36142740386964
20090129,383.36142740386964
20090130,383.36142740386964
20090131,383.36142740386964
20090201,381.561422972458
20090202,378.2413940073657
20090203,365.4176726059306
20090204,365.70762729888145
20090205,376.0537765358603
20090206,367.76599666531365
20090207,367.76599666531365
20090208,367.76599666531365
20090209,340.9877203863905
20090210,322.5579421043261
20090211,319.1168860585372
20090212,324.4487733656045
20090213,316.42535700631095
20090214,316.42535700631095
20090215,316.42535700631095
20090216,307.3607213696727
20090217,313.35214141620213
20090218,327.51413775392155
20090219,324.87177408926004
20090220,323.9754546437667
20090221,323.9754546437667
20090222,323.9754546437667
20090223,311.46430405548267
20090224,330.20409371894067
20090225,320.6118938124656
20090226,342.79181627338795
20090227,350.64457491941664
20090228,350.64457491941664
20090301,349.0734434985264
20090302,343.09890886498874
20090303,346.1558012983736
20090304,332.6785565447033
20090305,333.56914632696265
20090306,331.09417988114694
20090307,331.09417988114694
20090308,331.09417988114694
20090309,337.1803174025175
20090310,335.2421154744675
20090311,332.0344022467463
20090312,333.13206934752094
20090313,339.4686870975102
20090314,339.4686870975102
20090315,339.4686870975102
20090316,337.8641606352872
20090317,330.42411969188413
20090318,312.7539814381135
20090319,306.20232593254076
20090320,310.8905091085723
20090321,310.8905091085723
20090322,310.8905091085723
20090323,301.5136566880652
20090324,311.9478173167821
20090325,319.2604220020381
20090326,314.2934102455949
20090327,320.0508263904347
20090328,320.0508263904347
20090329,320.0508263904347
20090330,313.78970001271864
20090331,308.3648746340082
20090401,306.44523523261057
