Date,Jilin Cheng Cheng Group Co Ltd
20040920,496.618215170939
20040921,499.7213936361588
20040922,515.0216437577458
20040923,503.4630595060541
20040924,523.859688250891
20040925,523.859688250891
20040926,523.859688250891
20040927,535.7357326538323
20040928,526.8493358416439
20040929,526.6490763613513
20040930,557.0462264963402
20041001,496.70800897709364
20041002,496.70800897709364
20041003,496.70800897709364
20041004,496.70800897709364
20041005,496.70800897709364
20041006,496.70800897709364
20041007,496.70800897709364
20041008,473.0241928771565
20041009,473.0241928771565
20041010,473.0241928771565
20041011,466.49994683893726
20041012,480.29830885004924
20041013,474.7178236772507
20041014,520.3572120537361
20041015,530.5522022450355
20041016,530.5522022450355
20041017,530.5522022450355
20041018,524.5731594656025
20041019,539.7427911972198
20041020,549.1199868531035
20041021,565.5807209344197
20041022,563.7230875928357
20041023,563.7230875928357
20041024,563.7230875928357
20041025,556.2867132481074
20041026,547.7523353051876
20041027,659.8860319875653
20041028,664.5934957825424
20041029,701.9446779478801
20041030,701.9446779478801
20041031,701.9446779478801
20041101,564.4150782076794
20041102,560.5843260601548
20041103,543.5461270412543
20041104,561.0098186996643
20041105,561.3559222182553
20041106,561.3559222182553
20041107,561.3559222182553
20041108,563.6972432807435
20041109,570.0125372712573
20041110,548.708323543722
20041111,554.8526545963775
20041112,555.2690406602597
20041113,555.2690406602597
20041114,555.2690406602597
20041115,533.4914363082343
20041116,541.6339794799645
20041117,544.0234964833941
20041118,543.8741313082372
20041119,535.6005018440899
20041120,535.6005018440899
20041121,535.6005018440899
20041122,528.2634341377737
20041123,526.9904793846165
20041124,534.8409659163461
20041125,531.3244161833577
20041126,510.93276440980077
20041127,510.93276440980077
20041128,510.93276440980077
20041129,500.5277859345441
20041130,476.1927491882419
20041201,327.0676518387507
20041202,306.74423989112626
20041203,310.13018804893267
20041204,310.13018804893267
20041205,310.13018804893267
20041206,308.9384021333579
20041207,320.5618346635244
20041208,325.5006578031105
20041209,335.01963700206795
20041210,340.57518731984885
20041211,340.57518731984885
20041212,340.57518731984885
20041213,351.1936693645723
20041214,351.95701424875136
20041215,327.40157080353436
20041216,324.710016058865
20041217,349.3746353702974
20041218,349.3746353702974
20041219,349.3746353702974
20041220,354.02005642965634
20041221,339.2216136051611
20041222,329.6829095314137
20041223,339.458640456925
20041224,337.25070657763615
20041225,337.25070657763615
20041226,337.25070657763615
20041227,345.43556641876944
20041228,348.9743844175496
20041229,339.7115125383605
20041230,345.72662414540594
20041231,359.51486631959705
20050101,352.165563673525
20050102,352.165563673525
20050103,352.165563673525
20050104,357.14448858125905
20050105,343.99011870700457
20050106,336.84476235034475
20050107,341.9812568565581
20050108,341.9812568565581
20050109,341.9812568565581
20050110,338.02743039243495
20050111,321.9737848554763
20050112,313.41562490004515
20050113,313.6363458124923
20050114,323.7970616883033
20050115,323.7970616883033
20050116,323.7970616883033
20050117,316.8532868371833
20050118,308.49434448857835
20050119,309.5962523742403
20050120,308.13259236838917
20050121,299.86214422979356
20050122,299.86214422979356
20050123,299.86214422979356
20050124,303.92335281093676
20050125,308.08681329887526
20050126,303.9921563003931
20050127,322.9142462438554
20050128,319.60926376888165
20050129,319.60926376888165
20050130,319.60926376888165
20050131,330.3146331585248
20050201,321.9855614648881
20050202,302.5792813205401
20050203,305.98402356707544
20050204,292.3580362726277
20050205,292.3580362726277
20050206,292.3580362726277
20050207,292.3580362726277
20050208,292.3580362726277
20050209,292.3580362726277
20050210,292.3580362726277
20050211,292.3580362726277
20050212,292.3580362726277
20050213,292.3580362726277
20050214,292.3580362726277
20050215,292.3580362726277
20050216,295.6909788895482
20050217,291.0969699362757
20050218,295.6738985138073
20050219,295.6738985138073
20050220,295.6738985138073
20050221,272.6849385052668
20050222,265.727496364931
20050223,250.51325705840662
20050224,256.47505161692675
20050225,257.78828142836187
20050226,257.78828142836187
20050227,257.78828142836187
20050228,259.10263682811444
20050301,262.63305739953245
20050302,267.4471883278513
20050303,250.2360078100403
20050304,257.1763380172877
20050305,257.1763380172877
20050306,257.1763380172877
20050307,252.76686422855002
20050308,245.40275394542877
20050309,243.36420412479018
20050310,253.2886128808117
20050311,253.38251915643409
20050312,253.38251915643409
20050313,253.38251915643409
20050314,250.00857317232766
20050315,258.58061755719814
20050316,257.58634940094896
20050317,284.75389367148784
20050318,286.59246243062853
20050319,286.59246243062853
20050320,286.59246243062853
20050321,280.76779283163376
20050322,285.72532941637087
20050323,278.0010829801498
20050324,271.41108071212
20050325,272.9459500758329
20050326,272.9459500758329
20050327,272.9459500758329
20050328,268.1285224725088
20050329,286.03494961484483
20050330,282.5708833648673
20050331,285.5889899420202
20050401,273.02549816173536
20050402,273.02549816173536
20050403,273.02549816173536
20050404,280.09843502412014
20050405,291.698920803313
20050406,283.5672137557756
20050407,276.9762956338043
20050408,273.151396358923
20050409,273.151396358923
20050410,273.151396358923
20050411,272.1209051761787
20050412,279.20923539037597
20050413,273.3559533211051
20050414,279.84650223688226
20050415,290.57602132146235
20050416,290.57602132146235
20050417,290.57602132146235
20050418,286.2523326457408
20050419,289.5615542953597
20050420,319.3102008234663
20050421,336.46861840030357
20050422,362.8641846139393
20050423,362.8641846139393
20050424,362.8641846139393
20050425,358.3951008603457
20050426,353.8799914938756
20050427,465.45698417591797
20050428,446.3949850437321
20050429,468.5577866966008
20050430,468.5577866966008
20050501,460.57950776929107
20050502,460.57950776929107
20050503,460.57950776929107
20050504,460.57950776929107
20050505,460.57950776929107
20050506,460.57950776929107
20050507,460.57950776929107
20050508,460.57950776929107
20050509,487.99831502816085
20050510,475.32311193375836
20050511,485.25637901555683
20050512,477.10367163852396
20050513,474.6919165987841
20050514,474.6919165987841
20050515,474.6919165987841
20050516,475.14599777093673
20050517,471.32297195210975
20050518,453.38770964786374
20050519,456.9378617486805
20050520,464.94663365445143
20050521,464.94663365445143
20050522,464.94663365445143
20050523,480.8785191372737
20050524,471.74906330197746
20050525,466.445908453152
20050526,460.84240727604725
20050527,454.3474418357056
20050528,454.3474418357056
20050529,454.3474418357056
20050530,455.8847603473385
20050531,446.321406695466
20050601,444.75504035824594
20050602,452.5759177861863
20050603,457.36554257722605
20050604,457.36554257722605
20050605,457.36554257722605
20050606,458.4965912384292
20050607,458.18522790243213
20050608,433.70266139869796
20050609,438.9921764949247
20050610,437.11081785650157
20050611,437.11081785650157
20050612,437.11081785650157
20050613,436.27799880885505
20050614,444.5988123756277
20050615,460.5989138073765
20050616,453.02063256762966
20050617,458.75559849678575
20050618,458.75559849678575
20050619,458.75559849678575
20050620,462.9433017754121
20050621,461.2116299311762
20050622,460.26907172433283
20050623,457.6059607681665
20050624,459.2082191934546
20050625,459.2082191934546
20050626,459.2082191934546
20050627,463.46391307282437
20050628,463.17646255213606
20050629,460.3344809195662
20050630,458.9997261027268
20050701,409.3459202880222
20050702,409.3459202880222
20050703,409.3459202880222
20050704,391.4846181464407
20050705,400.97804602217
20050706,405.4077685323292
20050707,399.712974878558
20050708,409.63885022852315
20050709,409.63885022852315
20050710,409.63885022852315
20050711,406.69677385297047
20050712,411.3320964001528
20050713,395.44016077782686
20050714,401.712841315073
20050715,392.3309540189204
20050716,392.3309540189204
20050717,392.3309540189204
20050718,399.9602424462477
20050719,397.21798054619285
20050720,394.19060998445104
20050721,392.6868460805467
20050722,393.15787665295073
20050723,393.15787665295073
20050724,393.15787665295073
20050725,385.05732668573546
20050726,372.068298564008
20050727,362.64208355028535
20050728,362.18656817265975
20050729,361.0353736252607
20050730,361.0353736252607
20050731,361.0353736252607
20050801,357.7166700446592
20050802,359.5471395621807
20050803,359.63972771855924
20050804,357.24624158075346
20050805,360.0612890039922
20050806,360.0612890039922
20050807,360.0612890039922
20050808,361.06967076997813
20050809,361.71789953967027
20050810,362.43909221872065
20050811,364.8718607774459
20050812,364.9324647970585
20050813,364.9324647970585
20050814,364.9324647970585
20050815,366.67614522548035
20050816,366.93519387244083
20050817,508.67741651518617
20050818,473.3390874069119
20050819,485.8449262128339
20050820,485.8449262128339
20050821,485.8449262128339
20050822,503.0523170710349
20050823,509.47026094704614
20050824,486.4743201481582
20050825,480.2109485931478
20050826,480.4085155600642
20050827,480.4085155600642
20050828,480.4085155600642
20050829,403.54925085193713
20050830,396.5863671747791
20050831,389.3003081885704
20050901,382.8954359875786
20050902,390.1073915477751
20050903,390.1073915477751
20050904,390.1073915477751
20050905,385.2721256892468
20050906,397.2336078817161
20050907,394.29615680364043
20050908,379.68578305476245
20050909,392.70050825865565
20050910,392.70050825865565
20050911,392.70050825865565
20050912,394.2416458997621
20050913,395.2716897239471
20050914,379.94093033640553
20050915,365.45496152222233
20050916,351.79043981797656
20050917,351.79043981797656
20050918,351.79043981797656
20050919,351.1397981229094
20050920,331.23438267998057
20050921,322.066158640244
20050922,355.0591668359533
20050923,348.1885697275015
20050924,348.1885697275015
20050925,348.1885697275015
20050926,327.5240685250329
20050927,332.9707227306413
20050928,342.709631416264
20050929,337.87504202827535
20050930,341.1189082920281
20051001,336.65209418963644
20051002,336.65209418963644
20051003,336.65209418963644
20051004,336.65209418963644
20051005,336.65209418963644
20051006,336.65209418963644
20051007,336.65209418963644
20051008,336.65209418963644
20051009,336.65209418963644
20051010,319.367815471803
20051011,319.8157194638619
20051012,321.23885276976245
20051013,325.43483176984677
20051014,328.17595948169867
20051015,328.17595948169867
20051016,328.17595948169867
20051017,337.3323300452194
20051018,326.39308285728004
20051019,333.15934728381444
20051020,333.3264963233687
20051021,340.422122414413
20051022,340.422122414413
20051023,340.422122414413
20051024,342.2997499095379
20051025,392.2654047551226
20051026,406.5091406258502
20051027,406.50444041611365
20051028,405.9292281920655
20051029,405.9292281920655
20051030,405.9292281920655
20051031,404.60349581031994
20051101,401.32529025391113
20051102,390.3644808863401
20051103,383.0341358623119
20051104,377.4864730810802
20051105,377.4864730810802
20051106,377.4864730810802
20051107,377.1150178838091
20051108,376.39015219252246
20051109,378.38871514944213
20051110,377.5657952959839
20051111,380.65233408494004
20051112,380.65233408494004
20051113,380.65233408494004
20051114,382.4986466550147
20051115,379.5331930413734
20051116,379.78893856067054
20051117,377.3435193345514
20051118,369.51530540201736
20051119,369.51530540201736
20051120,369.51530540201736
20051121,369.87265129989134
20051122,366.47721461062054
20051123,367.40365961358975
20051124,365.41950791062095
20051125,366.47249371171995
20051126,366.47249371171995
20051127,366.47249371171995
20051128,365.5500974165446
20051129,372.3026495995182
20051130,368.67881469636313
20051201,365.0526626190236
20051202,367.09826790011374
20051203,367.09826790011374
20051204,367.09826790011374
20051205,373.3604161824046
20051206,367.8834643781004
20051207,364.87933957072954
20051208,366.7033154917787
20051209,360.91491961947816
20051210,360.91491961947816
20051211,360.91491961947816
20051212,363.17844513551313
20051213,367.0061044882532
20051214,367.32939262978226
20051215,372.13210758334185
20051216,371.04566189760004
20051217,371.04566189760004
20051218,371.04566189760004
20051219,376.12493064868977
20051220,371.34960749110576
20051221,370.49877929046863
20051222,369.6586247079311
20051223,356.68400840395435
20051224,356.68400840395435
20051225,356.68400840395435
20051226,345.8218722491902
20051227,348.27979938799257
20051228,347.7521219960082
20051229,350.089599027622
20051230,342.7425138630312
20051231,342.7425138630312
20060101,338.24508533952064
20060102,338.24508533952064
20060103,338.24508533952064
20060104,338.925693445056
20060105,337.99344139388353
20060106,339.59113112639506
20060107,339.59113112639506
20060108,339.59113112639506
20060109,336.70789105873456
20060110,328.1238280052494
20060111,338.7369300053491
20060112,333.4872172018711
20060113,334.0166484277028
20060114,334.0166484277028
20060115,334.0166484277028
20060116,341.4723478005817
20060117,350.5269534220688
20060118,344.99494115987864
20060119,348.1122485355737
20060120,356.04497045950984
20060121,356.04497045950984
20060122,356.04497045950984
20060123,356.95817724454474
20060124,352.18396522691313
20060125,348.61161446818954
20060126,348.61161446818954
20060127,348.61161446818954
20060128,348.61161446818954
20060129,348.61161446818954
20060130,348.61161446818954
20060131,348.61161446818954
20060201,344.0402103848858
20060202,344.0402103848858
20060203,344.0402103848858
20060204,344.0402103848858
20060205,344.0402103848858
20060206,333.06881373074555
20060207,332.3991942926425
20060208,330.4561637974136
20060209,335.056366203239
20060210,334.7545247503113
20060211,334.7545247503113
20060212,334.7545247503113
20060213,344.8338253743364
20060214,341.2776050026124
20060215,342.1872012429271
20060216,348.43499155508647
20060217,346.47696686678734
20060218,346.47696686678734
20060219,346.47696686678734
20060220,343.19405441425465
20060221,342.87185662635034
20060222,343.1591689101627
20060223,340.56236576532393
20060224,343.52437304948614
20060225,343.52437304948614
20060226,343.52437304948614
20060227,341.3634130511009
20060228,332.94075523277684
20060301,330.23494502478286
20060302,330.8089495409589
20060303,336.56997130385435
20060304,336.56997130385435
20060305,336.56997130385435
20060306,338.7157722361486
20060307,335.2977583888554
20060308,336.6241543595769
20060309,335.84418789571185
20060310,337.5198646214321
20060311,337.5198646214321
20060312,337.5198646214321
20060313,331.8649381105305
20060314,331.4487864759183
20060315,331.8229729781991
20060316,335.0962286290851
20060317,339.41041827557694
20060318,339.41041827557694
20060319,339.41041827557694
20060320,335.92079702747566
20060321,337.0743078649899
20060322,337.7993286620605
20060323,339.8847651994631
20060324,339.8311596522087
20060325,339.8311596522087
20060326,339.8311596522087
20060327,327.612020747905
20060328,328.2556447564262
20060329,329.0611314203663
20060330,337.96827435774884
20060331,326.34625005318316
20060401,322.0301993270091
20060402,322.0301993270091
20060403,311.82511457534537
20060404,306.4617873565551
20060405,304.15317942254575
20060406,295.1431677796633
20060407,293.1433585138045
20060408,293.1433585138045
20060409,293.1433585138045
20060410,277.61026443834095
20060411,281.30917857551947
20060412,285.6653526599258
20060413,282.6998141933604
20060414,277.7118786210195
20060415,277.7118786210195
20060416,277.7118786210195
20060417,273.2624333359203
20060418,280.1915612068169
20060419,278.5319404379213
20060420,300.26297273907454
20060421,296.2484712704276
20060422,296.2484712704276
20060423,296.2484712704276
20060424,316.24914863106443
20060425,315.33698002594235
20060426,318.4156009039902
20060427,318.48333733194215
20060428,310.4113398052057
20060429,310.4113398052057
20060430,310.4113398052057
20060501,306.2585070665181
20060502,306.2585070665181
20060503,306.2585070665181
20060504,306.2585070665181
20060505,306.2585070665181
20060506,306.2585070665181
20060507,306.2585070665181
20060508,303.35871014786545
20060509,290.1159503802942
20060510,279.06784791997785
20060511,285.97426939709044
20060512,273.51215953776756
20060513,273.51215953776756
20060514,273.51215953776756
20060515,256.45314138803576
20060516,252.8524444257025
20060517,229.36387034607156
20060518,225.14072497191785
20060519,212.44176119843868
20060520,212.44176119843868
20060521,212.44176119843868
20060522,200.63307577751362
20060523,224.26624969988845
20060524,223.19199159350967
20060525,223.40744038136947
20060526,225.90780239974413
20060527,225.90780239974413
20060528,225.90780239974413
20060529,219.35922121276656
20060530,221.80928167831647
20060531,252.1207674619489
20060601,249.7880091915534
20060602,256.48703994408413
20060603,256.48703994408413
20060604,256.48703994408413
20060605,266.8254758540245
20060606,258.4596204997004
20060607,271.8766646465784
20060608,261.10127571952637
20060609,264.99164336157816
20060610,264.99164336157816
20060611,264.99164336157816
20060612,266.9525272793389
20060613,277.41047179134057
20060614,276.5625618399638
20060615,276.25610839516844
20060616,270.9602455285742
20060617,270.9602455285742
20060618,270.9602455285742
20060619,268.97761622982694
20060620,265.92765083129876
20060621,271.1057442729308
20060622,276.1629362859435
20060623,276.8995751685816
20060624,276.8995751685816
20060625,276.8995751685816
20060626,262.89332930722895
20060627,263.75294987149823
20060628,265.3237965312882
20060629,264.17116670965953
20060630,263.72835196115
20060701,260.0995194895929
20060702,260.0995194895929
20060703,265.169775948122
20060704,270.1326127026764
20060705,282.78172780573436
20060706,282.0494632880005
20060707,255.36394229287586
20060708,255.36394229287586
20060709,255.36394229287586
20060710,253.59757224923393
20060711,257.75384216725325
20060712,251.50635106362566
20060713,262.75210587935595
20060714,262.9660650879026
20060715,262.9660650879026
20060716,262.9660650879026
20060717,265.83948210462114
20060718,272.7313668667531
20060719,273.70039364670856
20060720,271.0406442554436
20060721,252.84144498728875
20060722,252.84144498728875
20060723,252.84144498728875
20060724,239.7980062157397
20060725,239.91492786349656
20060726,237.54514728929
20060727,244.77050209513453
20060728,253.70155122136575
20060729,253.70155122136575
20060730,253.70155122136575
20060731,261.10314893580664
20060801,257.27617768304555
20060802,257.9299894011101
20060803,256.874700571805
20060804,258.08109840343127
20060805,258.08109840343127
20060806,258.08109840343127
20060807,267.3990198367707
20060808,256.7853982983102
20060809,258.3390295429425
20060810,251.06519754406295
20060811,251.46430466488823
20060812,251.46430466488823
20060813,251.46430466488823
20060814,238.393082475954
20060815,237.80097455163448
20060816,240.63226774047615
20060817,242.81257792053287
20060818,251.17405109188604
20060819,251.17405109188604
20060820,251.17405109188604
20060821,255.34238741430445
20060822,251.1239047242687
20060823,253.6576779577406
20060824,249.5175001837356
20060825,246.60857085716668
20060826,246.60857085716668
20060827,246.60857085716668
20060828,252.03153248188931
20060829,259.0681966576863
20060830,256.2427935072955
20060831,246.92052516374136
20060901,247.85384646918337
20060902,247.85384646918337
20060903,247.85384646918337
20060904,239.64748558857684
20060905,235.64277116755972
20060906,240.37761585390706
20060907,243.85537981900555
20060908,244.33047662642403
20060909,244.33047662642403
20060910,244.33047662642403
20060911,239.28277756550892
20060912,245.81460747614506
20060913,243.98993017907668
20060914,243.2614235686705
20060915,232.6309325222913
20060916,232.6309325222913
20060917,232.6309325222913
20060918,211.45274966769244
20060919,211.24371002163304
20060920,197.78766052658523
20060921,202.14968100259895
20060922,206.94759514582353
20060923,206.94759514582353
20060924,206.94759514582353
20060925,207.31555368721268
20060926,217.37589545295828
20060927,207.0128785948077
20060928,206.00075809870526
20060929,206.29988161586198
20060930,206.29988161586198
20061001,203.4095316549135
20061002,203.4095316549135
20061003,203.4095316549135
20061004,203.4095316549135
20061005,203.4095316549135
20061006,203.4095316549135
20061007,203.4095316549135
20061008,203.4095316549135
20061009,190.77225515896947
20061010,198.93671557809827
20061011,199.22740429845723
20061012,204.0340200295095
20061013,217.46666547604292
20061014,217.46666547604292
20061015,217.46666547604292
20061016,217.5888485544356
20061017,212.97856006225874
20061018,213.57180917820153
20061019,221.12169938504906
20061020,227.5354422664489
20061021,227.5354422664489
20061022,227.5354422664489
20061023,229.9339211372945
20061024,227.05238141565317
20061025,234.05934660492355
20061026,236.76742019133823
20061027,238.79674255316522
20061028,238.79674255316522
20061029,238.79674255316522
20061030,250.14543861922803
20061031,246.97886238863654
20061101,244.31104220548602
20061102,233.77555090214358
20061103,239.53749535189684
20061104,239.53749535189684
20061105,239.53749535189684
20061106,241.4415977991241
20061107,241.05233532018357
20061108,238.87986163386097
20061109,235.78594580620265
20061110,252.8658933099394
20061111,252.8658933099394
20061112,252.8658933099394
20061113,260.5616637228159
20061114,260.9008972434554
20061115,264.4552882981823
20061116,268.4446947807566
20061117,269.02195069192805
20061118,269.02195069192805
20061119,269.02195069192805
20061120,262.82725447415504
20061121,267.7638781599087
20061122,260.3541997724214
20061123,260.2531307595213
20061124,249.97530161306986
20061125,249.97530161306986
20061126,249.97530161306986
20061127,246.27197476179572
20061128,248.85012015694653
20061129,260.803154052474
20061130,262.99579357856254
20061201,256.61446674167354
20061202,256.61446674167354
20061203,256.61446674167354
20061204,262.74570948430824
20061205,257.4032890969728
20061206,265.06610255337216
20061207,262.9436346923547
20061208,272.6936440440506
20061209,272.6936440440506
20061210,272.6936440440506
20061211,271.4267580623596
20061212,278.7049019678014
20061213,282.8285452863156
20061214,282.10670025108504
20061215,278.88024587373667
20061216,278.88024587373667
20061217,278.88024587373667
20061218,285.21625770915
20061219,284.6203042680285
20061220,275.3314881485397
20061221,276.98783122600753
20061222,275.0709684057082
20061223,275.0709684057082
20061224,275.0709684057082
20061225,280.86154183580703
20061226,288.2665628815064
20061227,287.3263381971434
20061228,302.90419139264736
20061229,312.00737037091653
20061230,312.00737037091653
20061231,312.00737037091653
20070101,307.6215752215279
20070102,307.6215752215279
20070103,307.6215752215279
20070104,299.1282361987593
20070105,274.7451667737583
20070106,274.7451667737583
20070107,274.7451667737583
20070108,251.52907677766552
20070109,266.91999203384586
20070110,268.52911298759943
20070111,266.56693139084535
20070112,283.7555361454992
20070113,283.7555361454992
20070114,283.7555361454992
20070115,277.5204214175562
20070116,269.55584003959245
20070117,276.5608548110608
20070118,270.68777361325414
20070119,261.9793454261056
20070120,261.9793454261056
20070121,261.9793454261056
20070122,258.0765257061629
20070123,259.4649559809648
20070124,253.39367426001564
20070125,268.0889020138438
20070126,249.17232582385992
20070127,249.17232582385992
20070128,249.17232582385992
20070129,240.5591834657067
20070130,240.2803623055644
20070131,264.62544049708333
20070201,264.28985905081595
20070202,252.36034453642108
20070203,252.36034453642108
20070204,252.36034453642108
20070205,246.25582208178247
20070206,245.13698068985767
20070207,248.42065368241617
20070208,243.24440985641374
20070209,237.1616761194178
20070210,237.1616761194178
20070211,237.1616761194178
20070212,228.02788192850878
20070213,235.10302795152973
20070214,236.46288532894965
20070215,238.3953979755423
20070216,242.12121149522463
20070217,242.12121149522463
20070218,242.12121149522463
20070219,242.12121149522463
20070220,242.12121149522463
20070221,242.12121149522463
20070222,242.12121149522463
20070223,242.12121149522463
20070224,242.12121149522463
20070225,242.12121149522463
20070226,225.43773735281454
20070227,237.89275761759262
20070228,236.33326018765104
20070301,241.95703748229502
20070302,244.0417224925944
20070303,244.0417224925944
20070304,244.0417224925944
20070305,232.1218035715931
20070306,241.43547804939914
20070307,238.26506302456653
20070308,238.3283675425159
20070309,245.34589177985882
20070310,245.34589177985882
20070311,245.34589177985882
20070312,235.80341164335272
20070313,229.94211319659854
20070314,226.43980813001846
20070315,226.71225802881605
20070316,236.53669425820135
20070317,236.53669425820135
20070318,236.53669425820135
20070319,234.42718527675856
20070320,225.75139418270055
20070321,224.7881232800471
20070322,224.45608916344813
20070323,215.13341101165489
20070324,215.13341101165489
20070325,215.13341101165489
20070326,213.0472193128825
20070327,205.5708539692523
20070328,214.60497828390743
20070329,216.60101323971364
20070330,223.11521309933565
20070331,223.11521309933565
20070401,220.01940375203276
20070402,214.864530743792
20070403,209.7385681442079
20070404,205.4803844947029
20070405,203.84190271419797
20070406,196.7893684119644
20070407,196.7893684119644
20070408,196.7893684119644
20070409,188.61957133451068
20070410,188.51692015869767
20070411,191.4171740207099
20070412,187.8486623521003
20070413,197.7123282717679
20070414,197.7123282717679
20070415,197.7123282717679
20070416,195.7484910713569
20070417,184.76907290804917
20070418,179.6370016234269
20070419,179.69540689204473
20070420,171.7847589307205
20070421,171.7847589307205
20070422,171.7847589307205
20070423,162.5629178088211
20070424,152.70882801239344
20070425,162.4031393228732
20070426,165.66471053997995
20070427,166.0466140044014
20070428,166.0466140044014
20070429,166.0466140044014
20070430,172.0913859998343
20070501,169.7008138106764
20070502,169.7008138106764
20070503,169.7008138106764
20070504,169.7008138106764
20070505,169.7008138106764
20070506,169.7008138106764
20070507,169.7008138106764
20070508,163.92980037084376
20070509,164.5035114542274
20070510,157.79580324897356
20070511,163.07409699750377
20070512,163.07409699750377
20070513,163.07409699750377
20070514,157.82316811819564
20070515,149.53672768541819
20070516,148.25443530198552
20070517,146.3602450739233
20070518,150.8733349027833
20070519,150.8733349027833
20070520,150.8733349027833
20070521,145.7999324347429
20070522,139.34087316114997
20070523,142.24422299965764
20070524,143.40069040074306
20070525,143.2562514693667
20070526,143.2562514693667
20070527,143.2562514693667
20070528,139.5415162562975
20070529,140.48416079820825
20070530,149.17491994833696
20070531,171.51730564405472
20070601,182.11782535677713
20070602,182.11782535677713
20070603,182.11782535677713
20070604,192.75382895866343
20070605,205.41793859595967
20070606,191.0522164657917
20070607,184.1803759447045
20070608,181.02418984531212
20070609,181.02418984531212
20070610,181.02418984531212
20070611,192.73901119354943
20070612,188.69360098900142
20070613,187.5836983425334
20070614,197.01131367062777
20070615,202.68742212486706
20070616,202.68742212486706
20070617,202.68742212486706
20070618,200.24382131310563
20070619,195.38954321714624
20070620,197.81170111611294
20070621,196.18918121946098
20070622,202.6441957210621
20070623,202.6441957210621
20070624,202.6441957210621
20070625,219.2374357538931
20070626,222.66081594432382
20070627,224.05965890144708
20070628,243.13589937321595
20070629,236.4596323324241
20070630,236.4596323324241
20070701,233.26338247068915
20070702,256.87215073762525
20070703,261.7248947564752
20070704,275.1426657497507
20070705,291.8013926471986
20070706,272.44599888892867
20070707,272.44599888892867
20070708,272.44599888892867
20070709,254.3655935788181
20070710,258.08645859033385
20070711,245.29135896020523
20070712,253.30078869418762
20070713,270.3854707438203
20070714,270.3854707438203
20070715,270.3854707438203
20070716,284.1536749212159
20070717,275.04624446870514
20070718,272.9829877905047
20070719,273.42525164470305
20070720,255.0745706938532
20070721,255.0745706938532
20070722,255.0745706938532
20070723,235.75796746412266
20070724,235.1567557720167
20070725,232.4617322878206
20070726,231.35140592950137
20070727,233.24102571209778
20070728,233.24102571209778
20070729,233.24102571209778
20070730,234.4689680459695
20070731,231.07900094970543
20070801,243.17441077588788
20070802,230.10609158877998
20070803,225.4175981053439
20070804,225.4175981053439
20070805,225.4175981053439
20070806,224.6265617976884
20070807,227.1321929435602
20070808,212.70615847555803
20070809,220.7190877985755
20070810,227.88138177924463
20070811,227.88138177924463
20070812,227.88138177924463
20070813,243.9762944590633
20070814,244.5337791987401
20070815,241.7437169292883
20070816,231.89798062186642
20070817,237.25634332615152
20070818,237.25634332615152
20070819,237.25634332615152
20070820,239.41377681023005
20070821,246.2325980348375
20070822,240.4312337971709
20070823,244.8597591348779
20070824,230.70950223839682
20070825,230.70950223839682
20070826,230.70950223839682
20070827,238.59699396166735
20070828,240.5042255689982
20070829,234.7582411783699
20070830,223.6278808196482
20070831,233.06053191613648
20070901,230.04480156691113
20070902,230.04480156691113
20070903,228.3465642870497
20070904,232.62749526326454
20070905,238.59853484625123
20070906,230.86048382370464
20070907,231.4606798398427
20070908,231.4606798398427
20070909,231.4606798398427
20070910,232.66673814946833
20070911,226.71983222017062
20070912,238.4677310024699
20070913,242.81458239650476
20070914,248.99056518598323
20070915,248.99056518598323
20070916,248.99056518598323
20070917,233.69712764945507
20070918,223.4845072458342
20070919,226.9831173617551
20070920,211.10102549110357
20070921,216.80198491780342
20070922,216.80198491780342
20070923,216.80198491780342
20070924,228.1807953794143
20070925,220.2386078694163
20070926,228.27926481336763
20070927,221.29892290933833
20070928,227.90059592848826
20070929,227.90059592848826
20070930,227.90059592848826
20071001,225.0386790143586
20071002,225.0386790143586
20071003,225.0386790143586
20071004,225.0386790143586
20071005,225.0386790143586
20071006,225.0386790143586
20071007,225.0386790143586
20071008,222.53930826149926
20071009,208.13842443371087
20071010,214.09950679925635
20071011,218.82730348795826
20071012,236.7598235590955
20071013,236.7598235590955
20071014,236.7598235590955
20071015,246.83859871311353
20071016,252.31182577805578
20071017,250.2262345992064
20071018,253.74524762810887
20071019,244.83182893105624
20071020,244.83182893105624
20071021,244.83182893105624
20071022,238.86739469316493
20071023,242.1325511741866
20071024,247.07886175234654
20071025,262.2803511448227
20071026,275.6376928301378
20071027,275.6376928301378
20071028,275.6376928301378
20071029,279.07561501518177
20071030,279.2549432410052
20071031,272.57741274167637
20071101,273.3646685962345
20071102,266.4126261078027
20071103,266.4126261078027
20071104,266.4126261078027
20071105,259.9389442659641
20071106,248.21184199114631
20071107,251.50453687094048
20071108,247.5997138017941
20071109,260.7227739782703
20071110,260.7227739782703
20071111,260.7227739782703
20071112,262.4061510444496
20071113,270.21502123243556
20071114,271.1884744005052
20071115,265.23289956022705
20071116,253.4006008632293
20071117,253.4006008632293
20071118,253.4006008632293
20071119,240.85906124397522
20071120,234.80707779148304
20071121,230.04691236352258
20071122,229.58508306731275
20071123,218.98999213300254
20071124,218.98999213300254
20071125,218.98999213300254
20071126,213.3937369115304
20071127,215.55558106486498
20071128,216.12086974732176
20071129,226.83595939088173
20071130,231.14479231163006
20071201,228.42873477531847
