Date,Beh-Property Co Ltd
20030407,669.8402376244004
20030408,670.3071839994434
20030409,676.5273787224879
20030410,676.6428350608977
20030411,690.2131109172919
20030412,690.2131109172919
20030413,690.2131109172919
20030414,645.6015182899013
20030415,641.211111776042
20030416,668.6168483203245
20030417,663.4891821142357
20030418,663.728023309404
20030419,663.728023309404
20030420,663.728023309404
20030421,673.5687508356024
20030422,671.4710559161693
20030423,355.623027615386
20030424,365.72783205566105
20030425,374.92998698244224
20030426,374.92998698244224
20030427,374.92998698244224
20030428,388.0712732632213
20030429,395.84996987361177
20030430,610.0079525899254
20030501,605.6355778261033
20030502,605.6355778261033
20030503,605.6355778261033
20030504,605.6355778261033
20030505,605.6355778261033
20030506,605.6355778261033
20030507,605.6355778261033
20030508,605.6355778261033
20030509,605.6355778261033
20030510,605.6355778261033
20030511,605.6355778261033
20030512,605.1910274955112
20030513,607.5662730050285
20030514,610.3358996098061
20030515,614.8362282984597
20030516,607.4818891446026
20030517,607.4818891446026
20030518,607.4818891446026
20030519,582.565797250195
20030520,588.7229615735176
20030521,588.5957888137758
20030522,592.6534479003949
20030523,602.6450530662605
20030524,602.6450530662605
20030525,602.6450530662605
20030526,610.853564004363
20030527,606.1027133021664
20030528,606.4420635425029
20030529,610.4965790554461
20030530,591.0446247342763
20030531,591.0446247342763
20030601,586.6002378345082
20030602,580.3425173050912
20030603,596.5476779695542
20030604,597.3901459497575
20030605,606.2294172394068
20030606,603.7953486724923
20030607,603.7953486724923
20030608,603.7953486724923
20030609,606.2195516766714
20030610,603.6413604371666
20030611,596.8677764521789
20030612,600.552908306913
20030613,597.4920881366451
20030614,597.4920881366451
20030615,597.4920881366451
20030616,600.3552443277638
20030617,590.4001583555702
20030618,588.242427222591
20030619,596.4373534533353
20030620,589.7967562952911
20030621,589.7967562952911
20030622,589.7967562952911
20030623,576.0581710450124
20030624,557.2833686662436
20030625,552.9152815167514
20030626,559.1636058067695
20030627,556.3707898009351
20030628,556.3707898009351
20030629,556.3707898009351
20030630,540.1136734950502
20030701,535.9051619298931
20030702,536.9223125451527
20030703,528.6527171517736
20030704,518.6949899896247
20030705,518.6949899896247
20030706,518.6949899896247
20030707,517.1166852615742
20030708,494.03229360540604
20030709,488.79297305801
20030710,491.86482590675365
20030711,500.5656624183279
20030712,500.5656624183279
20030713,500.5656624183279
20030714,503.9094515632661
20030715,503.96882884317546
20030716,495.06100165706476
20030717,491.1665574651802
20030718,511.14809845918444
20030719,511.14809845918444
20030720,511.14809845918444
20030721,505.75639693073236
20030722,506.0338951424537
20030723,499.9803372381248
20030724,504.4447007581739
20030725,507.91789509656905
20030726,507.91789509656905
20030727,507.91789509656905
20030728,502.92073372171205
20030729,502.34166868341447
20030730,502.1389173825082
20030731,483.85274939989137
20030801,484.2185120287844
20030802,484.2185120287844
20030803,484.2185120287844
20030804,483.90520967768293
20030805,476.348991945249
20030806,475.5226067158568
20030807,467.7570279966029
20030808,468.43315649368674
20030809,468.43315649368674
20030810,468.43315649368674
20030811,468.8855242142308
20030812,463.62622969752647
20030813,471.814178839262
20030814,473.9176594828601
20030815,532.3257660723585
20030816,532.3257660723585
20030817,532.3257660723585
20030818,531.0397378650043
20030819,527.9854994343815
20030820,527.3289690715785
20030821,526.268299781652
20030822,522.0323629408048
20030823,522.0323629408048
20030824,522.0323629408048
20030825,520.8039885822507
20030826,524.8791089802577
20030827,526.3523914694352
20030828,526.0636338954768
20030829,590.4511594668922
20030830,590.4511594668922
20030831,590.4511594668922
20030901,583.8929880418718
20030902,590.0760721499736
20030903,584.5370164787139
20030904,584.2920034779681
20030905,594.144557760724
20030906,594.144557760724
20030907,594.144557760724
20030908,594.1155149887609
20030909,585.5327243436902
20030910,583.895309701104
20030911,583.2378219375981
20030912,577.0368736876002
20030913,577.0368736876002
20030914,577.0368736876002
20030915,579.2246449124149
20030916,581.2439942735682
20030917,580.2947012119544
20030918,580.8051000818037
20030919,579.1157696919224
20030920,579.1157696919224
20030921,579.1157696919224
20030922,582.818415096347
20030923,581.9145392939865
20030924,580.1565704182954
20030925,581.461451508167
20030926,581.9832406103491
20030927,581.9832406103491
20030928,581.9832406103491
20030929,582.7672861872189
20030930,582.0259887569391
20031001,576.8173853671975
20031002,576.8173853671975
20031003,576.8173853671975
20031004,576.8173853671975
20031005,576.8173853671975
20031006,576.8173853671975
20031007,576.8173853671975
20031008,572.0019541911396
20031009,575.3929679730941
20031010,562.9168168380311
20031011,562.9168168380311
20031012,562.9168168380311
20031013,566.2175880780876
20031014,562.6601585491189
20031015,556.2111386393395
20031016,554.3234433767029
20031017,548.7438262831704
20031018,548.7438262831704
20031019,548.7438262831704
20031020,545.2606253987061
20031021,544.2327856760371
20031022,541.6140687691181
20031023,536.8462171540027
20031024,540.6768969756329
20031025,540.6768969756329
20031026,540.6768969756329
20031027,549.4477847924676
20031028,547.3695043560357
20031029,554.6303887165982
20031030,555.772787234136
20031031,550.9663560335989
20031101,545.8189730909895
20031102,545.8189730909895
20031103,546.6664178251061
20031104,551.5323497834446
20031105,571.0736368693684
20031106,570.3614467054277
20031107,567.3445287493322
20031108,567.3445287493322
20031109,567.3445287493322
20031110,568.7649662567891
20031111,571.0556481574222
20031112,575.2758095830364
20031113,579.5066457808208
20031114,583.2423826043241
20031115,583.2423826043241
20031116,583.2423826043241
20031117,583.7170459187492
20031118,582.3797463282644
20031119,583.613192882636
20031120,592.6043322572161
20031121,600.5639893790194
20031122,600.5639893790194
20031123,600.5639893790194
20031124,607.1401081072042
20031125,600.6205216795521
20031126,595.6398880299745
20031127,591.489267347114
20031128,597.927863019726
20031129,597.927863019726
20031130,597.927863019726
20031201,605.3779811347366
20031202,614.9289874498127
20031203,605.045387196549
20031204,615.73036908437
20031205,620.5192420232628
20031206,620.5192420232628
20031207,620.5192420232628
20031208,642.7407892872816
20031209,638.2729838158632
20031210,651.5608927119812
20031211,661.0937894471195
20031212,603.3499002052125
20031213,603.3499002052125
20031214,603.3499002052125
20031215,608.3597816790564
20031216,621.2344179695674
20031217,635.8244414517304
20031218,634.5534463343898
20031219,666.2271023561053
20031220,666.2271023561053
20031221,666.2271023561053
20031222,666.8429295655959
20031223,661.075714237457
20031224,661.5934893970816
20031225,657.0757509152996
20031226,657.7423495043987
20031227,657.7423495043987
20031228,657.7423495043987
20031229,659.7722703674401
20031230,662.1182202638987
20031231,675.1456802310557
20040101,668.3066254849
20040102,664.8633506625562
20040103,664.8633506625562
20040104,664.8633506625562
20040105,665.8295416811883
20040106,677.1832007952836
20040107,680.2174737467597
20040108,662.5815796185958
20040109,631.642947819641
20040110,631.642947819641
20040111,631.642947819641
20040112,625.59670789061
20040113,624.8929136708276
20040114,597.3804632697629
20040115,604.0727383886389
20040116,608.3990175149228
20040117,608.3990175149228
20040118,608.3990175149228
20040119,608.3990175149228
20040120,608.3990175149228
20040121,608.3990175149228
20040122,608.3990175149228
20040123,608.3990175149228
20040124,608.3990175149228
20040125,608.3990175149228
20040126,608.3990175149228
20040127,608.3990175149228
20040128,608.3990175149228
20040129,589.8054644564115
20040130,587.7448369060612
20040131,587.7448369060612
20040201,581.4388290698902
20040202,570.600218892358
20040203,557.27903746086
20040204,551.6297675543866
20040205,531.3036580220553
20040206,542.3142692751484
20040207,542.3142692751484
20040208,542.3142692751484
20040209,521.0640993619168
20040210,520.5549230369205
20040211,504.84267359643525
20040212,511.6955915539961
20040213,517.8739766332737
20040214,517.8739766332737
20040215,517.8739766332737
20040216,509.2547270232239
20040217,508.29957262870295
20040218,507.69975813693094
20040219,511.16289498041664
20040220,511.4472788529536
20040221,511.4472788529536
20040222,511.4472788529536
20040223,510.9632111588583
20040224,526.4020652417462
20040225,531.1913311118533
20040226,541.7588525638624
20040227,541.423273486214
20040228,541.423273486214
20040229,541.423273486214
20040301,523.6921741786264
20040302,521.6445589707555
20040303,520.314386118624
20040304,522.1788631349075
20040305,534.2406541267593
20040306,534.2406541267593
20040307,534.2406541267593
20040308,532.5236650611195
20040309,536.3875371892298
20040310,524.2523142113231
20040311,505.8332255666714
20040312,522.5209135164664
20040313,522.5209135164664
20040314,522.5209135164664
20040315,515.5212833954947
20040316,509.38587482546063
20040317,510.2378394478848
20040318,515.4617051828916
20040319,512.540922748262
20040320,512.540922748262
20040321,512.540922748262
20040322,489.8420672900282
20040323,484.3053903353343
20040324,493.94740996031834
20040325,495.6799266574285
20040326,499.40126072962744
20040327,499.40126072962744
20040328,499.40126072962744
20040329,496.9948343307323
20040330,492.3662501881843
20040331,491.6678905354533
20040401,484.93377179311597
20040402,478.63300277347287
20040403,478.63300277347287
20040404,478.63300277347287
20040405,474.3145556149622
20040406,474.7596783556261
20040407,482.01057123274825
20040408,479.774149167757
20040409,480.43195880563013
20040410,480.43195880563013
20040411,480.43195880563013
20040412,477.2927822575112
20040413,477.59538474733165
20040414,480.29744359764993
20040415,487.2805704569438
20040416,488.58812611503487
20040417,488.58812611503487
20040418,488.58812611503487
20040419,486.10433754247606
20040420,487.7246380004752
20040421,490.0119634221987
20040422,491.663689858381
20040423,486.4421263621304
20040424,486.4421263621304
20040425,486.4421263621304
20040426,498.64573717807997
20040427,507.5739297953578
20040428,511.4990141340765
20040429,554.8747570437512
20040430,503.4638205526415
20040501,496.2658122822746
20040502,496.2658122822746
20040503,496.2658122822746
20040504,496.2658122822746
20040505,496.2658122822746
20040506,496.2658122822746
20040507,496.2658122822746
20040508,496.2658122822746
20040509,496.2658122822746
20040510,500.6280059724345
20040511,498.2607743749686
20040512,477.7569834110652
20040513,485.7957643171473
20040514,490.35335795265144
20040515,490.35335795265144
20040516,490.35335795265144
20040517,491.55388299399675
20040518,483.5709920757359
20040519,486.8905264296418
20040520,489.45461643479314
20040521,485.9953432304086
20040522,485.9953432304086
20040523,485.9953432304086
20040524,490.22163402938946
20040525,498.9726290915799
20040526,492.77775978512267
20040527,485.6915989126389
20040528,491.826835417914
20040529,491.826835417914
20040530,491.826835417914
20040531,490.824977052617
20040601,479.39061236728094
20040602,477.43494661956265
20040603,485.6890585703442
20040604,479.30073282094537
20040605,479.30073282094537
20040606,479.30073282094537
20040607,484.58397970186417
20040608,489.3669829217895
20040609,509.3442070474393
20040610,516.0383547910649
20040611,509.6209989496984
20040612,509.6209989496984
20040613,509.6209989496984
20040614,523.4640668727118
20040615,519.8148249341558
20040616,519.515556685027
20040617,528.6848332023712
20040618,540.5173965403312
20040619,540.5173965403312
20040620,540.5173965403312
20040621,535.8351368266217
20040622,537.6326251324408
20040623,540.1351432885745
20040624,540.8367934294772
20040625,547.2363558813427
20040626,547.2363558813427
20040627,547.2363558813427
20040628,562.1247336791109
20040629,564.1670405996317
20040630,568.035918683817
20040701,545.336459331694
20040702,549.7071265296788
20040703,549.7071265296788
20040704,549.7071265296788
20040705,546.5115474445571
20040706,540.3334021532273
20040707,549.6442350344295
20040708,540.003126267651
20040709,540.058687704739
20040710,540.058687704739
20040711,540.058687704739
20040712,545.666992625885
20040713,558.9645917169939
20040714,573.5381740833672
20040715,558.2875027821211
20040716,551.2746639051034
20040717,551.2746639051034
20040718,551.2746639051034
20040719,551.5834732366367
20040720,553.7946489415447
20040721,554.3409174960237
20040722,550.2515553510059
20040723,548.3928828462365
20040724,548.3928828462365
20040725,548.3928828462365
20040726,551.83581152522
20040727,546.1869053995281
20040728,552.6430042778729
20040729,549.3977052117801
20040730,547.2649847623446
20040731,547.2649847623446
20040801,530.1078801662478
20040802,528.1260985059474
20040803,529.04640741558
20040804,524.4971571486961
20040805,528.023805353766
20040806,530.1371330085888
20040807,530.1371330085888
20040808,530.1371330085888
20040809,529.2166539290859
20040810,529.4081118198801
20040811,527.8990289313299
20040812,534.566161875425
20040813,547.1941576428359
20040814,547.1941576428359
20040815,547.1941576428359
20040816,547.0434385067102
20040817,547.1670497156457
20040818,554.1129081641537
20040819,587.2650899406901
20040820,583.077431156774
