Date,Beijing Homyear Capital Holdings Co Ltd
20051018,209.25980866612687
20051019,205.86209020231334
20051020,205.35808637879154
20051021,236.97941940989935
20051022,236.97941940989935
20051023,236.97941940989935
20051024,240.3160776008275
20051025,245.39122927699307
20051026,246.74107936842523
20051027,254.37351650668543
20051028,254.57628726189833
20051029,254.57628726189833
20051030,254.57628726189833
20051031,250.20535289837488
20051101,248.57884351200636
20051102,250.3038401699651
20051103,241.11617394897777
20051104,243.8199616611837
20051105,243.8199616611837
20051106,243.8199616611837
20051107,244.03205928634122
20051108,244.583254397022
20051109,244.41334328921423
20051110,241.53325183539897
20051111,241.94868442952784
20051112,241.94868442952784
20051113,241.94868442952784
20051114,241.87780070948344
20051115,241.09638927719013
20051116,241.55022153771458
20051117,241.26123058614806
20051118,240.38918878064806
20051119,240.38918878064806
20051120,240.38918878064806
20051121,220.2581092404911
20051122,224.71058559597023
20051123,222.36005449260958
20051124,220.4560700248852
20051125,225.20223604954256
20051126,225.20223604954256
20051127,225.20223604954256
20051128,225.25656992566974
20051129,225.36349424025502
20051130,225.41560975877437
20051201,220.80185925256382
20051202,220.70779441006897
20051203,220.70779441006897
20051204,220.70779441006897
20051205,220.01031580575196
20051206,220.31641925339537
20051207,221.5344020271063
20051208,221.44861008118636
20051209,221.70785531052016
20051210,221.70785531052016
20051211,221.70785531052016
20051212,222.8487148113465
20051213,223.2597888467724
20051214,223.7786400043479
20051215,223.54913536654092
20051216,224.1372644761671
20051217,224.1372644761671
20051218,224.1372644761671
20051219,225.11506888254019
20051220,226.0199505676851
20051221,225.8397497270189
20051222,224.76301984631087
20051223,226.35744747974536
20051224,226.35744747974536
20051225,226.35744747974536
20051226,261.27792719534847
20051227,265.8300399685922
20051228,263.80757855737585
20051229,264.3388916862197
20051230,273.6513612008326
20051231,273.6513612008326
20060101,268.14819447008466
20060102,268.14819447008466
20060103,268.14819447008466
20060104,273.1150799888527
20060105,277.02502952280105
20060106,280.10857699602263
20060107,280.10857699602263
20060108,280.10857699602263
20060109,278.80736631666144
20060110,278.48264841314847
20060111,278.40235242413496
20060112,280.9881862204506
20060113,281.6445379366735
20060114,281.6445379366735
20060115,281.6445379366735
20060116,288.06381853885716
20060117,291.3632365363217
20060118,290.80408034087816
20060119,291.5147397952743
20060120,301.4380439489998
20060121,301.4380439489998
20060122,301.4380439489998
20060123,301.3882079864731
20060124,298.13847161342414
20060125,300.5562814463422
20060126,300.5562814463422
20060127,300.5562814463422
20060128,300.5562814463422
20060129,300.5562814463422
20060130,300.5562814463422
20060131,300.5562814463422
20060201,294.8692250539434
20060202,294.8692250539434
20060203,294.8692250539434
20060204,294.8692250539434
20060205,294.8692250539434
20060206,289.32797404894364
20060207,289.18188016369214
20060208,282.1754652729702
20060209,279.2114626412701
20060210,281.49193766434416
20060211,281.49193766434416
20060212,281.49193766434416
20060213,284.35072063017753
20060214,286.91757873265027
20060215,287.2325893427406
20060216,292.97016055056673
20060217,290.2726553130948
20060218,290.2726553130948
20060219,290.2726553130948
20060220,294.26858777299657
20060221,298.98212769676803
20060222,298.52608974486503
20060223,301.6954416936986
20060224,304.37857974324436
20060225,304.37857974324436
20060226,304.37857974324436
20060227,307.34471298236804
20060228,307.97280796042423
20060301,267.8730414258448
20060302,274.8520464091743
20060303,277.57577210125504
20060304,277.57577210125504
20060305,277.57577210125504
20060306,277.51614408277015
20060307,275.0578901212807
20060308,275.08663252658835
20060309,248.45577432947223
20060310,247.20981939815343
20060311,247.20981939815343
20060312,247.20981939815343
20060313,250.41325311434167
20060314,255.07956168907418
20060315,254.89515287049292
20060316,256.90192713583247
20060317,261.6845720199481
20060318,261.6845720199481
20060319,261.6845720199481
20060320,252.96709294400682
20060321,256.0398199284313
20060322,255.6141809480756
20060323,260.05976124888593
20060324,256.27491584779335
20060325,256.27491584779335
20060326,256.27491584779335
20060327,251.84007609495436
20060328,250.57045260048855
20060329,241.74140864083506
20060330,246.31905719273325
20060331,236.28818863395438
20060401,232.1278610848483
20060402,232.1278610848483
20060403,214.39254048650983
20060404,218.467997030066
20060405,215.45921606813334
20060406,216.4366554821322
20060407,217.00277374430758
20060408,217.00277374430758
20060409,217.00277374430758
20060410,213.57173735127574
20060411,205.57228916361493
20060412,206.27349760699516
20060413,217.38582543491728
20060414,237.18268655585808
20060415,237.18268655585808
20060416,237.18268655585808
20060417,242.21279481844692
20060418,238.92580697055706
20060419,244.42745780596073
20060420,254.05655063303345
20060421,256.778188447864
20060422,256.778188447864
20060423,256.778188447864
20060424,270.7186079292889
20060425,271.3545283096543
20060426,273.4353676803976
20060427,276.8062557183013
20060428,291.04913022755085
20060429,291.04913022755085
20060430,291.04913022755085
20060501,286.20287789589025
20060502,286.20287789589025
20060503,286.20287789589025
20060504,286.20287789589025
20060505,286.20287789589025
20060506,286.20287789589025
20060507,286.20287789589025
20060508,269.08617960894713
20060509,276.5341261170156
20060510,273.71614220496815
20060511,274.02942437287953
20060512,280.3394885874016
20060513,280.3394885874016
20060514,280.3394885874016
20060515,261.4985755561831
20060516,251.9604971156309
20060517,243.08317910040716
20060518,249.0723274747279
20060519,247.82263578573802
20060520,247.82263578573802
20060521,247.82263578573802
20060522,246.9042829078978
20060523,256.34885650104525
20060524,271.62995367998406
20060525,269.80954464548455
20060526,271.64024987716545
20060527,271.64024987716545
20060528,271.64024987716545
20060529,273.0973047636454
20060530,265.3583705890067
20060531,273.9479859255907
20060601,253.07210514156603
20060602,259.87456482216004
20060603,259.87456482216004
20060604,259.87456482216004
20060605,262.12294656364463
20060606,247.2646759912239
20060607,261.4280873569616
20060608,253.28654733945515
20060609,261.242341828546
20060610,261.242341828546
20060611,261.242341828546
20060612,241.90678976209347
20060613,234.4385738154266
20060614,231.3019006450958
20060615,234.3342450850842
20060616,233.41874517738256
20060617,233.41874517738256
20060618,233.41874517738256
20060619,239.96610827466012
20060620,238.66220909195144
20060621,247.16123161832812
20060622,248.22550083784037
20060623,235.170140320673
20060624,235.170140320673
20060625,235.170140320673
20060626,235.34350353307406
20060627,234.32905692592186
20060628,237.6067750612918
20060629,235.73416746651375
20060630,245.0782351761683
20060701,241.36582833568542
20060702,241.36582833568542
20060703,243.96286673277163
20060704,251.53949242755047
20060705,248.92732957368577
20060706,247.05618458315104
20060707,246.6722897327137
20060708,246.6722897327137
20060709,246.6722897327137
20060710,241.56547142799016
20060711,242.3586595773674
20060712,246.26744066535002
20060713,260.1930733168032
20060714,253.32247339630095
20060715,253.32247339630095
20060716,253.32247339630095
20060717,242.72079480409732
20060718,238.83436873197206
20060719,226.88379150206123
20060720,215.23266713704012
20060721,268.60248318604687
20060722,268.60248318604687
20060723,268.60248318604687
20060724,278.18766059357796
20060725,270.92997746704447
20060726,262.105983994875
20060727,269.43136216600004
20060728,262.21056071314075
20060729,262.21056071314075
20060730,262.21056071314075
20060731,271.3385704167412
20060801,269.53359894811484
20060802,274.6745793064749
20060803,273.42687540204724
20060804,268.69131975917685
20060805,268.69131975917685
20060806,268.69131975917685
20060807,250.82049747933738
20060808,251.36923640039655
20060809,253.5125881617782
20060810,254.1908408159434
20060811,251.9042073345613
20060812,251.9042073345613
20060813,251.9042073345613
20060814,262.329266512375
20060815,256.5073245616238
20060816,256.2418710705507
20060817,254.30480649404905
20060818,259.09386025084785
20060819,259.09386025084785
20060820,259.09386025084785
20060821,253.6277442060257
20060822,247.9985336167913
20060823,253.242059676611
20060824,252.3501209397194
20060825,251.1329666625082
20060826,251.1329666625082
20060827,251.1329666625082
20060828,239.96709161702245
20060829,236.9729899332972
20060830,236.6655094793442
20060831,235.76334919234728
20060901,210.81711890082775
20060902,210.81711890082775
20060903,210.81711890082775
20060904,194.0439099396072
20060905,199.98630745267857
20060906,206.08814699351237
20060907,212.05462506892346
20060908,212.31404646972155
20060909,212.31404646972155
20060910,212.31404646972155
20060911,212.8857492135902
20060912,221.82406419488905
20060913,206.7471870883233
20060914,210.4058778387644
20060915,214.69642797324013
20060916,214.69642797324013
20060917,214.69642797324013
20060918,208.82227410434606
20060919,206.37396059706472
20060920,204.40070669049783
20060921,210.33361924164467
20060922,214.05232353183615
20060923,214.05232353183615
20060924,214.05232353183615
20060925,222.3527868388994
20060926,228.54499559058573
20060927,228.1231878593574
20060928,225.49294919979684
20060929,223.8681197846492
20060930,223.8681197846492
20061001,220.98249056378276
20061002,220.98249056378276
20061003,220.98249056378276
20061004,220.98249056378276
20061005,220.98249056378276
20061006,220.98249056378276
20061007,220.98249056378276
20061008,220.98249056378276
20061009,223.04344886511146
20061010,234.68686937433478
20061011,237.05059104218523
20061012,226.53098373027169
20061013,235.32024471590742
20061014,235.32024471590742
20061015,235.32024471590742
20061016,236.95849598642798
20061017,237.90774952182605
20061018,233.7450223567242
20061019,237.1881338538297
20061020,246.53693823004824
20061021,246.53693823004824
20061022,246.53693823004824
20061023,253.5499479693351
20061024,251.5712101721903
20061025,259.6767796160953
20061026,269.0998078826917
20061027,276.2024072823779
20061028,276.2024072823779
20061029,276.2024072823779
20061030,280.73789074858723
20061031,275.08725558553147
20061101,267.99892133937385
20061102,254.6111722203145
20061103,248.3926787222633
20061104,248.3926787222633
20061105,248.3926787222633
20061106,244.10498928509733
20061107,237.42072475410703
20061108,219.9215587484647
20061109,222.672621033557
20061110,207.09400633054432
20061111,207.09400633054432
20061112,207.09400633054432
20061113,205.6894756495182
20061114,217.1367230839833
20061115,212.49193881442272
20061116,225.2619654816458
20061117,226.7601688604411
20061118,226.7601688604411
20061119,226.7601688604411
20061120,216.96526655754627
20061121,216.81442050567395
20061122,224.97531908336734
20061123,222.03547200868795
20061124,221.07277783466995
20061125,221.07277783466995
20061126,221.07277783466995
20061127,211.47616125732534
20061128,207.19290166395174
20061129,209.32192604856257
20061130,206.38286601533557
20061201,202.2202938027704
20061202,202.2202938027704
20061203,202.2202938027704
20061204,206.80146304021227
20061205,212.38270061502962
20061206,222.60208052864667
20061207,226.5981262257505
20061208,241.82507727534022
20061209,241.82507727534022
20061210,241.82507727534022
20061211,230.04859034379342
20061212,230.19288068450248
20061213,236.74770899243373
20061214,226.34103762374264
20061215,224.6668435307406
20061216,224.6668435307406
20061217,224.6668435307406
20061218,220.63012697364954
20061219,223.95525612644653
20061220,228.86483756806405
20061221,227.18709608559612
20061222,222.9608075710802
20061223,222.9608075710802
20061224,222.9608075710802
20061225,216.5298541517049
20061226,210.76509364049127
20061227,217.30675228743883
20061228,228.60948572948985
20061229,232.93145967338953
20061230,232.93145967338953
20061231,232.93145967338953
20070101,230.32984333275692
20070102,230.32984333275692
20070103,230.32984333275692
20070104,230.8958948608671
20070105,228.64400180230223
20070106,228.64400180230223
20070107,228.64400180230223
20070108,222.0078964391113
20070109,209.59870003092126
20070110,191.68706445065052
20070111,190.69712683651937
20070112,181.96380003155411
20070113,181.96380003155411
20070114,181.96380003155411
20070115,179.53438814153137
20070116,183.58825333670296
20070117,203.08544850550578
20070118,199.56266277957886
20070119,186.7422077174522
20070120,186.7422077174522
20070121,186.7422077174522
20070122,189.90674485663928
20070123,189.31947970940917
20070124,132.46413413870064
20070125,141.8722435046663
20070126,147.34106610409827
20070127,147.34106610409827
20070128,147.34106610409827
20070129,145.65089798672608
20070130,155.14251050337836
20070131,192.25142231545803
20070201,179.01475028284327
20070202,186.01696821126308
20070203,186.01696821126308
20070204,186.01696821126308
20070205,178.75244397308728
20070206,166.49154027053953
20070207,167.73353384611968
20070208,167.7527689965785
20070209,163.97751139816498
20070210,163.97751139816498
20070211,163.97751139816498
20070212,163.83605646973848
20070213,165.94650387918648
20070214,161.2182461940727
20070215,157.2824983501706
20070216,162.38325210565952
20070217,162.38325210565952
20070218,162.38325210565952
20070219,162.38325210565952
20070220,162.38325210565952
20070221,162.38325210565952
20070222,162.38325210565952
20070223,162.38325210565952
20070224,162.38325210565952
20070225,162.38325210565952
20070226,156.09457739719903
20070227,164.1335593001809
20070228,168.4736354340441
20070301,174.6709354170236
20070302,173.77508215266434
20070303,173.77508215266434
20070304,173.77508215266434
20070305,166.85491988776033
20070306,163.8714498356653
20070307,153.64109754709497
20070308,142.00888495402748
20070309,136.27852668619977
20070310,136.27852668619977
20070311,136.27852668619977
20070312,133.69671309827015
20070313,136.32844039793352
20070314,140.96500521577474
20070315,134.1843946346611
20070316,139.71506121675236
20070317,139.71506121675236
20070318,139.71506121675236
20070319,136.70754655549135
20070320,132.42350700664792
20070321,121.68045089838999
20070322,123.87326152171181
20070323,126.40399366905618
20070324,126.40399366905618
20070325,126.40399366905618
20070326,127.06092456900443
20070327,122.31782399456515
20070328,125.16868909854418
20070329,131.98583857637684
20070330,138.68200221479208
20070331,138.68200221479208
20070401,137.2116251926589
20070402,132.93007463032808
20070403,131.7819001505921
20070404,134.32995283502964
20070405,130.40060948310833
20070406,126.41835159585389
20070407,126.41835159585389
20070408,126.41835159585389
20070409,127.14498950146502
20070410,123.6895868682415
20070411,124.61738174457254
20070412,124.81969118850913
20070413,131.58886924851504
20070414,131.58886924851504
20070415,131.58886924851504
20070416,129.86549154160363
20070417,129.0864992569042
20070418,127.60447425118646
20070419,129.51535787794603
20070420,129.13330845921618
20070421,129.13330845921618
20070422,129.13330845921618
20070423,159.5751262895872
20070424,164.28857284146773
20070425,173.32749494407753
20070426,158.09755223425697
20070427,158.95881853707914
20070428,158.95881853707914
20070429,158.95881853707914
20070430,155.54105088706712
20070501,153.85113985618187
20070502,153.85113985618187
20070503,153.85113985618187
20070504,153.85113985618187
20070505,153.85113985618187
20070506,153.85113985618187
20070507,153.85113985618187
20070508,142.1058910287924
20070509,142.08147514926452
20070510,140.05911314502058
20070511,145.11401489258003
20070512,145.11401489258003
20070513,145.11401489258003
20070514,136.84709197000214
20070515,133.85254954195585
20070516,137.12974453239605
20070517,130.9125457853537
20070518,131.1278319971294
20070519,131.1278319971294
20070520,131.1278319971294
20070521,127.62600433550477
20070522,125.1713414416644
20070523,124.27433120142287
20070524,124.94702046612277
20070525,122.11424623226797
20070526,122.11424623226797
20070527,122.11424623226797
20070528,114.24374198253207
20070529,111.7030728676057
20070530,118.08899813872904
20070531,120.14492861911202
20070601,127.47419768725223
20070602,127.47419768725223
20070603,127.47419768725223
20070604,134.1814452100265
20070605,137.31205171004484
20070606,132.1378737411171
20070607,132.16528269980302
20070608,136.02249190202164
20070609,136.02249190202164
20070610,136.02249190202164
20070611,139.0761947075083
20070612,138.11431467966923
20070613,131.77435673121903
20070614,137.67274081378602
20070615,140.08036565235616
20070616,140.08036565235616
20070617,140.08036565235616
20070618,132.9973109635727
20070619,130.59216256371377
20070620,137.29939400068017
20070621,139.31295498971886
20070622,147.46504421442944
20070623,147.46504421442944
20070624,147.46504421442944
20070625,153.06827812643925
20070626,150.21697574126952
20070627,147.64816519691342
20070628,143.5858810405844
20070629,159.82349545255002
20070630,159.82349545255002
20070701,158.05039658679803
20070702,160.94244699969875
20070703,152.9049312939236
20070704,155.88361739780083
20070705,163.690880727125
20070706,159.07667136126068
20070707,159.07667136126068
20070708,159.07667136126068
20070709,148.78877183078097
20070710,153.85397228812707
20070711,152.15971173049007
20070712,150.99453192412741
20070713,153.46200317404447
20070714,153.46200317404447
20070715,153.46200317404447
20070716,156.83867147560161
20070717,149.506394254939
20070718,146.8872783351611
20070719,144.48054574141466
20070720,137.31624984099383
20070721,137.31624984099383
20070722,137.31624984099383
20070723,135.40595831544812
20070724,134.22895556016272
20070725,134.3420778250372
20070726,133.50545546489647
20070727,129.90759194633256
20070728,129.90759194633256
20070729,129.90759194633256
20070730,133.70663319335426
20070731,141.87326297106654
20070801,142.41013768934815
20070802,137.08559730831894
20070803,136.00541277960528
20070804,136.00541277960528
20070805,136.00541277960528
20070806,143.24843656373287
20070807,152.29851153317614
20070808,156.21010594467987
20070809,152.3451253667695
20070810,160.59499292200283
20070811,160.59499292200283
20070812,160.59499292200283
20070813,171.60831066527425
20070814,171.42405485318477
20070815,168.99908934298875
20070816,169.456860352881
20070817,168.08872854694175
20070818,168.08872854694175
20070819,168.08872854694175
20070820,160.56127481422706
20070821,162.7094202469635
20070822,152.55403637955294
20070823,152.59708281910088
20070824,156.70979868164682
20070825,156.70979868164682
20070826,156.70979868164682
20070827,163.32946802963784
20070828,161.41974461505146
20070829,151.87073308749845
20070830,136.43126121688348
20070831,142.39378410572982
20070901,140.78156050071476
20070902,140.78156050071476
20070903,145.1209792578371
20070904,144.88421276622512
20070905,151.6120548707587
20070906,153.15980393771636
20070907,158.47542356664573
20070908,158.47542356664573
20070909,158.47542356664573
20070910,156.23078129335056
20070911,159.4750882016697
20070912,153.37428673572714
20070913,154.10869383844883
20070914,158.18084854572254
20070915,158.18084854572254
20070916,158.18084854572254
20070917,152.1541096146569
20070918,153.37404546428465
20070919,152.80316029801634
20070920,155.224436104364
20070921,160.2315109223211
20070922,160.2315109223211
20070923,160.2315109223211
20070924,163.8197458158161
20070925,160.8216154793012
20070926,160.79041973214063
20070927,167.3571239412374
20070928,165.91378716446053
20070929,165.91378716446053
20070930,165.91378716446053
20071001,164.04504048203597
20071002,164.04504048203597
20071003,164.04504048203597
20071004,164.04504048203597
20071005,164.04504048203597
20071006,164.04504048203486
20071007,164.04504048203597
20071008,159.35673373343164
20071009,163.096113933376
20071010,166.85549201885615
20071011,158.0641906700811
20071012,165.77907339673197
20071013,165.77907339673197
20071014,165.77907339673197
20071015,180.60856349527583
20071016,184.47030004177634
20071017,183.6456032539381
20071018,174.16118639149852
20071019,175.17386899753583
20071020,175.17386899753583
20071021,175.17386899753583
20071022,179.0115482725858
20071023,190.22827409860724
20071024,174.66079563796578
20071025,175.509095084457
20071026,170.39698409347028
20071027,170.39698409347028
20071028,170.39698409347028
20071029,140.9333315616599
20071030,146.25490458522017
20071031,150.04536840951096
20071101,144.40827819623252
20071102,145.94015018014164
20071103,145.94015018014164
20071104,145.94015018014164
20071105,139.04022501704557
20071106,137.54568986766787
20071107,138.82763350109258
20071108,138.91120284576076
20071109,137.50568826397878
20071110,137.50568826397878
20071111,137.50568826397878
20071112,137.57853750953407
20071113,142.97213195732246
20071114,136.73838899061076
20071115,126.93695719168942
20071116,125.17758628692036
20071117,125.17758628692036
20071118,125.17758628692036
20071119,120.66276581997853
20071120,122.3772201780733
20071121,119.94702573777121
20071122,123.50811381983169
20071123,124.51247307828638
20071124,124.51247307828638
20071125,124.51247307828638
20071126,127.38052730010051
20071127,128.5689868439735
20071128,107.04429873330156
20071129,106.57617799245706
20071130,105.1000547151551
20071201,103.96786759149859
20071202,103.96786759149859
20071203,104.92253839286103
20071204,103.21254823497473
20071205,104.31049332309615
20071206,103.8341138810417
20071207,104.15922445201421
20071208,104.15922445201421
20071209,104.15922445201421
20071210,107.44240213119187
20071211,104.20828694797312
20071212,105.96847412784078
20071213,110.90003207153713
20071214,110.72610773988269
20071215,110.72610773988269
20071216,110.72610773988269
20071217,119.10103906037696
20071218,117.04445710984146
20071219,115.1779633012803
20071220,114.67168495679803
20071221,110.1843997646432
20071222,110.1843997646432
20071223,110.1843997646432
20071224,111.25049107195886
20071225,110.14770115594486
20071226,108.17926652586343
20071227,103.51134081016416
20071228,103.84495705537582
20071229,103.84495705537582
20071230,103.84495705537582
20071231,103.84495705537582
20080101,102.75992356312038
20080102,95.2411081368406
20080103,97.28169535140277
20080104,95.72627026326504
20080105,95.72627026326504
20080106,95.72627026326504
20080107,98.86885446499004
20080108,101.52412317754779
20080109,100.68756695906502
20080110,96.04009726665412
20080111,98.97560361972299
20080112,98.97560361972299
20080113,98.97560361972299
20080114,101.68005558674207
20080115,96.81574884571712
20080116,95.03883208047334
20080117,102.58175822188453
20080118,104.09760022973668
20080119,104.09760022973668
20080120,104.09760022973668
20080121,107.88745126347295
20080122,112.8196001396208
20080123,110.20413122835386
20080124,106.18745070051133
20080125,105.8598443431886
20080126,105.8598443431886
20080127,105.8598443431886
20080128,110.6525014635139
20080129,107.27896473022916
20080130,105.27695527785387
20080131,109.4718874636794
20080201,110.58066880856174
20080202,110.58066880856174
20080203,110.58066880856174
20080204,110.57982187747974
20080205,111.8739777043789
20080206,111.8739777043789
20080207,111.8739777043789
20080208,111.8739777043789
20080209,111.8739777043789
20080210,111.8739777043789
20080211,111.8739777043789
20080212,111.8739777043789
20080213,111.54166306916869
20080214,109.81415632560866
20080215,110.88823360635627
20080216,110.88823360635627
20080217,110.88823360635627
20080218,110.49913936689659
20080219,108.28028257170209
20080220,111.66783113892414
20080221,111.4287033147757
20080222,114.24024662066721
20080223,114.24024662066721
20080224,114.24024662066721
20080225,116.15212938326542
20080226,115.46039104784903
20080227,119.73512310034756
20080228,119.83674209014121
20080229,120.62833900935263
20080301,119.46431771753451
20080302,119.46431771753451
20080303,119.71406203477773
20080304,122.62073346292172
20080305,123.86644016074139
20080306,124.26770943399006
20080307,121.80917596295235
20080308,121.80917596295235
20080309,121.80917596295235
20080310,123.6228635905717
20080311,123.68612913938289
20080312,127.0567090773893
20080313,134.77404466477458
20080314,137.95359305516902
20080315,137.95359305516902
20080316,137.95359305516902
20080317,138.47580302040768
20080318,148.78679068500398
20080319,145.44476239278478
20080320,139.91153897057822
20080321,132.38118699967617
20080322,132.38118699967617
20080323,132.38118699967617
20080324,134.70152571182084
20080325,127.23628110940628
20080326,126.29288236748536
20080327,126.53361816302964
20080328,120.68772250758444
20080329,120.68772250758444
20080330,120.68772250758444
20080331,118.69010570354523
20080401,126.1652257772504
20080402,125.2966075297198
20080403,124.45845655264237
20080404,124.45845655264237
20080405,124.45845655264237
20080406,124.45845655264237
20080407,109.82122520017573
20080408,109.74421844663269
20080409,113.78021366271706
20080410,114.79550099755376
20080411,115.49570853796405
20080412,115.49570853796405
20080413,115.49570853796405
20080414,125.03524625896803
20080415,127.08231085476771
20080416,132.6424481606371
20080417,137.41264468894127
20080418,144.25926805808967
20080419,144.25926805808967
20080420,144.25926805808967
20080421,149.21992339072537
20080422,148.81676479111061
20080423,143.63950929442302
20080424,135.56739380486823
20080425,131.72978696639024
20080426,131.72978696639024
20080427,131.72978696639024
20080428,132.4916580761117
20080429,131.9858694506123
20080430,135.74943806237357
20080501,134.56795077325827
20080502,134.56795077325827
20080503,134.56795077325827
20080504,134.56795077325827
20080505,133.45857455535523
20080506,136.44940392157739
20080507,144.7011446798936
20080508,144.14311373172913
20080509,141.66648064418936
20080510,141.66648064418936
20080511,141.66648064418936
20080512,140.56101107856492
20080513,138.81777533512468
20080514,133.99856657640828
20080515,138.35491152150945
20080516,140.19415849951758
20080517,140.19415849951758
20080518,140.19415849951758
20080519,140.948255097115
20080520,143.6376093703621
20080521,138.29229415550165
20080522,137.28271514873404
20080523,140.18253421698046
20080524,140.18253421698046
20080525,140.18253421698046
20080526,144.9842218333296
20080527,145.16263700805584
20080528,144.47988566841394
20080529,146.64221638158995
20080530,152.73620753404538
20080531,152.73620753404538
20080601,151.49096153537096
20080602,152.4322366820405
20080603,152.7028816183613
20080604,154.95124800115818
20080605,156.48351701476267
20080606,157.24782099804543
20080607,157.24782099804543
20080608,157.24782099804543
20080609,157.24782099804543
20080610,168.23997247302074
20080611,174.48117043491004
20080612,168.97454418481985
20080613,167.92020746814282
20080614,167.92020746814282
20080615,167.92020746814282
20080616,170.94232509587218
20080617,171.79041927961973
20080618,169.03316580265027
20080619,170.60841564497525
20080620,167.92641470292656
20080621,167.92641470292656
20080622,167.92641470292656
20080623,172.32047771559323
20080624,164.49387058719407
20080625,157.56689494518236
20080626,152.15885313127575
20080627,164.41006747362184
20080628,164.41006747362184
20080629,164.41006747362184
20080630,167.5339018102286
20080701,171.32246573186595
20080702,169.72994769074597
20080703,163.7894231730741
20080704,160.91817398514533
20080705,160.91817398514533
20080706,160.91817398514533
20080707,162.71990658217845
20080708,152.59742657122683
20080709,140.63738611128656
20080710,144.0461565398558
20080711,146.16818159921363
20080712,146.16818159921363
20080713,146.16818159921363
20080714,144.4449142627889
20080715,139.13385786561253
20080716,152.70793487772968
20080717,158.1909073129802
20080718,156.91995012183506
20080719,156.91995012183506
20080720,156.91995012183506
20080721,150.19828609782627
20080722,153.0379416741668
20080723,153.9830548975736
20080724,145.62053951350288
20080725,148.83854982580212
20080726,148.83854982580212
20080727,148.83854982580212
20080728,147.79517090742416
20080729,154.44617604135115
20080730,154.64330602981775
20080731,154.57751248433672
20080801,152.8917411457375
20080802,152.8917411457375
20080803,152.8917411457375
20080804,155.75884054961665
20080805,163.2063647649485
20080806,161.72035351242098
20080807,158.97058900332618
20080808,172.86216495201157
20080809,172.86216495201157
20080810,172.86216495201157
20080811,186.73208259987155
20080812,185.5457932354673
20080813,179.58406281839166
20080814,182.48327773866222
20080815,184.40705812057743
20080816,184.40705812057743
20080817,184.40705812057743
20080818,196.82387096146732
20080819,194.90036188249914
20080820,180.92837817006367
20080821,185.83212953518003
20080822,189.82365196699521
20080823,189.82365196699521
20080824,189.82365196699521
20080825,210.74220355458286
20080826,214.61969241526236
20080827,211.44730735182313
20080828,211.49270230190805
20080829,205.5721300500449
20080830,205.5721300500449
20080831,205.5721300500449
20080901,210.0891753872585
20080902,205.4252136990844
20080903,201.1377689421166
20080904,199.74626387271655
20080905,207.75840151758374
20080906,207.75840151758374
20080907,207.75840151758374
20080908,207.9352042199788
20080909,207.87403361313278
20080910,207.1940268422383
20080911,211.90130412167989
20080912,211.28399426881623
20080913,211.28399426881623
20080914,211.28399426881623
20080915,211.28399426881623
20080916,209.76806658895646
20080917,228.5711840221848
20080918,229.47173760272298
20080919,213.01344997123104
20080920,213.01344997123104
20080921,213.01344997123104
20080922,211.4947799191794
20080923,231.62888679496444
20080924,230.63573416906775
20080925,226.673320422566
20080926,219.3732523142412
20080927,219.3732523142412
20080928,219.3732523142412
20080929,219.3732523142412
20080930,219.3732523142412
20081001,217.98969553546567
20081002,217.98969553546567
20081003,217.98969553546567
20081004,217.98969553546567
20081005,217.98969553546567
20081006,227.87986654999213
20081007,225.61255904287617
20081008,227.75130294861646
20081009,231.6188429837353
20081010,230.56063620404157
20081011,230.56063620404157
20081012,230.56063620404157
20081013,224.47697251574544
20081014,216.94143358632127
20081015,208.41964998041777
20081016,207.77928051076654
20081017,208.59446418738492
20081018,208.59446418738492
20081019,208.59446418738492
20081020,203.7812838079694
20081021,212.1045529753943
20081022,211.41958060274504
20081023,198.64914611070168
20081024,205.3687904534813
20081025,205.3687904534813
20081026,205.3687904534813
20081027,229.42527591050478
20081028,227.35276135575813
20081029,232.73556384371926
20081030,237.21380818898345
20081031,234.12910454432378
20081101,232.73143467306116
20081102,232.73143467306116
20081103,243.32106456911725
20081104,255.21573590445556
20081105,251.91862113304302
20081106,255.52673753739035
20081107,248.94587316941025
20081108,248.94587316941025
20081109,248.94587316941025
20081110,239.3327126224428
20081111,238.05259335673176
20081112,234.78092040681008
20081113,220.46001182000256
20081114,210.63500726017867
20081115,210.63500726017867
20081116,210.63500726017867
20081117,209.6284366086337
20081118,227.79126007182487
20081119,210.5783984410283
20081120,202.4747813872889
20081121,199.8443355783985
20081122,199.8443355783985
20081123,199.8443355783985
20081124,214.33594186464552
20081125,223.08437992403725
20081126,224.1319357396451
20081127,240.95191497225147
20081128,257.99080624472526
20081129,257.99080624472526
20081130,257.99080624472526
20081201,246.5516557949396
20081202,243.81023175896686
20081203,235.39383132989272
20081204,234.58700694636974
20081205,211.49496626295647
20081206,211.49496626295647
20081207,211.49496626295647
20081208,204.66499796154818
20081209,211.2348865172133
20081210,201.15375782335818
20081211,204.94954039610644
20081212,213.82122655835587
20081213,213.82122655835587
20081214,213.82122655835587
20081215,209.73356716009835
20081216,202.9100732471826
20081217,204.52570789932167
20081218,203.44456383697633
20081219,203.4494019415514
20081220,203.4494019415514
20081221,203.4494019415514
20081222,212.52607525086813
20081223,237.94905712424534
20081224,245.57247703257568
20081225,247.65850526232913
20081226,244.2807255670025
