Date,Harbin Gong Da High-Tech Enterprise Development Co Ltd
20030530,324.9350754013894
20030531,324.9350754013894
20030601,322.4584315127941
20030602,318.05372637429184
20030603,328.7288576838678
20030604,331.3726688114044
20030605,333.64443097095324
20030606,328.8384937107406
20030607,328.8384937107406
20030608,328.8384937107406
20030609,337.4233153715822
20030610,339.1814274414601
20030611,333.09472838851445
20030612,321.04969025161694
20030613,320.41587235783936
20030614,320.41587235783936
20030615,320.41587235783936
20030616,328.84045129635297
20030617,329.5072508235424
20030618,329.028171540826
20030619,333.829530279665
20030620,332.58462380423254
20030621,332.58462380423254
20030622,332.58462380423254
20030623,335.0645510512857
20030624,325.32470324227984
20030625,326.62409458670965
20030626,322.9210788249991
20030627,326.0090960524084
20030628,326.0090960524084
20030629,326.0090960524084
20030630,323.70071613538477
20030701,325.16999051434686
20030702,322.8679572663454
20030703,320.86063678938194
20030704,325.2269033904673
20030705,325.2269033904673
20030706,325.2269033904673
20030707,326.0636339798068
20030708,323.6433076824678
20030709,323.5537388252302
20030710,320.84378217381885
20030711,320.9645474882883
20030712,320.9645474882883
20030713,320.9645474882883
20030714,325.16534054894055
20030715,327.43732233316734
20030716,324.8658980429546
20030717,329.90639023612755
20030718,333.5547760391172
20030719,333.5547760391172
20030720,333.5547760391172
20030721,340.55404168568987
20030722,339.56568584057095
20030723,336.7508331939857
20030724,339.01052881776707
20030725,336.90394329835357
20030726,336.90394329835357
20030727,336.90394329835357
20030728,332.7552777136966
20030729,334.8554866225238
20030730,335.06277702090375
20030731,320.09959484081867
20030801,310.3610600357815
20030802,310.3610600357815
20030803,310.3610600357815
20030804,297.7712248437006
20030805,300.69251686322156
20030806,304.16176504613856
20030807,304.6279454506937
20030808,307.17860527982236
20030809,307.17860527982236
20030810,307.17860527982236
20030811,309.5866390481926
20030812,309.2041056103054
20030813,318.3413939088564
20030814,319.326821109399
20030815,318.11487709872415
20030816,318.11487709872415
20030817,318.11487709872415
20030818,317.99636882699645
20030819,315.3521915746191
20030820,313.3980724146261
20030821,315.2366914544383
20030822,315.9744602759375
20030823,315.9744602759375
20030824,315.9744602759375
20030825,321.73185927414414
20030826,322.25703488466814
20030827,319.78707401843616
20030828,322.02309237259755
20030829,315.54824710746885
20030830,315.54824710746885
20030831,315.54824710746885
20030901,305.3393592107215
20030902,306.5194387924285
20030903,308.89524580558793
20030904,310.101885857021
20030905,315.68922755156285
20030906,315.68922755156285
20030907,315.68922755156285
20030908,317.60957723123323
20030909,316.35818088696385
20030910,314.74074231907565
20030911,315.7960035791247
20030912,318.51764633144967
20030913,318.51764633144967
20030914,318.51764633144967
20030915,323.8886531559268
20030916,320.2975171971472
20030917,322.58694869981605
20030918,324.57502232749925
20030919,323.08579066514284
20030920,323.08579066514284
20030921,323.08579066514284
20030922,322.5413769426971
20030923,315.7077458677559
20030924,310.18112330951647
20030925,319.3285304140654
20030926,322.1419676408933
20030927,322.1419676408933
20030928,322.1419676408933
20030929,325.9018584055641
20030930,323.92353571732343
20031001,320.982757123963
20031002,320.982757123963
20031003,320.982757123963
20031004,320.982757123963
20031005,320.982757123963
20031006,320.982757123963
20031007,320.982757123963
20031008,311.44241452296177
20031009,316.48982863562367
20031010,310.7848873588126
20031011,310.7848873588126
20031012,310.7848873588126
20031013,313.84021239260494
20031014,316.11306106660777
20031015,320.714412485857
20031016,312.88393826076265
20031017,309.99940998553086
20031018,309.99940998553086
20031019,309.99940998553086
20031020,315.6101404126445
20031021,314.73975514139323
20031022,309.9254589429159
20031023,312.33791652489714
20031024,314.679852870033
20031025,314.679852870033
20031026,314.679852870033
20031027,320.2221343921013
20031028,353.8173140893536
20031029,364.4530567948408
20031030,370.35947955425996
20031031,388.5156931633889
20031101,384.84805263250024
20031102,384.84805263250024
20031103,384.9615215677268
20031104,380.1630014933834
20031105,388.5622523101916
20031106,419.4899008144724
20031107,406.28399187867745
20031108,406.28399187867745
20031109,406.28399187867745
20031110,417.27195562958104
20031111,416.3088324232528
20031112,417.80503442980614
20031113,409.60689111562
20031114,408.295804726227
20031115,408.295804726227
20031116,408.295804726227
20031117,409.7988873584797
20031118,420.64742609221815
20031119,400.10532562735
20031120,365.796647725142
20031121,371.9418419587478
20031122,371.9418419587478
20031123,371.9418419587478
20031124,371.49911972259133
20031125,372.852631262695
20031126,375.60939461139657
20031127,378.2852015857488
20031128,385.00425779042376
20031129,385.00425779042376
20031130,385.00425779042376
20031201,372.0461263245485
20031202,377.1686064340065
20031203,385.25424742661454
20031204,373.65024933576257
20031205,358.55120918098964
20031206,358.55120918098964
20031207,358.55120918098964
20031208,368.2980573511819
20031209,364.64339731180536
20031210,366.7876651418469
20031211,368.97099870867584
20031212,367.6398777687917
20031213,367.6398777687917
20031214,367.6398777687917
20031215,371.18637518806565
20031216,379.5599629596434
20031217,380.8210830212794
20031218,392.2204563661198
20031219,412.29164274676504
20031220,412.29164274676504
20031221,412.29164274676504
20031222,392.15604610684017
20031223,403.3066289371583
20031224,409.20693890319353
20031225,402.7299539108418
20031226,403.9952458381355
20031227,403.9952458381355
20031228,403.9952458381355
20031229,410.50985346683416
20031230,418.4423514393372
20031231,426.38419030284416
20040101,421.9734632111016
20040102,424.05960692246276
20040103,424.05960692246276
20040104,424.05960692246276
20040105,436.10609888542
20040106,444.66031311905465
20040107,410.6445515272308
20040108,396.9533895761616
20040109,402.47503318954244
20040110,402.47503318954244
20040111,402.47503318954244
20040112,411.2076325331855
20040113,397.6480277697435
20040114,397.7066567751704
20040115,400.7654650888334
20040116,392.04573907743287
20040117,392.04573907743287
20040118,392.04573907743287
20040119,392.04573907743287
20040120,392.04573907743287
20040121,392.04573907743287
20040122,392.04573907743287
20040123,392.04573907743287
20040124,392.04573907743287
20040125,392.04573907743287
20040126,392.04573907743287
20040127,392.04573907743287
20040128,392.04573907743287
20040129,372.5214948323341
20040130,377.739174860392
20040131,377.739174860392
20040201,373.5805765993994
20040202,369.1198126842903
20040203,363.05843008899177
20040204,358.66286175593945
20040205,350.1755859625728
20040206,358.73846723171744
20040207,358.73846723171744
20040208,358.73846723171744
20040209,347.9587782533996
20040210,351.3559176163639
20040211,348.78920572363694
20040212,339.8954437033552
20040213,347.68073288912257
20040214,347.68073288912257
20040215,347.68073288912257
20040216,333.63686862575145
20040217,336.32468146409377
20040218,336.46777677289276
20040219,337.0307630645931
20040220,340.798023029257
20040221,340.798023029257
20040222,340.798023029257
20040223,340.5523039930496
20040224,338.5980691886948
20040225,330.26167314364545
20040226,345.4021076186345
20040227,346.6656729815198
20040228,346.6656729815198
20040229,346.6656729815198
20040301,340.5043566015498
20040302,333.8300025010553
20040303,344.01773075298007
20040304,337.07144495291834
20040305,338.0334787393182
20040306,338.0334787393182
20040307,338.0334787393182
20040308,350.3142076303114
20040309,352.75918970925045
20040310,343.4426557978722
20040311,335.8080521909981
20040312,341.3734800629782
20040313,341.3734800629782
20040314,341.3734800629782
20040315,338.24525467260526
20040316,338.222856477582
20040317,342.1579630405815
20040318,351.88107952624244
20040319,349.30855021276244
20040320,349.30855021276244
20040321,349.30855021276244
20040322,345.78348362327637
20040323,347.9244926587835
20040324,344.04933729436743
20040325,344.2248905823321
20040326,338.5464018750664
20040327,338.5464018750664
20040328,338.5464018750664
20040329,333.8820136785529
20040330,327.3687656616468
20040331,333.50006438241945
20040401,327.9345350309613
20040402,331.31239022911706
20040403,331.31239022911706
20040404,331.31239022911706
20040405,321.24455743297705
20040406,320.8068920399571
20040407,327.18339218206097
20040408,330.9206363789387
20040409,338.77116866147554
20040410,338.77116866147554
20040411,338.77116866147554
20040412,333.961599704238
20040413,334.0655374483914
20040414,334.10574771063244
20040415,328.99801717683255
20040416,324.7902336892058
20040417,324.7902336892058
20040418,324.7902336892058
20040419,332.992300641525
20040420,336.6407629615236
20040421,337.4655458014818
20040422,335.3996090358319
20040423,345.0240571079257
20040424,345.0240571079257
20040425,345.0240571079257
20040426,356.35991562258727
20040427,370.4600110121559
20040428,363.6347246829237
20040429,366.01582032817754
20040430,350.9882718890877
20040501,345.51359122924265
20040502,345.51359122924265
20040503,345.51359122924265
20040504,345.51359122924265
20040505,345.51359122924265
20040506,345.51359122924265
20040507,345.51359122924265
20040508,345.51359122924265
20040509,345.51359122924265
20040510,356.94281238541447
20040511,355.7742957386513
20040512,357.5127701820549
20040513,350.75185448597557
20040514,354.94462226802534
20040515,354.94462226802534
20040516,354.94462226802534
20040517,350.124564976735
20040518,335.3601342034096
20040519,337.25113248178945
20040520,342.3259460501939
20040521,343.3023457272265
20040522,343.3023457272265
20040523,343.3023457272265
20040524,346.65620265494056
20040525,349.3306099416317
20040526,344.4953737477885
20040527,339.494326367822
20040528,346.55897817890934
20040529,346.55897817890934
20040530,346.55897817890934
20040531,341.77476065598364
20040601,328.924384138983
20040602,319.79185159388385
20040603,330.72244955386986
20040604,331.75021118748316
20040605,331.75021118748316
20040606,331.75021118748316
20040607,342.0830434793742
20040608,347.72464937732263
20040609,353.8680893107262
20040610,356.12621546400555
20040611,353.6335455730784
20040612,353.6335455730784
20040613,353.6335455730784
20040614,364.73087580471963
20040615,356.5418959062957
20040616,358.26199347364184
20040617,360.0075707695051
20040618,352.5055119250878
20040619,352.5055119250878
20040620,352.5055119250878
20040621,335.55360765378373
20040622,339.3690958487648
20040623,342.86611108237656
20040624,347.55373505692245
20040625,355.11321885442226
20040626,355.11321885442226
20040627,355.11321885442226
20040628,357.39347374787786
20040629,350.9715300883004
20040630,366.9101805731241
20040701,347.2114565552161
20040702,347.4767721056522
20040703,347.4767721056522
20040704,347.4767721056522
20040705,346.0478598044686
20040706,346.234448028047
20040707,352.9110852154911
20040708,350.497566886159
20040709,355.5132716125627
20040710,355.5132716125627
20040711,355.5132716125627
20040712,368.16786583628095
20040713,367.17802398527857
20040714,371.85639552303417
20040715,360.58390381100236
20040716,348.02297789247797
20040717,348.02297789247797
20040718,348.02297789247797
20040719,339.84548321962563
20040720,346.40544585544933
20040721,346.83043202527034
20040722,356.8905317002799
20040723,357.9366481783423
20040724,357.9366481783423
20040725,357.9366481783423
20040726,361.3334319779735
20040727,363.2803475907155
20040728,359.6214294057544
20040729,352.17000031068056
20040730,363.4172943354803
20040731,363.4172943354803
20040801,349.00921457554483
20040802,354.1014799740385
20040803,354.2490721529443
20040804,342.7451050989219
20040805,342.91739755200035
20040806,345.37766506661706
20040807,345.37766506661706
20040808,345.37766506661706
20040809,351.5002565529365
20040810,350.7817905367541
20040811,352.38822655042327
20040812,347.34948124033315
20040813,346.13140975671786
20040814,346.13140975671786
20040815,346.13140975671786
20040816,360.1782601367667
20040817,360.2282006089233
20040818,365.30152909625383
20040819,378.568293526582
20040820,376.88028672538115
20040821,376.88028672538115
20040822,376.88028672538115
20040823,374.1424939979323
20040824,368.0815993659046
20040825,368.4972483442159
20040826,371.8246805478434
20040827,376.69603808708763
20040828,376.69603808708763
20040829,376.69603808708763
20040830,375.9234249720691
20040831,369.33468821360333
20040901,335.1468875142595
20040902,328.3778194786444
20040903,329.4043151795735
20040904,329.4043151795735
20040905,329.4043151795735
20040906,330.8688621348754
20040907,330.0226709364913
20040908,331.4351842231077
20040909,339.38804332673817
20040910,339.8358435538778
20040911,339.8358435538778
20040912,339.8358435538778
20040913,345.67979054028683
20040914,334.8620640058462
20040915,321.35165807106887
20040916,319.3817313115697
20040917,314.45152439859834
20040918,314.45152439859834
20040919,314.45152439859834
20040920,304.2531853341976
20040921,305.8006413401816
20040922,310.48296312778155
20040923,297.6146153815417
20040924,314.5375233059438
20040925,314.5375233059438
20040926,314.5375233059438
20040927,321.45323044801444
20040928,319.6316109873119
20040929,321.6234603329244
20040930,337.69860396940845
20041001,299.92276641082776
20041002,299.92276641082776
20041003,299.92276641082776
20041004,299.92276641082776
20041005,299.92276641082776
20041006,299.92276641082776
20041007,299.92276641082776
20041008,296.8155773985336
20041009,296.8155773985336
20041010,296.8155773985336
20041011,289.43855194154406
20041012,285.19157483395
20041013,278.0419720942196
20041014,301.69658408437795
20041015,296.7428925736532
20041016,296.7428925736532
20041017,296.7428925736532
20041018,292.7233297829566
20041019,297.389276568859
20041020,311.18875547598685
20041021,314.6247374685867
20041022,318.3222774896741
20041023,318.3222774896741
20041024,318.3222774896741
20041025,321.66693682593166
20041026,321.5453054102409
20041027,320.012139399246
20041028,319.691946257203
20041029,329.0233199650253
20041030,329.0233199650253
20041031,329.0233199650253
20041101,264.8937820931455
20041102,265.8991618107246
20041103,259.5764716294504
20041104,263.7075408531217
20041105,261.79427050474965
20041106,261.79427050474965
20041107,261.79427050474965
20041108,260.7725844060781
20041109,254.30080585544982
20041110,245.9795748824963
20041111,250.84108702262196
20041112,254.92513064339556
20041113,254.92513064339556
20041114,254.92513064339556
20041115,247.29520748696592
20041116,247.15024938885603
20041117,244.42388852139086
20041118,243.06007529515864
20041119,236.2739762186413
20041120,236.2739762186413
20041121,236.2739762186413
20041122,232.6103095349867
20041123,236.8515194628963
20041124,240.9552895299871
20041125,245.32142573506525
20041126,242.07452356292438
20041127,242.07452356292438
20041128,242.07452356292438
20041129,248.20199989691116
20041130,238.43961076010646
20041201,160.53123563492503
20041202,158.38383896371244
20041203,154.3060338852893
20041204,154.3060338852893
20041205,154.3060338852893
20041206,153.75987403751247
20041207,150.03583887031346
20041208,153.40165808580232
20041209,152.40689095251568
20041210,153.602718208044
20041211,153.602718208044
20041212,153.602718208044
20041213,157.52739069241574
20041214,157.34007794860457
20041215,156.20363591285172
20041216,156.98899834175327
20041217,161.24714311176808
20041218,161.24714311176808
20041219,161.24714311176808
20041220,160.17721234667292
20041221,159.675494733782
20041222,154.21787408055434
20041223,149.66547276252564
20041224,148.97725403486024
20041225,148.97725403486024
20041226,148.97725403486024
20041227,151.39857636838045
20041228,148.7250863968696
20041229,157.02134599321587
20041230,156.40428741233018
20041231,156.34465117623046
20050101,152.90688127340454
20050102,152.90688127340454
20050103,152.90688127340454
20050104,151.72503593612177
20050105,147.29323422508318
20050106,149.3698467216181
20050107,149.17511477290978
20050108,149.17511477290978
20050109,149.17511477290978
20050110,149.47728950983316
20050111,149.1327290260998
20050112,148.33057447335077
20050113,148.27612109051873
20050114,149.57293152909384
20050115,149.57293152909384
20050116,149.57293152909384
20050117,153.65409682602163
20050118,150.55060873566262
20050119,151.49976412974559
20050120,149.13188349004915
20050121,147.8150863996623
20050122,147.8150863996623
20050123,147.8150863996623
20050124,145.66097493539988
20050125,147.8546267060977
20050126,151.84067749745716
20050127,155.0385959928947
20050128,154.17606541827055
20050129,154.17606541827055
20050130,154.17606541827055
20050131,171.21703667566322
20050201,168.3290232677793
20050202,160.73116332363924
20050203,163.94843725925423
20050204,163.30462752135168
20050205,163.30462752135168
20050206,163.30462752135168
20050207,163.30462752135168
20050208,163.30462752135168
20050209,163.30462752135168
20050210,163.30462752135168
20050211,163.30462752135168
20050212,163.30462752135168
20050213,163.30462752135168
20050214,163.30462752135168
20050215,163.30462752135168
20050216,159.4064420577187
20050217,155.88315102396575
20050218,154.57734171387878
20050219,154.57734171387878
20050220,154.57734171387878
20050221,153.05780486554343
20050222,149.8183616624884
20050223,150.45648512498383
20050224,149.8195803578718
20050225,149.99844815416387
20050226,149.99844815416387
20050227,149.99844815416387
20050228,145.1964776560331
20050301,137.3510500376638
20050302,141.63480658059967
20050303,143.1860377130487
20050304,141.22519639470408
20050305,141.22519639470408
20050306,141.22519639470408
20050307,143.16784593967762
20050308,141.7169290905959
20050309,142.2909678403504
20050310,144.06862816771488
20050311,146.545516194803
20050312,146.545516194803
20050313,146.545516194803
20050314,147.58405270540544
20050315,148.19891881880167
20050316,147.5435130060039
20050317,150.02969640246167
20050318,153.40754659700588
20050319,153.40754659700588
20050320,153.40754659700588
20050321,155.06052892072807
20050322,158.356774343833
20050323,158.19420489979507
20050324,156.26952178505883
20050325,156.02132479164516
20050326,156.02132479164516
20050327,156.02132479164516
20050328,163.14964912316958
20050329,162.60961647676493
20050330,170.73179925829447
20050331,168.88493575360417
20050401,161.30155863291793
20050402,161.30155863291793
20050403,161.30155863291793
20050404,163.3755562214697
20050405,165.0946100433802
20050406,160.55256328370263
20050407,158.13697089585327
20050408,154.22594452444608
20050409,154.22594452444608
20050410,154.22594452444608
20050411,153.616184139016
20050412,155.84942015736172
20050413,154.16001351922858
20050414,160.75057910136175
20050415,166.18480569143523
20050416,166.18480569143523
20050417,166.18480569143523
20050418,170.70025635781238
20050419,169.29542549828585
20050420,173.38087104666607
20050421,182.54192224948426
20050422,190.28975061191457
20050423,190.28975061191457
20050424,190.28975061191457
20050425,181.75668307085732
20050426,179.92058753147123
20050427,187.61881720706623
20050428,180.29723022792788
20050429,186.19027639190062
20050430,186.19027639190062
20050501,182.40491156996518
20050502,182.40491156996518
20050503,182.40491156996518
20050504,182.40491156996518
20050505,182.40491156996518
20050506,182.40491156996518
20050507,182.40491156996518
20050508,182.40491156996518
20050509,184.91819335637334
20050510,182.8527552201186
20050511,174.31727148453766
20050512,176.92101814291632
20050513,178.16948236700293
20050514,178.16948236700293
20050515,178.16948236700293
20050516,177.83079672251483
20050517,175.88956119293155
20050518,175.4686478375708
20050519,177.06285004235176
20050520,175.09309046278204
20050521,175.09309046278204
20050522,175.09309046278204
20050523,176.2389100189669
20050524,170.45935801104696
20050525,172.07121949152477
20050526,172.47346041184673
20050527,173.05867049656894
20050528,173.05867049656894
20050529,173.05867049656894
20050530,173.39176994403545
20050531,172.19678514375545
20050601,174.69354262881262
20050602,174.67557375873122
20050603,174.19656200579257
20050604,174.19656200579257
20050605,174.19656200579257
20050606,172.8069347876508
20050607,170.06349516320577
20050608,173.2836247367119
20050609,157.44120467872293
20050610,158.13693611670323
20050611,158.13693611670323
20050612,158.13693611670323
20050613,160.94754790253185
20050614,167.2850020728566
20050615,171.68896678804398
20050616,169.89480111259562
20050617,173.47274424499147
20050618,173.47274424499147
20050619,173.47274424499147
20050620,170.64546966028527
20050621,172.89830397229304
20050622,168.77737850192545
20050623,171.52426200714024
20050624,168.3932360506739
20050625,168.3932360506739
20050626,168.3932360506739
20050627,163.52192852167508
20050628,168.97099001566275
20050629,166.84999059600494
20050630,172.22273249472354
20050701,178.04293355329716
20050702,178.04293355329716
20050703,178.04293355329716
20050704,180.94239022861308
20050705,181.0558131038176
20050706,181.17427084470305
20050707,180.07512033972301
20050708,184.635927390504
20050709,184.635927390504
20050710,184.635927390504
20050711,185.13502586806203
20050712,182.19579088640705
20050713,185.1194420487234
20050714,188.61656720864525
20050715,189.61124824645984
20050716,189.61124824645984
20050717,189.61124824645984
20050718,210.3564610963379
20050719,210.16370897152126
20050720,207.7528822906397
20050721,212.0766277760767
20050722,208.62366043805685
20050723,208.62366043805685
20050724,208.62366043805685
20050725,211.21821716349095
20050726,206.536705189869
20050727,200.3957235929184
20050728,195.13478474080821
20050729,201.1417292660472
20050730,201.1417292660472
20050731,201.1417292660472
20050801,198.15865697222895
20050802,189.22734801988796
20050803,186.578529681435
20050804,188.66377657059212
20050805,183.57137090994908
20050806,183.57137090994908
20050807,183.57137090994908
20050808,183.8590837359539
20050809,178.0971133161593
20050810,178.92692963617944
20050811,181.3673844051322
20050812,188.1710609807326
20050813,188.1710609807326
20050814,188.1710609807326
20050815,182.5914041630628
20050816,175.05746058807915
20050817,172.2953525218586
20050818,165.78750072327253
20050819,162.3970628267044
20050820,162.3970628267044
20050821,162.3970628267044
20050822,153.02873524771596
20050823,164.2946574314171
20050824,163.73609280227163
20050825,162.8253662936678
20050826,163.42469441265723
20050827,163.42469441265723
20050828,163.42469441265723
20050829,169.5454484457221
20050830,171.61679743501557
20050831,169.83505318846986
20050901,164.71398788641494
20050902,161.39375289364253
20050903,161.39375289364253
20050904,161.39375289364253
20050905,159.57853393113575
20050906,167.6231382500386
20050907,164.35620948674668
20050908,163.1637397402852
20050909,168.73139559678907
20050910,168.73139559678907
20050911,168.73139559678907
20050912,167.90470426443764
20050913,165.09461516281576
20050914,159.89630329876184
20050915,157.67736751219914
20050916,159.07781782487206
20050917,159.07781782487206
20050918,159.07781782487206
20050919,155.5373173209819
20050920,156.57216451514236
20050921,160.75499123761415
20050922,168.29400290565107
20050923,169.67809401529658
20050924,169.67809401529658
20050925,169.67809401529658
20050926,172.21785658285333
20050927,178.64476333010674
20050928,179.54195341510558
20050929,177.41818259571204
20050930,174.04074643715742
20051001,170.91091652532361
20051002,170.91091652532361
20051003,170.91091652532361
20051004,170.91091652532361
20051005,170.91091652532361
20051006,170.91091652532361
20051007,170.91091652532361
20051008,170.91091652532361
20051009,170.91091652532361
20051010,166.27414018238017
20051011,163.00953551677057
20051012,164.3106201698002
20051013,166.70980852652318
20051014,175.82826338553872
20051015,175.82826338553872
20051016,175.82826338553872
20051017,172.9546941231969
20051018,169.42231816751303
20051019,170.21445708063104
20051020,171.57610204169094
20051021,169.71505941534664
20051022,169.71505941534664
20051023,169.71505941534664
20051024,166.63354966535184
20051025,173.76283274879836
20051026,179.57329930079223
20051027,179.6054012803912
20051028,183.7097168579224
20051029,183.7097168579224
20051030,183.7097168579224
20090424,159.85111949523758
20090425,159.85111949523758
20090426,159.85111949523758
20090427,176.03604449025406
20090428,188.0037576460975
20090429,190.96537257253388
20090430,186.1324973681
20090501,185.4055681209831
20090502,185.4055681209831
20090503,185.4055681209831
20090504,179.1570802946598
20090505,176.15517664507811
20090506,175.42762000080387
20090507,181.33381054316774
20090508,176.97355596970908
20090509,176.97355596970908
20090510,176.97355596970908
20090511,181.76258151731815
20090512,179.06988470455508
20090513,173.15903472824172
20090514,165.48614206445808
20090515,162.17047286646766
20090516,162.17047286646766
20090517,162.17047286646766
20090518,161.55503527108644
20090519,160.90708392910622
20090520,163.58790734369327
20090521,169.19865617285615
20090522,165.7827081700298
20090523,165.7827081700298
20090524,165.7827081700298
20090525,168.46092713777537
20090526,168.6843988004347
20090527,166.98703718578105
20090528,166.98703718578105
20090529,166.98703718578105
20090530,166.98703718578105
20090531,166.98703718578105
20090601,164.42170562632842
20090602,159.94117637676678
20090603,159.83320961936738
20090604,159.55401811321804
20090605,161.08551219238322
20090606,161.08551219238322
20090607,161.08551219238322
20090608,162.12916032199453
20090609,161.3512338575138
20090610,158.3452651110067
20090611,161.167469561431
20090612,161.82885276787823
20090613,161.82885276787823
20090614,161.82885276787823
20090615,160.10806290502944
20090616,160.49201230884955
20090617,162.743493818744
20090618,162.0274050709479
20090619,165.63320598822813
20090620,165.63320598822813
20090621,165.63320598822813
20090622,162.33372027106842
20090623,165.08633734567766
20090624,162.5552634175695
20090625,162.15621364515692
20090626,161.12469939675537
20090627,161.12469939675537
20090628,161.12469939675537
20090629,163.1342933341646
20090630,159.10720375009706
20090701,163.584647494483
20090702,164.2735642038461
20090703,163.01467632950997
20090704,163.01467632950997
20090705,163.01467632950997
20090706,164.89041250060254
20090707,158.40477614215726
20090708,156.40462163949599
20090709,148.89606271418373
20090710,150.83552381698
20090711,150.83552381698
20090712,150.83552381698
20090713,147.59584218221306
20090714,147.22805416192995
20090715,149.9746325207106
20090716,152.11789138583816
20090717,151.91850537766928
20090718,151.91850537766928
20090719,151.91850537766928
20090720,145.27408524013111
20090721,149.2238689255834
20090722,149.64795684366126
20090723,149.41337649738247
20090724,150.74730467875253
20090725,150.74730467875253
20090726,150.74730467875253
20090727,149.7575987711473
20090728,147.90715556069398
20090729,154.03117720477226
20090730,157.51117002192893
20090731,81.28431100466368
20090801,80.71752405320237
20090802,80.71752405320237
20090803,79.66252483699792
20090804,80.08104618987652
20090805,80.31585769054159
20090806,82.23474770465529
20090807,80.13270054841405
20090808,80.13270054841405
20090809,80.13270054841405
20090810,80.03180975055005
20090811,81.872066878533
20090812,85.90626336945017
20090813,86.78073052326535
20090814,91.70266495880215
20090815,91.70266495880215
20090816,91.70266495880215
20090817,95.89729071172361
20090818,100.45621905757125
20090819,102.71263825630103
20090820,98.49026045687745
20090821,98.41924656982079
20090822,98.41924656982079
20090823,98.41924656982079
20090824,98.23599454093156
20090825,101.6968715952229
20090826,97.14917387415967
20090827,91.85604982583301
20090828,88.98257276384913
20090829,88.98257276384913
20090830,88.98257276384913
20090831,100.42514645742939
20090901,105.61845994043719
20090902,101.86629767398685
20090903,98.88719318914022
20090904,98.78393288991636
20090905,98.78393288991636
20090906,98.78393288991636
20090907,100.35134457720946
20090908,102.53994472152999
20090909,103.28509887801842
20090910,105.95942867060712
20090911,108.94686021123893
20090912,108.94686021123893
20090913,108.94686021123893
20090914,105.67654131062709
20090915,106.21473447383806
20090916,108.05987390804721
20090917,104.71030264208389
20090918,100.98115567284967
20090919,100.98115567284967
20090920,100.98115567284967
20090921,100.6863335331296
20090922,98.53008304224115
20090923,94.37563191226049
20090924,96.83864985987522
20090925,94.58078524386694
20090926,94.58078524386694
20090927,94.58078524386694
20090928,99.62893295137764
20090929,105.82234013324869
20090930,106.05149064811356
20091001,105.39550824655268
20091002,105.39550824655268
20091003,105.39550824655268
20091004,105.39550824655268
20091005,105.39550824655268
20091006,105.39550824655268
20091007,105.39550824655268
20091008,105.39550824655268
20091009,106.8885449261896
20091010,106.8885449261896
20091011,106.8885449261896
20091012,107.65054418099511
20091013,101.07019743234783
20091014,101.33701515067526
20091015,101.81269074040544
20091016,98.52120879144593
20091017,98.52120879144593
20091018,98.52120879144593
20091019,94.07297314961556
20091020,96.11277426571604
20091021,91.35182542983057
20091022,95.00158211265116
20091023,91.22242508227352
20091024,91.22242508227352
20091025,91.22242508227352
20091026,90.28232031040716
20091027,96.67424837219137
20091028,101.66768921740464
20091029,108.4245329223949
20091030,112.1307337053019
20091031,112.1307337053019
20091101,111.46159693778601
20091102,113.58008264290004
20091103,111.43610152555672
20091104,113.70626623546548
20091105,113.8161420161638
20091106,115.03910413647036
20091107,115.03910413647036
20091108,115.03910413647036
20091109,110.39857737788408
20091110,107.95489648869571
20091111,108.88090710468674
20091112,108.43224532617266
20091113,105.05020189225968
20091114,105.05020189225968
20091115,105.05020189225968
20091116,103.999034414822
20091117,104.01976110814428
20091118,108.35084952265142
20091119,104.17815760330063
20091120,103.08388387066783
20091121,103.08388387066783
20091122,103.08388387066783
20091123,101.91069112995403
20091124,108.04955651444284
20091125,108.7354856544849
20091126,112.94880638315584
20091127,117.99044134846545
20091128,117.99044134846545
20091129,117.99044134846545
20091130,116.67392497269782
20091201,111.6754415770318
20091202,110.18031759865973
20091203,109.10170266443883
20091204,114.11186162004998
20091205,114.11186162004998
20091206,114.11186162004998
20091207,112.15998848128802
20091208,111.32345749237693
20091209,111.50582166745679
20091210,109.98843904596376
20091211,111.76634359939622
20091212,111.76634359939622
20091213,111.76634359939622
20091214,117.38464378303173
20091215,115.14296171549833
20091216,116.63863961056363
20091217,120.72413110750725
20091218,123.16367256543843
20091219,123.16367256543843
20091220,123.16367256543843
20091221,118.34555253726823
20091222,115.47465789993724
20091223,117.98168114981836
20091224,118.81855062583281
20091225,117.83330572471706
20091226,117.83330572471706
20091227,117.83330572471706
20091228,118.07560535146695
20091229,119.03968180413251
20091230,120.50163161119183
20091231,117.53004945969408
20100101,116.86877397243961
20100102,116.86877397243961
20100103,116.86877397243961
20100104,115.76588000808535
20100105,116.71296992061136
20100106,115.89574529634359
20100107,119.62192351295637
20100108,119.49455237050398
20100109,119.49455237050398
20100110,119.49455237050398
20100111,117.48790717677535
20100112,117.90713794645164
20100113,120.64759678955582
20100114,116.94770187131049
20100115,114.38427607317368
20100116,114.38427607317368
20100117,114.38427607317368
20100118,113.99234912668192
20100119,113.56238980428596
20100120,115.0622986222088
20100121,113.6757037892306
20100122,111.47546787444111
20100123,111.47546787444111
20100124,111.47546787444111
20100125,117.42664202669224
20100126,122.00163935461963
20100127,120.93021637492315
20100128,114.92193133581074
20100129,114.22130950988114
20100130,114.22130950988114
20100131,114.22130950988114
20100201,114.00698677404986
