Date,Ecsponent Ltd
20080619,50.38142428719566
20080620,49.97074557375291
20080621,49.97074557375291
20080622,49.97074557375291
20080623,50.03248760187484
20080624,49.51774521344552
20080625,48.617107016547756
20080626,45.08787880811224
20080627,44.915151354646774
20080628,44.915151354646774
20080629,44.915151354646774
20080630,39.6165518937122
20080701,39.17663996515737
20080702,38.876036071934536
20080703,38.084369104932726
20080704,37.9870656966652
20080705,37.9870656966652
20080706,37.9870656966652
20080707,39.625173197907195
20080708,38.284315897365765
20080709,37.09146945456573
20080710,37.41127495492837
20080711,38.0977921821532
20080712,38.0977921821532
20080713,38.0977921821532
20080714,37.84775018365295
20080715,38.68081426931377
20080716,38.16088945293443
20080717,37.31791985852133
20080718,37.02296015025243
20080719,37.02296015025243
20080720,37.02296015025243
20080721,37.34977543516552
20080722,36.3591606588853
20080723,36.12100768675682
20080724,36.8624263487914
20080725,29.11886923899487
20080726,29.11886923899487
20080727,29.11886923899487
20080728,27.71551894704156
20080729,27.355188347545702
20080730,27.426197128985162
20080731,12.53678918909969
20080801,12.08785164145521
20080802,12.08785164145521
20080803,12.08785164145521
20080804,12.230898330578006
20080805,12.391853243649289
20080806,12.433338334179714
20080807,12.448560166768182
20080808,12.773810162954282
20080809,12.773810162954282
20080810,12.773810162954282
20080811,12.648541332310195
20080812,12.87495120237177
20080813,12.959454440997673
20080814,12.817745073182923
20080815,12.714526007830576
20080816,12.714526007830576
20080817,12.714526007830576
20080818,12.307036862476634
20080819,13.020851464521142
20080820,12.629610729704625
20080821,12.352316581403501
20080822,12.56252830692754
20080823,12.56252830692754
20080824,12.56252830692754
20080825,12.755150020770206
20080826,13.45662106331821
20080827,13.445057322056702
20080828,12.718390877454897
20080829,12.342767808112002
20080830,12.342767808112002
20080831,12.342767808112002
20080901,12.554495002637996
20080902,12.492910995516617
20080903,12.61594960311116
20080904,12.756404100708572
20080905,12.72142148619928
20080906,12.72142148619928
20080907,12.72142148619928
20080908,12.324039200828578
20080909,12.388315923917261
20080910,12.80587064232501
20080911,13.110883617653487
20080912,12.639123579176157
20080913,12.639123579176157
20080914,12.639123579176157
20080915,12.831397846619337
20080916,12.769269024895857
20080917,12.85611843696818
20080918,12.926489410651959
20080919,12.134871622926532
20080920,12.134871622926532
20080921,12.134871622926532
20080922,11.958684511684217
20080923,12.270575277732087
20080924,12.270575277732087
20080925,12.221848591008374
20080926,12.251513530273126
20080927,12.251513530273126
20080928,12.251513530273126
20080929,12.424481649488472
20080930,12.304022403144648
20081001,12.374127127921327
20081002,12.81881151129495
20081003,12.511782720702005
20081004,12.511782720702005
20081005,12.511782720702005
20081006,11.234710335946795
20081007,11.358908271751597
20081008,12.264538167279108
20081009,11.969172001416203
20081010,12.814042818032915
20081011,12.814042818032915
20081012,12.814042818032915
20081013,12.866324263381065
20081014,12.481801191783475
20081015,13.335481232382842
20081016,15.23874613654454
20081017,14.178091437956928
20081018,14.178091437956928
20081019,14.178091437956928
20081020,14.328159491709204
20081021,15.201918593544681
20081022,16.652411300377143
20081023,17.181954252707747
20081024,17.111195623544003
20081025,17.111195623544003
20081026,17.111195623544003
20081027,16.70313849404643
20081028,15.897509796900463
20081029,14.319183067787401
20081030,13.88625176828744
20081031,5.940868618616766
20081101,5.940868618616766
20081102,5.940868618616766
20081103,6.175369768346473
20081104,5.920870187977119
20081105,5.9396928272555325
20081106,6.186607812653539
20081107,6.289381648196075
20081108,6.289381648196075
20081109,6.289381648196075
20081110,6.101126594589976
20081111,6.865942512020974
20081112,6.803774164573689
20081113,7.084588359856867
20081114,6.137198077236015
20081115,6.137198077236015
20081116,6.137198077236015
20081117,6.369647125269261
20081118,6.562873885162002
20081119,6.745860205454353
20081120,6.921835228934805
20081121,6.985372294841855
20081122,6.985372294841855
20081123,6.985372294841855
20081124,6.532509768711632
20081125,6.19900918560393
20081126,6.153164260896355
20081127,6.262205954514211
20081128,6.809746833383923
20081129,6.809746833383923
20081130,6.809746833383923
20081201,7.594390076413503
20081202,7.025735305300822
20081203,6.857258229363986
20081204,6.87463951204401
20081205,6.9977488231289895
20081206,6.9977488231289895
20081207,6.9977488231289895
20081208,6.816455657399431
20081209,6.845214584417559
20081210,6.564260092623063
20081211,6.436406576252981
20081212,6.592922917151466
20081213,6.592922917151466
20081214,6.592922917151466
20081215,6.782787159742426
20081216,6.782787159742426
20081217,6.182659411851686
20081218,5.960284979462782
20081219,6.1354005115980454
20081220,6.1354005115980454
20081221,6.1354005115980454
20081222,6.054451574186785
20081223,6.363511930657004
20081224,6.417799857477124
20081225,6.417799857477124
20081226,6.417799857477124
20081227,6.417799857477124
20081228,6.417799857477124
20081229,5.94786853388808
20081230,5.664416919646171
20081231,5.359624724039349
20090101,5.359624724039349
20090102,5.189527501863856
20090103,5.189527501863856
20090104,5.189527501863856
20090105,5.235682037092588
20090106,5.1057413134671235
20090107,5.238260573399182
20090108,5.348304143742039
20090109,5.555948029845578
20090110,5.555948029845578
20090111,5.555948029845578
20090112,5.448741162921341
20090113,5.449472770177083
20090114,5.457036860816326
20090115,5.4918346565332055
20090116,5.46217075877857
20090117,5.46217075877857
20090118,5.46217075877857
20090119,5.420812147348332
20090120,5.465168441328293
20090121,5.360758079456884
20090122,5.42881462580114
20090123,5.495906320745368
20090124,5.495906320745368
20090125,5.495906320745368
20090126,5.16016135856014
20090127,5.077952842847934
20090128,5.298666777786211
20090129,5.205486937006153
20090130,5.211067517230466
20090131,5.211067517230466
20090201,5.211067517230466
20090202,5.306138375452701
20090203,5.305281068575991
20090204,5.379645053614518
20090205,4.982383264376972
20090206,5.107769297739406
20090207,5.107769297739406
20090208,5.107769297739406
20090209,5.03576655481495
20090210,5.197181247410161
20090211,5.128760516056107
20090212,5.236866418090375
20090213,5.405702302597781
20090214,5.405702302597781
20090215,5.405702302597781
20090216,5.35483858106949
20090217,5.551651523131387
20090218,5.637836592478727
20090219,5.526381997718974
20090220,5.613118864948882
20090221,5.613118864948882
20090222,5.613118864948882
20090223,5.526740772253141
20090224,5.48125233909126
20090225,5.505602752582169
20090226,5.463466298596201
20090227,5.658129478756914
20090228,5.658129478756914
20090301,5.658129478756914
20090302,5.926892140618131
20090303,5.902203414493224
20090304,5.716891933212798
20090305,5.913062536893022
20090306,5.833971099099666
20090307,5.833971099099666
20090308,5.833971099099666
20090309,6.077943192118183
20090310,5.6520806998140305
20090311,5.480550354109111
20090312,5.356176366490924
20090313,5.319205923224991
20090314,5.319205923224991
20090315,5.319205923224991
20090316,5.148992257258424
20090317,5.150707175770174
20090318,5.279665094044822
20090319,5.021794978953126
20090320,5.171591803035175
20090321,5.171591803035175
20090322,5.171591803035175
20090323,4.966863982119563
20090324,5.036712917957646
20090325,4.808388360055657
20090326,4.6997781251293285
20090327,4.923335917522706
20090328,4.923335917522706
20090329,4.923335917522706
20090330,4.9385008738590495
20090331,15.012698799025003
20090401,14.660716259227922
20090402,7.638665075190021
20090403,7.651290278974972
20090404,7.651290278974972
20090405,7.651290278974972
20090406,7.703104545469938
20090407,7.7366091909832315
20090408,7.747319383386482
20090409,7.609844439650793
20090410,7.609844439650793
20090411,7.609844439650793
20090412,7.609844439650793
20090413,7.609844439650793
20090414,7.622933312900592
20090415,7.7108870760762835
20090416,7.4915139293830775
20090417,7.604487076285442
20090418,7.604487076285442
20090419,7.604487076285442
20090420,7.692761884378834
20090421,7.512965785690964
20090422,7.512965785690964
20090423,7.500803304941052
20090424,7.185289784867306
20090425,7.185289784867306
20090426,7.185289784867306
20090427,7.185289784867306
20090428,7.152794788102788
20090429,6.9577048980531595
20090430,8.339281499310687
20090501,8.339281499310687
20090502,8.339281499310687
20090503,8.339281499310687
20090504,8.230004056932952
20090505,8.206986455485037
20090506,8.115803023280328
20090507,8.22080977893494
20090508,7.846237168698362
20090509,7.846237168698362
20090510,7.846237168698362
20090511,7.937158481208562
20090512,7.907269424746943
20090513,8.026809307492199
20090514,8.080109097003357
20090515,8.45586543130619
20090516,8.45586543130619
20090517,8.45586543130619
20090518,8.003999213530042
20090519,7.850315875143809
20090520,7.711255649343606
20090521,7.689532301762415
20090522,7.837606758341969
20090523,7.837606758341969
20090524,7.837606758341969
20090525,7.7195682654507465
20090526,7.992866870269898
20090527,7.630268281802879
20090528,7.873209538759722
20090529,7.4839910189172745
20090530,7.4839910189172745
20090531,7.4839910189172745
20090601,7.086460360477611
20090602,7.025022871560575
20090603,7.295532012163581
20090604,7.094680487073499
20090605,7.3227644305903965
20090606,7.3227644305903965
20090607,7.3227644305903965
20090608,7.423225990246533
20090609,7.158466146815336
20090610,7.206112716586365
20090611,6.954043884416666
20090612,6.763836232360821
20090613,6.763836232360821
20090614,6.763836232360821
20090615,6.7447746139473885
20090616,6.7447746139473885
20090617,7.024226718776218
20090618,7.007235315749337
20090619,6.978645331995335
20090620,6.978645331995335
20090621,6.978645331995335
20090622,7.0859282415957425
20090623,6.9961478285256264
20090624,6.775285784464057
20090625,6.415596944377192
20090626,6.145374804371109
20090627,6.145374804371109
20090628,6.145374804371109
20090629,6.1500007730320725
20090630,6.038141611336987
20090701,6.007164291193095
20090702,5.969824673311174
20090703,6.126889744346698
20090704,6.126889744346698
20090705,6.126889744346698
20090706,6.091025871867388
20090707,6.191673315932205
20090708,6.370481400501808
20090709,6.2673687793133475
20090710,6.3148433225811855
20090711,6.3148433225811855
20090712,6.3148433225811855
20090713,6.319694650693917
20090714,6.307825050583852
20090715,6.3214608024953876
20090716,6.201695554381054
20090717,5.947792628334921
20090718,5.947792628334921
20090719,5.947792628334921
20090720,5.883301206140157
20090721,5.839581989435141
20090722,5.694243681704407
20090723,5.520327734426509
20090724,5.592158416750971
20090725,5.592158416750971
20090726,5.592158416750971
20090727,5.737587484649772
20090728,5.790846292672637
20090729,5.8106822501710536
20090730,5.612294578873261
20090731,6.089139626687755
20090801,6.089139626687755
20090802,6.089139626687755
20090803,6.175998550078999
20090804,6.3018273378775795
20090805,6.454483935130243
20090806,6.6826072061793536
20090807,6.365891512753526
20090808,6.365891512753526
20090809,6.365891512753526
20090810,6.365891512753526
20090811,6.566560399399989
20090812,6.472199174418175
20090813,6.4811616962806315
20090814,6.726099580062784
20090815,6.726099580062784
20090816,6.726099580062784
20090817,6.755210842043938
20090818,6.74783482488044
20090819,6.723282559154278
20090820,6.60734286316798
20090821,6.464249967264376
20090822,6.464249967264376
20090823,6.464249967264376
20090824,6.551370280140758
20090825,6.4795709895157065
20090826,6.424484168201412
20090827,6.466352030734029
20090828,6.372093102928646
20090829,6.372093102928646
20090830,6.372093102928646
20090831,6.484049360768552
20090901,6.839701312584131
20090902,6.6827598272461675
20090903,6.534363138801891
20090904,6.234386426441227
20090905,6.234386426441227
20090906,6.234386426441227
20090907,6.360378798519732
20090908,6.210339897532518
20090909,6.217774085334673
20090910,5.804866135229604
20090911,5.641057739224081
20090912,5.641057739224081
20090913,5.641057739224081
20090914,563.2360466349633
20090915,210.56282311702043
20090916,223.0874457200866
20090917,161.33625346831985
20090918,59.443425219576326
20090919,59.443425219576326
20090920,59.443425219576326
20090921,19.772656146713757
20090922,26.511107792415203
20090923,29.406248076234554
20090924,29.406248076234554
20090925,32.95282096918852
20090926,32.95282096918852
20090927,32.95282096918852
20090928,48.88175879116923
20090929,47.2494444856878
20090930,96.50276621980767
20091001,99.94772950055831
20091002,133.7320044515279
20091003,133.7320044515279
20091004,133.7320044515279
20091005,112.06368804285282
20091006,101.73545377090306
20091007,93.71608665261932
20091008,89.62283909683879
20091009,83.46485228532495
20091010,83.46485228532495
20091011,83.46485228532495
20091012,99.3193873181669
20091013,89.09351584329514
20091014,103.0914560449462
20091015,96.1133037190114
20091016,102.75621434488161
20091017,102.75621434488161
20091018,102.75621434488161
20091019,105.10374638268095
20091020,101.92964205824495
20091021,116.54733019652724
20091022,100.30255705699712
20091023,119.05209271390986
20091024,119.05209271390986
20091025,119.05209271390986
20091026,116.71442541617192
20091027,118.14420540003945
20091028,120.1229037381369
20091029,122.80617672806171
20091030,125.45579480690455
20091031,125.45579480690455
20091101,125.45579480690455
20091102,130.96156214993462
20091103,135.91717896110964
20091104,127.38516310625245
20091105,114.94350914569513
20091106,115.75123169915256
20091107,115.75123169915256
20091108,115.75123169915256
20091109,137.11248895818466
20091110,166.4083822264458
20091111,178.0979410972982
20091112,181.21666075440749
20091113,184.39818601536504
20091114,184.39818601536504
20091115,184.39818601536504
20091116,270.2909823586683
20091117,186.89632062393068
20091118,186.3119128674172
20091119,173.02922672525364
20091120,178.11591430796727
20091121,178.11591430796727
20091122,178.11591430796727
20091123,217.6883308120442
20091124,208.06500251252024
20091125,165.87967748343033
20091126,174.51316036105348
20091127,169.4759617037172
20091128,169.4759617037172
20091129,169.4759617037172
20091130,170.19214353082123
20091201,171.1206251672294
20091202,172.07997778578167
20091203,210.45750956719093
20091204,202.89247527226024
20091205,202.89247527226024
20091206,202.89247527226024
20091207,204.27478680643586
20091208,209.27940885252326
20091209,211.19342522603327
20091210,209.22808011955513
20091211,275.28434549700256
20091212,275.28434549700256
20091213,275.28434549700256
20091214,262.5148793836108
20091215,271.2659508062839
20091216,271.2659508062839
20091217,239.900168075369
20091218,375.43336244858295
20091219,375.43336244858295
20091220,375.43336244858295
20091221,378.8899645826223
20091222,371.5565799169089
20091223,245.7032341119853
20091224,228.91894266949527
20091225,228.91894266949527
20091226,228.91894266949527
20091227,228.91894266949527
20091228,240.75944894232572
20091229,244.1919041269613
20091230,246.50968861098522
20091231,233.18567346931894
20100101,233.18567346931894
20100102,233.18567346931894
20100103,233.18567346931894
20100104,238.4621614902735
20100105,233.04543021595913
20100106,252.76166335303273
20100107,228.45356786264276
20100108,227.715627452855
20100109,227.715627452855
20100110,227.715627452855
20100111,230.47182326299367
20100112,298.8759932754027
20100113,250.62136339383386
20100114,331.6438245896561
20100115,293.40342520129593
20100116,293.40342520129593
20100117,293.40342520129593
20100118,315.4816779581824
20100119,314.53029978924155
20100120,318.8615182661101
20100121,319.49891241459363
20100122,313.29000696653594
20100123,313.29000696653594
20100124,313.29000696653594
20100125,343.8470733358574
20100126,346.2065409062021
20100127,354.7098749843352
20100128,356.94002172941407
20100129,353.24399836972816
20100130,353.24399836972816
20100131,353.24399836972816
20100201,248.86509523340905
20100202,259.26236955827136
20100203,275.33219666349953
20100204,337.44769283033946
20100205,261.8160450784204
20100206,261.8160450784204
20100207,261.8160450784204
20100208,270.8935458636276
20100209,266.56715636663967
20100210,267.7918282784244
20100211,262.27711165622804
20100212,272.3800408448521
20100213,272.3800408448521
20100214,272.3800408448521
20100215,264.8043197060354
20100216,261.2948473687425
20100217,256.16973903908445
20100218,261.7971784645305
20100219,265.7802748745564
20100220,265.7802748745564
20100221,265.7802748745564
20100222,350.51941537123685
20100223,354.6436478693771
20100224,358.048125806898
20100225,375.62330154036783
20100226,334.2250424043196
20100227,334.2250424043196
20100228,334.2250424043196
20100301,323.86422368438923
20100302,323.74941300522204
20100303,315.6212716693365
20100304,320.4244138355105
20100305,314.66895580425575
20100306,314.66895580425575
20100307,314.66895580425575
20100308,308.7062971197861
20100309,318.98329871575834
20100310,312.92093595242795
20100311,294.37644567970966
20100312,289.04272858213926
20100313,289.04272858213926
20100314,289.04272858213926
20100315,292.03014164411985
20100316,284.83492065381176
20100317,261.7815461146631
20100318,262.6974527101706
20100319,322.88746644225137
20100320,322.88746644225137
20100321,322.88746644225137
20100322,322.88746644225137
20100323,329.6286342919591
20100324,333.6891665660772
20100325,355.6763630346516
20100326,298.27572635238454
20100327,298.27572635238454
20100328,298.27572635238454
20100329,274.8616583504696
20100330,270.17877545615613
20100331,305.2937022081626
20100401,253.76550176595077
20100402,253.76550176595077
20100403,253.76550176595077
20100404,253.76550176595077
20100405,253.76550176595077
20100406,247.9396741401722
20100407,332.4752237224355
20100408,306.40865920206664
20100409,328.62856174646674
20100410,328.62856174646674
20100411,328.62856174646674
20100412,306.15135254475507
20100413,251.23658415519782
20100414,247.1705837887228
20100415,243.99778562391987
20100416,316.9999657004713
20100417,316.9999657004713
20100418,316.9999657004713
20100419,320.7356625094502
20100420,302.45816049353135
20100421,305.4832290521101
20100422,368.4999297055307
20100423,357.5118483603025
20100424,357.5118483603025
20100425,357.5118483603025
20100426,351.53328644649685
20100427,351.53328644649685
20100428,369.21846744935914
20100429,363.6856656481514
20100430,350.19300079243254
20100501,350.19300079243254
20100502,350.19300079243254
20100503,186.20324670870446
20100504,198.08952437914107
20100505,199.69413985006054
20100506,208.05508384804057
20100507,94.66003092627878
20100508,94.66003092627878
20100509,94.66003092627878
20100510,117.88391908802598
20100511,115.42638894673138
20100512,114.44161492357748
20100513,112.49003660059867
20100514,115.44137292699402
20100515,115.44137292699402
20100516,115.44137292699402
20100517,126.18039266036659
20100518,125.8864488448776
20100519,143.17383320216868
20100520,114.12767984848159
20100521,112.4796438631842
20100522,112.4796438631842
20100523,112.4796438631842
20100524,110.03558805970488
20100525,114.5100646700193
20100526,147.317325665153
20100527,144.64761848359848
20100528,140.001509877904
20100529,140.001509877904
20100530,140.001509877904
20100531,154.16809091882052
20100601,153.88175761247592
20100602,116.9950363145409
20100603,148.5306047091998
20100604,151.76004361277953
20100605,151.76004361277953
20100606,151.76004361277953
20100607,152.40430862937072
20100608,150.7319483642413
20100609,134.44139776339466
20100610,134.25792982031342
20100611,133.87232428336455
20100612,133.87232428336455
20100613,133.87232428336455
20100614,150.31535549788973
20100615,146.34642254192374
20100616,146.34642254192374
20100617,141.13777225109033
20100618,145.87659831461116
20100619,145.87659831461116
20100620,145.87659831461116
20100621,141.16290665063065
20100622,142.5264604712056
20100623,143.17630546341405
20100624,146.16948974184172
20100625,147.84472090942512
20100626,147.84472090942512
20100627,147.84472090942512
20100628,148.31983437431828
20100629,151.121344669033
20100630,136.35327883407476
20100701,138.45359790681974
20100702,136.95870771701695
20100703,136.95870771701695
20100704,136.95870771701695
20100705,136.1092986146783
20100706,202.181580348723
20100707,198.92556512279316
20100708,192.68434770757435
20100709,134.08590426152574
20100710,134.08590426152574
20100711,134.08590426152574
20100712,172.99702766926634
20100713,165.9606664187981
20100714,148.54448462071528
20100715,147.08185866531338
20100716,146.98160667557732
20100717,146.98160667557732
20100718,146.98160667557732
20100719,149.06153334651623
20100720,109.54625031779385
20100721,107.78865699358894
20100722,97.40246846972859
20100723,96.88966107174296
20100724,96.88966107174296
20100725,96.88966107174296
20100726,93.80237092247015
20100727,123.29115156160657
20100728,77.66277812137497
20100729,76.60607627363076
20100730,73.5248773135689
20100731,73.5248773135689
20100801,73.5248773135689
20100802,72.83073053092961
20100803,71.51375052719791
20100804,47.11631822086155
20100805,48.277399477313416
20100806,50.54001775877255
20100807,50.54001775877255
20100808,50.54001775877255
20100809,50.54001775877255
20100810,73.73259958038135
20100811,77.3249961182196
20100812,77.58258528298138
20100813,77.15559589027201
20100814,77.15559589027201
20100815,77.15559589027201
20100816,112.44468405345341
20100817,107.40055399145608
20100818,113.43786873219852
20100819,109.49774500256096
20100820,128.98792676919675
20100821,128.98792676919675
20100822,128.98792676919675
20100823,115.30459805029744
20100824,116.99312399850075
20100825,123.48038744817387
20100826,116.22135369660822
20100827,147.05938130154144
20100828,147.05938130154144
20100829,147.05938130154144
20100830,144.53973136777634
20100831,147.33795155374338
20100901,138.68837065310024
20100902,138.4269525064377
20100903,137.6648513962537
20100904,137.6648513962537
20100905,137.6648513962537
20100906,141.35739966431404
20100907,144.8585245705686
20100908,125.24883253408257
20100909,86.18250908833046
20100910,84.05154544392501
20100911,84.05154544392501
20100912,84.05154544392501
20100913,76.85226717777482
20100914,78.15910646826957
20100915,78.75149272209035
20100916,79.80882326349413
20100917,79.08016531112432
20100918,79.08016531112432
20100919,79.08016531112432
20100920,79.030068196438
20100921,111.15067566528272
20100922,109.54686177459247
20100923,95.96516635412827
20100924,95.96516635412827
20100925,95.96516635412827
20100926,95.96516635412827
20100927,101.84927683568397
20100928,110.21630810224538
20100929,115.00364251045829
20100930,100.49167531269167
20101001,100.2771360211387
20101002,100.2771360211387
20101003,100.2771360211387
20101004,118.85686355744605
20101005,114.86528635070387
20101006,114.82880426839391
20101007,118.59149717539587
20101008,157.36783068620372
20101009,157.36783068620372
20101010,157.36783068620372
20101011,100.53173136050953
20101012,90.9395276219019
20101013,87.65529618074498
20101014,111.92621247558668
20101015,79.94006714137903
20101016,79.94006714137903
20101017,79.94006714137903
20101018,113.71826330733022
20101019,139.0923572354889
20101020,95.6546044191548
20101021,93.82102673551537
20101022,94.66101217723447
20101023,94.66101217723447
20101024,94.66101217723447
20101025,134.0411700431797
20101026,133.5148958386821
20101027,94.97251191146577
20101028,91.90939460203805
20101029,90.96998496168041
20101030,90.96998496168041
20101031,90.96998496168041
20101101,89.62094961221963
20101102,86.50148557349529
20101103,124.76718736316701
20101104,83.67664569271956
20101105,81.04508519743113
20101106,81.04508519743113
20101107,81.04508519743113
20101108,99.58009601703982
20101109,100.12058057298637
20101110,101.26160406873566
20101111,106.5848583977425
20101112,106.39705814993444
20101113,106.39705814993444
20101114,106.39705814993444
20101115,152.2940769853639
20101116,121.54969990252928
20101117,107.27266208965358
20101118,106.82949761073874
20101119,107.04422837097226
20101120,107.04422837097226
20101121,107.04422837097226
20101122,98.54140088335136
20101123,194.02769680114022
20101124,103.14545648169181
20101125,104.4807453581752
20101126,105.39277084278227
20101127,105.39277084278227
20101128,105.39277084278227
20101129,106.24270956219227
20101130,118.47729319125477
20101201,83.31624259361442
