Date,DongfengSci-Tech Group Co Ltd
20040518,724.7192091789803
20040519,718.3206059029422
20040520,721.7357446782835
20040521,715.471260366628
20040522,715.471260366628
20040523,715.471260366628
20040524,712.4481398953598
20040525,726.4698573446934
20040526,725.6347640902554
20040527,706.3156224141404
20040528,708.7753236132834
20040529,708.7753236132834
20040530,708.7753236132834
20040531,695.7511141115193
20040601,675.5234768577353
20040602,679.0351052694872
20040603,693.0030167946578
20040604,701.964927970192
20040605,701.964927970192
20040606,701.964927970192
20040607,711.3654504228879
20040608,723.236635515763
20040609,722.78046754382
20040610,710.5006602179886
20040611,720.684198644105
20040612,720.684198644105
20040613,720.684198644105
20040614,715.4814179132493
20040615,700.3881177146917
20040616,686.7124381657393
20040617,684.6510284681946
20040618,692.8692946059256
20040619,692.8692946059256
20040620,692.8692946059256
20040621,695.7992323306756
20040622,690.9336048676544
20040623,689.7912818720803
20040624,696.4344619403712
20040625,694.4504308522262
20040626,694.4504308522262
20040627,694.4504308522262
20040628,695.2264767214349
20040629,696.4565815815241
20040630,696.0961045175978
20040701,673.5881234330236
20040702,673.1052134250765
20040703,673.1052134250765
20040704,673.1052134250765
20040705,675.8994994003899
20040706,673.0872719655378
20040707,676.535384343418
20040708,678.5664135534327
20040709,679.6755690520702
20040710,679.6755690520702
20040711,679.6755690520702
20040712,678.8167408614537
20040713,680.6416106799951
20040714,678.0496598086619
20040715,699.4224248956475
20040716,697.3202107206259
20040717,697.3202107206259
20040718,697.3202107206259
20040719,700.0600184598652
20040720,698.9325151189303
20040721,700.32581729855
20040722,737.25511730897
20040723,754.5559490728754
20040724,754.5559490728754
20040725,754.5559490728754
20040726,755.3811621350766
20040727,760.8762467165733
20040728,755.7896570728924
20040729,761.089362276226
20040730,764.588775268893
20040731,764.588775268893
20040801,747.1466309576593
20040802,753.4643266553187
20040803,758.781701838944
20040804,766.2106839891597
20040805,782.028483008233
20040806,796.9499386532302
20040807,796.9499386532302
20040808,796.9499386532302
20040809,801.0465314608474
20040810,794.1654200518979
20040811,805.5394617014452
20040812,811.2194338728847
20040813,812.4482482854897
20040814,812.4482482854897
20040815,812.4482482854897
20040816,831.9459851296264
20040817,840.3299796658317
20040818,853.967993048033
20040819,841.4208764349298
20040820,844.6586314011985
20040821,844.6586314011985
20040822,844.6586314011985
20040823,843.8413412265977
20040824,841.4311744646362
20040825,861.3489290082166
20040826,859.2128102399512
20040827,864.326563843665
20040828,864.326563843665
20040829,864.326563843665
20040830,839.4375312751582
20040831,826.4915411546325
20040901,808.1963709183688
20040902,801.2187258032629
20040903,797.9058399230977
20040904,797.9058399230977
20040905,797.9058399230977
20040906,808.6001988951577
20040907,806.0339204236263
20040908,801.5535766307206
20040909,813.149221521171
20040910,809.8596828599906
20040911,809.8596828599906
20040912,809.8596828599906
20040913,817.0020302622495
20040914,807.3144252567133
20040915,775.9515217066717
20040916,769.731565385771
20040917,753.6485468531254
20040918,753.6485468531254
20040919,753.6485468531254
20040920,741.0647646104558
20040921,765.0314603315703
20040922,789.7855786974487
20040923,769.598955509974
20040924,791.9696060598174
20040925,791.9696060598174
20040926,791.9696060598174
20040927,794.0208880854555
20040928,781.0144203652278
20040929,787.8285094862049
20040930,796.4586424900938
20041001,749.5351228863135
20041002,749.5351228863135
20041003,749.5351228863135
20041004,749.5351228863135
20041005,749.5351228863135
20041006,749.5351228863135
20041007,749.5351228863135
20041008,740.7864320334039
20041009,740.7864320334039
20041010,740.7864320334039
20041011,723.5961436063776
20041012,732.5242306372376
20041013,740.1985490216383
20041014,768.0004990939411
20041015,792.8334562148126
20041016,792.8334562148126
20041017,792.8334562148126
20041018,768.2165870836376
20041019,783.4615558821071
20041020,817.5202899487092
20041021,773.9084022202246
20041022,522.2365543597978
20041023,522.2365543597978
20041024,522.2365543597978
20041025,547.9357037041177
20041026,547.480302064063
20041027,541.8586895185348
20041028,541.7490125341351
20041029,743.0947211295439
20041030,743.0947211295439
20041031,743.0947211295439
20041101,682.9026862955727
20041102,680.2100707668455
20041103,670.7575162702984
20041104,666.1620592352646
20041105,672.7707922181567
20041106,672.7707922181567
20041107,672.7707922181567
20041108,675.1706589924527
20041109,673.5000345606734
20041110,649.1301162804697
20041111,657.1746834951448
20041112,475.57233836337866
20041113,475.57233836337866
20041114,475.57233836337866
20041115,482.181022655228
20041116,483.39855263465165
20041117,492.71643360250965
20041118,492.3316351836265
20041119,473.2079290236082
20041120,473.2079290236082
20041121,473.2079290236082
20041122,468.79479457786755
20041123,473.6724520987466
20041124,468.3883806111447
20041125,470.5304512779366
20041126,471.6762734556382
20041127,471.6762734556382
20041128,471.6762734556382
20041129,475.74157331462516
20041130,498.02346146764637
20041201,401.2160042985836
20041202,401.973593215274
20041203,400.41136242273944
20041204,400.41136242273944
20041205,400.41136242273944
20041206,400.33056049644443
20041207,404.11130758118003
20041208,406.51746176333376
20041209,403.5355197881032
20041210,405.0916150222189
20041211,405.0916150222189
20041212,405.0916150222189
20041213,413.69266191097466
20041214,421.5449399227353
20041215,417.8584634457875
20041216,428.44369237604803
20041217,439.97309115555464
20041218,439.97309115555464
20041219,439.97309115555464
20041220,438.3372901585155
20041221,432.33422360949436
20041222,419.131116233311
20041223,419.40334976076633
20041224,417.44704821418986
20041225,417.44704821418986
20041226,417.44704821418986
20041227,417.5583128264615
20041228,419.65540176770867
20041229,421.8627183242326
20041230,420.6762568654797
20041231,443.0625622431816
20050101,437.4568376951792
20050102,437.4568376951792
20050103,437.4568376951792
20050104,438.5319156813126
20050105,428.59761670403714
20050106,421.42792721168354
20050107,415.1092457450888
20050108,415.1092457450888
20050109,415.1092457450888
20050110,412.49393579439203
20050111,415.78987200870483
20050112,416.25333630672833
20050113,411.1686107785923
20050114,416.76463907172297
20050115,416.76463907172297
20050116,416.76463907172297
20050117,414.6549578304112
20050118,455.79793922472464
20050119,498.9274964119381
20050120,545.6244514393388
20050121,602.114305842477
20050122,602.114305842477
20050123,602.114305842477
20050124,605.0006641330601
20050125,566.0511841232027
20050126,601.7271141653744
20050127,582.8580021509949
20050128,584.4316607781603
20050129,584.4316607781603
20050130,584.4316607781603
20050131,613.4074959205316
20050201,593.4988605642333
20050202,571.2581677912658
20050203,573.1926596037503
20050204,559.2034794073688
20050205,559.2034794073688
20050206,559.2034794073688
20050207,559.2034794073688
20050208,559.2034794073688
20050209,559.2034794073688
20050210,559.2034794073688
20050211,559.2034794073688
20050212,559.2034794073688
20050213,559.2034794073688
20050214,559.2034794073688
20050215,559.2034794073688
20050216,564.8213903977025
20050217,571.7631791799636
20050218,571.5328977648693
20050219,571.5328977648693
20050220,571.5328977648693
20050221,572.90801927218
20050222,559.0822425951322
20050223,528.1388714535132
20050531,585.912856834268
20050601,587.1446496157116
20050602,602.1075699585967
20050603,611.409136986936
20050604,611.409136986936
20050605,611.409136986936
20050606,597.353105855355
20050607,606.8522014922465
20050608,563.2880963417351
20050609,532.0756813769847
20050610,535.9379384584261
20050611,535.9379384584261
20050612,535.9379384584261
20050613,529.6807282074591
20050614,540.9245904381384
20050615,551.2922780230907
20050616,534.909194408435
20050617,524.6120789118578
20050618,524.6120789118578
20050619,524.6120789118578
20050620,532.5850048815918
20050621,541.1738585971259
20050622,542.3752384729128
20050623,549.0530088157102
20050624,545.606693352274
20050625,545.606693352274
20050626,545.606693352274
20050627,536.6853203977406
20050628,551.3186151487475
20050629,548.0463809310049
20050630,564.2196328454969
20050701,570.5590836717921
20050702,570.5590836717921
20050703,570.5590836717921
20050704,564.0707249985647
20050705,549.8544855096854
20050706,536.0214031893378
20050707,524.6545774873003
20050708,536.8193094248073
20050709,536.8193094248073
20050710,536.8193094248073
20050711,539.390469927583
20050712,532.6919137000326
20050713,538.3584012974529
20050714,521.991126772261
20050715,529.6187613751389
20050716,529.6187613751389
20050717,529.6187613751389
20050718,584.0803556703182
20050719,592.9410976867326
20050720,583.5812188401683
20050721,587.1109491510149
20050722,584.027658657521
20050723,584.027658657521
20050724,584.027658657521
20050725,607.9636279742306
20050726,592.4222442007654
20050727,593.7560819908061
20050728,570.326488804881
20050729,566.9601433189929
20050730,566.9601433189929
20050731,566.9601433189929
20050801,568.8646484473902
20050802,566.4951735475546
20050803,557.9770893660922
20050804,545.1907662175606
20050805,521.0213199444476
20050806,521.0213199444476
20050807,521.0213199444476
20050808,520.3865627976544
20050809,524.7320692646373
20050810,528.4884912617481
20050811,531.5235227459618
20050812,534.5285666841003
20050813,534.5285666841003
20050814,534.5285666841003
20050815,531.6063212642849
20050816,539.0884990421564
20050817,510.032726335911
20050818,510.4916026866177
20050819,500.54798253453055
20050820,500.54798253453055
20050821,500.54798253453055
20050822,500.19835057227203
20050823,515.3396913937648
20050824,511.0703878838218
20050825,515.049827690497
20050826,539.3081898965636
20050827,539.3081898965636
20050828,539.3081898965636
20050829,546.1237455959375
20050830,544.7768758752644
20050831,516.3627225273304
20050901,505.13715061071275
20050902,500.5064994978193
20050903,500.5064994978193
20050904,500.5064994978193
20050905,496.68085408674403
20050906,501.6147506441885
20050907,495.5515049990937
20050908,503.4793329626907
20050909,504.60405861620825
20050910,504.60405861620825
20050911,504.60405861620825
20050912,506.82400231578544
20050913,500.0081998044695
20050914,482.6404667916208
20050915,473.8668239744718
20050916,471.6560880112348
20050917,471.6560880112348
20050918,471.6560880112348
20050919,435.2051260666437
20050920,425.3203630000126
20050921,444.02545901170623
20050922,451.9633992121636
20050923,453.50663049718383
20050924,453.50663049718383
20050925,453.50663049718383
20050926,460.82313007655677
20050927,468.94970126573827
20050928,460.78871975705863
20050929,447.2012819418652
20050930,449.06161655263605
20051001,443.8846095493693
20051002,443.8846095493693
20051003,443.8846095493693
20051004,443.8846095493693
20051005,443.8846095493693
20051006,443.8846095493693
20051007,443.8846095493693
20051008,443.8846095493693
20051009,443.8846095493693
20051010,470.64686746463997
20051011,458.75674817755953
20051012,454.02659464632677
20051013,465.7028876917076
20051014,478.38937378484707
20051015,478.38937378484707
20051016,478.38937378484707
20051017,476.78276397173437
20051018,469.8000738892537
20051019,486.4976097686178
20051020,538.3617110120823
20051021,540.1055983268641
20051022,540.1055983268641
20051023,540.1055983268641
20051024,541.3870858775492
20051025,562.331536644668
20051026,585.8036124722371
20051027,578.6051646384278
20051028,590.5642577330744
20051029,590.5642577330744
20051030,590.5642577330744
20051031,594.3008699641506
20051101,577.5375375577479
20051102,556.263913739778
20051103,560.9991408774487
20051104,549.5380956485396
20051105,549.5380956485396
20051106,549.5380956485396
20051107,544.222313368731
20051108,536.5367820834538
20051109,544.0554305552716
20051110,554.3170181565467
20051111,545.4455481731112
20051112,545.4455481731112
20051113,545.4455481731112
20051114,552.8355995574666
20051115,555.0114150355176
20051116,546.1447110415114
20051117,541.9135983009966
20051118,529.6276316089208
20051119,529.6276316089208
20051120,529.6276316089208
20051121,550.2247189332496
20051122,542.9348787656068
20051123,544.1128861099317
20051124,545.1990743793514
20051125,553.7408253906755
20051126,553.7408253906755
20051127,553.7408253906755
20051128,547.4710255819562
20051129,551.9459063076043
20051130,538.2357914604712
20051201,533.2290561319236
20051202,540.9232133929385
20051203,540.9232133929385
20051204,540.9232133929385
20051205,546.5424095661535
20051206,551.6657866548395
20051207,563.6072842027198
20051208,557.3529658489765
20051209,557.2405783039578
20051210,557.2405783039578
20051211,557.2405783039578
20051212,563.2033857128522
20051213,554.1267614507381
20051214,559.3301261006224
20051215,562.6481444623054
20051216,558.324630693337
20051217,558.324630693337
20051218,558.324630693337
20051219,569.1599545488915
20051220,560.9827013284973
20051221,569.2913842198038
20051222,560.8267388297902
20051223,563.9452598020587
20051224,563.9452598020587
20051225,563.9452598020587
20051226,554.38960116271
20051227,559.0477659982803
20051228,554.1895604929224
20051229,570.9099534522644
20051230,559.2935201134482
20051231,559.2935201134482
20060101,553.0370483040199
20060102,553.0370483040199
20060103,553.0370483040199
20060104,549.6779236365194
20060105,518.8009884319961
20060106,512.4699073525306
20060107,512.4699073525306
20060108,512.4699073525306
20060109,495.6054016059875
20060110,479.82345969318595
20060111,492.9037086769047
20060112,486.4055097442594
20060113,489.1536267574019
20060114,489.1536267574019
20060115,489.1536267574019
20060116,503.3376757442955
20060117,494.83690024481524
20060118,462.9776089295585
20060119,430.11561218914323
20060120,441.35654480448284
20060121,441.35654480448284
20060122,441.35654480448284
20060123,443.6613457956879
20060124,409.4946940568965
20060125,390.1987595830025
20060126,390.1987595830025
20060127,390.1987595830025
20060128,390.1987595830025
20060129,390.1987595830025
20060130,390.1987595830025
20060131,390.1987595830025
20060201,385.7635383714693
20060202,385.7635383714693
20060203,385.7635383714693
20060204,385.7635383714693
20060205,385.7635383714693
20060206,380.5709988271122
20060207,389.61692016723913
20060208,400.66376418782744
20060209,409.28901847498213
20060210,404.94496488797745
20060211,404.94496488797745
20060212,404.94496488797745
20060213,421.3709661890468
20060214,416.09435275379485
20060215,417.20772733528895
20060216,433.6750860451507
20060217,433.3203230376243
20060218,433.3203230376243
20060219,433.3203230376243
20060220,450.02085002578673
20060221,446.3642915436071
20060222,436.94969608245856
20060223,439.8455197445108
20060224,434.2843322404535
20060225,434.2843322404535
20060226,434.2843322404535
20060227,424.2974460263643
20060228,428.1775389138085
20060301,420.9397738285743
20060302,435.03182692202614
20060303,434.6659329970258
20060304,434.6659329970258
20060305,434.6659329970258
20060306,443.5729920180751
20060307,456.320401662878
20060308,449.04316966559855
20060309,451.38611672107515
20060310,464.29214951098413
20060311,464.29214951098413
20060312,464.29214951098413
20060313,450.4897966398414
20060314,450.10415781361974
20060315,444.03761210383954
20060316,448.083247089406
20060317,455.4551067373837
20060318,455.4551067373837
20060319,455.4551067373837
20060320,451.83820004973836
20060321,451.45745375041275
20060322,454.43533693345785
20060323,448.7481123850476
20060324,450.02409619522456
20060325,450.02409619522456
20060326,450.02409619522456
20060327,453.6881429782052
20060328,432.6135658501242
20060329,432.9621260451892
20060330,446.76324622112685
20060331,435.58180951030465
20060401,430.6435204496543
20060402,430.6435204496543
20060403,423.8692348937763
20060404,436.73544977675454
20060405,439.2996937690268
20060406,433.4769938369602
20060407,420.1507280114114
20060408,420.1507280114114
20060409,420.1507280114114
20060410,410.4523713679592
20060411,411.6849037836551
20060412,413.02907934989327
20060413,421.6868759171706
20060414,416.523147813297
20060415,416.523147813297
20060416,416.523147813297
20060417,416.6858909523117
20060418,437.924651533462
20060419,432.9717115511
20060420,430.58663217036957
20060421,438.13495301418226
20060422,438.13495301418226
20060423,438.13495301418226
20060424,468.1012603048928
20060425,478.9605534361928
20060426,465.2511302897378
20060427,460.46085128592915
20060428,663.5245013211033
20060429,663.5245013211033
20060430,663.5245013211033
20060501,656.1579493695934
20060502,656.1579493695934
20060503,656.1579493695934
20060504,656.1579493695934
20060505,656.1579493695934
20060506,656.1579493695934
20060507,656.1579493695934
20060508,662.5360942625971
20060509,672.3642226472155
20060510,683.9162608937055
20060511,667.7216255609201
20060512,641.0032174020964
20060513,641.0032174020964
20060514,641.0032174020964
20060515,590.310406782772
20060516,607.0489778161291
20060517,554.0381519577136
20060518,555.1284537048625
20060519,563.9317344864276
20060520,563.9317344864276
20060521,563.9317344864276
20060522,567.2276814520523
20060523,618.3507764027194
20060524,626.7968456840316
20060525,602.6660616150393
20060526,602.5063495283911
20060527,602.5063495283911
20060528,602.5063495283911
20060529,599.4957546782574
20060530,606.2950768164045
20060531,633.9919458627194
20060601,605.6737403506868
20060602,599.45516394843
20060603,599.45516394843
20060604,599.45516394843
20060605,554.2179543457686
20060606,563.4499866655145
20060607,577.7869180642957
20060608,560.2218657402636
20060609,587.5251823185786
20060610,587.5251823185786
20060611,587.5251823185786
20060612,595.0841215634209
20060613,580.5333464041532
20060614,581.2692841866577
20060615,576.7603919892398
20060616,567.9092047841397
20060617,567.9092047841397
20060618,567.9092047841397
20060619,579.1437617943309
20060620,581.3629995410621
20060621,582.2329605744044
20060622,579.1279827546009
20060623,582.4935717480782
20060624,582.4935717480782
20060625,582.4935717480782
20060626,575.4811124178024
20060627,560.8250650953421
20060628,558.5920872552981
20060629,561.7320269467073
20060630,572.9443193816634
20060701,566.5159281751096
20060702,566.5159281751096
20060703,578.9418333326439
20060704,616.4519095398955
20060705,678.5294971897155
20060706,709.6554698822067
20060707,689.1024685290955
20060708,689.1024685290955
20060709,689.1024685290955
20060710,696.6432589886982
20060711,712.202532682919
20060712,701.6584976305853
20060713,714.3643588839441
20060714,715.4143415970823
20060715,715.4143415970823
20060716,715.4143415970823
20060717,722.6075141459694
20060718,728.0046391417895
20060719,800.5815437314922
20060720,828.5455509363185
20060721,846.6330049295387
20060722,846.6330049295387
20060723,846.6330049295387
20060724,838.7365061297725
20060725,812.6598135920788
20060726,811.7450823671959
20060727,825.185737243503
20060728,823.0376421913602
20060729,823.0376421913602
20060730,823.0376421913602
20060731,814.0899808001731
20060801,825.7000583221254
20060802,850.4949525031118
20060803,856.9626049439057
20060804,852.5155840816745
20060805,852.5155840816745
20060806,852.5155840816745
20060807,835.9094881426413
20060808,813.7506613791422
20060809,822.8615602744004
20060810,826.2284394976655
20060811,802.8505290400548
20060812,802.8505290400548
20060813,802.8505290400548
20060814,807.1058335184563
20060815,806.2306865494639
20060816,814.1663135220085
20060817,823.3605581325493
20060818,729.3503810494612
20060819,729.3503810494612
20060820,729.3503810494612
20060821,723.2037823860359
20060822,742.5260999967699
20060823,751.1286235142861
20060824,755.7771968682418
20060825,742.9129039472464
20060826,742.9129039472464
20060827,742.9129039472464
20060828,736.8789444165699
20060829,754.764446879774
20060830,746.451859737903
20060831,738.0611807808268
20060901,722.1588279221083
20060902,722.1588279221083
20060903,722.1588279221083
20060904,715.0811175568596
20060905,720.4377801815178
20060906,728.1626497491961
20060907,727.7749892786152
20060908,723.0844128730038
20060909,723.0844128730038
20060910,723.0844128730038
20060911,725.8393070420043
20060912,725.4097674810929
20060913,726.3414310676104
20060914,737.2847537915104
20060915,743.6876647863111
20060916,743.6876647863111
20060917,743.6876647863111
20060918,681.9958732131691
20060919,653.4396215118862
20060920,600.8069068757226
20060921,552.8825535884354
20060922,508.13727456921106
20060923,508.13727456921106
20060924,508.13727456921106
20060925,472.15702132132014
20060926,517.6284985402602
20060927,530.8792909467629
20060928,501.5976992972128
20060929,489.47596699715814
20060930,489.47596699715814
20061001,484.1584865935965
20061002,484.1584865935965
20061003,484.1584865935965
20061004,484.1584865935965
20061005,484.1584865935965
20061006,484.1584865935965
20061007,484.1584865935965
20061008,484.1584865935965
20061009,425.9126813173762
20061010,481.28054209654215
20061011,501.6266599659
20061012,542.4499838265987
20061013,520.6818070053401
20061014,520.6818070053401
20061015,520.6818070053401
20061016,521.2220905089523
20061017,543.0306045172408
20061018,544.2839387131423
20061019,536.3209161240245
20061020,554.4511588293175
20061021,554.4511588293175
20061022,554.4511588293175
20061023,585.6586078513283
20061024,539.2558434859343
20061025,538.1725169796314
20061026,604.4020623805238
20061027,636.5280972857
20061028,636.5280972857
20061029,636.5280972857
20061030,621.6464181877026
20061031,654.5966869715425
20061101,656.1905403745611
20061102,662.8605431242571
20061103,676.5172954272183
20061104,676.5172954272183
20061105,676.5172954272183
20061106,678.2912855794922
20061107,679.6007923668785
20061108,746.3534403657786
20061109,836.5432311901723
20061110,825.4905288422019
20061111,825.4905288422019
20061112,825.4905288422019
20061113,873.0098875051823
20061114,879.9916255329389
20061115,812.5651452080081
20061116,803.8362984115194
20061117,811.5426471840443
20061118,811.5426471840443
20061119,811.5426471840443
20061120,863.4405398705445
20061121,851.9188257049977
20061122,862.549202386568
20061123,864.5618251599976
20061124,897.0074290667912
20061125,897.0074290667912
20061126,897.0074290667912
20061127,869.292098999827
20061128,888.034592119617
20061129,899.6102048634168
20061130,922.5216291477711
20061201,908.8850233420761
20061202,908.8850233420761
20061203,908.8850233420761
20061204,926.7011846169349
20061205,863.8146281048414
20061206,862.8824283934885
20061207,875.0616922779831
20061208,885.4708435433047
20061209,885.4708435433047
20061210,885.4708435433047
20061211,866.6533927888204
20061212,881.4010764978917
20061213,889.1280659123298
20061214,899.3528154891037
20061215,900.8656358722947
20061216,900.8656358722947
20061217,900.8656358722947
20061218,931.9177587151686
20061219,945.3081219573285
20061220,941.9384371090323
20061221,951.0040893494958
20061222,951.5383840512702
20061223,951.5383840512702
20061224,951.5383840512702
20061225,988.7563636647138
20061226,1015.6955864046469
20061227,1011.7619619005094
20061228,1018.120846423509
20061229,1036.976526523552
20061230,1036.976526523552
20061231,1036.976526523552
20070101,1026.682546047298
20070102,1026.682546047298
20070103,1026.682546047298
20070104,1031.5574467566946
20070105,1006.846773523207
20070106,1006.846773523207
20070107,1006.846773523207
20070108,1014.5903836749004
20070109,1036.2722078079184
20070110,1038.2278291240266
20070111,1031.2404011496064
20070112,1001.5535934022262
20070113,1001.5535934022262
20070114,1001.5535934022262
20070115,1030.5740854490416
20070116,1048.7745566807223
20070117,1036.7571787363179
20070118,1019.1342596267697
20070119,1027.1344254565918
20070120,1027.1344254565918
20070121,1027.1344254565918
20070122,1046.0550594993351
20070123,1051.6696274383853
20070124,1059.8258156159998
20070125,1031.4179580936025
20070126,1036.5021231267408
20070127,1036.5021231267408
20070128,1036.5021231267408
20070129,1048.0960142853949
20070130,1044.3717850285811
20070131,1012.4362743647843
20070201,1000.6442090194863
20070202,977.3357084785237
20070203,977.3357084785237
20070204,977.3357084785237
20070205,963.9491422241078
20070206,1001.6226979955987
20070207,1060.7989796133852
20070208,981.0613824385563
20070209,947.7002338053918
20070210,947.7002338053918
20070211,947.7002338053918
20070212,956.313914583279
20070213,978.9789677530381
20070214,994.5971565697633
20070215,1003.668643131298
20070216,941.4700756666966
20070217,941.4700756666966
20070218,941.4700756666966
20070219,941.4700756666966
20070220,941.4700756666966
20070221,941.4700756666966
20070222,941.4700756666966
20070223,941.4700756666966
20070224,941.4700756666966
20070225,941.4700756666966
20070226,867.9089976684982
20070227,902.7658008560666
20070228,870.834059737498
20070301,863.3803167702403
20070302,897.6813684820532
20070303,897.6813684820532
20070304,897.6813684820532
20070305,948.8556615317177
20070306,966.238585903083
20070307,979.8432493331503
20070308,999.2830968923865
20070309,972.5985368990067
20070310,972.5985368990067
20070311,972.5985368990067
20070312,963.9897651666635
20070313,937.4296220132271
20070314,961.9930133884142
20070315,957.2697132101362
20070316,956.4108093407589
20070317,956.4108093407589
20070318,956.4108093407589
20070319,957.4459851276966
20070320,946.9131716191337
20070321,954.108386747072
20070322,926.8075597401515
20070323,911.220926255805
20070324,911.220926255805
20070325,911.220926255805
20070326,922.822354524865
20070327,893.4072539083675
20070328,917.9805072603543
20070329,966.2497663707966
20070330,976.7256487691227
20070331,976.7256487691227
20070401,967.8211749954169
20070402,969.2155310485562
20070403,962.366743314524
20070404,982.7617705126673
20070405,974.14248379434
20070406,940.1177414192853
20070407,940.1177414192853
20070408,940.1177414192853
20070409,958.4080527575534
20070410,984.9383999262614
20070411,1007.1370961374679
20070412,1023.4621571730472
20070413,1048.7622934984672
20070414,1048.7622934984672
20070415,1048.7622934984672
20070416,1056.4389952502504
20070417,1013.2108635471492
20070418,997.0907820038094
20070419,1004.0291106598924
20070420,1003.1155138000278
20070421,1003.1155138000278
20070422,1003.1155138000278
20070423,929.7191611198324
20070424,889.195396335618
20070425,920.3941842548747
20070426,903.7988915552112
20070427,1288.9905135669403
20070428,1288.9905135669403
20070429,1288.9905135669403
20070430,1225.7004820999089
20070501,1215.034558903317
20070502,1215.034558903317
20070503,1215.034558903317
20070504,1215.034558903317
20070505,1215.034558903317
20070506,1215.034558903317
20070507,1215.034558903317
20070508,1136.0110520476894
20070509,1046.3917120018198
20070510,965.1237472021337
20070511,891.6534702671537
20070512,891.6534702671537
20070513,891.6534702671537
20070514,802.5681762531815
20070515,705.2376227519035
20070516,671.5651629763963
20070517,621.0249077674146
20070518,574.1023245980933
20070519,574.1023245980933
20070520,574.1023245980933
20070521,639.659198557092
20070522,700.2151218763495
20070523,795.530761810364
20070524,887.9817107989977
20070525,820.5180891870576
20070526,820.5180891870576
20070527,820.5180891870576
20070528,752.6686110691205
20070529,845.7641320663178
20070530,893.7876592179193
20070531,1029.1281105666376
20070601,1089.6136732650025
20070602,1089.6136732650025
20070603,1089.6136732650025
20070604,1151.1698975033191
20070605,1080.2803505682757
20070606,1117.4460136624223
20070607,1221.8984033956556
20070608,1228.8264835640869
20070609,1228.8264835640869
20070610,1228.8264835640869
20070611,1264.332973928055
20070612,1332.1569121224502
20070613,1274.1185857274616
20070614,1349.0541369714567
20070615,1347.229678228286
20070616,1347.229678228286
20070617,1347.229678228286
20070618,1363.866968070607
20070619,1373.3119698846917
20070620,1393.6700968706548
20070621,1478.3050337893244
20070622,1542.756943596013
20070623,1542.756943596013
20070624,1542.756943596013
20070625,1617.8583130614004
20070626,1546.7186302987354
20070627,1624.1916987228585
20070628,1705.4696031366116
20070629,1718.0995303942216
20070630,1718.0995303942216
20070701,1704.8686420390213
20070702,1655.6399253239772
20070703,1663.5606188752388
20070704,1714.8443969614614
20070705,1697.1286451237136
20070706,1605.397959929758
20070707,1605.397959929758
20070708,1605.397959929758
20070709,1645.222590127782
20070710,1719.0992290314048
20070711,1705.4494517363842
20070712,1598.1846772690205
20070713,1666.7670441721696
20070714,1666.7670441721696
20070715,1666.7670441721696
20070716,1723.4428249682535
20070717,1699.7021486303395
20070718,1731.7064641497723
20070719,1766.1053963139943
20070720,1748.086888725134
20070721,1748.086888725134
20070722,1748.086888725134
20070723,1713.6417406991218
20070724,1742.3616138126074
20070725,1749.6687356986445
20070726,1689.146854637734
20070727,1732.5646331310782
20070728,1732.5646331310782
20070729,1732.5646331310782
20070730,1739.1537382118697
20070731,1777.668261246635
20070801,1842.3857642520138
20070802,1857.2003277176077
20070803,1936.4912633652148
20070804,1936.4912633652148
20070805,1936.4912633652148
20070806,2022.616724162705
20070807,2058.509091160936
20070808,2039.8290107680223
20070809,2101.267650990173
20070810,2156.1945323510054
20070811,2156.1945323510054
20070812,2156.1945323510054
20070813,2318.1456747623038
20070814,2221.5679344278033
20070815,2250.3090210360465
20070816,2243.091961425566
20070817,2300.791677071466
20070818,2300.791677071466
20070819,2300.791677071466
20070820,2010.2695146851945
20070821,2129.606451773685
20070822,2051.0415180305736
20070823,2117.7465675801723
20070824,2106.8462962559984
20070825,2106.8462962559984
20070826,2106.8462962559984
20070827,2186.2030021258784
20070828,2216.3263882573324
20070829,2146.81588029703
20070830,2018.3216974095944
20070831,2069.0715997481498
20070901,2054.685801828069
20070902,2054.685801828069
20070903,2095.002777944248
20070904,2171.6230155598664
20070905,2186.95071743211
20070906,2161.901634087681
20070907,2179.559428821036
20070908,2179.559428821036
20070909,2179.559428821036
20070910,2187.874476252776
20070911,2179.3138290597058
20070912,2147.195524008639
20070913,2197.944456202569
20070914,2061.9993756416834
20070915,2061.9993756416834
20070916,2061.9993756416834
20070917,1860.2244969362062
20070918,1899.2470836794291
20070919,1797.6535940177573
20070920,1846.684262623505
20070921,1896.5924648924304
20070922,1896.5924648924304
20070923,1896.5924648924304
20070924,1998.748486701043
20070925,2010.9573382490264
20070926,1934.2178299100012
20070927,1910.0482081349223
20070928,1951.2008732594554
20070929,1951.2008732594554
20070930,1951.2008732594554
20071001,1938.2223440474738
20071002,1938.2223440474738
20071003,1938.2223440474738
20071004,1938.2223440474738
20071005,1938.2223440474738
20071006,1938.2223440474738
20071007,1938.2223440474738
20071008,1994.8637412987164
20071009,1957.5287026868925
20071010,1992.3169827697634
20071011,2049.623702123897
20071012,2124.813913698521
20071013,2124.813913698521
20071014,2124.813913698521
20071015,2212.158152351114
20071016,2258.5627831143715
20071017,2173.644250775572
20071018,2131.062513581271
20071019,2105.7652122800546
20071020,2105.7652122800546
20071021,2105.7652122800546
20071022,2102.9696067290574
20071023,2371.3367144089025
20071024,2512.003572326994
20071025,2422.2175978385685
