Date,Beijing Zodi Investment Co Ltd
20021228,138.01205751821274
20021229,138.01205751821274
20021230,139.07692222248508
20021231,136.7140524704013
20030101,135.89571334898665
20030102,139.50835327427995
20030103,139.25261833010475
20030104,139.25261833010475
20030105,139.25261833010475
20030106,136.48827860444837
20030107,138.29748283656824
20030108,135.6182648033452
20030109,133.95397805355628
20030110,134.8859398647489
20030111,134.8859398647489
20030112,134.8859398647489
20030113,133.99582090585434
20030114,131.16036410673877
20030115,131.0372417442395
20030116,126.58531044340272
20030117,128.6631730561272
20030118,128.6631730561272
20030119,128.6631730561272
20030120,128.13515986766393
20030121,129.73331747308575
20030122,125.52202339670207
20030123,126.92760412118092
20030124,125.614446503938
20030125,125.614446503938
20030126,125.614446503938
20030127,125.47312065392963
20030128,128.44667333395657
20030129,103.30919503367855
20030130,103.30919503367855
20030131,103.30919503367855
20030201,102.65599066254832
20030202,102.65599066254832
20030203,102.65599066254832
20030204,102.65599066254832
20030205,102.65599066254832
20030206,102.65599066254832
20030207,102.65599066254832
20030208,102.65599066254832
20030209,102.65599066254832
20030210,97.98522760282358
20030211,96.92354163978823
20030212,95.81218010309289
20030213,95.88988358405832
20030214,93.14424867564196
20030215,93.14424867564196
20030216,93.14424867564196
20030217,90.19556919203279
20030218,90.35625600543284
20030219,90.80023103653305
20030220,90.96056921103101
20030221,94.2452345726348
20030222,94.2452345726348
20030223,94.2452345726348
20030224,95.7484295583068
20030225,93.4557249162683
20030226,93.86685917453441
20030227,94.22300826578395
20030228,91.51233429995057
20030301,90.90263571776067
20030302,90.90263571776067
20030303,92.47793361295328
20030304,91.79865509703163
20030305,91.62630567118191
20030306,93.3661522573437
20030307,93.70179363770055
20030308,93.70179363770055
20030309,93.70179363770055
20030310,92.37835622084158
20030311,91.44516629619167
20030312,92.81119159523313
20030313,92.7245332584856
20030314,91.86382741118715
20030315,91.86382741118715
20030316,91.86382741118715
20030317,90.09529237306725
20030318,91.43188253340134
20030319,88.20706491027833
20030320,89.3653288972938
20030321,90.16394268116375
20030322,90.16394268116375
20030323,90.16394268116375
20030324,91.31848744808411
20030325,92.92956915675086
20030326,94.97811800400024
20030327,91.79128416900565
20030328,94.49592746996724
20030329,94.49592746996724
20030330,94.49592746996724
20030331,94.1641134993923
20030401,92.07983266486326
20030402,93.13553033717271
20030403,92.57982343121058
20030404,92.9320486746295
20030405,92.9320486746295
20030406,92.9320486746295
20030407,93.68286140238824
20030408,94.89652744040713
20030409,93.58808233686945
20030410,93.6198866141888
20030411,93.72138195541469
20030412,93.72138195541469
20030413,93.72138195541469
20030414,90.96151396249626
20030415,91.16731352333112
20030416,90.9987589648882
20030417,91.91730881613343
20030418,91.12767062856632
20030419,91.12767062856632
20030420,91.12767062856632
20030421,92.37298415415188
20030422,91.37249995532214
20030423,91.93559559708737
20030424,94.78483457145411
20030425,94.28358201602724
20030426,94.28358201602724
20030427,94.28358201602724
20030428,94.66210461136875
20030429,92.40777597705583
20030430,105.0143478811723
20030501,104.24225514054702
20030502,104.24225514054702
20030503,104.24225514054702
20030504,104.24225514054702
20030505,104.24225514054702
20030506,104.24225514054702
20030507,104.24225514054702
20030508,104.24225514054702
20030509,104.24225514054702
20030510,104.24225514054702
20030511,104.24225514054702
20030512,105.97948186565174
20030513,111.32632395393978
20030514,109.04977882319142
20030515,103.64064087155839
20030516,106.19938230594744
20030517,106.19938230594744
20030518,106.19938230594744
20030519,102.71541331335862
20030520,100.29542817689207
20030521,102.37010641074593
20030522,104.06613582907875
20030523,102.05841872643956
20030524,102.05841872643956
20030525,102.05841872643956
20030526,103.69269383858565
20030527,101.65714801349323
20030528,104.98527127330482
20030529,102.57304019676457
20030530,105.18423363035278
20030531,105.18423363035278
20030601,104.37340075423684
20030602,105.35388067399784
20030603,104.59826925222026
20030604,105.25121556808554
20030605,107.92025853001661
20030606,105.17001767082797
20030607,105.17001767082797
20030608,105.17001767082797
20030609,104.92400684104422
20030610,104.05384239007601
20030611,103.415861603766
20030612,104.36175206616741
20030613,105.16317831244493
20030614,105.16317831244493
20030615,105.16317831244493
20030616,106.92632429931672
20030617,106.59639290866222
20030618,103.87890414277587
20030619,105.20857281125267
20030620,102.83367801998406
20030621,102.83367801998406
20030622,102.83367801998406
20030623,101.73230894858987
20030624,95.96299917196006
20030625,97.47196737379224
20030626,93.14093097732861
20030627,92.0125632274753
20030628,92.0125632274753
20030629,92.0125632274753
20030630,86.70715838874933
20030701,89.86492628569476
20030702,92.63921203472586
20030703,92.04990679239977
20030704,91.65304680337383
20030705,91.65304680337383
20030706,91.65304680337383
20030707,94.05911210949235
20030708,93.5074967492597
20030709,92.67317370040651
20030710,91.796330744867
20030711,92.50457398517014
20030712,92.50457398517014
20030713,92.50457398517014
20030714,93.31532578307049
20030715,93.6135793802117
20030716,94.34160108814447
20030717,93.08943742511278
20030718,94.78924593099192
20030719,94.78924593099192
20030720,94.78924593099192
20030721,95.9391055930958
20030722,94.72132510147807
20030723,94.71861939553597
20030724,95.66533892180831
20030725,96.35003660283647
20030726,96.35003660283647
20030727,96.35003660283647
20030728,98.79518628154801
20030729,98.0624970778259
20030730,97.63301183845408
20030731,100.31821974725337
20030801,99.27535929567115
20030802,99.27535929567115
20030803,99.27535929567115
20030804,97.2349700017129
20030805,97.09759332354969
20030806,98.07990659754542
20030807,97.45477747474017
20030808,98.5441464095484
20030809,98.5441464095484
20030810,98.5441464095484
20030811,97.65196309636205
20030812,99.12509967096246
20030813,99.63799753317836
20030814,98.76228578252149
20030815,99.8648422696477
20030816,99.8648422696477
20030817,99.8648422696477
20030818,99.64522471285058
20030819,98.99495610419308
20030820,99.36502159030965
20030821,98.15595744889556
20030822,91.2385211376856
20030823,91.2385211376856
20030824,91.2385211376856
20030825,91.76444034012493
20030826,91.91667511383535
20030827,92.63062672705134
20030828,92.08016241243212
20030829,91.07002394529526
20030830,91.07002394529526
20030831,91.07002394529526
20030901,89.24121902092249
20030902,89.00035675059674
20030903,88.88288450295093
20030904,88.47519740527983
20030905,89.76582589801697
20030906,89.76582589801697
20030907,89.76582589801697
20030908,90.14141005043085
20030909,90.70407515115639
20030910,90.66776038717572
20030911,90.52451612610234
20030912,91.75843992511976
20030913,91.75843992511976
20030914,91.75843992511976
20030915,94.36292762647959
20030916,94.01326238154488
20030917,95.37879966257542
20030918,96.99581932160322
20030919,97.61753832846203
20030920,97.61753832846203
20030921,97.61753832846203
20030922,99.24749603664252
20030923,98.42066670773076
20030924,96.4090393704089
20030925,98.34465578323147
20030926,98.96790426229862
20030927,98.96790426229862
20030928,98.96790426229862
20030929,100.72474405122762
20030930,100.45249230355545
20031001,99.52406897953924
20031002,99.52406897953924
20031003,99.52406897953924
20031004,99.52406897953924
20031005,99.52406897953924
20031006,99.52406897953924
20031007,99.52406897953924
20031008,98.98573669027637
20031009,98.84485195212552
20031010,94.74079674783952
20031011,94.74079674783952
20031012,94.74079674783952
20031013,95.48903857098324
20031014,94.71728559457348
20031015,94.5147070166425
20031016,93.53639986203017
20031017,97.320933217614
20031018,97.320933217614
20031019,97.320933217614
20031020,98.86744617720083
20031021,98.6405422326124
20031022,95.58505196885162
20031023,96.94857694828931
20031024,98.69645173457758
20031025,98.69645173457758
20031026,98.69645173457758
20031027,98.80448277979315
20031028,100.37887243334002
20031029,102.8643901740977
20031030,103.607382347267
20031031,105.80004177210583
20031101,104.77436941459906
20031102,104.77436941459906
20031103,104.06667420611787
20031104,101.89897998378665
20031105,102.69244091322788
20031106,105.6876307810601
20031107,112.46559335262796
20031108,112.46559335262796
20031109,112.46559335262796
20031110,112.87826277265775
20031111,110.75346032407015
20031112,113.66503351189425
20031113,115.30368126118888
20031114,114.54334176062451
20031115,114.54334176062451
20031116,114.54334176062451
20031117,113.15408965247114
20031118,115.87321408520853
20031119,113.34410090715187
20031120,107.72447003276612
20031121,111.06810824273337
20031122,111.06810824273337
20031123,111.06810824273337
20031124,108.24989922270493
20031125,106.1544550543702
20031126,103.11831892128605
20031127,103.9403825253697
20031128,103.44053413715271
20031129,103.44053413715271
20031130,103.44053413715271
20031201,99.97977811923252
20031202,103.179557932862
20031203,105.25509674111467
20031204,104.90955761865706
20031205,106.82669093851683
20031206,106.82669093851683
20031207,106.82669093851683
20031208,106.00996969357709
20031209,104.85723448249281
20031210,104.37828267386045
20031211,104.42819224129244
20031212,104.98322986773051
20031213,104.98322986773051
20031214,104.98322986773051
20031215,104.23885729202466
20031216,106.67035264802755
20031217,107.0580695028552
20031218,111.13718864197423
20031219,114.42601342158659
20031220,114.42601342158659
20031221,114.42601342158659
20031222,109.93999185786303
20031223,107.19140894157859
20031224,108.63104269712558
20031225,108.55456780773773
20031226,111.42648753806488
20031227,111.42648753806488
20031228,111.42648753806488
20031229,114.50653090588108
20031230,114.87169612327271
20031231,117.81632302561181
20040101,116.52843013031162
20040102,115.50196688539667
20040103,115.50196688539667
20040104,115.50196688539667
20040105,116.5347911123083
20040106,118.12075868221001
20040107,115.74112085073378
20040108,110.46332784710835
20040109,111.58940244438823
20040110,111.58940244438823
20040111,111.58940244438823
20040112,113.10830261549481
20040113,109.85622045718138
20040114,108.44348920332612
20040115,110.58471081387896
20040116,105.96005717918733
20040117,105.96005717918733
20040118,105.96005717918733
20040119,105.96005717918733
20040120,105.96005717918733
20040121,105.96005717918733
20040122,105.96005717918733
20040123,105.96005717918733
20040124,105.96005717918733
20040125,105.96005717918733
20040126,105.96005717918733
20040127,105.96005717918733
20040128,105.96005717918733
20040129,101.70392524085905
20040130,100.31638687819763
20040131,100.31638687819763
20040201,99.11781722658765
20040202,96.79776714503876
20040203,96.91359924188544
20040204,95.04250319293887
20040205,93.63944518733622
20040206,90.39452712802336
20040207,90.39452712802336
20040208,90.39452712802336
20040209,90.14622847607512
20040210,91.48425889514746
20040211,93.05512130475748
20040212,92.13993075418283
20040213,94.72706675889272
20040214,94.72706675889272
20040215,94.72706675889272
20040216,91.0566793939762
20040217,89.1608389765373
20040218,85.3250270552073
20040219,83.88182686800523
20040220,85.11178485158273
20040221,85.11178485158273
20040222,85.11178485158273
20040223,87.86215864567959
20040224,89.23059619587335
20040225,90.21764053265862
20040226,88.61155507870261
20040227,90.75071304720483
20040228,90.75071304720483
20040229,90.75071304720483
20040301,89.37194664645993
20040302,90.47163400363524
20040303,90.92388974495616
20040304,90.39642696772862
20040305,92.08850837714152
20040306,92.08850837714152
20040307,92.08850837714152
20040308,94.74687161233173
20040309,95.5684639028604
20040310,93.62840058383456
20040311,92.81643125575684
20040312,93.52628258757679
20040313,93.52628258757679
20040314,93.52628258757679
20040315,92.29388715226875
20040316,91.82101441296902
20040317,92.08175611176674
20040318,94.71328721785967
20040319,93.89894711984816
20040320,93.89894711984816
20040321,93.89894711984816
20040322,86.16620992391077
20040323,87.69496953989876
20040324,85.64454872883516
20040325,85.91794429291544
20040326,87.72869951789089
20040327,87.72869951789089
20040328,87.72869951789089
20040329,116.5026903041004
20040330,114.17692750238533
20040331,116.0979061427474
20040401,114.7956895273618
20040402,112.31653657537036
20040403,112.31653657537036
20040404,112.31653657537036
20040405,112.10869770969391
20040406,110.1635695749772
20040407,113.72614131033889
20040408,113.07024518475707
20040409,116.2176903057021
20040410,116.2176903057021
20040411,116.2176903057021
20040412,114.37448512367482
20040413,114.50284271917357
20040414,116.85319257816944
20040415,117.52923294690824
20040416,94.87916302900028
20040417,94.87916302900028
20040418,94.87916302900028
20040419,94.32844191011573
20040420,92.02163378099837
20040421,92.1080257450368
20040422,90.0053030879722
20040423,93.45601771828126
20040424,93.45601771828126
20040425,93.45601771828126
20040426,91.30440725951775
20040427,90.876391767051
20040428,92.37826971236953
20040429,93.11006222678645
20040430,92.54774904739696
20040501,90.65439101985788
20040502,90.65439101985788
20040503,90.65439101985788
20040504,90.65439101985788
20040505,90.65439101985788
20040506,90.65439101985788
20040507,90.65439101985788
20040508,90.65439101985788
20040509,90.65439101985788
20040510,93.2228665017314
20040511,92.68720443251773
20040512,90.97033017597705
20040513,92.07761829306902
20040514,93.22880014652453
20040515,93.22880014652453
20040516,93.22880014652453
20040517,92.67120087826486
20040518,91.45092327097721
20040519,90.93502763050597
20040520,91.82927725606486
20040521,91.45301407940613
20040522,91.45301407940613
20040523,91.45301407940613
20040524,91.44712518269851
20040525,94.7814175629379
20040526,96.06175309301887
20040527,93.85547984904298
20040528,94.98513180470391
20040529,94.98513180470391
20040530,94.98513180470391
20040531,90.72878900332458
20040601,85.81358508585376
20040602,84.96959404051226
20040603,86.31855689484772
20040604,86.60389878510422
20040605,86.60389878510422
20040606,86.60389878510422
20040607,88.26014223164854
20040608,88.03300681423453
20040609,90.80910228483862
20040610,91.8924703838049
20040611,91.00927679474248
20040612,91.00927679474248
20040613,91.00927679474248
20040614,93.1649488024221
20040615,91.31231568559511
20040616,91.38341463936996
20040617,93.19746675200312
20040618,91.60380751439118
20040619,91.60380751439118
20040620,91.60380751439118
20040621,88.77552084391998
20040622,88.86024042202266
20040623,89.36848129219166
20040624,87.90440120592282
20040625,91.78207083472346
20040626,91.78207083472346
20040627,91.78207083472346
20040628,93.3026628374051
20040629,92.47656878679527
20040630,92.35439561423212
20040701,86.15390527323959
20040702,87.65359241671231
20040703,87.65359241671231
20040704,87.65359241671231
20040705,87.49139207262256
20040706,84.96746612850103
20040707,82.72608138499514
20040708,82.24502611966696
20040709,80.57318074081172
20040710,80.57318074081172
20040711,80.57318074081172
20040712,85.09951825415268
20040713,83.01277436613803
20040714,82.23066007995008
20040715,81.15386767922337
20040716,79.68172651985316
20040717,79.68172651985316
20040718,79.68172651985316
20040719,80.2497184738515
20040720,80.01788235665715
20040721,78.78345513922497
20040722,80.04053945313437
20040723,80.82239815917434
20040724,80.82239815917434
20040725,80.82239815917434
20040726,82.75049850146662
20040727,82.84719699889668
20040728,82.47192027098431
20040729,81.40259473985152
20040730,86.1879301652157
20040731,86.1879301652157
20040801,80.36702788773445
20040802,80.3724185132567
20040803,81.30626535098347
20040804,79.32790009891093
20040805,80.6604078340334
20040806,79.04483073891791
20040807,79.04483073891791
20040808,79.04483073891791
20040809,79.74519407900962
20040810,79.88176055245809
20040811,80.34210633135214
20040812,81.97009530263385
20040813,81.95615598742921
20040814,81.95615598742921
20040815,81.95615598742921
20040816,84.04929980123856
20040817,84.0548430782852
20040818,83.39102547342823
20040819,83.80129667591571
20040820,83.19328891420702
20040821,83.19328891420702
20040822,83.19328891420702
20040823,83.52437603141999
20040824,82.0198910051458
20040825,82.85436788492558
20040826,84.14170773237683
20040827,83.92738636448523
20040828,83.92738636448523
20040829,83.92738636448523
20040830,85.48426484347358
20040831,84.78384093016572
20040901,75.54738406109489
20040902,74.08751888297716
20040903,74.66842076433363
20040904,74.66842076433363
20040905,74.66842076433363
20040906,75.35332094696629
20040907,74.74190709496395
20040908,75.10745952529167
20040909,75.79619079407804
20040910,78.39793199879897
20040911,78.39793199879897
20040912,78.39793199879897
20040913,80.09394172775005
20040914,78.56793427823769
20040915,75.4726110700898
20040916,74.12362778457056
20040917,73.86875023153382
20040918,73.86875023153382
20040919,73.86875023153382
20040920,71.76545265144915
20040921,72.24733935291616
20040922,74.80573657438974
20040923,72.9715743394079
20040924,73.92262756979157
20040925,73.92262756979157
20040926,73.92262756979157
20040927,74.03638110208115
20040928,73.33573406441397
20040929,75.32094901558831
20040930,78.13064486344466
20041001,62.82867175794113
20041002,62.82867175794113
20041003,62.82867175794113
20041004,62.82867175794113
20041005,62.82867175794113
20041006,62.82867175794113
20041007,62.82867175794113
20041008,61.86308493486021
20041009,61.86308493486021
20041010,61.86308493486021
20041011,60.6208474177282
20041012,59.113770478953725
20041013,57.546059479508195
20041014,60.57834857800014
20041015,60.18480639146222
20041016,60.18480639146222
20041017,60.18480639146222
20041018,59.601722726224445
20041019,58.11588360093371
20041020,58.708930249537815
20041021,57.51078454143577
20041022,58.282479010084884
20041023,58.282479010084884
20041024,58.282479010084884
20041025,56.69238676368227
20041026,58.11785493698902
20041027,58.45731589323424
20041028,58.53296809155806
20041029,61.89026906121322
20041030,61.89026906121322
20041031,61.89026906121322
20041101,41.0457051328665
20041102,42.415479614249335
20041103,41.544692109823686
20041104,41.922425027867575
20041105,41.87643456334387
20041106,41.87643456334387
20041107,41.87643456334387
20041108,42.14746535464426
20041109,47.46022873574728
20041110,46.19260357518039
20041111,46.09472744608482
20041112,46.2616255397685
20041113,46.2616255397685
20041114,46.2616255397685
20041115,46.10141334138807
20041116,46.60543247864358
20041117,47.29275484316343
20041118,47.05904588758639
20041119,46.108183029649446
20041120,46.108183029649446
20041121,46.108183029649446
20041122,45.27351754745174
20041123,45.235999860737394
20041124,45.70582220614151
20041125,46.00777616859246
20041126,45.33555828756823
20041127,45.33555828756823
20041128,45.33555828756823
20041129,46.74356545716031
20041130,43.97289872119688
20041201,21.584216357880585
20041202,21.53922326555071
20041203,21.125631901396353
20041204,21.125631901396353
20041205,21.125631901396353
20041206,21.105998869260905
20041207,21.503921166318133
20041208,21.50659313809226
20041209,21.264169080261198
20041210,21.312061090694954
20041211,21.312061090694954
20041212,21.312061090694954
20041213,21.464946823376103
20041214,21.8748078867455
20041215,21.865012422618523
20041216,21.984294101318255
20041217,22.55921584838801
20041218,22.55921584838801
20041219,22.55921584838801
20041220,22.306673764051055
20041221,22.056503833911044
20041222,21.534558601184507
20041223,22.232534433434495
20041224,22.199419847309542
20041225,22.199419847309542
20041226,22.199419847309542
20041227,22.63003307084367
20041228,23.18070833749323
20041229,23.449619614402664
20041230,23.06481565170425
20041231,22.688655995866213
20050101,21.848782554889343
20050102,21.848782554889343
20050103,21.848782554889343
20050104,21.928363541302254
20050105,21.875174808266927
20050106,21.99814285315957
20050107,21.979914189421557
20050108,21.979914189421557
20050109,21.979914189421557
20050110,22.22465543418607
20050111,21.941712458458614
20050112,21.825047437998876
20050113,22.192703430164748
20050114,22.593334062624443
20050115,22.593334062624443
20050116,22.593334062624443
20050117,23.09791788674712
20050118,22.974247636690755
20050119,22.946094757970528
20050120,24.102627873082604
20050121,23.591030715409342
20050122,23.591030715409342
20050123,23.591030715409342
20050124,23.117857682071218
20050125,23.37824693178878
20050126,23.55234739688221
20050127,24.299002523115444
20050128,24.825667006268883
20050129,24.825667006268883
20050130,24.825667006268883
20050131,25.272258758504467
20050201,24.20060446263458
20050202,23.01841867999323
20050203,23.201936678131887
20050204,22.407290772956248
20050205,22.407290772956248
20050206,22.407290772956248
20050207,22.407290772956248
20050208,22.407290772956248
20050209,22.407290772956248
20050210,22.407290772956248
20050211,22.407290772956248
20050212,22.407290772956248
20050213,22.407290772956248
20050214,22.407290772956248
20050215,22.407290772956248
20050216,22.19708522749073
20050217,22.407850822130218
20050218,22.337989686243755
20050219,22.337989686243755
20050220,22.337989686243755
20050221,22.423266259605555
20050222,21.784556270923513
20050223,21.161955310056488
20050224,21.034037587511715
20050225,20.905194082055715
20050226,20.905194082055715
20050227,20.905194082055715
20050228,19.93820656531388
20050301,19.755697842135703
20050302,20.08508342251484
20050303,19.73061375066998
20050304,19.892634320821823
20050305,19.892634320821823
20050306,19.892634320821823
20050307,20.02661613752374
20050308,19.71544025206042
20050309,19.884809480567395
20050310,20.08720586655431
20050311,19.85892698917571
20050312,19.85892698917571
20050313,19.85892698917571
20050314,19.567742073119508
20050315,19.97920790430518
20050316,19.76740092915377
20050317,19.54992429161238
20050318,20.509274838279673
20050319,20.509274838279673
20050320,20.509274838279673
20050321,20.71083225602858
20050322,21.195575588673258
20050323,21.206789395012365
20050324,20.696824274065694
20050325,19.32944341764198
20050326,19.32944341764198
20050327,19.32944341764198
20050328,19.11174536919549
20050329,19.382436867913324
20050330,20.157336950393507
20050331,18.80251316804536
20050401,17.56484160517186
20050402,17.56484160517186
20050403,17.56484160517186
20050404,17.723476939590725
20050405,16.79538279213253
20050406,16.821143197617364
20050407,16.743874915953825
20050408,16.892682492959043
20050409,16.892682492959043
20050410,16.892682492959043
20050411,17.22226907502774
20050412,17.77452072114194
20050413,17.559665567226123
20050414,17.936345968200058
20050415,17.929257154176728
20050416,17.929257154176728
20050417,17.929257154176728
20050418,16.703020506580035
20050419,16.66208864825692
20050420,16.50713395691648
20050421,16.947000375509507
20050422,17.505728372323105
20050423,17.505728372323105
20050424,17.505728372323105
20050425,17.9670881114023
20050426,17.637229212300312
20050427,18.06444921230923
20050428,17.548604850945352
20050429,18.286022048666005
20050430,18.286022048666005
20050501,17.641452730367412
20050502,17.641452730367412
20050503,17.641452730367412
20050504,17.641452730367412
20050505,17.641452730367412
20050506,17.641452730367412
20050507,17.641452730367412
20050508,17.641452730367412
20050509,18.90903793239777
20050510,19.64101280203842
20050511,19.504896905151238
20050512,19.58816215756597
20050513,19.138220877367825
20050514,19.138220877367825
20050515,19.138220877367825
20050516,19.381290477526385
20050517,18.90766440229747
20050518,19.033223114844702
20050519,17.83969661361927
20050520,17.089293343207416
20050521,17.089293343207416
20050522,17.089293343207416
20050523,16.99167489111616
20050524,16.58571254029656
20050525,17.090349510196546
20050526,17.571648388534605
20050527,18.00768378722451
20050528,18.00768378722451
20050529,18.00768378722451
20050530,18.062548542341872
20050531,18.87932800874089
20050601,18.986590861482103
20050602,19.173320741618678
20050603,19.05713470973438
20050604,19.05713470973438
20050605,19.05713470973438
20050606,18.804419206521963
20050607,19.00417895161819
20050608,17.734629658539845
20050609,17.28795819494743
20050610,17.889978368499513
20050611,17.889978368499513
20050612,17.889978368499513
20050613,17.82096553251361
20050614,18.076548087394176
20050615,18.512115984528297
20050616,18.27103496486824
20050617,18.696841003135507
20050618,18.696841003135507
20050619,18.696841003135507
20050620,18.357103911509896
20050621,17.67616613008051
20050622,17.96185129136256
20050623,18.211243198604578
20050624,18.216690532434825
20050625,18.216690532434825
20050626,18.216690532434825
20050627,17.85971025197616
20050628,18.465032338313616
20050629,18.163160109587576
20050630,19.84105032773248
20050701,20.63022673391428
20050702,20.63022673391428
20050703,20.63022673391428
20050704,22.961200168019683
20050705,23.31254869113997
20050706,23.19006249418941
20050707,23.129249271212576
20050708,23.933029312305322
20050709,23.933029312305322
20050710,23.933029312305322
20050711,24.28240765003239
20050712,23.711283617425476
20050713,24.027813792257493
20050714,23.90068404524183
20050715,24.255910994905577
20050716,24.255910994905577
20050717,24.255910994905577
20050718,25.354275330896204
20050719,24.90783604026703
20050720,25.199867024573326
20050721,25.610479799188663
20050722,24.98491746162552
20050723,24.98491746162552
20050724,24.98491746162552
20050725,24.64047817871149
20050726,24.37575907112213
20050727,23.7886368220749
20050728,23.528360366079045
20050729,24.0190824886699
20050730,24.0190824886699
20050731,24.0190824886699
20050801,24.38420119948779
20050802,24.236460270612135
20050803,45.99884669337313
20050804,46.024245214986124
20050805,45.46146012517358
20050806,45.46146012517358
20050807,45.46146012517358
20050808,45.81580229375335
20050809,45.65591168896432
20050810,45.40587395325859
20050811,45.72972980443291
20050812,47.440921860366196
20050813,47.440921860366196
20050814,47.440921860366196
20050815,47.206452014647674
20050816,47.844243027528705
20050817,46.609665238323956
20050818,47.45290564066076
20050819,48.529491324279526
20050820,48.529491324279526
20050821,48.529491324279526
20050822,48.49667641726445
20050823,49.5381455236519
20050824,49.82112538334571
20050825,50.2543419483111
20050826,49.867649815748834
20050827,49.867649815748834
20050828,49.867649815748834
20050829,51.066166621962786
20050830,51.440652820617345
20050831,51.9986512517615
20050901,49.23210747083912
20050902,47.94510362359781
20050903,47.94510362359781
20050904,47.94510362359781
20050905,48.797159946512416
20050906,49.83426358644256
20050907,50.55273656673748
20050908,50.783670011198666
20050909,52.138899961273424
20050910,52.138899961273424
20050911,52.138899961273424
20050912,53.002742643604584
20050913,52.75752706208369
20050914,52.26254438312487
20050915,52.44835225392267
20050916,52.41600692282751
20050917,52.41600692282751
20050918,52.41600692282751
20050919,53.06080226513151
20050920,53.46449822568349
20050921,52.97255829043316
20050922,55.663565714003646
20050923,56.554966349233666
20050924,56.554966349233666
20050925,56.554966349233666
20050926,57.4352905766926
20050927,58.63057095119346
20050928,58.67122497078164
20050929,58.466010716952965
20050930,59.79395373319913
20051001,58.09835456123328
20051002,58.09835456123328
20051003,58.09835456123328
20051004,58.09835456123328
20051005,58.09835456123328
20051006,58.09835456123328
20051007,58.09835456123328
20051008,58.09835456123328
20051009,58.09835456123328
20051010,59.80043771727713
20051011,59.89353478152682
20051012,59.991785984333994
20051013,60.22636093199256
20051014,62.41386414709258
20051015,62.41386414709258
20051016,62.41386414709258
20051017,64.81829309197786
20051018,64.06233579980601
20051019,68.37379203749943
20051020,68.21818479084536
20051021,67.08520337020985
20051022,67.08520337020985
20051023,67.08520337020985
20051024,65.4137695222736
20051025,67.72840434582727
20051026,70.20057517508053
20051027,68.88347388537994
20051028,69.92308888354019
20051029,69.92308888354019
20051030,69.92308888354019
20051031,70.97040995692667
20051101,65.85412820852807
20051102,66.1900923912011
20051103,63.251995763046615
20051104,64.88891156978187
20051105,64.88891156978187
20051106,64.88891156978187
20051107,66.2312391756639
20051108,66.83038030733897
20051109,68.07986321808636
20051110,67.36166327573824
20051111,71.72244488512352
20051112,71.72244488512352
20051113,71.72244488512352
20051114,73.01565284665807
20051115,72.11766167552764
20051116,74.20286281222226
20051117,75.26780441475447
20051118,73.3831607188947
20051119,73.3831607188947
20051120,73.3831607188947
20051121,73.90076343460021
20051122,74.96997948375866
20051123,74.90550436683185
20051124,75.64299820428192
20051125,75.47280986742068
20051126,75.47280986742068
20051127,75.47280986742068
20051128,76.57942577333414
20051129,77.84228851498548
20051130,78.29178550413725
20051201,76.8119442697603
20051202,78.26183297750205
20051203,78.26183297750205
20051204,78.26183297750205
20051205,82.12081725493873
20051206,82.49298652519039
20051207,79.61282230244574
20051208,81.59650797603541
20051209,81.43533796109725
20051210,81.43533796109725
20051211,81.43533796109725
20051212,82.12568636024929
20051213,81.91109424362679
20051214,82.45682737359277
20051215,82.88067965150037
20051216,83.14792748269493
20051217,83.14792748269493
20051218,83.14792748269493
20051219,83.8147915943332
20051220,85.06984955266024
20051221,86.51464093448841
20051222,86.16515200172512
20051223,85.67872329069976
20051224,85.67872329069976
20051225,85.67872329069976
20051226,84.37699308433565
20051227,85.47685123750095
20051228,85.18038502176485
20051229,84.9630195063545
20051230,85.7768099575704
20051231,85.7768099575704
20060101,83.89851409783721
20060102,83.89851409783721
20060103,83.89851409783721
20060104,84.67779233168339
20060105,84.93679079299959
20060106,84.91508465997484
20060107,84.91508465997484
20060108,84.91508465997484
20060109,84.92630201113361
20060110,85.78672229732689
20060111,87.14153397550979
20060112,85.73873484319311
20060113,85.77765447691687
20060114,85.77765447691687
20060115,85.77765447691687
20060116,88.00247074241607
20060117,85.30982969283967
20060118,85.9360582390561
20060119,86.29821586988545
20060120,87.2339137092703
20060121,87.2339137092703
20060122,87.2339137092703
20060123,87.84195030167669
20060124,86.66591135991807
20060125,89.01253236394646
20060126,89.01253236394646
20060127,89.01253236394646
20060128,89.01253236394646
20060129,89.01253236394646
20060130,89.01253236394646
20060131,89.01253236394646
20060201,87.21469038794577
20060202,87.21469038794577
20060203,87.21469038794577
20060204,87.21469038794577
20060205,87.21469038794577
20060206,89.42749871261327
20060207,88.41379326726627
20060208,86.84784391204225
20060209,90.01573953114425
20060210,89.89725383524758
20060211,89.89725383524758
20060212,89.89725383524758
20060213,91.78929166773261
20060214,92.4886642668558
20060215,92.23281046545746
20060216,90.57244166207838
20060217,93.03757183076378
20060218,93.03757183076378
20060219,93.03757183076378
20060220,96.45249117223278
20060221,96.63076999471605
20060222,95.90288054659224
20060223,96.19067825734002
20060224,96.70657146398405
20060225,96.70657146398405
20060226,96.70657146398405
20060227,97.96591673299098
20060228,98.51668936468081
20060301,96.98300853855946
20060302,99.55929468516567
20060303,99.3902810188646
20060304,99.3902810188646
20060305,99.3902810188646
20060306,101.08488662024688
