Date,Alliance Finance Co PLC
20111220,73.8170245850874
20111221,73.9544296627965
20111222,72.65394840327104
20111223,72.08285167307717
20111224,72.08285167307717
20111225,72.08285167307717
20111226,72.08285167307717
20111227,72.115147608626
20111228,67.27381541037485
20111229,67.6098863071061
20111230,66.42272213913854
20111231,66.42272213913964
20120101,66.42272213913964
20120102,70.10195732323506
20120103,72.4448908115829
20120104,73.52725021327362
20120105,73.90740105461266
20120106,69.31496896219214
20120107,69.31496896219214
20120108,69.31496896219214
20120109,70.32963908342172
20120110,70.02733988963607
20120111,69.57565411354483
20120112,68.67849315049861
20120113,67.01233186482976
20120114,67.01233186482976
20120115,67.01233186482976
20120116,67.01233186482976
20120117,67.68956185231406
20120118,66.9388341448988
20120119,74.11732887674762
20120120,80.30340743517387
20120121,80.30340743517387
20120122,80.30340743517387
20120123,82.01031188136244
20120124,83.46587048469783
20120125,84.15813716710468
20120126,84.79851046381177
20120127,73.75608845823409
20120128,73.75608845823409
20120129,73.75608845823409
20120130,73.89792935276071
20120131,72.73474651448251
20120201,73.28306219399016
20120202,75.04105361701522
20120203,77.1660900611285
20120204,77.1660900611285
20120205,77.1660900611285
20120206,82.1943891472874
20120207,82.1943891472874
20120208,84.3079069581945
20120209,90.12511813883631
20120210,90.12511813883631
20120211,90.12511813883631
20120212,90.12511813883631
20120213,99.61679452067337
20120214,115.04803557032987
20120215,147.81459397458607
20120216,112.76827265378387
20120217,108.10937883827154
20120218,108.10937883827154
20120219,108.10937883827154
20120220,108.10937883827154
20120221,103.25046225567522
20120222,103.83933562909174
20120223,96.01020334025358
20120224,96.07742172449706
20120225,96.07742172449706
20120226,96.07742172449706
20120227,112.52312324251405
20120228,112.48618819172992
20120229,124.07585458305637
20120301,109.41182607246256
20120302,120.02311416577307
20120303,120.02311416577307
20120304,120.02311416577307
20120305,107.3793157032835
20120306,110.11610639573502
20120307,110.11610639573502
20120308,109.66693462641244
20120309,120.82140697291209
20120310,120.82140697291209
20120311,120.82140697291209
20120312,108.46052710475718
20120313,107.10144676436741
20120314,108.41705952995396
20120315,111.42358686874654
20120316,111.46498850287779
20120317,111.46498850287779
20120318,111.46498850287779
20120319,113.4303925280339
20120320,113.9063533424735
20120321,117.31343321493021
20120322,117.79766980261005
20120323,113.95510207285315
20120324,113.95510207285315
20120325,113.95510207285315
20120326,116.25253675277467
20120327,115.707428071037
20120328,108.12843565173993
20120329,117.2503698323101
20120330,118.63393298554058
20120331,118.63393298554058
20120401,118.63393298554058
20120402,122.3087239096629
20120403,125.96577899593579
20120404,125.94157964893502
20120405,123.79548629788616
20120406,123.79548629788616
20120407,123.79548629788616
20120408,123.79548629788616
20120409,123.69614326669604
20120410,126.05768471744453
20120411,123.93951355177747
20120412,123.93951355177747
20120413,123.93951355177747
20120414,123.93951355177747
20120415,123.93951355177747
20120416,121.47771692101898
20120417,120.67797603229924
20120418,126.0210363635625
20120419,124.4809108185283
20120420,122.91578885816263
20120421,122.91578885816263
20120422,122.91578885816263
20120423,125.37709767652085
20120424,148.88460470456477
20120425,135.4130560136534
20120426,133.73138077542714
20120427,133.543464732931
20120428,133.543464732931
20120429,133.543464732931
20120430,135.7848225927367
20120501,135.7848225927367
20120502,137.15350600214626
20120503,136.8265250602546
20120504,137.229386341902
20120505,137.229386341902
20120506,137.229386341902
20120507,137.229386341902
20120508,143.2177715936634
20120509,141.16211200793495
20120510,149.29660031563984
20120511,149.83458259131282
20120512,149.83458259131282
20120513,149.83458259131282
20120514,149.08313374095246
20120515,152.91896880742283
20120516,152.2836205493551
20120517,151.72087581129117
20120518,146.65977264044315
20120519,146.65977264044315
20120520,146.65977264044315
20120521,148.56277640766166
20120522,140.26276424804274
20120523,144.44192511284942
20120524,139.70703348480967
20120525,146.65204568232022
20120526,146.65204568232022
20120527,146.65204568232022
20120528,154.03099355076176
20120529,157.05095858473757
20120530,154.46964919824018
20120531,133.76357099711262
20120601,118.0660518501341
20120602,118.0660518501341
20120603,118.0660518501341
20120604,118.0660518501341
20120605,134.48876053814467
20120606,136.08148187730566
20120607,136.04736010960224
20120608,128.8282994143846
20120609,128.8282994143846
20120610,128.8282994143846
20120611,130.01861072772627
20120612,135.61437363289582
20120613,132.82159693400064
20120614,111.13623379634396
20120615,109.49867110023881
20120616,109.49867110023881
20120617,109.49867110023881
20120618,107.40333157568055
20120619,106.34562387077844
20120620,98.487718146737
20120621,93.7934638684675
20120622,93.59998129118955
20120623,93.59998129118955
20120624,93.59998129118955
20120625,93.40246167058781
20120626,96.92641248962144
20120627,96.41382226905691
20120628,96.4422298752391
20120629,102.40995459968097
20120630,102.40995459968097
20120701,102.40995459968097
20120702,104.23219277858958
20120703,104.23219277858958
20120704,106.1542934116644
20120705,105.33808135543526
20120706,97.54205013097008
20120707,97.54205013097008
20120708,97.54205013097008
20120709,97.27578141247724
20120710,101.58278144551345
20120711,99.0669432776235
20120712,98.73971118695272
20120713,99.70366584984295
20120714,99.70366584984295
20120715,99.70366584984295
20120716,99.51540032069607
20120717,99.26995789987868
20120718,105.06041779808648
20120719,101.1732693942527
20120720,100.65965609709185
20120721,100.65965609709185
20120722,100.65965609709185
20120723,102.18664773085212
20120724,100.92008695352347
20120725,100.09457507287725
20120726,95.2560728393708
20120727,96.61129964199702
20120728,96.61129964199702
20120729,96.61129964199702
20120730,98.63778017692846
20120731,97.64442444394689
20120801,97.64442444394689
20120802,93.00265278435035
20120803,94.01940027070766
20120804,94.01940027070766
20120805,94.01940027070766
20120806,93.33182777818709
20120807,98.30686891236107
20120808,98.25788970496542
20120809,100.28488276981216
20120810,91.0585037735641
20120811,91.0585037735641
20120812,91.0585037735641
20120813,93.97650047221882
20120814,91.12078532801287
20120815,96.2096451778101
20120816,101.25238901312109
20120817,95.1936046134665
20120818,95.1936046134665
20120819,95.1936046134665
20120820,94.02584086422398
20120821,92.6230385449649
20120822,91.07901806736137
20120823,90.16111267508599
20120824,89.32791164682467
20120825,89.32791164682467
20120826,89.32791164682467
20120827,87.24164476155654
20120828,87.6971176784674
20120829,84.62031457580132
20120830,80.8580189466285
20120831,80.8580189466285
20120901,80.8580189466285
20120902,80.8580189466285
20120903,77.72470771881174
20120904,76.29404816078454
20120905,76.40455612226084
20120906,75.69796011452738
20120907,70.56489943976337
20120908,70.56489943976337
20120909,70.56489943976337
20120910,68.13810300830536
20120911,65.13794107160321
20120912,63.65742092527801
20120913,58.56817686345039
20120914,55.34115689695651
20120915,55.34115689695651
20120916,55.34115689695651
20120917,52.60329147995979
20120918,56.9308375152472
20120919,54.05147425941748
20120920,54.72033881365499
20120921,57.07538407559408
20120922,57.07538407559408
20120923,57.07538407559408
20120924,57.69288239068156
20120925,59.75106537369043
20120926,56.69164521425492
20120927,55.761909237867236
20120928,55.7000244104368
20120929,55.7000244104368
20120930,55.7000244104368
20121001,57.134465832800835
20121002,59.24049812284355
20121003,59.94317235393126
20121004,58.6238446508876
20121005,55.39748256843763
20121006,55.39748256843763
20121007,55.39748256843763
20121008,57.239937986819314
20121009,56.712396539279766
20121010,58.63451574611731
20121011,59.12315885535241
20121012,59.78106039088814
20121013,59.78106039088814
20121014,59.78106039088814
20121015,60.35168380487806
20121016,61.65138790794268
20121017,60.07410119765223
20121018,59.89149753246767
20121019,60.3037541533098
20121020,60.3037541533098
20121021,60.3037541533098
20121022,61.9370021497984
20121023,60.73060834285252
20121024,64.26191347968388
20121025,62.914847205390295
20121026,63.217742568279
20121027,63.217742568279
20121028,63.217742568279
20121029,63.217742568279
20121030,65.90708346632182
20121031,61.38546415341968
20121101,59.93772731896637
20121102,60.09574084560435
20121103,60.09574084560435
20121104,60.09574084560435
20121105,59.93038983425591
20121106,59.93287400156561
20121107,58.68589173708142
20121108,58.01580113834495
20121109,59.38308718903631
20121110,59.38308718903631
20121111,59.38308718903631
20121112,59.92285107853232
20121113,59.92285107853232
20121114,58.605620746183035
20121115,59.350938556463475
20121116,61.63513698757842
20121117,61.63513698757842
20121118,61.63513698757842
20121119,76.2662851004498
20121120,79.17158935592788
20121121,84.12186141216247
20121122,81.84835737541874
20121123,81.65559767078946
20121124,81.65559767078946
20121125,81.65559767078946
20121126,81.64532779509723
20121127,81.64532779509723
20121128,82.46562587817732
20121129,78.13258845816314
20121130,84.61873197329231
20121201,84.61873197329231
20121202,84.61873197329231
20121203,85.77841283964143
20121204,84.61777632106624
20121205,81.21127247461988
20121206,80.92752654821878
20121207,80.35229860726156
20121208,80.35229860726156
20121209,80.35229860726156
20121210,81.25800728327441
20121211,85.87212392707315
20121212,84.82685509001294
20121213,81.03132769624871
20121214,85.59635603455163
20121215,85.59635603455163
20121216,85.59635603455163
20121217,86.58266235615643
20121218,86.51294192974035
20121219,85.97288197643574
20121220,87.08844950925297
20121221,86.45120950382756
20121222,86.45120950382756
20121223,86.45120950382756
20121224,87.3708807173111
20121225,87.3708807173111
20121226,85.93258635336834
20121227,85.93258635336834
20121228,83.35468160659363
20121229,83.35468160659363
20121230,83.35468160659363
20121231,81.10625936488248
20130101,81.10625936488248
20130102,79.94658093778776
20130103,78.80676714716544
20130104,78.70556611238264
20130105,78.70556611238264
20130106,78.70556611238264
20130107,82.66666553092556
20130108,82.86760626238099
20130109,81.77438369076168
20130110,80.11424523452527
20130111,76.8018115814158
20130112,76.8018115814158
20130113,76.8018115814158
20130114,76.8018115814158
20130115,78.40251209670882
20130116,81.85553327749938
20130117,78.54224001791114
20130118,79.64803468600094
20130119,79.64803468600094
20130120,79.64803468600094
20130121,81.00034077387167
20130122,79.76574417523315
20130123,78.67287120724151
20130124,79.23584740770224
20130125,79.23584740770224
20130126,79.23584740770224
20130127,79.23584740770224
20130128,83.3150919992252
20130129,83.07096905200015
20130130,79.62182327643667
20130131,74.97699850016448
20130201,74.21185067408473
20130202,74.21185067408473
20130203,74.21185067408473
20130204,74.21185067408473
20130205,74.56563824008666
20130206,77.7531759316864
20130207,77.63328942181543
20130208,74.9810149035981
20130209,74.9810149035981
20130210,74.9810149035981
20130211,72.50249595666122
20130212,74.68729465451726
20130213,72.28687587256903
20130214,69.30812003152577
20130215,70.52929499679514
20130216,70.52929499679514
20130217,70.52929499679514
20130218,70.57844004852242
20130219,73.2013655408471
20130220,76.05074747653185
20130221,74.70821368870794
20130222,72.70111143808668
20130223,72.70111143808668
20130224,72.70111143808668
20130225,72.70111143808668
20130226,72.91459344843243
20130227,72.87061110477198
20130228,73.37511226646603
20130301,71.42277722354265
20130302,71.42277722354265
20130303,71.42277722354265
20130304,72.22990955634907
20130305,71.57897462050578
20130306,69.18851915344435
20130307,68.4930465507364
20130308,68.46444597220298
20130309,68.46444597220298
20130310,68.46444597220298
20130311,68.11402889698599
20130312,66.16460466103483
20130313,66.05748720018211
20130314,66.95685790451954
20130315,65.96815282376195
20130316,65.96815282376195
20130317,65.96815282376195
20130318,66.74829483025282
20130319,66.99690881324425
20130320,65.51064671615104
20130321,67.34562972667183
20130322,67.0844437882426
20130323,67.0844437882426
20130324,67.0844437882426
20130325,66.58536729762467
20130326,66.58536729762467
20130327,70.67027681593099
20130328,70.26844105342717
20130329,70.26844105342717
20130330,70.26844105342717
20130331,70.26844105342717
20130401,70.00133580966937
20130402,71.37930359708152
20130403,71.01031214790666
20130404,66.04635632098177
20130405,64.35637298012963
20130406,64.35637298012963
20130407,64.35637298012963
20130408,61.54380447497659
20130409,61.537021515303934
20130410,63.27195785718703
20130411,63.77938090244556
20130412,60.825428626849344
20130413,60.825428626849344
20130414,60.825428626849344
20130415,60.825428626849344
20130416,59.139817301726865
20130417,58.42886819256685
20130418,60.48795762803124
20130419,63.59756736296192
20130420,63.59756736296192
20130421,63.59756736296192
20130422,63.4064122701025
20130423,65.93435115282297
20130424,63.81405378991573
20130425,63.81405378991573
20130426,64.99852371103799
20130427,64.99852371103799
20130428,64.99852371103799
20130429,65.78605580671433
20130430,66.2665588117856
20130501,66.2665588117856
20130502,63.271747406315946
20130503,62.962879317854465
20130504,62.962879317854465
20130505,62.962879317854465
20130506,59.380215690068965
20130507,57.222457875171095
20130508,56.55153019462372
20130509,52.89880108417514
20130510,51.80728696807566
20130511,51.80728696807566
20130512,51.80728696807566
20130513,53.93606974113209
20130514,58.834905780018346
20130515,55.83762194736601
20130516,58.041470297505654
20130517,55.702195555642106
20130518,55.702195555642106
20130519,55.702195555642106
20130520,54.999339050310226
20130521,56.2406822884863
20130522,54.79016341572841
20130523,54.68651972052344
20130524,54.68651972052344
20130525,54.68651972052344
20130526,54.68651972052344
20130527,56.575021683757726
20130528,55.794418698578674
20130529,54.27838265929866
20130530,53.97481201949736
20130531,50.49635505711775
20130601,50.49635505711775
20130602,50.49635505711775
20130603,53.731338771326456
20130604,52.12422810956257
20130605,52.912174253701984
20130606,58.36204752908343
20130607,59.25320193537046
20130608,59.25320193537046
20130609,59.25320193537046
20130610,61.36943493082112
20130611,62.088074716854834
20130612,65.547947463591
20130613,66.55250469739528
20130614,67.47022520890502
20130615,67.47022520890502
20130616,67.47022520890502
20130617,63.78272186920966
20130618,68.66441580533024
20130619,67.76328196563284
20130620,68.70902868164937
20130621,69.29972993541506
20130622,69.29972993541506
20130623,69.29972993541506
20130624,71.52188624460778
20130625,71.74735617422945
20130626,71.6810495491777
20130627,72.86273326205621
20130628,74.02904870412434
20130629,74.02904870412434
20130630,74.02904870412434
20130701,71.34093691469904
20130702,70.53361468585062
20130703,70.895603798572
20130704,70.4119191232196
20130705,70.34166371806654
20130706,70.34166371806654
20130707,70.34166371806654
20130708,68.9910272695162
20130709,67.74645331933074
20130710,73.49499810275535
20130711,74.61336873365731
20130712,76.38115181600715
20130713,76.38115181600715
20130714,76.38115181600715
20130715,74.61636601439385
20130716,74.13980537411904
20130717,79.38439880940555
20130718,78.30752324177169
20130719,76.74994957144962
20130720,76.74994957144962
20130721,76.74994957144962
20130722,76.74994957144962
20130723,73.32192326702061
20130724,77.04679618332315
20130725,75.92573931713612
20130726,75.51996982844459
20130727,75.51996982844459
20130728,75.51996982844459
20130729,79.23705628345735
20130730,79.31858233435874
20130731,81.37675082475185
20130801,81.69623336492995
20130802,80.96810456700447
20130803,80.96810456700447
20130804,80.96810456700447
20130805,84.8195383361837
20130806,86.04850115030632
20130807,86.20188069548763
20130808,85.91312978669296
20130809,85.91312978669296
20130810,85.91312978669296
20130811,85.91312978669296
20130812,84.37914378509235
20130813,84.15853129895824
20130814,83.77265539552008
20130815,76.98964607445971
20130816,77.59880592365451
20130817,77.59880592365451
20130818,77.59880592365451
20130819,80.28102984965976
20130820,80.28102984965976
20130821,81.17441084966029
20130822,83.98655545611265
20130823,84.45361297617941
20130824,84.45361297617941
20130825,84.45361297617941
20130826,88.88038907755246
20130827,90.81199045036223
20130828,93.45707280005804
20130829,89.26832848801006
20130830,94.70288401681586
20130831,94.70288401681586
20130901,94.70288401681586
20130902,93.45150862714326
20130903,95.6475698831156
20130904,94.3716678031885
20130905,94.77388986403756
20130906,99.18499196520101
20130907,99.18499196520101
20130908,99.18499196520101
20130909,104.14429234346093
20130910,102.9429888927148
20130911,102.32597417161361
20130912,101.12638815100246
20130913,104.53323009784427
20130914,104.53323009784427
20130915,104.53323009784427
20130916,105.41981929449994
20130917,103.60308640025127
20130918,108.15347738164063
20130919,108.15347738164063
20130920,101.88011660775112
20130921,101.88011660775112
20130922,101.88011660775112
20130923,105.48057183459939
20130924,102.01745548476104
20130925,100.37190626305478
20130926,102.44232191091706
20130927,100.00116690772394
20130928,100.00116690772394
20130929,100.00116690772394
20130930,97.64770647424925
20131001,97.50837403980879
20131002,100.91966150108365
20131003,100.67263445220142
20131004,94.439543260249
20131005,94.439543260249
20131006,94.439543260249
20131007,95.32176898853051
20131008,95.47116456465213
20131009,99.43229143243046
20131010,99.98252458969796
20131011,97.29657039622988
20131012,97.29657039622988
20131013,97.29657039622988
20131014,98.08217718333005
20131015,97.43827958878539
20131016,97.43827958878539
20131017,96.52929957236971
20131018,96.52929957236971
20131019,96.52929957236971
20131020,96.52929957236971
20131021,99.53268189238827
20131022,99.38254310035289
20131023,102.4000851157574
20131024,100.2143600587151
20131025,100.35704557025481
20131026,100.35704557025481
20131027,100.35704557025481
20131028,100.87111427982379
20131029,100.81389312071927
20131030,101.15548451039791
20131031,93.67911838458227
20131101,93.6078179977992
20131102,93.6078179977992
20131103,93.6078179977992
20131104,97.41757719504523
20131105,102.67957675381992
20131106,100.9037825383268
20131107,102.34616961307754
20131108,103.35455234476429
20131109,103.35455234476429
20131110,103.35455234476429
20131111,100.35206958723917
20131112,104.29419427114973
20131113,106.94704791272234
20131114,103.12149650410433
20131115,102.26215882404799
20131116,102.26215882404799
20131117,102.26215882404799
20131118,100.74901611614142
20131119,103.46117502472195
20131120,105.3508453208487
20131121,99.46082529417528
20131122,99.41830272823815
20131123,99.41830272823815
20131124,99.41830272823815
20131125,100.85045351681195
20131126,102.96343213526704
20131127,106.36411522519342
20131128,105.20327295728788
20131129,106.51885113559725
20131130,106.51885113559725
20131201,106.51885113559725
20131202,108.61878126492131
20131203,106.2013968589947
20131204,105.37326857717218
20131205,105.52608366518702
20131206,106.73226593331815
20131207,106.73226593331815
20131208,106.73226593331815
20131209,108.08676186192324
20131210,108.36050321168926
20131211,107.9362224029528
20131212,110.68293307386892
20131213,110.93440079653641
20131214,110.93440079653641
20131215,110.93440079653641
20131216,110.93440079653641
20131217,112.3755541789785
20131218,112.43586432682142
20131219,111.093914533881
20131220,105.76465056457468
20131221,105.76465056457468
20131222,105.76465056457468
20131223,107.43003830378538
20131224,106.93281073377864
20131225,106.93281073377864
20131226,109.00207227020726
20131227,109.7502561529882
20131228,109.7502561529882
20131229,109.7502561529882
20131230,110.16357046860614
20131231,107.01618274063341
20140101,107.01618274063341
20140102,105.49109697287753
20140103,106.41097028933916
20140104,106.41097028933916
20140105,106.41097028933916
20140106,111.62697441225838
20140107,113.3457326116122
20140108,109.26111536943046
20140109,111.04044923710691
20140110,110.56177446834386
20140111,110.56177446834386
20140112,110.56177446834386
20140113,109.17185205261403
20140114,109.17185205261403
20140115,109.17185205261403
20140116,107.66529002164238
20140117,107.93561843096433
20140118,107.93561843096433
20140119,107.93561843096433
20140120,109.48433949941548
20140121,108.65693546971593
20140122,107.23329853063348
20140123,108.04011139522066
20140124,105.84483691288763
20140125,105.84483691288763
20140126,105.84483691288763
20140127,104.87156658564348
20140128,106.87987827327629
20140129,106.3385580240536
20140130,108.70946008919576
20140131,106.04703358174402
20140201,106.04703358174402
20140202,106.04703358174402
20140203,95.46658706826311
20140204,95.46658706826311
20140205,93.25323110962279
20140206,95.54188761333153
20140207,97.58349448744922
20140208,97.58349448744922
20140209,97.58349448744922
20140210,101.08526866754923
20140211,102.29922976696058
20140212,100.88968892290504
20140213,116.37116017709481
20140214,116.37116017709481
20140215,116.37116017709481
20140216,116.37116017709481
20140217,119.7670807323358
20140218,119.68645801147639
20140219,116.02533214456595
20140220,110.82853025409142
20140221,113.75377953021281
20140222,113.75377953021281
20140223,113.75377953021281
20140224,116.46651404636852
20140225,118.31782777392947
20140226,117.98044340816418
20140227,117.98044340816418
20140228,121.48679776972703
20140301,121.48679776972703
20140302,121.48679776972703
20140303,122.20112806429393
20140304,119.08144889533118
20140305,119.84403806343707
20140306,119.78177069288682
20140307,112.10838086862805
20140308,112.10838086862805
20140309,112.10838086862805
20140310,118.73288989482559
20140311,119.85626552142797
20140312,119.57565348603248
20140313,120.89107239222737
20140314,121.09845782238844
20140315,121.09845782238844
20140316,121.09845782238844
20140317,116.06568686724012
20140318,115.57314367656429
20140319,116.19639059134148
20140320,112.11490563714067
20140321,110.20122873443088
20140322,110.20122873443088
20140323,110.20122873443088
20140324,116.60286550233286
20140325,117.03390301010408
20140326,112.37353966132014
20140327,112.4353636866257
20140328,120.76454757629038
20140329,120.76454757629038
20140330,120.76454757629038
20140331,117.2863159100408
20140401,114.50894869654041
20140402,111.8289957610447
20140403,113.42344114408657
20140404,113.43081878372449
20140405,113.43081878372449
20140406,113.43081878372449
20140407,118.31654433979021
20140408,120.33328849070558
20140409,118.84299742591425
20140410,121.55291370643918
20140411,121.9337405134429
20140412,121.9337405134429
20140413,121.9337405134429
20140414,121.9337405134429
20140415,121.9337405134429
20140416,122.12086383050313
20140417,117.71278306153106
20140418,117.71278306153106
20140419,117.71278306153106
20140420,117.71278306153106
20140421,115.2376689550449
20140422,115.89609882560633
20140423,122.70728386241537
20140424,118.7911635000826
20140425,120.79158161753617
20140426,120.79158161753617
20140427,120.79158161753617
20140428,122.46667519845687
20140429,119.0755528860744
20140430,112.13631191605947
20140501,112.13631191605947
20140502,110.8967832625584
20140503,110.8967832625584
20140504,110.8967832625584
20140505,111.83010488196692
20140506,116.11773418071202
20140507,114.39959486538017
20140508,112.58014698820541
20140509,110.89137511752742
20140510,110.89137511752742
20140511,110.89137511752742
20140512,111.38286480853434
20140513,117.98951097230285
20140514,117.98951097230285
20140515,117.98951097230285
20140516,116.22030137473995
20140517,116.22030137473995
20140518,116.22030137473995
20140519,118.47304891274192
20140520,119.50114714402137
20140521,124.14917509917403
20140522,122.6741626300089
20140523,122.69771062611422
20140524,122.69771062611422
20140525,122.69771062611422
20140526,120.08466246281398
20140527,120.94377448702706
20140528,124.65786120644061
20140529,124.79416642189352
20140530,137.51448394120328
20140531,137.51448394120328
20140601,137.51448394120328
20140602,132.18440738813027
20140603,135.08956657940277
20140604,133.35772579290523
20140605,135.16260808374975
20140606,140.24827476297042
20140607,140.24827476297042
20140608,140.24827476297042
20140609,133.8866040601939
20140610,132.6053817806493
20140611,127.0202689211564
20140612,127.0202689211564
20140613,122.23565231431739
20140614,122.23565231431739
20140615,122.23565231431739
20140616,125.69894705478495
20140617,126.11974434058392
20140618,126.20418582453713
20140619,126.24416443809173
20140620,127.64263838100139
20140621,127.64263838100139
20140622,127.64263838100139
20140623,125.04877154975877
20140624,126.31558667218351
20140625,128.61162565213354
20140626,129.8635834342271
20140627,129.0195737514254
20140628,129.0195737514254
20140629,129.0195737514254
20140630,128.61826857276787
20140701,129.6237940961699
20140702,126.46409674252105
20140703,124.9705710823289
20140704,124.50940820502835
20140705,124.50940820502835
20140706,124.50940820502835
20140707,121.95289810819496
20140708,113.60547275833386
20140709,112.20103435226268
20140710,110.64601828068876
20140711,108.5277122640953
20140712,108.5277122640953
20140713,108.5277122640953
20140714,109.82953196562417
20140715,108.90848582892995
20140716,105.62525476947283
20140717,105.42178821356497
20140718,98.8201774412525
20140719,98.8201774412525
20140720,98.8201774412525
20140721,96.69591723623668
20140722,95.11969801454984
20140723,96.58388590672533
20140724,97.14985580043962
20140725,97.82958082009566
20140726,97.82958082009566
20140727,97.82958082009566
20140728,95.13711325778978
20140729,95.13711325778978
20140730,97.46871242667028
20140731,95.27491365396051
20140801,94.29824516341554
20140802,94.29824516341554
20140803,94.29824516341554
20140804,96.2289139688358
20140805,94.67652541726244
20140806,91.25233179148368
20140807,95.35088827032344
20140808,95.34596413925296
20140809,95.34596413925296
20140810,95.34596413925296
20140811,95.36876911257633
20140812,95.97903291218893
20140813,93.73775730128011
20140814,88.04723039859168
20140815,90.82687452573605
20140816,90.82687452573605
20140817,90.82687452573605
20140818,89.55198651626901
20140819,91.02992039116188
20140820,87.90684922229102
20140821,85.52373361216992
20140822,86.89722401228649
20140823,86.89722401228649
20140824,86.89722401228649
20140825,88.14911607142422
20140826,89.3394547122908
20140827,90.00759212975598
20140828,89.84011038066934
20140829,85.39160044105654
20140830,85.39160044105654
20140831,85.39160044105654
20140901,82.81652961934923
20140902,81.01635503562248
20140903,76.85185238501762
20140904,75.47820505235721
20140905,74.3403995907324
20140906,74.3403995907324
20140907,74.3403995907324
20140908,74.3403995907324
20140909,76.44147364733342
20140910,74.2428990382606
20140911,72.77749440384083
20140912,72.54056756659007
20140913,72.54056756659007
20140914,72.54056756659007
20140915,72.99836518201418
20140916,72.63741592832733
20140917,72.98275695817055
20140918,69.58629731422197
20140919,67.31418390132184
20140920,67.31418390132184
20140921,67.31418390132184
20140922,69.35481435921372
20140923,67.68872350507915
20140924,67.04015975402518
20140925,67.1000212729717
20140926,67.24464889452449
20140927,67.24464889452449
20140928,67.24464889452449
20140929,67.76541502829878
20140930,65.08445015667546
20141001,63.91360205437421
20141002,61.77305787732925
20141003,59.42765391515144
20141004,59.42765391515144
20141005,59.42765391515144
20141006,59.42765391515144
20141007,57.96430826206766
20141008,57.96430826206766
20141009,58.01569249709899
20141010,60.351021826936474
20141011,60.351021826936474
20141012,60.351021826936474
20141013,69.78916052344861
20141014,67.24057851338122
20141015,63.57446739333801
20141016,64.44809511724212
20141017,62.92368824635622
20141018,62.92368824635622
20141019,62.92368824635622
20141020,63.27337072418827
20141021,65.86606316747304
20141022,65.86606316747304
20141023,65.7604157306935
20141024,66.93183108640109
20141025,66.93183108640109
20141026,66.93183108640109
20141027,68.47656716150061
20141028,68.73294741246839
20141029,67.15476367227764
20141030,69.79249209678257
20141031,72.40820879100326
20141101,72.40820879100326
20141102,72.40820879100326
20141103,70.38381418932627
20141104,71.57814505521117
20141105,72.16442205503989
20141106,72.16442205503989
20141107,71.86931569709111
20141108,71.86931569709111
20141109,71.86931569709111
20141110,69.51549911282389
20141111,68.78754673032334
20141112,70.29654718621191
20141113,70.1126926785571
20141114,67.71967196580444
20141115,67.71967196580444
20141116,67.71967196580444
20141117,67.99266380079858
20141118,71.02661054666936
20141119,68.080163838217
20141120,65.27079113867383
20141121,71.7205840552043
20141122,71.7205840552043
20141123,71.7205840552043
20141124,75.625194541074
20141125,73.24122563845928
20141126,77.23955752252458
20141127,79.39952756972914
20141128,85.5556255542558
20141129,85.5556255542558
20141130,85.5556255542558
20141201,81.54521597736573
20141202,83.73323713951623
20141203,84.31083787197166
20141204,84.41426175767538
20141205,82.21697513168186
20141206,82.21697513168186
20141207,82.21697513168186
20141208,83.03356450112402
20141209,81.12039499561534
20141210,80.9871658394248
20141211,80.86814876228941
20141212,81.99806674124146
20141213,81.99806674124146
20141214,81.99806674124146
20141215,82.48640866511603
20141216,80.41899249410635
20141217,78.92057222401975
20141218,77.76676122801024
20141219,81.66588592361822
20141220,81.66588592361822
20141221,81.66588592361822
20141222,82.78182449216897
20141223,82.74869002062071
20141224,82.749568032955
20141225,82.749568032955
20141226,82.64102744767332
20141227,82.64102744767332
20141228,82.64102744767332
20141229,83.06982880280275
20141230,83.16237308625618
20141231,78.00340860441128
20150101,78.00340860441128
20150102,79.04111154793604
20150103,79.04111154793604
20150104,79.04111154793604
20150105,79.04111154793604
20150106,78.26749544975262
20150107,77.03220483218287
20150108,76.17558047080217
20150109,75.7107288154584
20150110,75.7107288154584
20150111,75.7107288154584
20150112,76.81978044749228
20150113,77.06380058599049
20150114,77.06380058599049
20150115,77.06380058599049
20150116,79.13999994165772
20150117,79.13999994165772
20150118,79.13999994165772
20150119,79.5228273846882
20150120,85.54388452085217
20150121,88.39457237880353
20150122,89.1394760802555
20150123,89.82743801071398
20150124,89.82743801071398
20150125,89.82743801071398
20150126,91.16503688812375
20150127,90.6980833477748
20150128,84.26652983518281
20150129,86.79349079068292
20150130,83.0636526654843
20150131,83.0636526654843
20150201,83.0636526654843
20150202,87.75372895297407
20150203,87.75372895297407
20150204,87.75372895297407
20150205,83.04710217606714
20150206,84.54615219440775
20150207,84.54615219440775
20150208,84.54615219440775
20150209,84.26343507140614
20150210,82.6488547151023
20150211,84.16457168508943
20150212,87.16105680235576
20150213,83.27205219575514
20150214,83.27205219575514
20150215,83.27205219575514
20150216,85.74025281151253
20150217,85.74025281151253
20150218,88.85806443639734
20150219,88.94509046904652
20150220,88.91201362595716
20150221,88.91201362595716
20150222,88.91201362595716
20150223,89.24810712833589
20150224,89.84479286102699
20150225,92.94836627619279
20150226,94.22403472940162
20150227,86.98847861376042
20150228,86.98847861376042
