Date,Asian Pac Holdings Bhd
20100411,24.45644444078792
20100412,25.488196907196226
20100413,28.176305924861477
20100414,28.46363033295447
20100415,27.90786431715239
20100416,27.925672158218227
20100417,27.925672158218227
20100418,27.925672158218227
20100419,28.95055767244494
20100420,28.564089104535967
20100421,30.56028632352965
20100422,28.783327530612688
20100423,28.66760923229667
20100424,28.66760923229667
20100425,28.66760923229667
20100426,28.611156556606335
20100427,31.199154755632673
20100428,31.743800656000484
20100429,31.572213831645854
20100430,29.395673728876492
20100501,29.395673728876492
20100502,29.395673728876492
20100503,29.583013166669026
20100504,29.98308775259268
20100505,30.312233669969142
20100506,30.867768100745792
20100507,29.627702440919048
20100508,29.627702440919048
20100509,29.627702440919048
20100510,28.839213691337168
20100511,30.278745448982047
20100512,30.447425676390022
20100513,29.685807434087103
20100514,27.389702219880093
20100515,27.389702219880093
20100516,27.389702219880093
20100517,29.722361210844635
20100518,27.042912135058526
20100519,32.76163887920241
20100520,33.42513135079831
20100521,32.309731253319136
20100522,32.309731253319136
20100523,32.309731253319136
20100524,37.82555145345768
20100525,41.61696215892086
20100526,37.212324763859854
20100527,32.697520182609665
20100528,32.697520182609665
20100529,32.697520182609665
20100530,32.697520182609665
20100531,30.783460935153244
20100601,29.074608777750676
20100602,28.861397131986184
20100603,28.382633341354772
20100604,28.56158228287638
20100605,28.56158228287638
20100606,28.56158228287638
20100607,28.58213437744584
20100608,30.563254801252203
20100609,28.030596549263844
20100610,28.188944332477725
20100611,28.445526783182018
20100612,28.445526783182018
20100613,28.445526783182018
20100614,30.41239930909906
20100615,28.09465240482543
20100616,29.677056272943386
20100617,29.75606325494057
20100618,27.497393643927623
20100619,27.497393643927623
20100620,27.497393643927623
20100621,24.100012868871858
20100622,26.703812309092594
20100623,25.928248977682323
20100624,28.268812214042157
20100625,28.878049100451094
20100626,28.878049100451094
20100627,28.878049100451094
20100628,28.580795647789124
20100629,29.73441836402018
20100630,27.041978150447658
20100701,29.126807073887495
20100702,28.747829308634405
20100703,28.747829308634405
20100704,28.747829308634405
20100705,29.05902176450841
20100706,26.351222136846395
20100707,25.586903023388274
20100708,25.285373096307662
20100709,24.61763057599342
20100710,24.61763057599342
20100711,24.61763057599342
20100712,24.774908591653276
20100713,25.92277613637765
20100714,25.8646099299155
20100715,24.201949544101375
20100716,26.19956265676012
20100717,26.19956265676012
20100718,26.19956265676012
20100719,24.069150183886897
20100720,23.800407906167052
20100721,26.325814407651244
20100722,23.412442278313897
20100723,25.743711813333874
20100724,25.743711813333874
20100725,25.743711813333874
20100726,23.820742900064243
20100727,25.595372721749747
20100728,25.144675751062262
20100729,22.4282465783598
20100730,23.191629094044433
20100731,23.191629094044433
20100801,23.191629094044433
20100802,20.52003316956451
20100803,22.731949036127517
20100804,21.229218075126525
20100805,22.84291780745082
20100806,20.63347569998341
20100807,20.63347569998341
20100808,20.63347569998341
20100809,20.044710730291772
20100810,20.65529234450159
20100811,19.05386721361619
20100812,17.727618282079266
20100813,17.68168470233023
20100814,17.68168470233023
20100815,17.68168470233023
20100816,16.747214893420022
20100817,15.433156817299663
20100818,15.594496539384375
20100819,17.11484040427815
20100820,18.56643234402543
20100821,18.56643234402543
20100822,18.56643234402543
20100823,18.934924042444933
20100824,20.10218768848886
20100825,20.24883478555927
20100826,19.584806129253632
20100827,21.155257379669074
20100828,21.155257379669074
20100829,21.155257379669074
20100830,24.720402714607626
20100831,24.720402714607626
20100901,24.677383007491127
20100902,24.787483628731454
20100903,24.111251933739677
20100904,24.111251933739677
20100905,24.111251933739677
20100906,24.130228202643437
20100907,25.19397778059248
20100908,24.503637337659782
20100909,24.41620688006609
20100910,24.41620688006609
20100911,24.41620688006609
20100912,24.41620688006609
20100913,24.238485054685274
20100914,23.56750647929567
20100915,22.040167807029814
20100916,22.040167807029814
20100917,22.508231097783924
20100918,22.508231097783924
20100919,22.508231097783924
20100920,22.06363748782447
20100921,21.990374196521344
20100922,21.549470629129296
20100923,20.215862835316265
20100924,13.89118890302767
20100925,13.89118890302767
20100926,13.89118890302767
20100927,14.592220277346632
20100928,16.323770575419548
20100929,16.19085625971412
20100930,16.914834701994486
20101001,16.319977390398133
20101002,16.319977390398133
20101003,16.319977390398133
20101004,16.233784763643676
20101005,16.1803489977378
20101006,17.992477926207854
20101007,18.12376563034943
20101008,17.570161176290995
20101009,17.570161176290995
20101010,17.570161176290995
20101011,17.463919113030446
20101012,17.79480171020885
20101013,16.21884424709013
20101014,16.205927564105885
20101015,14.208040531567285
20101016,14.208040531567285
20101017,14.208040531567285
20101018,14.049074978546308
20101019,14.365309352871195
20101020,14.259642325513559
20101021,14.847614743223923
20101022,14.400138170905718
20101023,14.400138170905718
20101024,14.400138170905718
20101025,14.953294308728132
20101026,14.110644566341442
20101027,14.96353678782412
20101028,14.632869530333307
20101029,14.400171382124658
20101030,14.400171382124658
20101031,14.400171382124658
20101101,13.851918380656752
20101102,13.861274055331297
20101103,12.869280176617181
20101104,12.538434340512975
20101105,12.538434340512975
20101106,12.538434340512975
20101107,12.538434340512975
20101108,13.032972354927754
20101109,12.694374395997631
20101110,13.09874736029665
20101111,12.348770744309537
20101112,12.530759244793767
20101113,12.530759244793767
20101114,12.530759244793767
20101115,13.432481721670833
20101116,13.169274762932254
20101117,13.169274762932254
20101118,14.5891419820952
20101119,14.554973717377562
20101120,14.554973717377562
20101121,14.554973717377562
20101122,12.795524185461103
20101123,15.778781756622143
20101124,14.305191889654491
20101125,13.996013153490523
20101126,15.472304951142034
20101127,15.472304951142034
20101128,15.472304951142034
20101129,15.316959810286097
20101130,15.530879374638424
20101201,14.397714879432932
20101202,14.31328958753664
20101203,15.376392124869422
20101204,15.376392124869422
20101205,15.376392124869422
20101206,16.711855783778315
20101207,16.711855783778315
20101208,15.44743991558758
20101209,13.857439173412779
20101210,14.164204645789763
20101211,14.164204645789763
20101212,14.164204645789763
20101213,15.20957788049337
20101214,15.139492162931315
20101215,15.606191792627197
20101216,15.388387932920203
20101217,16.52589518023764
20101218,16.52589518023764
20101219,16.52589518023764
20101220,16.564324067621527
20101221,15.254109958356558
20101222,15.06313970729335
20101223,15.240278995432972
20101224,15.117665918270871
20101225,15.117665918270871
20101226,15.117665918270871
20101227,16.366611869140876
20101228,15.314859094638875
20101229,15.253500452010305
20101230,11.910282699332493
20101231,11.910282699332493
20110101,11.910282699332493
20110102,11.910282699332493
20110103,12.255381807252858
20110104,10.696854490413068
20110105,10.391842489186159
20110106,10.427699866318873
20110107,10.420484193562034
20110108,10.420484193562034
20110109,10.420484193562034
20110110,10.377747649722226
20110111,9.896639267299534
20110112,9.658345789366773
20110113,9.810566856846476
20110114,9.25779526247174
20110115,9.25779526247174
20110116,9.25779526247174
20110117,9.313923943855698
20110118,9.863512081852901
20110119,11.666938981273354
20110120,11.666938981273354
20110121,10.701507427692622
20110122,10.701507427692622
20110123,10.701507427692622
20110124,11.3661813864927
20110125,10.692585181957213
20110126,10.590487620316921
20110127,9.783826167105046
20110128,11.117288457169595
20110129,11.117288457169595
20110130,11.117288457169595
20110131,11.734879527933032
20110201,11.734879527933032
