Date,DNB ASA
20041217,40.266080699937355
20041218,40.266080699937355
20041219,40.266080699937355
20041220,38.41442629807445
20041221,38.7881757019906
20041222,40.21491475491813
20041223,41.00129472134947
20041224,41.00129472134947
20041225,41.00129472134947
20041226,41.00129472134947
20041227,39.615547792060454
20041228,40.44443242946264
20041229,40.16304503949024
20041230,17.06768753831258
20041231,17.06768753831258
20050101,17.06768753831258
20050102,17.06768753831258
20050103,17.1564401451014
20050104,16.60847207977945
20050105,17.495828575271975
20050106,18.04245772872028
20050107,17.166670170034173
20050108,17.166670170034173
20050109,17.166670170034173
20050110,17.745516417202857
20050111,17.648326433369167
20050112,18.336478675351138
20050113,17.690268643146865
20050114,17.53269243212798
20050115,17.53269243212798
20050116,17.53269243212798
20050117,17.09991651150938
20050118,17.788949334297918
20050119,17.972680708543166
20050120,18.51423363553567
20050121,18.722216303444508
20050122,18.722216303444508
20050123,18.722216303444508
20050124,19.629960130928264
20050125,18.582957952270203
20050126,18.296415459844514
20050127,18.563923386863298
20050128,19.063751320442435
20050129,19.063751320442435
20050130,19.063751320442435
20050131,21.973506478771284
20050201,22.094246400408373
20050202,20.81031639995392
20050203,20.983575228867615
20050204,21.303982263732642
20050205,21.303982263732642
20050206,21.303982263732642
20050207,21.561948684568094
20050208,21.135860272802724
20050209,21.04030645456893
20050210,20.743708580213127
20050211,20.473304305332586
20050212,20.473304305332586
20050213,20.473304305332586
20050214,20.313968762745805
20050215,20.34624065478284
20050216,20.57317147257045
20050217,20.50955740529716
20050218,20.935358404054334
20050219,20.935358404054334
20050220,20.935358404054334
20050221,20.94772817686525
20050222,19.973796798569882
20050223,19.697572721199442
20050224,17.879471792905942
20050225,18.504674302729363
20050226,18.504674302729363
20050227,18.504674302729363
20050228,13.47944979715179
20050301,13.90449033185119
20050302,14.738737286797639
20050303,13.841045863456209
20050304,13.86139906050588
20050305,13.86139906050588
20050306,13.86139906050588
20050307,14.151095100753373
20050308,13.707833703011929
20050309,13.727805823984971
20050310,13.340281182647956
20050311,12.944816528708131
20050312,12.944816528708131
20050313,12.944816528708131
20050314,13.808651879732569
20050315,12.973780299260552
20050316,13.048592970889233
20050317,12.56686215865869
20050318,12.568488022959723
20050319,12.568488022959723
20050320,12.568488022959723
20050321,12.742576915209844
20050322,12.379792238748399
20050323,12.933325351024115
20050324,12.933325351024115
20050325,12.933325351024115
20050326,12.933325351024115
20050327,12.933325351024115
20050328,12.933325351024115
20050329,12.662579713736092
20050330,12.903203893049172
20050331,12.486811144774524
20050401,12.583719992924125
20050402,12.583719992924125
20050403,12.583719992924125
20050404,12.184367847869995
20050405,11.616025025411918
20050406,11.104348617317823
20050407,10.832679555247248
20050408,10.990893609644768
20050409,10.990893609644768
20050410,10.990893609644768
20050411,11.049579630823343
20050412,11.678587663268415
20050413,11.369545282482727
20050414,11.443447724877128
20050415,11.985253181193402
20050416,11.985253181193402
20050417,11.985253181193402
20050418,13.24401104091892
20050419,13.417387489575994
20050420,12.907829890767646
20050421,12.602118278617866
20050422,13.556983223914138
20050423,13.556983223914138
20050424,13.556983223914138
20050425,13.045182349523797
20050426,14.457048290915965
20050427,15.484336800721255
20050428,15.623762809025852
20050429,15.53276408448413
20050430,15.53276408448413
20050501,15.53276408448413
20050502,15.228577782937691
20050503,15.364956156882814
20050504,14.40201368477035
20050505,14.40201368477035
20050506,13.73303022401956
20050507,13.73303022401956
20050508,13.73303022401956
20050509,13.152388362296957
20050510,13.252813831581662
20050511,13.348691854462865
20050512,13.241339463135816
20050513,14.071272559774291
20050514,14.071272559774291
20050515,14.071272559774291
20050516,14.071272559774291
20050517,14.071272559774291
20050518,14.055620899852093
20050519,14.083424528984516
20050520,14.047221139037001
20050521,14.047221139037001
20050522,14.047221139037001
20050523,14.384004944497615
20050524,14.337733296054818
20050525,14.519865877784563
20050526,13.868059972334345
20050527,14.087224510189632
20050528,14.087224510189632
20050529,14.087224510189632
20050530,13.886877241175736
20050531,14.57345180824237
20050601,13.645806137896637
20050602,13.07297467410764
20050603,13.20855817974177
20050604,13.208558179741772
20050605,13.20855817974177
20050606,13.57689866476823
20050607,12.660410325534151
20050608,12.270697647697554
20050609,12.559415097228507
20050610,12.172968427068799
20050611,12.172968427068799
20050612,12.172968427068799
20050613,12.474270401660737
20050614,11.971650818426166
20050615,12.484431432347796
20050616,12.112494848445467
20050617,12.113325211007155
20050618,12.113325211007155
20050619,12.113325211007155
20050620,12.281914181810683
20050621,11.92004688072323
20050622,11.545603647733865
20050623,11.630138481152194
20050624,11.100164998998402
20050625,11.100164998998402
20050626,11.100164998998402
20050627,11.565953862600951
20050628,11.101300373388074
20050629,10.549862419225288
20050630,9.851867609430329
20050701,10.149067788636387
20050702,10.149067788636387
20050703,10.149067788636387
20050704,9.812144569461315
20050705,9.970901921129274
20050706,9.880820311743504
20050707,10.27931487083768
20050708,9.829313582155066
20050709,9.829313582155066
20050710,9.829313582155066
20050711,10.08390835384886
20050712,10.408718191132104
20050713,10.31241617460789
20050714,10.345984253083419
20050715,10.514184992447149
20050716,10.514184992447149
20050717,10.514184992447149
20050718,10.716856798124947
20050719,9.87677454260653
20050720,10.63311554186858
20050721,10.148835612767021
20050722,10.202582429928203
20050723,10.202582429928203
20050724,10.202582429928203
20050725,10.251571087454709
20050726,9.925065418293052
20050727,10.037394106545369
20050728,9.967970080711563
20050729,9.984632177065997
20050730,9.984632177065997
20050731,9.984632177065997
20050801,10.304163605018793
20050802,9.516183798876346
20050803,9.31355275417071
20050804,9.916198636626067
20050805,10.121463753669858
20050806,10.121463753669858
20050807,10.121463753669858
20050808,9.614090130499497
20050809,9.038351165879083
20050810,10.625851457576719
20050811,11.436802377284051
20050812,11.578869304404
20050813,11.578869304404
20050814,11.578869304404
20050815,11.502970643164005
20050816,11.747869315077132
20050817,11.337040634847416
20050818,11.24798592948077
20050819,10.95484720633476
20050820,10.95484720633476
20050821,10.95484720633476
20050822,11.067640895756465
20050823,10.93463292448449
20050824,11.105657153732675
20050825,10.858083220578756
20050826,11.42119950683181
20050827,11.42119950683181
20050828,11.42119950683181
20050829,11.122647401862508
20050830,11.220179063415026
20050831,11.367283001877619
20050901,11.342703328006408
20050902,11.004958246124609
20050903,11.004958246124609
20050904,11.004958246124609
20050905,11.810897149219421
20050906,11.22482657032147
20050907,11.116752308093359
20050908,11.566949360784077
20050909,11.887470174402466
20050910,11.887470174402466
20050911,11.887470174402466
20050912,11.693610444335873
20050913,11.729182075735272
20050914,11.759529829610395
20050915,11.370672630747155
20050916,11.737727629046486
20050917,11.737727629046486
20050918,11.737727629046486
20050919,11.806429890718169
20050920,11.392750798105807
20050921,11.369600820585115
20050922,11.349784641346101
20050923,11.309931266256022
20050924,11.309931266256022
20050925,11.309931266256022
20050926,11.269335851376793
20050927,11.516472278813398
20050928,11.410768439472578
20050929,11.112952542776677
20050930,10.903710337756795
20051001,10.903710337756795
20051002,10.903710337756795
20051003,10.615386631838488
20051004,11.56470745246263
20051005,11.85264385457848
20051006,13.013977375763808
20051007,12.886115834101377
20051008,12.886115834101377
20051009,12.886115834101377
20051010,13.07102096895009
20051011,12.997171333079189
20051012,12.923213380673166
20051013,13.250459848987397
20051014,13.894289325662678
20051015,13.894289325662678
20051016,13.894289325662678
20051017,12.926997247835779
20051018,14.403862786757234
20051019,15.785579284301535
20051020,13.86648639689934
20051021,13.997350407403658
20051022,13.997350407403658
20051023,13.997350407403658
20051024,12.942617552673966
20051025,12.391841253853917
20051026,12.24637743654669
20051027,13.61557516230954
20051028,13.77652407882508
20051029,13.77652407882508
20051030,13.77652407882508
20051031,14.063532297285484
20051101,13.883955269313512
20051102,14.008156603078383
20051103,13.16166779167473
20051104,13.290596137579078
20051105,13.290596137579078
20051106,13.290596137579078
20051107,13.004598409495841
20051108,13.663029050412089
20051109,12.896824924550035
20051110,12.092003627343843
20051111,12.279298484433431
20051112,12.279298484433431
20051113,12.279298484433431
20051114,12.480687430744606
20051115,12.776808706076377
20051116,13.349732272126014
20051117,13.748779566310642
20051118,13.520837645102104
20051119,13.520837645102104
20051120,13.520837645102104
20051121,13.852778756790102
20051122,12.6165300767775
20051123,12.388218719429798
20051124,12.673092255305516
20051125,12.496204859955503
20051126,12.496204859955503
20051127,12.496204859955503
20051128,12.830012000400922
20051129,13.229144142971267
20051130,12.933521388775208
20051201,12.525211729948946
20051202,11.979874097002266
20051203,11.979874097002266
20051204,11.979874097002266
20051205,12.423206824896262
20051206,12.714782866970953
20051207,11.573535036425982
20051208,11.775402509566618
20051209,11.23787940064358
20051210,11.23787940064358
20051211,11.23787940064358
20051212,11.838270650901615
20051213,12.301402004788043
20051214,12.185768059867032
20051215,12.835431046321004
20051216,12.622863873869898
20051217,12.622863873869898
20051218,12.622863873869898
20051219,12.8574605180617
20051220,12.357485029072393
20051221,12.597755823744754
20051222,12.833927518759763
20051223,12.759666065162959
20051224,12.759666065162959
20051225,12.759666065162959
20051226,12.759666065162959
20051227,12.754770145356916
20051228,12.434835403481976
20051229,11.99169674444367
20051230,9.60096944397767
20051231,9.60096944397767
20060101,9.60096944397767
20060102,9.451497129517957
20060103,9.54816962481118
20060104,8.986377374789505
20060105,8.971169483273302
20060106,8.65334942118862
20060107,8.65334942118862
20060108,8.65334942118862
20060109,8.768943337974514
20060110,8.833836878948198
20060111,8.962128041322181
20060112,8.605204459714155
20060113,9.049553462721557
20060114,9.049553462721557
20060115,9.049553462721557
20060116,9.297801326207841
20060117,9.764534171202431
20060118,9.846482157984644
20060119,8.394890418689716
20060120,8.071280778025926
20060121,8.071280778025926
20060122,8.071280778025926
20060123,8.342770399744923
20060124,8.116882240997407
20060125,8.112655891244339
20060126,7.936775940671121
20060127,7.975971014023752
20060128,7.975971014023752
20060129,7.975971014023752
20060130,8.22287535616085
20060131,8.48976573358252
20060201,7.986089856680595
20060202,7.548819358652648
20060203,8.182880741682922
20060204,8.182880741682922
20060205,8.182880741682922
20060206,7.994383407836371
20060207,8.225447396613259
20060208,7.687746945358933
20060209,7.482520074270976
20060210,7.225762360746447
20060211,7.225762360746447
20060212,7.225762360746447
20060213,7.051269944484732
20060214,7.517988867892653
20060215,7.249077157148269
20060216,7.235639130352086
20060217,7.022364954697211
20060218,7.022364954697211
20060219,7.022364954697211
20060220,6.938195509044632
20060221,6.6035544790365
20060222,6.717555372079563
20060223,6.3894340144046495
20060224,6.4699238720169525
20060225,6.4699238720169525
20060226,6.4699238720169525
20060227,6.4090489475127566
20060228,6.148908099027201
20060301,6.096810224390654
20060302,6.336741078170283
20060303,6.444061304741644
20060304,6.444061304741644
20060305,6.444061304741644
20060306,6.7022962174737115
20060307,6.879191802334495
20060308,7.5818884987944015
20060309,7.334804779810059
20060310,7.174686306520599
20060311,7.174686306520599
20060312,7.174686306520599
20060313,7.067396517692609
20060314,6.949482263381185
20060315,6.7221674227990595
20060316,6.386962741449418
20060317,6.460082680058692
20060318,6.460082680058692
20060319,6.460082680058692
20060320,6.232180988325763
20060321,6.615308233326233
20060322,6.482157171939136
20060323,6.292258782477343
20060324,6.000877052012993
20060325,6.000877052012993
20060326,6.000877052012993
20060327,5.941397502693858
20060328,6.010111012176466
20060329,5.860416067773747
20060330,5.297273268613246
20060331,5.122105385393923
20060401,5.122105385393923
20060402,5.122105385393923
20060403,5.329261773466026
20060404,5.697703590803935
20060405,5.820079470260567
20060406,5.566272161230427
20060407,5.4268362034972055
20060408,5.4268362034972055
20060409,5.4268362034972055
20060410,5.398889023905453
20060411,5.354394275181973
20060412,5.69755893545324
20060413,5.69755893545324
20060414,5.69755893545324
20060415,5.69755893545324
20060416,5.69755893545324
20060417,5.69755893545324
20060418,5.6280109602593384
20060419,5.556639120854777
20060420,5.297109735710758
20060421,4.773145314387722
20060422,4.773145314387722
20060423,4.773145314387722
20060424,4.671571820536855
20060425,4.688256720495266
20060426,5.642523257720132
20060427,5.686119590805835
20060428,6.426035913667455
20060429,6.426035913667455
20060430,6.426035913667455
20060501,6.426035913667455
20060502,6.318077315012804
20060503,6.2891473800610775
20060504,6.065779744439248
20060505,6.083209079600436
20060506,6.083209079600436
20060507,6.083209079600436
20060508,6.104816516313159
20060509,5.9407152704638975
20060510,5.687237843636887
20060511,6.255948544235834
20060512,6.7066809919562145
20060513,6.7066809919562145
20060514,6.7066809919562145
20060515,7.579542192276151
20060516,7.523100585653186
20060517,7.523100585653186
20060518,9.554729449431544
20060519,8.398871067689575
20060520,8.398871067689575
20060521,8.398871067689575
20060522,10.178886160403797
20060523,8.799469504753803
20060524,9.76932834399096
20060525,9.76932834399096
20060526,8.990072583045695
20060527,8.990072583045695
20060528,8.990072583045695
20060529,8.7824868849409
20060530,9.600303975314343
20060531,15.527663671100756
20060601,15.82976636873953
20060602,14.809611351444104
20060603,14.809611351444104
20060604,14.809611351444104
20060605,14.809611351444104
20060606,16.87989818396198
20060607,16.530802823445296
20060608,19.450296335008083
20060609,17.50945141092135
20060610,17.50945141092135
20060611,17.50945141092135
20060612,19.687570309141087
20060613,20.66750148371698
20060614,20.48420165048106
20060615,18.172980874776627
20060616,18.539992459815732
20060617,18.539992459815732
20060618,18.539992459815732
20060619,18.69948856525842
20060620,20.02660770871942
20060621,21.21976968248724
20060622,20.818217209590507
20060623,19.45422615039393
20060624,19.45422615039393
20060625,19.45422615039393
20060626,20.184085836840275
20060627,19.930682778161415
20060628,21.120302622132275
20060629,21.403730217148
20060630,19.74573196711805
20060701,19.74573196711805
20060702,19.74573196711805
20060703,19.432019289177443
20060704,18.682071046019296
20060705,19.88928672141871
20060706,19.553817100367944
20060707,18.912542510183766
20060708,18.912542510183766
20060709,18.912542510183766
20060710,19.51399305766681
20060711,19.475304643320953
20060712,19.29102660350831
20060713,21.190635460632315
20060714,22.440108072578347
20060715,22.440108072578347
20060716,22.440108072578347
20060717,23.089544145949784
20060718,23.64728246856111
20060719,23.339280177605563
20060720,20.77890822085369
20060721,22.121069479135613
20060722,22.121069479135613
20060723,22.121069479135613
20060724,22.5997780706577
20060725,21.69483571199901
20060726,21.107977573996784
20060727,20.87141513647831
20060728,20.988651491468765
20060729,20.988651491468765
20060730,20.988651491468765
20060731,20.984403984345008
20060801,20.790608741113356
20060802,20.334393615642703
20060803,21.313228766244055
20060804,21.331683148559474
20060805,21.331683148559474
20060806,21.331683148559474
20060807,20.896894519607265
20060808,21.683664160652206
20060809,25.217773305075646
20060810,26.052147969454783
20060811,25.849944835829188
20060812,25.849944835829188
20060813,25.849944835829188
20060814,25.538691715373567
20060815,24.65643399842739
20060816,25.092997540347017
20060817,23.721816788306832
20060818,23.466415340544774
20060819,23.466415340544774
20060820,23.466415340544774
20060821,22.597117465764526
20060822,22.562803106552742
20060823,22.13932421349321
20060824,22.726390668883365
20060825,22.50980960027479
20060826,22.50980960027479
20060827,22.50980960027479
20060828,22.68872250745051
20060829,23.287088686461665
20060830,22.66800482255255
20060831,23.633015348917827
20060901,24.301331107548325
20060902,24.301331107548325
20060903,24.301331107548325
20060904,23.523235940619355
20060905,23.03458837590737
20060906,25.33729605920388
20060907,24.62414855221226
20060908,25.069197136057536
20060909,25.069197136057536
20060910,25.069197136057536
20060911,27.04318424590798
20060912,26.072612387517285
20060913,26.65834660395444
20060914,26.173674864151756
20060915,26.774399405094883
20060916,26.774399405094883
20060917,26.774399405094883
20060918,26.023210559838017
20060919,26.258065974036175
20060920,26.266752614211487
20060921,27.77579580830524
20060922,28.64431653090413
20060923,28.64431653090413
20060924,28.64431653090413
20060925,30.50168075459445
20060926,27.294545225027456
20060927,26.558580904197612
20060928,27.13459456187146
20060929,27.367004083940902
20060930,27.367004083940902
20061001,27.367004083940902
20061002,28.295119571815746
20061003,30.35249928876102
20061004,28.54231635052001
20061005,28.139022149379933
20061006,27.075639869742172
20061007,27.075639869742172
20061008,27.075639869742172
20061009,25.815810800006293
20061010,24.806996630973767
20061011,24.46113335135577
20061012,24.128133901226256
20061013,22.854298105692532
20061014,22.854298105692532
20061015,22.854298105692532
20061016,22.698081645622953
20061017,23.57481907219159
20061018,21.841941582260088
20061019,20.725997215697223
20061020,21.268101078620766
20061021,21.268101078620766
20061022,21.268101078620766
20061023,21.556524670266274
20061024,21.647182061942278
20061025,22.23516208222065
20061026,21.662893826784593
20061027,21.880754066661456
20061028,21.880754066661456
20061029,21.880754066661456
20061030,22.11586627213341
20061031,22.84177054751398
20061101,21.818118125117685
20061102,24.107097761654952
20061103,23.79697180071084
20061104,23.79697180071084
20061105,23.79697180071084
20061106,22.787730358705694
20061107,23.079899739519757
20061108,22.743582695376354
20061109,23.282477907047998
20061110,23.53648391476642
20061111,23.53648391476642
20061112,23.53648391476642
20061113,22.773618658692897
20061114,22.94413235631228
20061115,22.681010706238773
20061116,22.5258412225292
20061117,24.10778184141788
20061118,24.10778184141788
20061119,24.10778184141788
20061120,23.945416561773662
20061121,22.711797214317848
20061122,23.629953572357216
20061123,23.69719340475752
20061124,24.188445376767575
20061125,24.188445376767575
20061126,24.188445376767575
20061127,25.670313647113296
20061128,26.44576624783737
20061129,23.424415139405113
20061130,27.1608461284943
20061201,27.685239814711846
20061202,27.685239814711846
20061203,27.685239814711846
20061204,28.340667146247487
20061205,27.40753249032588
20061206,28.0087340680741
20061207,28.398377677845126
20061208,28.636177050038036
20061209,28.636177050038036
20061210,28.636177050038036
20061211,28.260030590383675
20061212,28.42175799177569
20061213,27.812855627426927
20061214,26.570256885374963
20061215,25.025875992979635
20061216,25.025875992979635
20061217,25.025875992979635
20061218,24.842650838094535
20061219,24.75212120820082
20061220,23.2139716612792
20061221,24.20523102074161
20061222,24.721167446290163
20061223,24.721167446290163
20061224,24.721167446290163
20061225,24.721167446290163
20061226,24.721167446290163
20061227,24.987489088389058
20061228,24.5818241750243
20061229,25.537553401903672
20061230,25.537553401903672
20061231,25.537553401903672
20070101,25.537553401903672
20070102,24.387714916321745
20070103,25.21721773471273
20070104,26.750845001534653
20070105,27.37408663536996
20070106,27.37408663536996
20070107,27.37408663536996
20070108,27.100874073425473
20070109,27.05317881121485
20070110,29.432282776709656
20070111,28.334763218202486
20070112,28.456950438457287
20070113,28.456950438457287
20070114,28.456950438457287
20070115,26.466158573929576
20070116,26.298492436088356
20070117,26.936738934968375
20070118,26.56396940121596
20070119,25.101389267744892
20070120,25.101389267744892
20070121,25.101389267744892
20070122,25.000364184987763
20070123,25.314674277586178
20070124,24.263457315676426
20070125,23.630284945097415
20070126,23.532011885693958
20070127,23.532011885693958
20070128,23.532011885693958
20070129,23.824316727247293
20070130,24.212933367883856
20070131,23.696620472607446
20070201,23.82711642586075
20070202,23.577718681736215
20070203,23.577718681736215
20070204,23.577718681736215
20070205,23.81802423213181
20070206,23.447636411982756
20070207,23.376046556490827
20070208,23.602247268591686
20070209,23.03699227051177
20070210,23.03699227051177
20070211,23.03699227051177
20070212,23.857666402292264
20070213,22.927548718547907
20070214,22.616002664688885
20070215,23.463719980761127
20070216,23.707764594217824
20070217,23.707764594217824
20070218,23.707764594217824
20070219,23.63985850283664
20070220,24.313744761143706
20070221,25.18552435878335
20070222,27.06553985506451
20070223,27.067168266918543
20070224,27.067168266918543
20070225,27.067168266918543
20070226,26.153180408225495
20070227,28.474930393430363
20070228,32.55272309006463
20070301,34.215774136807156
20070302,32.82137318818035
20070303,32.82137318818035
20070304,32.82137318818035
20070305,34.80042827062837
20070306,34.558567810891184
20070307,36.9266877665802
20070308,33.434924909466446
20070309,33.03523470255655
20070310,33.03523470255655
20070311,33.03523470255655
20070312,33.40418911786908
20070313,33.80606314354386
20070314,36.13275726368718
20070315,34.80262370862662
20070316,35.742742474827324
20070317,35.742742474827324
20070318,35.742742474827324
20070319,35.04628443246924
20070320,34.779574187967036
20070321,34.13736670621683
20070322,33.29800257195301
20070323,32.48692981804985
20070324,32.48692981804985
20070325,32.48692981804985
20070326,33.68955377822953
20070327,34.57027957216555
20070328,34.0357742192872
20070329,33.50027222606805
20070330,34.958969947947395
20070331,34.958969947947395
20070401,34.958969947947395
20070402,35.9540773600675
20070403,35.50922738363103
20070404,35.30600899288816
20070405,35.30600899288816
20070406,35.30600899288816
20070407,35.30600899288816
20070408,35.30600899288816
20070409,35.30600899288816
20070410,33.349330348696206
20070411,34.31442969611624
20070412,35.12996239941584
20070413,34.93225450907287
20070414,34.93225450907287
20070415,34.93225450907287
20070416,33.73420043002685
20070417,33.387822742249085
20070418,33.557603882436396
20070419,35.086222180382315
20070420,33.600697409722294
20070421,33.600697409722294
20070422,33.600697409722294
20070423,33.351980411430745
20070424,34.5298739874838
20070425,37.84054680471078
20070426,36.25375929992862
20070427,37.31140118550344
20070428,37.31140118550344
20070429,37.31140118550344
20070430,35.56122659916398
20070501,35.56122659916398
20070502,35.488291749322386
20070503,37.86863658154714
20070504,37.868001654477915
20070505,37.868001654477915
20070506,37.868001654477915
20070507,37.010219545474214
20070508,39.81676996076701
20070509,41.677935751861476
20070510,42.806950809896364
20070511,42.935955376290416
20070512,42.935955376290416
20070513,42.935955376290416
20070514,41.31843875220199
20070515,37.63152215053856
20070516,38.25491354578043
20070517,38.25491354578043
20070518,36.234406243200326
20070519,36.234406243200326
20070520,36.234406243200326
20070521,35.8404606182618
20070522,34.53617120758229
20070523,36.08018218955418
20070524,36.17223760792063
20070525,36.8516439248487
20070526,36.8516439248487
20070527,36.8516439248487
20070528,36.8516439248487
20070529,38.1671655436006
20070530,36.83899236306845
20070531,34.66472352434898
20070601,34.794238972628285
