Date,AEC Securities PCL
20040812,14.112280377341522
20040813,15.01755782713985
20040814,15.01755782713985
20040815,15.01755782713985
20040816,14.547115605222881
20040817,14.357164776767192
20040818,13.425521608602082
20040819,14.256036592208963
20040820,21.22978363113231
20040821,21.22978363113231
20040822,21.22978363113231
20040823,21.371780689613814
20040824,20.90077227929279
20040825,19.036284934792587
20040826,17.876181037847633
20040827,18.117017153245843
20040828,18.117017153245843
20040829,18.117017153245843
20040830,19.10055863096247
20040831,14.616472900909377
20040901,14.338303348057991
20040902,12.907175984842898
20040903,13.16700470612554
20040904,13.16700470612554
20040905,13.16700470612554
20040906,13.187181637460037
20040907,13.414189985256424
20040908,13.630008122265023
20040909,12.692331733489516
20040910,12.943677433943856
20040911,12.943677433943856
20040912,12.943677433943856
20040913,11.462836505846253
20040914,10.867705747662747
20040915,9.39524636989974
20040916,9.19115185610121
20040917,8.941149584201808
20040918,8.941149584201808
20040919,8.941149584201808
20040920,9.288826366921349
20040921,10.207070553176116
20040922,10.070607328563543
20040923,10.787664683156477
20040924,10.67435841138711
20040925,10.67435841138711
20040926,10.67435841138711
20040927,11.222930356469337
20040928,11.643347107919668
20040929,11.60315406801083
20040930,9.249247913894763
20041001,8.251541070063592
20041002,8.251541070063592
20041003,8.251541070063592
20041004,7.518989643485089
20041005,8.045208911050617
20041006,8.424973119884527
20041007,8.674443641466972
20041008,8.71587309911309
20041009,8.71587309911309
20041010,8.71587309911309
20041011,8.508102196994384
20041012,9.389140491280624
20041013,9.79477061718652
20041014,10.42681120680432
20041015,10.155687526186014
20041016,10.155687526186014
20041017,10.155687526186014
20041018,10.40302179517012
20041019,9.555741652964423
20041020,10.301215987490028
20041021,10.298270930181715
20041022,9.394516086686021
20041023,9.394516086686021
20041024,9.394516086686021
20041025,9.394516086686021
20041026,10.135496020743666
20041027,11.281897933369944
20041028,10.683955078113533
20041029,9.644926304341904
20041030,9.644926304341904
20041031,9.644926304341904
20041101,9.90624814800706
20041102,9.547032799879192
20041103,9.649978068611253
20041104,9.788517936394385
20041105,10.051654631580945
20041106,10.051654631580945
20041107,10.051654631580945
20041108,10.1781498930025
20041109,10.034083544817989
20041110,10.17566939033497
20041111,10.06352374839941
20041112,6.296215114975842
20041113,6.296215114975842
20041114,6.296215114975842
20041115,5.922204825105793
20041116,6.156610680882753
20041117,6.226765876853548
20041118,6.14899243734265
20041119,5.78887378461521
20041120,5.78887378461521
20041121,5.78887378461521
20041122,6.098739277315586
20041123,6.021422378489508
20041124,6.053021780840656
20041125,5.707299670885037
20041126,5.631216701674464
20041127,5.631216701674464
20041128,5.631216701674464
20041129,5.243601120784268
20041130,4.879496031290825
20041201,4.946460733638813
20041202,4.605008421773637
20041203,4.57345973622452
20041204,4.57345973622452
20041205,4.57345973622452
20041206,4.57345973622452
20041207,4.7330141597080235
20041208,4.996150601501119
20041209,4.69746683978572
20041210,4.69746683978572
20041211,4.69746683978572
20041212,4.69746683978572
20041213,4.805590090797859
20041214,4.798697861889254
20041215,4.627544602475649
20041216,4.5865861657633
20041217,4.46614461004795
20041218,4.46614461004795
20041219,4.46614461004795
20041220,4.4201838284628305
20041221,4.382735323093493
20041222,4.344134286132996
20041223,4.501765941294034
20041224,4.512912660189254
20041225,4.512912660189254
20041226,4.512912660189254
20041227,4.642359221534625
20041228,4.732893320654113
20041229,4.847226910050494
20041230,4.431058326120192
20041231,4.431058326120192
20050101,4.431058326120192
20050102,4.431058326120192
20050103,4.431058326120192
20050104,3.9347846418660875
20050105,3.7297325967643706
20050106,3.2892728640457616
20050107,3.1035080414605685
20050108,3.1035080414605685
20050109,3.1035080414605685
20050110,3.024271434503154
20050111,3.235142921523571
20050112,3.097334267903339
20050113,3.029037247351083
20050114,2.977937727067413
20050115,2.977937727067413
20050116,2.977937727067413
20050117,3.018621116745851
20050118,2.942784491735344
20050119,2.6910371371613753
20050120,2.689600548116743
20050121,2.7658740189914
20050122,2.7658740189914
20050123,2.7658740189914
20050124,2.7580808987024628
20050125,2.6723541040700476
20050126,2.6800645635044695
20050127,2.7551379863715124
20050128,2.8105429594878033
20050129,2.8105429594878033
20050130,2.8105429594878033
20050131,2.394938002167104
20050201,2.2696334386933135
20050202,2.225882709802761
20050203,2.1565890941849046
20050204,2.2296405656902207
20050205,2.2296405656902207
20050206,2.2296405656902207
20050207,2.14868681153008
20050208,2.1547732018536223
20050209,1.985964873491587
20050210,1.9840014610360304
20050211,1.669647866604804
20050212,1.669647866604804
20050213,1.669647866604804
20050214,1.7106402992948018
20050215,1.6640806200079945
20050216,1.649719736125654
20050217,1.6351225635621527
20050218,1.6117992613662082
20050219,1.6117992613662082
20050220,1.6117992613662082
20050221,1.699411286103247
20050222,1.6617490271939086
20050223,1.6617490271939086
20050224,1.6140854390999586
20050225,1.5823433390415482
20050226,1.5823433390415482
20050227,1.5823433390415482
20050228,1.62743772523119
20050301,1.5927634359748162
20050302,1.9846705622702798
20050303,1.9708135198177392
20050304,1.968041873317348
20050305,1.968041873317348
20050306,1.968041873317348
20050307,1.9346163633063482
20050308,1.9920527365290204
20050309,2.0946413676125215
20050310,2.1584379123377726
20050311,2.161895759588374
20050312,2.161895759588374
20050313,2.161895759588374
20050314,2.2296010900725176
20050315,2.259942776982934
20050316,2.123472602029091
20050317,2.0844589150219917
20050318,1.9571631899997153
20050319,1.9571631899997153
20050320,1.9571631899997153
20050321,2.014292491419881
20050322,2.0606850082321775
20050323,2.147969165023986
20050324,2.1610694782891575
20050325,2.084159919281631
20050326,2.084159919281631
20050327,2.084159919281631
20050328,2.141760951142065
20050329,2.239004221577724
20050330,2.2066924058694424
20050331,2.0413005348608864
20050401,1.9011362489766093
20050402,1.9011362489766093
20050403,1.9011362489766093
20050404,2.0812745960184027
20050405,2.0282059719917473
20050406,2.0282059719917473
20050407,2.0045550033769963
20050408,1.9628635885204941
20050409,1.9628635885204941
20050410,1.9628635885204941
20050411,1.9209685081876873
20050412,1.94612201170329
20050413,1.94612201170329
20050414,1.94612201170329
20050415,1.94612201170329
20050416,1.94612201170329
20050417,1.94612201170329
20050418,2.0901024539326993
20050419,2.0861991162336535
20050420,1.9638762588247842
20050421,2.0580216326692016
20050422,2.0428611765641222
20050423,2.0428611765641222
20050424,2.0428611765641222
20050425,2.179890206159771
20050426,2.523375632760755
20050427,2.5969638859081554
20050428,2.6229892873938305
20050429,2.532175111995462
20050430,2.532175111995462
20050501,2.532175111995462
20050502,2.532175111995462
20050503,2.3308562379104885
20050504,2.2016474879106007
20050505,2.2016474879106007
20050506,1.949242663351254
20050507,1.949242663351254
20050508,1.949242663351254
20050509,1.845647100489272
20050510,1.9268533473407976
20050511,1.8761615838355772
20050512,1.8531304372595891
20050513,1.922966192026462
20050514,1.922966192026462
20050515,1.922966192026462
20050516,3.424074501642073
20050517,3.4605988465203232
20050518,3.515304827940051
20050519,3.5346949941687096
20050520,3.523695042884357
20050521,3.523695042884357
20050522,3.523695042884357
20050523,3.523695042884357
20050524,3.794795793175231
20050525,3.7868366414503054
20050526,3.8464131667367107
20050527,3.7978032050183965
20050528,3.7978032050183965
20050529,3.7978032050183965
20050530,3.9236965497414724
20050531,2.320681256211848
20050601,2.3528846888153483
20050602,2.27695185371723
20050603,2.320798719996092
20050604,2.320798719996092
20050605,2.320798719996092
20050606,2.274074392184396
20050607,2.1858185653902917
20050608,2.2011432626880416
20050609,2.2472821331137856
20050610,2.2100037618951984
20050611,2.2100037618951984
20050612,2.2100037618951984
20050613,2.3154038523958635
20050614,2.179439271115984
20050615,2.1290386127646186
20050616,2.2096679256958267
20050617,2.253583396675558
20050618,2.253583396675558
20050619,2.253583396675558
20050620,2.329397671314578
20050621,2.3715446383348486
20050622,2.3856615372396197
20050623,2.350252110174393
20050624,2.4380248257964103
20050625,2.4380248257964103
20050626,2.4380248257964103
20050627,2.505254068096382
20050628,2.4367956420436734
20050629,2.691031354310935
20050630,2.6793457446745506
20050701,2.6793457446745506
20050702,2.6793457446745506
20050703,2.6793457446745506
20050704,2.8802973462278554
20050705,2.9896404873483293
20050706,3.042649505025084
20050707,3.6800119925817647
20050708,3.664689495783924
20050709,3.664689495783924
20050710,3.664689495783924
20050711,3.830976958232512
20050712,3.305246050923265
20050713,3.0672207632292827
20050714,2.832896647732149
20050715,3.049716755642402
20050716,3.049716755642402
20050717,3.049716755642402
20050718,3.124048374645874
20050719,3.155923757124046
20050720,3.1540747126201447
20050721,3.0638168030482684
20050722,3.0638168030482684
20050723,3.0638168030482684
20050724,3.0638168030482684
20050725,2.8184664788696625
20050726,2.9830613570392113
20050727,2.883339456387764
20050728,2.824678119412974
20050729,2.6895432527142065
20050730,2.6895432527142065
20050731,2.6895432527142065
20050801,2.8249946344304937
20050802,2.7337439962936223
20050803,2.404556743288079
20050804,2.5012668239150595
20050805,2.0850612997112528
20050806,2.0850612997112528
20050807,2.0850612997112528
20050808,2.220372849365437
20050809,2.0641699623354066
20050810,2.174271799181504
20050811,2.174175137471626
20050812,2.174175137471626
20050813,2.174175137471626
20050814,2.174175137471626
20050815,2.235308622329286
20050816,2.165014383050793
20050817,1.7802732476994239
20050818,1.9076548907709447
20050819,1.8213016058332097
20050820,1.8213016058332097
20050821,1.8213016058332097
20050822,1.7014058648775476
20050823,1.7043140296753352
20050824,1.5632311178332314
20050825,1.685084281764985
20050826,1.6879195356574799
20050827,1.6879195356574799
20050828,1.6879195356574799
20050829,1.8339782318767828
20050830,1.6707405696344533
20050831,1.8112369554043835
20050901,1.671506406830241
20050902,1.5615253217810312
20050903,1.5615253217810312
20050904,1.5615253217810312
20050905,1.6293791534464
20050906,1.7808491983418469
20050907,1.6430800293064758
20050908,1.5264099939945706
20050909,1.6125613607577645
20050910,1.6125613607577645
20050911,1.6125613607577645
20050912,1.682956999193527
20050913,1.6338096525028003
20050914,1.6927698184519389
20050915,1.8336578584622605
20050916,1.8686271991738632
20050917,1.8686271991738632
20050918,1.8686271991738632
20050919,1.8013802367054677
20050920,1.763597584098919
20050921,1.7104766145598194
20050922,1.576532968948114
20050923,1.5580770466269955
20050924,1.5580770466269955
20050925,1.5580770466269955
20050926,1.627106712947274
20050927,1.6173597406420606
20050928,1.6019976857160185
20050929,1.6400994673559053
20050930,1.5356407514483443
20051001,1.5356407514483443
20051002,1.5356407514483443
20051003,1.6127668247191433
20051004,1.4820502479958257
20051005,1.34214228076746
20051006,1.4730816097475024
20051007,1.4631765983764402
20051008,1.4631765983764402
20051009,1.4631765983764402
20051010,1.5621490680459298
20051011,1.4402872595595901
20051012,1.4470553055421425
20051013,1.538160949610089
20051014,1.0752368204375027
20051015,1.0752368204375027
20051016,1.0752368204375027
20051017,1.1261123627510221
20051018,1.224991581546946
20051019,1.2124448455638699
20051020,1.1017864378740412
20051021,1.1674814106608558
20051022,1.1674814106608558
20051023,1.1674814106608558
20051024,1.1674814106608558
20051025,1.2410278210148906
20051026,1.1104481208171233
20051027,1.2429103747001866
20051028,1.3566921672266752
20051029,1.3566921672266752
20051030,1.3566921672266752
20051031,1.8778774323702134
20051101,1.6413441772684874
20051102,1.5526718096464003
20051103,1.5085922119951471
20051104,1.5568077886816036
20051105,1.5568077886816036
20051106,1.5568077886816036
20051107,1.612644790418646
20051108,1.6900561322941317
20051109,1.6568428916204343
20051110,1.6633146054179215
20051111,1.225596089157085
20051112,1.225596089157085
20051113,1.225596089157085
20051114,1.2485045639299621
20051115,1.260523362769035
20051116,1.3242376992907186
20051117,1.3233575601082823
20051118,1.3353872924873282
20051119,1.3353872924873282
20051120,1.3353872924873282
20051121,1.305961020698819
20051122,1.2518198184801437
20051123,1.3902514846314111
20051124,1.4477141852308082
20051125,1.4920684243934932
20051126,1.4920684243934932
20051127,1.4920684243934932
20051128,1.5971503394553483
20051129,1.4395525165571277
20051130,1.5879903696097404
20051201,1.7765271244757375
20051202,1.6960800265947626
20051203,1.6960800265947626
20051204,1.6960800265947626
20051205,1.6960800265947626
20051206,1.2305264127040056
20051207,1.2049837586993088
20051208,1.1635681352699436
20051209,1.1842834242573435
20051210,1.1842834242573435
20051211,1.1842834242573435
20051212,1.1842834242573435
20051213,1.2250495833096937
20051214,1.2918861322732609
20051215,1.2344303925220372
20051216,1.2715338323343004
20051217,1.2715338323343004
20051218,1.2715338323343004
20051219,1.2616542252514291
20051220,1.267890415012358
20051221,1.1987782363605257
20051222,1.2244481268338812
20051223,1.1676409719057188
20051224,1.1676409719057188
20051225,1.1676409719057188
20051226,1.1186516512509028
20051227,0.9953378792424684
20051228,1.0601132156260862
20051229,1.0340144830808877
20051230,1.1738227492378637
20051231,1.1738227492378637
20060101,1.1738227492378637
20060102,1.1738227492378637
20060103,1.2012923114401377
20060104,1.1296043512479303
20060105,1.175220960117746
20060106,1.1150282874325284
20060107,1.1150282874325284
20060108,1.1150282874325284
20060109,1.0492993116031013
20060110,1.1054905861826172
20060111,1.1388301115308557
20060112,1.1187243596519245
20060113,1.0549739658817203
20060114,1.0549739658817203
20060115,1.0549739658817203
20060116,1.0811424209692375
20060117,1.1686382058112905
20060118,1.2313256732313635
20060119,1.1658698389826316
20060120,1.1114017187399288
20060121,1.1114017187399288
20060122,1.1114017187399288
20060123,1.1976784057832153
20060124,1.0689891096040696
20060125,1.034460646234614
20060126,1.0312136417400573
20060127,0.9591809990010008
20060128,0.9591809990010008
20060129,0.9591809990010008
20060130,1.0167124396768277
20060131,0.9896658301937895
20060201,0.9972273821937592
20060202,1.0669775294895236
20060203,1.0687251698377929
20060204,1.0687251698377929
20060205,1.0687251698377929
20060206,1.0635350647319688
20060207,1.0688621081503034
20060208,1.0672041776238579
20060209,1.0498035086678443
20060210,1.0423946568438514
20060211,1.0423946568438514
20060212,1.0423946568438514
20060213,1.0423946568438514
20060214,1.0808972734917064
20060215,1.0785806083716138
20060216,1.015130799447408
20060217,0.9920358311947259
20060218,0.9920358311947259
20060219,0.9920358311947259
20060220,1.0245803850231183
20060221,1.050002344720388
20060222,1.032622758220998
20060223,1.04620487504696
20060224,1.0307181843679172
20060225,1.0307181843679172
20060226,1.0307181843679172
20060227,0.8478777168002528
20060228,0.766659437134229
20060301,0.7586079118095863
20060302,0.7537290900345288
20060303,0.767197734668842
20060304,0.767197734668842
20060305,0.767197734668842
20060306,0.7552097317204814
20060307,0.8036385586946418
20060308,0.8532079176296966
20060309,0.8350285048956828
20060310,0.8377467876643704
20060311,0.8377467876643704
20060312,0.8377467876643704
20060313,0.880607767470574
20060314,0.839215036996704
20060315,0.8093108899579146
20060316,0.8289079296653283
20060317,0.80638615229401
20060318,0.80638615229401
20060319,0.80638615229401
20060320,0.8223036667399435
20060321,0.8200347743070169
20060322,0.8722415981668488
20060323,0.9320352926317157
20060324,0.9508125621290737
20060325,0.9508125621290737
20060326,0.9508125621290737
20060327,0.8407518716655665
20060328,0.8497236143817137
20060329,0.8821985536053983
20060330,0.8879042492112018
20060331,0.7551132563748895
20060401,0.7551132563748895
20060402,0.7551132563748895
20060403,0.7183228504400228
20060404,0.6693980155440171
20060405,0.6476528707861218
20060406,0.6476528707861218
20060407,0.654389285230711
20060408,0.654389285230711
20060409,0.654389285230711
20060410,0.6983469956883444
20060411,0.6836086571921868
20060412,0.7196820842769187
20060413,0.7196820842769187
20060414,0.7196820842769187
20060415,0.7196820842769187
20060416,0.7196820842769187
20060417,0.7318197080777348
20060418,0.7351309925434586
20060419,0.7351309925434586
20060420,0.7127522595571399
20060421,0.7495854724198098
20060422,0.7495854724198098
20060423,0.7495854724198098
20060424,0.742597683681819
20060425,0.745316975103557
20060426,0.7583016450094625
20060427,0.7765777993494569
20060428,0.7866517305013526
20060429,0.7866517305013526
20060430,0.7866517305013526
20060501,0.7866517305013526
20060502,0.8115287091445686
20060503,0.8146126449767106
20060504,0.8296323811500557
20060505,0.8296323811500557
20060506,0.8296323811500557
20060507,0.8296323811500557
20060508,0.8197224414907658
20060509,0.8021533661833633
20060510,0.7650393859294405
20060511,0.900484559342571
20060512,0.900484559342571
20060513,0.900484559342571
20060514,0.900484559342571
20060515,0.9525182866418618
20060516,0.9746059281724321
20060517,0.9254563511165137
20060518,0.9828645142123009
20060519,1.0882285678318098
20060520,1.0882285678318098
20060521,1.0882285678318098
20060522,1.3558902922851395
20060523,1.3739828405900514
20060524,1.1621368883349128
20060525,1.3886267549150892
20060526,1.2000421829072339
20060527,1.2000421829072339
20060528,1.2000421829072339
20060529,1.294245713943985
20060530,1.305927420765437
20060531,1.5416163495753823
20060601,1.5314667843350924
20060602,1.374530687673698
20060603,1.374530687673698
20060604,1.374530687673698
20060605,1.4525822894510474
20060606,1.4725194148553833
20060607,1.7702276784893538
20060608,1.6658593667343586
20060609,1.5239596902226396
20060610,1.5239596902226396
20060611,1.5239596902226396
20060612,1.5239596902226396
20060613,1.5239596902226396
20060614,1.6432986815148451
20060615,1.6850119107330335
20060616,1.5750793392390867
20060617,1.5750793392390867
20060618,1.5750793392390867
20060619,1.8288937566167474
20060620,1.9702654747079535
20060621,1.6620425382661834
20060622,1.6248980793045857
20060623,1.6312706903698653
20060624,1.6312706903698653
20060625,1.6312706903698653
20060626,1.6159261948571018
20060627,1.7737058913936474
20060628,1.6013158279716975
20060629,1.5830186896000282
20060630,1.7453548556275413
20060701,1.7453548556275413
20060702,1.7453548556275413
20060703,1.8539168399038752
20060704,1.83304585169979
20060705,1.871240779129097
20060706,1.758568124772153
20060707,1.8718009802662432
20060708,1.8718009802662432
20060709,1.8718009802662432
20060710,1.9527525550688065
20060711,1.9527525550688065
20060712,1.8636612490344697
20060713,1.8439714053817347
20060714,1.8751599999361555
20060715,1.8751599999361555
20060716,1.8751599999361555
20060717,1.9682257380244341
20060718,2.04909236373176
20060719,2.0654768765017497
20060720,2.003085065211851
20060721,1.9711658143880686
20060722,1.9711658143880686
20060723,1.9711658143880686
20060724,1.9523201354292476
20060725,2.002115503737596
20060726,1.976375733193699
20060727,1.9972484197231504
20060728,1.7938178031236378
20060729,1.7938178031236378
20060730,1.7938178031236378
20060731,1.8439020303543936
20060801,1.8482423679046662
20060802,2.0350602647041094
20060803,2.0325675744478113
20060804,2.1042450761555305
20060805,2.1042450761555305
20060806,2.1042450761555305
20060807,2.1015131891550807
20060808,2.1387360307509393
20060809,2.1349661335861456
20060810,1.9527953226793355
20060811,2.136289883918327
20060812,2.136289883918327
20060813,2.136289883918327
20060814,2.136289883918327
20060815,2.180827893282629
20060816,2.227730204389383
20060817,2.253695257839286
20060818,2.6717011400156374
20060819,2.6717011400156374
20060820,2.6717011400156374
20060821,2.7493892393525843
20060822,2.78768275103291
20060823,2.5367928859303253
20060824,2.5599124927139414
20060825,2.5407864925747066
20060826,2.5407864925747066
20060827,2.5407864925747066
20060828,2.5566785668171934
20060829,2.5071887937717228
20060830,2.8374865441575388
20060831,2.5486787358998844
20060901,2.515561522517658
20060902,2.515561522517658
20060903,2.515561522517658
20060904,2.5400850886093025
20060905,2.556382159824145
20060906,2.4555532120124934
20060907,2.472218615207285
20060908,2.1962112437483685
20060909,2.1962112437483685
20060910,2.1962112437483685
20060911,2.321013405547237
20060912,2.3074172912689512
20060913,2.2866578039854204
20060914,2.447927335364139
20060915,2.416761464800711
20060916,2.416761464800711
20060917,2.416761464800711
20060918,2.4115890664585993
20060919,2.5079412493632733
20060920,2.5079412493632733
20060921,2.592714255814068
20060922,2.946927495163853
20060923,2.946927495163853
20060924,2.946927495163853
20060925,2.92000722429183
20060926,3.2825019249186043
20060927,3.2569736413722254
20060928,2.791586167446208
20060929,2.6473951047854127
20060930,2.6473951047854127
20061001,2.6473951047854127
20061002,2.8365792312448628
20061003,3.1290621396812357
20061004,3.0528560780939435
20061005,2.869042652338271
20061006,2.8356023317097465
20061007,2.8356023317097465
20061008,2.8356023317097465
20061009,2.9760147754978457
20061010,2.965656597777995
20061011,2.999705676219285
20061012,2.9699064693560415
20061013,2.8577384895452984
20061014,2.8577384895452984
20061015,2.8577384895452984
20061016,2.7922551192202594
20061017,2.7931547136628008
20061018,2.8635715302125213
20061019,2.8743536590046324
20061020,2.901370438968569
20061021,2.901370438968569
20061022,2.901370438968569
20061023,2.901370438968569
20061024,2.7639712225035553
20061025,2.823401794656945
20061026,2.889276089818105
20061027,2.899268545382499
20061028,2.899268545382499
20061029,2.899268545382499
20061030,2.7992361990244303
20061031,2.74456700007851
20061101,2.5475463431278844
20061102,2.608177189346372
20061103,2.5007671997550003
20061104,2.5007671997550003
20061105,2.5007671997550003
20061106,2.665549924618466
20061107,2.6010158951414075
20061108,2.617819325680624
20061109,2.6230718838782248
20061110,2.601814052613652
20061111,2.601814052613652
20061112,2.601814052613652
20061113,2.5889581902293988
20061114,2.414092345498616
20061115,2.373753224642524
20061116,2.4023331916892277
20061117,2.383253478837175
20061118,2.383253478837175
20061119,2.383253478837175
20061120,2.4534950225878607
20061121,2.4123546665114297
20061122,2.451008096716933
20061123,2.431927231100248
20061124,2.414970618785259
20061125,2.414970618785259
20061126,2.414970618785259
20061127,2.387143253046684
20061128,2.4001819702325373
20061129,2.3488638902754007
20061130,2.3194710652031336
20061201,2.3080563521108353
20061202,2.3080563521108353
20061203,2.3080563521108353
20061204,2.1308019935568843
20061205,2.1308019935568843
20061206,2.0881292795811834
20061207,2.061118821241435
20061208,2.095312187323923
20061209,2.095312187323923
20061210,2.095312187323923
20061211,2.095312187323923
20061212,2.0866300392678125
20061213,1.901284914127588
20061214,2.069623560798781
20061215,2.0349145286511963
20061216,2.0349145286511963
20061217,2.0349145286511963
20061218,2.1407676367044255
20061219,2.761415664011174
20061220,2.6699999311038902
20061221,2.9989168102991766
20061222,3.0969570506684754
20061223,3.0969570506684754
20061224,3.0969570506684754
20061225,3.28253784105181
20061226,3.1654329062859667
20061227,3.168547812708453
20061228,3.197355095108408
20061229,2.6535142132881044
20061230,2.6535142132881044
20061231,2.6535142132881044
20070101,2.6535142132881044
20070102,2.6535142132881044
20070103,2.913679336841645
20070104,2.994137572267831
20070105,3.3255634677246193
20070106,3.3255634677246193
20070107,3.3255634677246193
20070108,3.324374089593111
20070109,5.600275430990193
20070110,4.686132068613743
20070111,4.482009802180706
20070112,4.646358763529252
20070113,4.646358763529252
20070114,4.646358763529252
20070115,4.9435672481711554
20070116,5.165989387264999
20070117,5.099513212293711
20070118,5.053333324215283
20070119,4.941465435477618
20070120,4.941465435477618
20070121,4.941465435477618
20070122,5.074411999601497
20070123,5.558286536241218
20070124,5.815738408775226
20070125,5.802956545478003
20070126,6.15650973993743
20070127,6.15650973993743
20070128,6.15650973993743
20070129,6.244422431410523
20070130,6.220579803090359
20070131,8.496594641175875
20070201,8.175044283126391
20070202,7.891370987192917
20070203,7.891370987192917
20070204,7.891370987192917
20070205,8.518026826796989
20070206,7.85277964750963
20070207,7.982983558595876
20070208,7.430257886359206
20070209,6.757095126430448
20070210,6.757095126430448
20070211,6.757095126430448
20070212,6.990607766539758
20070213,7.019300805780218
20070214,6.134848576852905
20070215,5.489946366691464
20070216,5.427582402158772
20070217,5.427582402158772
20070218,5.427582402158772
20070219,5.477933180773303
20070220,5.297194808841672
20070221,5.127536995009499
20070222,5.270765470177525
20070223,4.9738402933404
20070224,4.9738402933404
20070225,4.9738402933404
20070226,4.9737427461236114
20070227,5.076023713482169
20070228,5.590713590433025
20070301,5.484515564903888
20070302,5.586719677330631
20070303,5.586719677330631
20070304,5.586719677330631
20070305,5.586719677330631
20070306,5.6286269806932845
20070307,5.555229611539955
20070308,5.521630653164613
20070309,6.729170515191602
20070310,6.729170515191602
20070311,6.729170515191602
20070312,6.456486321323787
20070313,5.808869319828308
20070314,5.903316008516533
20070315,6.5251650852331515
20070316,6.51204261936934
20070317,6.51204261936934
20070318,6.51204261936934
20070319,6.3593272763996564
20070320,6.549832833578313
20070321,6.576762961764536
20070322,6.46826950747211
20070323,6.057378851759959
20070324,6.057378851759959
20070325,6.057378851759959
20070326,5.472599493265515
20070327,5.3644302675941375
20070328,5.114080792790777
20070329,4.927039006182408
20070330,4.907111267993481
20070331,4.907111267993481
20070401,4.907111267993481
20070402,4.825882964403973
20070403,4.677449250802161
20070404,4.606299848530881
20070405,4.722120047224314
20070406,4.722120047224314
20070407,4.722120047224314
20070408,4.722120047224314
20070409,4.694061511884646
20070410,4.673185868823452
20070411,4.637252873680377
20070412,4.683525631869895
20070413,4.683525631869895
20070414,4.683525631869895
20070415,4.683525631869895
20070416,4.683525631869895
20070417,4.935447583829725
20070418,4.916654008921031
20070419,5.000092729433765
20070420,4.985985999197439
