Date,AF Global Ltd
20041113,74.26928505875345
20041114,74.26928505875345
20041115,74.26928505875345
20041116,74.33894528417133
20041117,74.04199355333424
20041118,74.11603130357052
20041119,73.2123408654592
20041120,73.2123408654592
20041121,73.2123408654592
20041122,72.61662990692774
20041123,66.15326516912121
20041124,66.1778652663246
20041125,67.09899067195506
20041126,73.7640986864217
20041127,73.7640986864217
20041128,73.7640986864217
20041129,73.04564869905535
20041130,70.62548566193749
20041201,72.06944731880972
20041202,78.94223608899128
20041203,79.0878453428132
20041204,79.0878453428132
20041205,79.0878453428132
20041206,71.8262942031528
20041207,72.12054751035402
20041208,71.78212325821464
20041209,71.26962014018929
20041210,71.21975529144859
20041211,71.21975529144859
20041212,71.21975529144859
20041213,72.21371514531236
20041214,69.50112142101588
20041215,69.46978657190142
20041216,69.92425309598984
20041217,69.24438459640874
20041218,69.24438459640874
20041219,69.24438459640874
20041220,68.9167193930073
20041221,68.23041869131109
20041222,67.18804199371357
20041223,74.76984768500702
20041224,74.5792574640523
20041225,74.5792574640523
20041226,74.5792574640523
20041227,67.61316577200466
20041228,67.2084828521497
20041229,67.85664750056041
20041230,62.11958067604001
20041231,65.00745661327015
20050101,65.00745661327015
20050102,65.00745661327015
20050103,64.49085078191429
20050104,64.43760703850232
20050105,63.48720748851197
20050106,57.463828415579435
20050107,57.65757206097908
20050108,57.65757206097908
20050109,57.65757206097908
20050110,60.99598307096681
20050111,55.53356397910077
20050112,55.62671788024723
20050113,55.369364811369536
20050114,55.13205285388039
20050115,55.13205285388039
20050116,55.13205285388039
20050117,53.961980735544856
20050118,59.016355724464205
20050119,59.368654163430506
20050120,59.769046274677436
20050121,59.769046274677436
20050122,59.769046274677436
20050123,59.769046274677436
20050124,59.84906699555797
20050125,60.336445251997986
20050126,54.538136648981684
20050127,60.5557471940766
20050128,59.62836647693851
20050129,59.62836647693851
20050130,59.62836647693851
20050131,59.12540042922749
20050201,57.28897991809838
20050202,56.69136260857686
20050203,56.52098000776287
20050204,56.37505986634632
20050205,56.37505986634632
20050206,56.37505986634632
20050207,70.08378847514085
20050208,69.67297113213799
20050209,69.67297113213799
20050210,69.67297113213799
20050211,62.972069152562746
20050212,62.972069152562746
20050213,62.972069152562746
20050214,61.38218424464859
20050215,62.2801140723978
20050216,56.75817477545695
20050217,68.62365692536918
20050218,68.73024287667045
20050219,68.73024287667045
20050220,68.73024287667045
20050221,66.75193489851355
20050222,66.87132080900442
20050223,66.68192484884867
20050224,66.14646212470609
20050225,66.37985906735182
20050226,66.37985906735182
20050227,66.37985906735182
20050228,68.03795341813044
20050301,68.48729386790517
20050302,55.13908446224259
20050303,54.90308063158203
20050304,68.07011531602745
20050305,68.07011531602745
20050306,68.07011531602745
20050307,58.892327779122525
20050308,53.177223022933354
20050309,52.85510406489736
20050310,58.60918718466866
20050311,52.37181248612659
20050312,52.37181248612659
20050313,52.37181248612659
20050314,52.22344366810178
20050315,52.38723295296356
20050316,52.500309788885986
20050317,52.411656111847286
20050318,52.856605990145475
20050319,52.856605990145475
20050320,52.856605990145475
20050321,57.16640010333436
20050322,57.31761365912598
20050323,57.55526335127302
20050324,58.29786843593366
20050325,58.29786843593366
20050326,58.29786843593366
20050327,58.29786843593366
20050328,52.57659621408137
20050329,52.245580396099385
20050330,47.23456468941528
20050331,50.62549163447025
20050401,51.06229324275353
20050402,51.06229324275353
20050403,51.06229324275353
20050404,50.42676923622848
20050405,42.02941245666078
20050406,41.63754815846001
20050407,50.03862895499029
20050408,50.32176366491118
20050409,50.32176366491118
20050410,50.32176366491118
20050411,45.52173997928701
20050412,45.482707851491504
20050413,45.2089423424178
20050414,45.73281752272466
20050415,45.778140905254375
20050416,45.778140905254375
20050417,45.778140905254375
20050418,45.80489920977852
20050419,50.04307826055215
20050420,45.38354428054845
20050421,49.9941391496118
20050422,49.2827038318201
20050423,49.2827038318201
20050424,49.2827038318201
20050425,49.75070641822521
20050426,44.8442258890648
20050427,49.06022513630142
20050428,48.946971437345404
20050429,48.288691285857
20050430,48.288691285857
20050501,48.288691285857
20050502,48.288691285857
20050503,43.784714628991885
20050504,43.93650663874111
20050505,44.23355913388126
20050506,46.316859317587806
20050507,46.316859317587806
20050508,46.316859317587806
20050509,45.625591534816714
20050510,44.232954010290335
20050511,43.94052519988866
20050512,45.180988095823785
20050513,45.33571232528649
20050514,45.33571232528649
20050515,45.33571232528649
20050516,45.55777550209526
20050517,45.20776496149145
20050518,45.25098735900888
20050519,45.53253408397883
20050520,37.71476356357944
20050521,37.71476356357944
20050522,37.71476356357944
20050523,37.71476356357944
20050524,32.486317667773356
20050525,41.469983385378505
20050526,41.54197574842068
20050527,42.20489815553262
20050528,42.20489815553262
20050529,42.20489815553262
20050530,41.55961511356153
20050531,41.50443824029112
20050601,41.74384953737826
20050602,41.936068304355686
20050603,41.501607302872316
20050604,41.501607302872316
20050605,41.501607302872316
20050606,41.37503307740194
20050607,41.109533679268324
20050608,41.147181830134
20050609,41.13755531873154
20050610,41.37666994367752
20050611,41.37666994367752
20050612,41.37666994367752
20050613,41.4372128114253
20050614,41.536237958248655
20050615,41.26073823069512
20050616,41.72768693094881
20050617,41.70699546567329
20050618,41.70699546567329
20050619,41.70699546567329
20050620,41.01940578311808
20050621,41.30208352077227
20050622,41.31864297981826
20050623,41.26900094162153
20050624,45.37868097007735
20050625,45.37868097007735
20050626,45.37868097007735
20050627,49.65883700166853
20050628,46.2203520884345
20050629,45.99766671590763
20050630,50.296432632466384
20050701,45.56022351403436
20050702,45.56022351403436
20050703,45.56022351403436
20050704,45.12531363920645
20050705,50.69720138344633
20050706,50.283204447554496
20050707,50.04209398369106
20050708,50.34333177488749
20050709,50.34333177488749
20050710,50.34333177488749
20050711,50.142332707974575
20050712,49.40161329917972
20050713,41.8541409453276
20050714,41.83543290910335
20050715,41.35345146594256
20050716,41.35345146594256
20050717,41.35345146594256
20050718,41.24615853348023
20050719,40.78047503580542
20050720,40.462733823847486
20050721,40.388335358070094
20050722,36.48577882964304
20050723,36.48577882964304
20050724,36.48577882964304
20050725,36.627381317422746
20050726,40.21977883848593
20050727,39.625377234882976
20050728,34.006139976743846
20050729,33.39491381750532
20050730,33.39491381750532
20050731,33.39491381750532
20050801,32.973376321193854
20050802,33.10280527778136
20050803,33.12804983955839
20050804,33.14903192277436
20050805,33.3811921123954
20050806,33.3811921123954
20050807,33.3811921123954
20050808,32.509957636195615
20050809,32.509957636195615
20050810,23.030127207960806
20050811,24.21070127184505
20050812,24.298852595377287
20050813,24.298852595377287
20050814,24.298852595377287
20050815,24.84860730288178
20050816,24.934506512618956
20050817,28.724808554444405
20050818,28.860279062942265
20050819,29.037081057015136
20050820,29.037081057015136
20050821,29.037081057015136
20050822,27.010687870024867
20050823,29.12807803410539
20050824,27.283273143545536
20050825,34.08486612110229
20050826,33.14119844452498
20050827,33.14119844452498
20050828,33.14119844452498
20050829,36.224210761277284
20050830,36.853851574794874
20050831,41.30173840106788
20050901,37.70530475691839
20050902,40.911367569796305
20050903,40.911367569796305
20050904,40.911367569796305
20050905,40.71556757439147
20050906,40.252747146765614
20050907,40.36144269514486
20050908,40.69124841444883
20050909,40.424956671960054
20050910,40.424956671960054
20050911,40.424956671960054
20050912,39.75851751670527
20050913,39.47119497105655
20050914,31.21992383178839
20050915,25.25258034715363
20050916,24.908211258979556
20050917,24.908211258979556
20050918,24.908211258979556
20050919,23.27532583002227
20050920,23.244497842562577
20050921,23.446854419220653
20050922,25.044048003398093
20050923,24.41777563180657
20050924,24.41777563180657
20050925,24.41777563180657
20050926,25.688063062387656
20050927,26.006650414812153
20050928,24.110003668461488
20050929,21.116657958854596
20050930,19.237140976458424
20051001,19.237140976458424
20051002,19.237140976458424
20051003,11.88926194628643
20051004,9.511542467369408
20051005,8.071803139821705
20051006,8.742974471090708
20051007,9.870298470147231
20051008,9.870298470147231
20051009,9.870298470147231
20051010,9.869858917246177
20051011,11.906778670966762
20051012,13.22267452842442
20051013,10.997155245611088
20051014,11.464148790234987
20051015,11.464148790234987
20051016,11.464148790234987
20051017,13.354576539012664
20051018,14.044661958977324
20051019,16.69573003252933
20051020,20.792286466716586
20051021,18.422698424112784
20051022,18.422698424112784
20051023,18.422698424112784
20051024,17.756548682303265
20051025,18.396374186413038
20051026,17.559044436979576
20051027,18.562079655714133
20051028,18.62599984751318
20051029,18.62599984751318
20051030,18.62599984751318
20051031,18.699351763539557
20051101,18.699351763539557
20051102,24.462249907153108
20051103,24.462249907153108
20051104,27.309412977146213
20051105,27.309412977146213
20051106,27.309412977146213
20051107,26.591386569603063
20051108,26.696616932109933
20051109,26.90161043064999
20051110,30.128252741047014
20051111,32.78218367416586
20051112,32.78218367416586
20051113,32.78218367416586
20051114,39.94654820988982
20051115,42.84659014208394
20051116,42.64089239284292
20051117,34.44386830499905
20051118,36.885123891031064
20051119,36.885123891031064
20051120,36.885123891031064
20051121,36.90009219614943
20051122,39.60744306364764
20051123,36.53273078610345
20051124,34.28508340670452
20051125,34.76985393198046
20051126,34.76985393198046
20051127,34.76985393198046
20051128,34.603247793091256
20051129,34.79489249569631
20051130,35.18359509240923
20051201,35.20748994280977
20051202,35.4498258315184
20051203,35.4498258315184
20051204,35.4498258315184
20051205,38.00583462795491
20051206,38.155662498844165
20051207,41.0391349763149
20051208,40.85318817219995
20051209,40.8646908232959
20051210,40.8646908232959
20051211,40.8646908232959
20051212,38.09131214086444
20051213,40.89649784238001
20051214,38.064548809444084
20051215,37.838599358500595
20051216,37.89289291116954
20051217,37.89289291116954
20051218,37.89289291116954
20051219,40.23122412366807
20051220,40.38894582139374
20051221,40.847290129073556
20051222,40.838907715856834
20051223,43.91918307843189
20051224,43.91918307843189
20051225,43.91918307843189
20051226,43.91918307843189
20051227,41.00032773851319
20051228,37.824177236406776
20051229,40.473882413686404
20051230,39.99330254882806
20051231,39.99330254882806
20060101,39.99330254882806
20060102,39.99330254882806
20060103,36.731085397761156
20060104,36.05510661257012
20060105,36.231927272881116
20060106,36.02769868421186
20060107,36.02769868421186
20060108,36.02769868421186
20060109,33.85278424723276
20060110,33.85278424723276
20060111,36.32396761646899
20060112,35.555434323265125
20060113,35.90838791553486
20060114,35.90838791553486
20060115,35.90838791553486
20060116,35.803123487381264
20060117,36.21197373105135
20060118,38.79410627392792
20060119,34.15888757950847
20060120,36.101423810946834
20060121,36.101423810946834
20060122,36.101423810946834
20060123,38.930000609895615
20060124,35.797406704561475
20060125,34.92253014578347
20060126,33.50296157751183
20060127,35.302951078300715
20060128,35.302951078300715
20060129,35.302951078300715
20060130,35.302951078300715
20060131,35.302951078300715
20060201,35.49968076284308
20060202,35.62849458842629
20060203,33.323870673620995
20060204,33.323870673620995
20060205,33.323870673620995
20060206,29.08802549091509
20060207,27.35403302623322
20060208,27.583331385811288
20060209,23.79627627150245
20060210,25.164034788774792
20060211,25.164034788774792
20060212,25.164034788774792
20060213,13.455347085085943
20060214,14.30862684506849
20060215,16.488068892231812
20060216,15.497028785349716
20060217,16.537999226010765
20060218,16.537999226010765
20060219,16.537999226010765
20060220,16.45497258893376
20060221,15.524392536843104
20060222,15.67488953706633
20060223,15.586567661466384
20060224,15.614394733382843
20060225,15.614394733382843
20060226,15.614394733382843
20060227,14.566074494027118
20060228,15.787121096233298
20060301,15.703743274585284
20060302,16.83851374424307
20060303,15.634217469145108
20060304,15.634217469145108
20060305,15.634217469145108
20060306,15.661115481586652
20060307,14.875769266021573
20060308,14.997528750735306
20060309,14.927642440775513
20060310,15.82823158346703
20060311,15.82823158346703
20060312,15.82823158346703
20060313,14.086670630729138
20060314,15.855349148541332
20060315,14.902171368498061
20060316,14.979093769750072
20060317,14.168337201943604
20060318,14.168337201943604
20060319,14.168337201943604
20060320,14.140259674048435
20060321,14.278133974025774
20060322,15.194153100884487
20060323,12.80174301417733
20060324,10.34425977993464
20060325,10.34425977993464
20060326,10.34425977993464
20060327,8.93184166936963
20060328,9.790214806457813
20060329,10.332323293638677
20060330,10.253825559435002
20060331,10.519769041046679
20060401,10.519769041046679
20060402,10.519769041046679
20060403,10.460898892339236
20060404,11.557438068658527
20060405,10.598717790742038
20060406,11.197644965654241
20060407,10.67948610954481
20060408,10.67948610954481
20060409,10.67948610954481
20060410,10.839645228567457
20060411,9.477978122898385
20060412,9.522675083323984
20060413,9.956366494173556
20060414,9.956366494173556
20060415,9.956366494173556
20060416,9.956366494173556
20060417,9.972349160444228
20060418,9.57799750103625
20060419,9.82493559533872
20060420,9.801054194993988
20060421,9.922046782040585
20060422,9.922046782040585
20060423,9.922046782040585
20060424,10.055199432829049
20060425,10.576503197862914
20060426,11.246992798972537
20060427,10.331381003124935
20060428,9.819246153532314
20060429,9.819246153532314
20060430,9.819246153532314
20060501,9.819246153532314
20060502,9.757841817182143
20060503,9.72521552185085
20060504,10.27286482185415
20060505,10.273894106791001
20060506,10.273894106791001
20060507,10.273894106791001
20060508,10.747497713898394
20060509,10.305235883428386
20060510,10.782227234150366
20060511,10.436010861147274
20060512,10.436010861147274
20060513,10.436010861147274
20060514,10.436010861147274
20060515,11.320274536263959
20060516,12.713994305011004
20060517,11.781797486180878
20060518,12.683792887399875
20060519,13.000856853665818
20060520,13.000856853665818
20060521,13.000856853665818
20060522,15.000044565808935
20060523,14.826560126940084
20060524,15.001265072588682
20060525,17.18312412344032
20060526,14.827879918096132
20060527,14.827879918096132
20060528,14.827879918096132
20060529,16.503120312714323
20060530,15.63942823802415
20060531,15.472333577115572
20060601,16.621407284730914
20060602,15.555417635840195
20060603,15.555417635840195
20060604,15.555417635840195
20060605,16.69823026967514
20060606,18.170757020603375
20060607,17.426532317580033
20060608,20.075631055489293
20060609,18.740181693829083
20060610,18.740181693829083
20060611,18.740181693829083
20060612,18.829582147850214
20060613,19.25869358875717
20060614,21.75695063054953
20060615,20.273838906979098
20060616,18.83176075745282
20060617,18.83176075745282
20060618,18.83176075745282
20060619,19.127942565790654
20060620,19.260506238159227
20060621,19.2513389091973
20060622,17.96332725398727
20060623,17.262508490207875
20060624,17.262508490207875
20060625,17.262508490207875
20060626,18.21612151788992
20060627,18.152216508184466
20060628,18.141184236792434
20060629,16.25371406580317
20060630,15.960271197013302
20060701,15.960271197013302
20060702,15.960271197013302
20060703,16.967462290727465
20060704,17.915080709363426
20060705,18.051954604060768
20060706,18.07784899141176
20060707,16.96992796241393
20060708,16.96992796241393
20060709,16.96992796241393
20060710,16.899794033402156
20060711,17.844287901057523
20060712,19.080084831787335
20060713,19.163262358163156
20060714,19.36046547949806
20060715,19.36046547949806
20060716,19.36046547949806
20060717,19.4295536375172
20060718,20.672234042739863
20060719,19.662309967975457
20060720,19.713645482309065
20060721,18.669117335231554
20060722,18.669117335231554
20060723,18.669117335231554
20060724,21.091390775764616
20060725,18.671202345932393
20060726,18.75989836429267
20060727,18.752084920849757
20060728,19.025481223033697
20060729,19.025481223033697
20060730,19.025481223033697
20060731,18.948963847324137
20060801,18.99738768949491
20060802,19.27021108294473
20060803,18.092108925543027
20060804,17.169294234102814
20060805,17.169294234102814
20060806,17.169294234102814
20060807,18.164810866239588
20060808,18.511868949675055
20060809,18.511868949675055
20060810,18.710972445691038
20060811,19.898998830511808
20060812,19.898998830511808
20060813,19.898998830511808
20060814,17.548543870472304
20060815,18.519399604991385
20060816,18.28189699085617
20060817,18.33980276974383
20060818,18.27145351716599
20060819,18.27145351716599
20060820,18.27145351716599
20060821,18.192679174704708
20060822,18.29809982524
20060823,17.30032038519011
20060824,18.292348872493836
20060825,16.261386639948057
20060826,16.261386639948057
20060827,16.261386639948057
20060828,16.209127415250947
20060829,17.11319140331601
20060830,17.133387015823843
20060831,16.664895828730742
20060901,16.569746898856963
20060902,16.569746898856963
20060903,16.569746898856963
20060904,16.478481716135786
20060905,16.55432426075106
20060906,16.51134263740505
20060907,16.554779072482326
20060908,15.783274177134352
20060909,15.783274177134352
20060910,15.783274177134352
20060911,15.027580665375082
20060912,16.109338796659173
20060913,16.039434515863295
20060914,16.1567692145732
20060915,16.13869104442271
20060916,16.13869104442271
20060917,16.13869104442271
20060918,15.338221467861088
20060919,16.189873024532083
20060920,16.21587986159569
20060921,16.158292373608134
20060922,16.141922754223913
20060923,16.141922754223913
20060924,16.141922754223913
20060925,16.18874137617262
20060926,16.16933481644397
20060927,14.565405383497614
20060928,14.523834136973667
20060929,13.406840369934214
20060930,13.406840369934214
20061001,13.406840369934214
20061002,13.338858664132749
20061003,11.885554720139863
20061004,12.058918632135846
20061005,12.155981972173617
20061006,12.838576364799087
20061007,12.838576364799087
20061008,12.838576364799087
20061009,12.833061904178832
20061010,12.017503140498349
20061011,13.5340443821601
20061012,11.695900948964903
20061013,12.224391407569957
20061014,12.224391407569957
20061015,12.224391407569957
20061016,12.164774541481979
20061017,12.301329963171149
20061018,12.820878252827269
20061019,12.710598427711021
20061020,13.409034273372033
20061021,13.409034273372033
20061022,13.409034273372033
20061023,12.946299238397042
20061024,12.946299238397042
20061025,12.910291853472618
20061026,12.187954902328523
20061027,12.713980994946207
20061028,12.713980994946207
20061029,12.713980994946207
20061030,12.716465914966612
20061031,12.605108098298057
20061101,11.481136957251644
20061102,12.189841995027903
20061103,11.129767988672084
20061104,11.129767988672084
20061105,11.129767988672084
20061106,10.14794110129494
20061107,10.539328145068515
20061108,11.550182934056147
20061109,11.66921951076915
20061110,11.975680173044836
20061111,11.975680173044836
20061112,11.975680173044836
20061113,13.36584580289604
20061114,12.882290230071515
20061115,12.811309704994333
20061116,12.77062620489532
20061117,12.779073273828294
20061118,12.779073273828294
20061119,12.779073273828294
20061120,14.39183419940735
20061121,13.232954526880745
20061122,13.145360975075306
20061123,14.647444731580435
20061124,14.574147430236561
20061125,14.574147430236561
20061126,14.574147430236561
20061127,13.959833323461215
20061128,14.891203902309075
20061129,14.589534361629925
20061130,13.474525700410682
20061201,14.308776027727179
20061202,14.308776027727179
20061203,14.308776027727179
20061204,13.156442083545558
20061205,11.246689950432172
20061206,12.41461626216318
20061207,12.51037055368017
20061208,13.215584835257344
20061209,13.215584835257344
20061210,13.215584835257344
20061211,14.000087296793778
20061212,13.723159501094445
20061213,13.754380729258678
20061214,13.637422196080397
20061215,13.557720898992224
20061216,13.557720898992224
20061217,13.557720898992224
20061218,12.944220360647904
20061219,13.649216971349848
20061220,12.850215178939743
20061221,12.844772525383556
20061222,12.793106800384702
20061223,12.793106800384702
20061224,12.793106800384702
20061225,12.793106800384702
20061226,13.0145701382372
20061227,12.967404375836601
20061228,11.256361190390388
20061229,10.63880889496059
20061230,10.63880889496059
20061231,10.63880889496059
20070101,10.63880889496059
20070102,10.63880889496059
20070103,10.259229508498857
20070104,11.483149725245127
20070105,11.093006031102789
20070106,11.093006031102789
20070107,11.093006031102789
20070108,8.143100178559195
20070109,8.459280986914015
20070110,9.223355665520044
20070111,9.581814410730896
20070112,8.753547316010327
20070113,8.753547316010327
20070114,8.753547316010327
20070115,7.711435735012817
20070116,8.60347266814769
20070117,8.633648081109023
20070118,8.521046579920865
20070119,8.170743208932828
20070120,8.170743208932828
20070121,8.170743208932828
20070122,6.871149901480544
20070123,7.471793227701204
20070124,6.958479363905288
20070125,8.006022495009294
20070126,8.035323306259261
20070127,8.035323306259261
20070128,8.035323306259261
20070129,8.398687018862178
20070130,8.619769102270938
20070131,9.927092491563085
20070201,9.582341743598578
20070202,9.538292411924424
20070203,9.538292411924424
20070204,9.538292411924424
20070205,9.615203141525877
20070206,8.93409880655293
20070207,9.24229838007474
20070208,9.331450859815932
20070209,9.354731603762511
20070210,9.354731603762511
20070211,9.354731603762511
20070212,9.583853338845978
20070213,4.999094270826935
20070214,5.200514409003946
20070215,5.378587563629613
20070216,5.171189191482748
20070217,5.171189191482748
20070218,5.171189191482748
20070219,5.171189191482748
20070220,5.171189191482748
20070221,5.158245102647337
20070222,5.39468285413703
20070223,5.3277546887759435
20070224,5.3277546887759435
20070225,5.3277546887759435
20070226,5.569939584281049
20070227,6.066134926775576
20070228,6.591432652242186
20070301,6.614828361265562
20070302,6.648358105891779
20070303,6.648358105891779
20070304,6.648358105891779
20070305,8.758100315763416
20070306,7.822261489425645
20070307,7.822890687803015
20070308,7.415206222970989
20070309,7.798451101261365
20070310,7.798451101261365
20070311,7.798451101261365
20070312,7.66221819651113
20070313,7.797778169299304
20070314,8.800488046837797
20070315,8.309477178732056
20070316,7.871507740986746
20070317,7.871507740986746
20070318,7.871507740986746
20070319,7.005407740708537
20070320,6.9990581932732185
20070321,6.534737409677357
20070322,6.189016230251733
20070323,6.126468934901829
20070324,6.126468934901829
20070325,6.126468934901829
20070326,5.657497066961008
20070327,5.131292479979531
20070328,5.399206207298988
20070329,4.687273485105348
20070330,4.620741861467413
20070331,4.620741861467413
20070401,4.620741861467413
20070402,4.728001890538768
20070403,4.712745501550258
20070404,4.910479474114374
20070405,4.938214922723086
20070406,4.938214922723086
20070407,4.938214922723086
20070408,4.938214922723086
20070409,4.7317800294045975
20070410,4.973170738401843
20070411,4.730995043865104
20070412,4.153305608465943
20070413,4.496356323061789
20070414,4.496356323061789
20070415,4.496356323061789
20070416,4.356626274073163
20070417,3.893027463684645
20070418,4.106462955082238
20070419,4.398993336737458
20070420,3.9994509900439015
20070421,3.9994509900439015
20070422,3.9994509900439015
20070423,3.946382811133197
20070424,4.3167613194776795
20070425,4.349350503656657
20070426,4.330957159871747
20070427,4.360561264561415
20070428,4.360561264561415
20070429,4.360561264561415
20070430,4.382465849691289
20070501,4.382465849691289
20070502,4.500504851527846
20070503,4.491131113345315
20070504,4.4494169552557485
20070505,4.4494169552557485
20070506,4.4494169552557485
20070507,4.452017658355272
20070508,4.497592407668553
20070509,4.356553412767084
20070510,4.378053204282482
20070511,4.180224315994735
20070512,4.180224315994735
20070513,4.180224315994735
20070514,4.4699184457710315
20070515,4.879302819624463
20070516,4.613083953125733
20070517,4.870636460750146
20070518,4.700327671511411
20070519,4.700327671511411
20070520,4.700327671511411
20070521,4.536691088259174
20070522,4.483515623449808
20070523,4.254887258051948
20070524,4.633483051913457
20070525,4.459953643022977
20070526,4.459953643022977
20070527,4.459953643022977
20070528,4.692363033470167
20070529,4.883672863877747
20070530,4.658810535667469
20070531,4.658810535667469
20070601,4.635621135592602
20070602,4.635621135592602
