Date,Goldman Sachs Group Inc/The
20040328,57.51317679863047
20040329,58.127763413914415
20040330,58.222854349386154
20040331,63.2690823128503
20040401,61.38090923716724
20040402,61.13563721521948
20040403,61.13563721521948
20040404,61.13563721521948
20040405,62.54702904252934
20040406,68.86373661103706
20040407,69.1169263064461
20040408,68.53970766642271
20040409,68.53970766642271
20040410,68.53970766642271
20040411,68.53970766642271
20040412,69.71687170262835
20040413,74.0782062649673
20040414,76.82067261452825
20040415,75.74222127396298
20040416,73.3252167543915
20040417,73.3252167543915
20040418,73.3252167543915
20040419,74.42611401719788
20040420,78.78093625171131
20040421,79.59755238689607
20040422,75.42421265636474
20040423,78.61901294331241
20040424,78.61901294331241
20040425,78.61901294331241
20040426,78.22008230669596
20040427,78.46677260392951
20040428,81.83345939949561
20040429,81.52738434428245
20040430,86.25053417717197
20040501,87.43652331290956
20040502,87.43652331290956
20040503,87.30417871511119
20040504,86.05263214935698
20040505,89.34254272339447
20040506,91.29300005531309
20040507,98.26912689824684
20040508,98.26912689824684
20040509,98.26912689824684
20040510,99.98850102107812
20040511,97.52706876260372
20040512,97.17019461400311
20040513,96.31154484013464
20040514,94.77498560809975
20040515,94.77498560809975
20040516,94.77498560809975
20040517,97.113586172522
20040518,96.16746169823344
20040519,99.63396131476551
20040520,100.27298671390112
20040521,102.60178717483072
20040522,102.60178717483072
20040523,102.60178717483072
20040524,102.30483165821381
20040525,99.44713833047823
20040526,98.38189207071757
20040527,97.31000697273151
20040528,98.23402939858079
20040529,98.23402939858079
20040530,98.23402939858079
20040531,98.23402939858079
20040601,92.17237962658562
20040602,95.7393888817679
20040603,98.24694972857338
20040604,95.54018491514253
20040605,95.54018491514253
20040606,95.54018491514253
20040607,91.13424774011501
20040608,90.5522425282988
20040609,94.37079246566164
20040610,94.10547608195674
20040611,94.10547608195674
20040612,94.10547608195674
20040613,94.10547608195674
20040614,98.07077749437028
20040615,101.37915592948718
20040616,101.44691620306354
20040617,102.93413014514799
20040618,104.02517345982652
20040619,104.02517345982652
20040620,104.02517345982652
20040621,105.21723152983229
20040622,118.62268793076355
20040623,116.25098925499485
20040624,110.94447094449845
20040625,107.7055541304287
20040626,107.7055541304287
20040627,107.7055541304287
20040628,113.21847196869814
20040629,109.8928554751135
20040630,138.04791807729396
20040701,139.85206451164058
20040702,138.13867772792722
20040703,138.13867772792722
20040704,138.13867772792722
20040705,138.13867772792722
20040706,144.35836260834378
20040707,146.9474117622853
20040708,147.75070830119301
20040709,146.33731333693672
20040710,146.33731333693672
20040711,146.33731333693672
20040712,144.93744139576052
20040713,146.3145546885071
20040714,147.54471751286107
20040715,153.91919008748073
20040716,158.0746725000127
20040717,158.0746725000127
20040718,158.0746725000127
20040719,157.28837124573383
20040720,149.51073808621786
20040721,158.6328008764568
20040722,155.96476017599187
20040723,155.6415753181371
20040724,155.6415753181371
20040725,155.6415753181371
20040726,156.9985323873299
20040727,151.016514972316
20040728,151.1507355635665
20040729,148.54143032145492
20040730,156.5892899557052
20040731,156.5892899557052
20040801,158.89478464015548
20040802,159.0126423544726
20040803,161.17165132894837
20040804,160.87189148010273
20040805,168.75154745009425
20040806,169.8053370128706
20040807,169.8053370128706
20040808,169.8053370128706
20040809,169.51172509478585
20040810,168.0529265611664
20040811,170.11857325233063
20040812,171.07994112351005
20040813,169.99036418410586
20040814,169.99036418410586
20040815,169.99036418410586
20040816,164.12157823676748
20040817,161.46152371484865
20040818,157.25565212130866
20040819,159.8928100712301
20040820,156.3839420197891
20040821,156.3839420197891
20040822,156.3839420197891
20040823,158.75083871927964
20040824,158.4418430204973
20040825,149.38863430637863
20040826,144.86603994447648
20040827,147.55041002806607
20040828,147.55041002806607
20040829,147.55041002806607
20040830,150.7725031041064
20040831,136.6655428540566
20040901,140.4393008644354
20040902,133.9086401721507
20040903,137.2026999439632
20040904,137.2026999439632
20040905,137.2026999439632
20040906,137.2026999439632
20040907,131.19389978776235
20040908,131.98754008183911
20040909,131.56760148243623
20040910,128.81228199463555
20040911,128.81228199463555
20040912,128.81228199463555
20040913,126.9602905136409
20040914,125.24465705078285
20040915,130.4076129848983
20040916,126.72238795730726
20040917,131.4088289627963
