Date,FRACTALE Corp
20060310,14.483124739250718
20060311,14.483124739250718
20060312,14.483124739250718
20060313,13.458636175554703
20060314,14.088407197670419
20060315,13.901006906332931
20060316,15.562519471567684
20060317,14.797864814469987
20060318,14.797864814469987
20060319,14.797864814469987
20060320,14.329976942633934
20060321,14.329976942633934
20060322,14.077854911626346
20060323,14.444356594670417
20060324,14.427646515750595
20060325,14.427646515750595
20060326,14.427646515750595
20060327,13.77182355902199
20060328,13.50771743130986
20060329,13.094275548774089
20060330,12.556228793550297
20060331,12.326061824327207
20060401,12.326061824327207
20060402,12.326061824327207
20060403,12.414912256541633
20060404,12.289158985931698
20060405,13.099505366051625
20060406,13.072410456997366
20060407,12.849067359519315
20060408,12.849067359519315
20060409,12.849067359519315
20060410,12.894845984226775
20060411,13.082230843012594
20060412,13.22797454650133
20060413,13.220500074981162
20060414,13.536702540912536
20060415,13.536702540912536
20060416,13.536702540912536
20060417,14.539027522897136
20060418,13.75663958464419
20060419,14.155343871792805
20060420,14.704248256762968
20060421,15.469671136289131
20060422,15.469671136289131
20060423,15.469671136289131
20060424,16.779334130552684
20060425,15.748526787225723
20060426,15.517072304710767
20060427,16.208397792403108
20060428,15.42989965585089
20060429,15.42989965585089
20060430,15.42989965585089
20060501,15.85317543373107
20060502,15.362492147452793
20060503,15.362492147452793
20060504,15.362492147452793
20060505,15.362492147452793
20060506,15.362492147452793
20060507,15.362492147452793
20060508,14.831405219522848
20060509,15.666538190587794
20060510,17.980562610549892
20060511,19.256906960284425
20060512,19.614959407144735
20060513,19.614959407144735
20060514,19.614959407144735
20060515,21.08768396512193
20060516,23.963106083447887
20060517,23.632402096539504
20060518,30.86652564066681
20060519,30.474127399819224
20060520,30.474127399819224
20060521,30.474127399819224
20060522,29.822870973924463
20060523,30.225909561267333
20060524,29.702669746360304
20060525,32.329621147697544
20060526,34.55297179207328
20060527,34.55297179207328
20060528,34.55297179207328
20060529,36.40779832532249
20060530,38.34889883703507
20060531,45.722966392120725
20060601,65.9759845507194
20060602,81.44597685618335
20060603,81.44597685618335
20060604,81.44597685618335
20060605,54.5529356089276
20060606,60.52006502461213
20060607,68.98527922049759
20060608,81.99578049670781
20060609,75.45206871363267
20060610,75.45206871363267
20060611,75.45206871363267
20060612,65.17765192787071
20060613,65.92503540212819
20060614,63.38843329900035
20060615,64.81052851533079
20060616,61.785292601496735
20060617,61.785292601496735
20060618,61.785292601496735
20060619,61.10700187525114
20060620,53.00414357753623
20060621,54.90923619498651
20060622,53.27525672936207
20060623,54.36946485765487
20060624,54.36946485765487
20060625,54.36946485765487
20060626,56.065180494956294
20060627,57.853010889399194
20060628,58.18124696376887
20060629,59.29467677799996
20060630,59.73796738421
20060701,59.73796738421
20060702,59.73796738421
20060703,41.566766035619416
20060704,44.3582681288281
20060705,50.768484769599176
20060706,55.16993316894689
20060707,57.09359743306552
20060708,57.09359743306552
20060709,57.09359743306552
20060710,56.47632179594104
20060711,56.71291982933751
20060712,51.82775735285954
20060713,54.68260248513856
20060714,56.87925137294518
20060715,56.87925137294518
20060716,56.87925137294518
20060717,56.87925137294518
20060718,70.95715779351825
20060719,71.46097770499064
20060720,64.04838381998518
20060721,67.54893736832396
20060722,67.54893736832396
20060723,67.54893736832396
20060724,69.03924045843735
20060725,64.98012663467071
20060726,66.75220710655394
20060727,65.76256412769636
20060728,57.580849749388726
20060729,57.580849749388726
20060730,57.580849749388726
20060731,62.22720722710979
20060801,58.92403057278454
20060802,59.79657636592945
20060803,61.57980872625113
20060804,62.78682522998059
20060805,62.78682522998059
20060806,62.78682522998059
20060807,65.04390392967866
20060808,65.09274314947159
20060809,66.82771531169391
20060810,66.54919186477215
20060811,43.86717984686548
20060812,43.86717984686548
20060813,43.86717984686548
20060814,42.366557644356455
20060815,35.813190571297426
20060816,37.26672344270095
20060817,38.71478229433774
20060818,35.42562449207574
20060819,35.42562449207574
20060820,35.42562449207574
20060821,34.06123916585214
20060822,31.284368714736985
20060823,30.492801449597497
20060824,29.63087387540026
20060825,32.34171037329227
20060826,32.34171037329227
20060827,32.34171037329227
20060828,22.222851390503088
20060829,24.183738252990278
20060830,25.448823134081618
20060831,26.849320071357905
20060901,28.631223435663088
20060902,28.631223435663088
20060903,28.631223435663088
20060904,29.662524020883502
20060905,30.1156421799516
20060906,30.984595261708424
20060907,30.522757328343594
20060908,27.18722485079433
20060909,27.18722485079433
20060910,27.18722485079433
20060911,28.71529507190832
20060912,29.357702341846082
20060913,30.29443126585239
20060914,30.906874105739668
20060915,29.709552871712912
20060916,29.709552871712912
20060917,29.709552871712912
20060918,29.709552871712912
20060919,26.9415556006936
20060920,27.54272584855602
20060921,27.956349877883593
20060922,28.104814232211517
20060923,28.104814232211517
20060924,28.104814232211517
20060925,29.480654126332336
20060926,32.583109656741385
20060927,32.004976711401255
20060928,30.67958323813504
20060929,28.817573757861418
20060930,28.817573757861418
20061001,28.817573757861418
20061002,27.975328398828076
20061003,30.116889736308302
20061004,28.962843785881766
20061005,30.758477238997276
20061006,32.21460223524616
20061007,32.21460223524616
20061008,32.21460223524616
20061009,32.21460223524616
20061010,35.56988183817557
20061011,37.83380013852638
20061012,39.11843460077097
20061013,38.44684523061984
20061014,38.44684523061984
20061015,38.44684523061984
20061016,35.64466238283823
20061017,33.9685782710482
20061018,32.52824597619365
20061019,34.57374343038649
20061020,34.588992127124385
20061021,34.588992127124385
20061022,34.588992127124385
20061023,36.29829013296355
20061024,37.00540119046541
20061025,38.58895222570727
20061026,38.13865891746667
20061027,37.746488695898094
20061028,37.746488695898094
20061029,37.746488695898094
20061030,39.3051806243361
20061031,38.19990070269371
20061101,38.532535101571625
20061102,38.578415111875934
20061103,38.578415111875934
20061104,38.578415111875934
20061105,38.578415111875934
20061106,41.15760527005812
20061107,42.760483191720354
20061108,43.2710646366515
20061109,44.794334282006446
20061110,47.17660929699525
20061111,47.17660929699525
20061112,47.17660929699525
20061113,44.392479046600116
20061114,43.554256492930236
20061115,42.514083662468316
20061116,44.502240215756295
20061117,52.42030482640187
20061118,52.42030482640187
20061119,52.42030482640187
20061120,58.43009314211695
20061121,60.68350635826592
20061122,55.74072612687691
20061123,55.74072612687691
20061124,55.78619940272228
20061125,55.78619940272228
20061126,55.78619940272228
20061127,50.6770171708836
20061128,49.029483019753975
20061129,46.84019347355389
20061130,46.97247380320764
20061201,50.2729366220655
20061202,50.2729366220655
20061203,50.2729366220655
20061204,50.259812823357784
20061205,49.67524470826849
20061206,50.987479618130465
20061207,54.137287096287444
20061208,56.024447530035644
20061209,56.024447530035644
20061210,56.024447530035644
20061211,54.72857651104843
20061212,54.43970168834328
20061213,51.45219603622079
20061214,50.99844155881335
20061215,53.467725222916734
20061216,53.467725222916734
20061217,53.467725222916734
20061218,53.51496892458069
20061219,56.150070677379915
20061220,51.800145376307384
20061221,50.72792650872069
20061222,41.05698973389989
20061223,41.05698973389989
20061224,41.05698973389989
20061225,44.16187943314118
20061226,42.114263972723876
20061227,40.09670325978261
20061228,43.70009036803417
20061229,38.610645958219
20061230,38.610645958219
20061231,38.610645958219
20070101,38.610645958219
20070102,38.610645958219
20070103,38.610645958219
20070104,35.156519961854016
20070105,39.74929648905836
20070106,39.74929648905836
20070107,39.74929648905836
20070108,39.74929648905836
20070109,40.396905599728555
20070110,41.34128027541067
20070111,40.06598122064492
20070112,37.54777958380547
20070113,37.54777958380547
20070114,37.54777958380547
20070115,35.927726603987566
20070116,36.115638977918216
20070117,30.666406732666903
20070118,31.235984454740365
20070119,30.224987242396363
20070120,30.224987242396363
20070121,30.224987242396363
20070122,28.02029870223054
20070123,29.60089557908481
20070124,29.10947760387791
20070125,28.376736160443233
20070126,29.245654741269814
20070127,29.245654741269814
20070128,29.245654741269814
20070129,28.640174682125807
20070130,28.851203123432676
20070131,24.781008167549423
20070201,23.24436520100822
20070202,23.867954643459576
20070203,23.867954643459576
20070204,23.867954643459576
20070205,23.280640358983792
20070206,24.077041337193023
20070207,25.432422457585567
20070208,26.082088901476123
20070209,25.681964452636276
20070210,25.681964452636276
20070211,25.681964452636276
20070212,25.681964452636276
20070213,23.430867326603533
20070214,23.22477243721378
20070215,23.08684222703524
20070216,23.02320059599844
20070217,23.02320059599844
20070218,23.02320059599844
20070219,22.916734872661173
20070220,23.267457999276978
20070221,26.523380560061224
20070222,26.411129395436948
20070223,27.392798730254366
20070224,27.392798730254366
20070225,27.392798730254366
20070226,28.074703371154623
20070227,28.30035478767192
20070228,28.870561372691334
20070301,30.572306146723662
20070302,25.494719007507754
20070303,25.494719007507754
20070304,25.494719007507754
20070305,26.303903792937025
20070306,24.181699562715416
20070307,22.243425712017576
20070308,20.974122410557374
20070309,19.711365193957324
20070310,19.711365193957324
20070311,19.711365193957324
20070312,21.46654340129385
20070313,22.893675394768092
20070314,21.647233824181246
20070315,21.713523691262168
20070316,20.918517913637938
20070317,20.918517913637938
20070318,20.918517913637938
20070319,21.081708866222588
20070320,20.946580348732645
20070321,20.946580348732645
20070322,20.349954659457957
20070323,25.702525445846458
20070324,25.702525445846458
20070325,25.702525445846458
20070326,26.495622655164677
20070327,28.893754579409585
20070328,27.686288318219173
20070329,29.61994450698161
20070330,30.463808245282916
20070331,30.463808245282916
20070401,30.463808245282916
20070402,33.61460738985093
20070403,36.3355034511264
20070404,34.686028411831
20070405,34.82163684355875
20070406,35.10549601190165
20070407,35.10549601190165
20070408,35.10549601190165
20070409,37.59492558847606
20070410,36.42125676762454
20070411,37.415834153456615
20070412,37.173876115338054
20070413,37.74738669192631
20070414,37.74738669192631
20070415,37.74738669192631
20070416,43.57715788367678
20070417,45.02887920229011
20070418,44.043572523994115
20070419,43.87641008247086
20070420,46.259467480976966
20070421,46.259467480976966
20070422,46.259467480976966
20070423,48.798884741547184
20070424,54.12298592911046
20070425,51.42288584072843
20070426,51.9970575828607
20070427,50.720325926967845
20070428,50.720325926967845
20070429,50.720325926967845
20070430,50.720325926967845
20070501,46.68644923484723
20070502,45.099039792399886
20070503,45.099039792399886
20070504,45.099039792399886
20070505,45.099039792399886
20070506,45.099039792399886
20070507,40.51075921891047
20070508,43.073661383613675
20070509,41.96268497439223
20070510,34.94252745465659
20070511,34.31200037639004
20070512,34.31200037639004
20070513,34.31200037639004
20070514,39.40519868752554
20070515,37.522526844809484
20070516,39.219423679729495
20070517,41.087402341632966
20070518,48.914869771405414
20070519,48.914869771405414
20070520,48.914869771405414
20070521,50.52883568740225
20070522,51.02499452339891
20070523,49.69991649637693
20070524,47.04866546564011
20070525,46.41384478629212
20070526,46.41384478629212
20070527,46.41384478629212
20070528,48.612785170566276
20070529,44.88923245930111
20070530,45.848595528732524
20070531,50.665611484754216
20070601,52.327287331666746
20070602,52.327287331666746
20070603,52.327287331666746
20070604,54.58450278515679
20070605,53.13930268788692
20070606,53.584070218875276
20070607,55.12905675326901
20070608,54.48318463002219
20070609,54.48318463002219
20070610,54.48318463002219
20070611,57.517259232029375
20070612,58.48970752937532
20070613,59.159141628163326
20070614,58.362164307304546
20070615,59.45518794971973
20070616,59.45518794971973
20070617,59.45518794971973
20070618,62.61779187083799
20070619,62.925653701514044
20070620,59.684042483265436
20070621,58.46846233137035
20070622,59.2920654886292
20070623,59.2920654886292
20070624,59.2920654886292
20070625,61.89536209159922
20070626,65.03412828599866
20070627,65.44522152695055
20070628,63.473930700099814
20070629,56.53594968000773
20070630,56.53594968000773
20070701,56.53594968000773
20070702,58.48743386015173
20070703,58.56879619565153
20070704,60.39485587567363
20070705,60.02862176656532
20070706,59.676121065088125
20070707,59.676121065088125
20070708,59.676121065088125
20070709,64.18191134329632
20070710,62.30905218134959
20070711,63.68512578410633
20070712,62.41905188092794
20070713,63.02372000175998
20070714,63.02372000175998
20070715,63.02372000175998
20070716,63.02372000175998
20070717,64.15948750720943
20070718,66.81957675223175
20070719,68.062873540234
20070720,69.97169397925451
20070721,69.97169397925451
20070722,69.97169397925451
20070723,46.026529728688764
20070724,57.63565417272738
20070725,61.18255742409839
20070726,62.528023536004206
20070727,60.123294514195635
20070728,60.123294514195635
20070729,60.123294514195635
20070730,56.71833066641708
20070731,59.41492242342439
20070801,57.255170447453025
20070802,57.16391200900216
20070803,55.8380602291805
20070804,55.8380602291805
20070805,55.8380602291805
20070806,63.237143524573376
20070807,66.21059426561749
20070808,74.60184351887735
20070809,78.05674891682683
20070810,77.33747876151546
20070811,77.33747876151546
20070812,77.33747876151546
20070813,72.57234909420825
20070814,73.99568362375979
20070815,76.04887405418893
20070816,75.68762741856024
20070817,71.72814486780284
20070818,71.72814486780284
20070819,71.72814486780284
20070820,70.85520959959925
20070821,68.3452523131413
20070822,59.06482908665863
20070823,55.66583343025082
20070824,60.05096060991487
20070825,60.05096060991487
20070826,60.05096060991487
20070827,59.636143449067674
20070828,65.74189117686377
20070829,65.1229454160265
20070830,64.62896379194648
20070831,56.02062666348221
20070901,56.02062666348221
20070902,56.02062666348221
20070903,53.8101691962007
20070904,54.80786653169253
20070905,54.07790875097269
20070906,55.49508060963659
20070907,57.38999026067593
20070908,57.38999026067593
20070909,57.38999026067593
20070910,52.73860044161605
20070911,50.74153791540365
20070912,52.800711553289204
20070913,52.1652815920322
20070914,52.111118531399946
20070915,52.111118531399946
20070916,52.111118531399946
20070917,52.111118531399946
20070918,56.040272713828635
20070919,58.71979802335835
20070920,70.2201813715195
20070921,79.96115933078025
20070922,79.96115933078025
20070923,79.96115933078025
20070924,79.96115933078025
20070925,77.31273469309501
20070926,75.20690297693453
20070927,69.978479295862
20070928,76.16886102055061
20070929,76.16886102055061
20070930,76.16886102055061
20071001,77.32734068378764
20071002,76.24248472275792
20071003,73.39095945371932
20071004,74.86849817894758
20071005,71.81057970472789
20071006,71.81057970472789
20071007,71.81057970472789
20071008,71.81057970472789
20071009,67.27518570628074
20071010,64.29674026440614
20071011,63.5867534122983
20071012,65.4164497134177
20071013,65.4164497134177
20071014,65.4164497134177
20071015,67.814110236039
20071016,69.58901861487277
20071017,74.36272520395724
20071018,75.39733734560747
20071019,76.77686546153815
20071020,76.77686546153815
20071021,76.77686546153815
20071022,80.04284648912498
20071023,71.1021276453439
20071024,74.71785155746407
20071025,76.25721202302772
20071026,77.38543059708454
20071027,77.38543059708454
20071028,77.38543059708454
20071029,71.33529849653878
20071030,73.06383714061116
20071031,74.82537412852102
20071101,76.44309465860113
20071102,70.40244506108175
20071103,70.40244506108175
20071104,70.40244506108175
20071105,77.21196426760532
20071106,76.74491142357648
20071107,78.91026389214828
20071108,80.60959266945666
20071109,95.57940153402112
20071110,95.57940153402112
20071111,95.57940153402112
20071112,104.70370679099103
20071113,107.90351548052935
20071114,102.01055110599279
20071115,101.73370055841274
20071116,111.81827041179353
20071117,111.81827041179353
20071118,111.81827041179353
20071119,103.28321662723327
20071120,100.77509954447576
20071121,100.16858062300928
20071122,102.56065710843117
20071123,102.56065710843117
20071124,102.56065710843117
20071125,102.56065710843117
20071126,139.70083604033758
20071127,150.5270387758285
20071128,164.33191402723563
20071129,163.4936301497301
20071130,155.08847332004677
20071201,155.08847332004677
20071202,155.08847332004677
20071203,159.49368751806534
20071204,151.60303928612956
20071205,156.89867927255852
20071206,149.92215872166773
20071207,151.6016415677823
20071208,151.6016415677823
20071209,151.6016415677823
20071210,155.21522646524735
20071211,160.9759041437197
20071212,155.6199277663841
20071213,159.34805795291805
20071214,169.53669170733366
20071215,169.53669170733366
20071216,169.53669170733366
20071217,194.24342376271733
20071218,189.4917271958342
20071219,210.45278936713137
20071220,245.57688691881518
20071221,252.08667088916664
20071222,252.08667088916664
20071223,252.08667088916664
20071224,252.08667088916664
20071225,259.75909031180186
20071226,135.2672970842698
20071227,85.92508237781261
20071228,83.88511344700525
20071229,83.88511344700525
20071230,83.88511344700525
20071231,83.88511344700525
20080101,83.88511344700525
20080102,83.88511344700525
20080103,83.88511344700525
20080104,99.18357553809142
20080105,99.18357553809142
20080106,99.18357553809142
20080107,110.27127312218441
20080108,137.05799943856613
20080109,140.07881925539073
20080110,138.69888319636075
20080111,133.6798174033676
20080112,133.6798174033676
20080113,133.6798174033676
20080114,133.6798174033676
20080115,205.08903254079146
20080116,125.09119645068151
20080117,169.32947403636405
20080118,152.47289227924406
20080119,152.47289227924406
20080120,152.47289227924406
20080121,103.87911175359527
20080122,113.10132534150672
20080123,102.00892053995939
20080124,97.87837756592376
20080125,93.44701355250228
20080126,93.44701355250228
20080127,93.44701355250228
20080128,94.84883051209225
20080129,91.02253557761706
20080130,89.61650089564827
20080131,100.44318497077626
20080201,97.27899530097939
20080202,97.27899530097939
20080203,97.27899530097939
20080204,97.60735371078061
20080205,99.77569571858847
20080206,102.16468585553488
20080207,112.8452826335619
20080208,137.5994836684498
20080209,137.5994836684498
20080210,137.5994836684498
20080211,137.5994836684498
20080212,146.95603222868507
20080213,145.75682118854832
20080214,147.22892062212222
20080215,140.2402555345349
20080216,140.2402555345349
20080217,140.2402555345349
20080218,142.5263968163513
20080219,134.75908881887352
20080220,142.66146174781534
20080221,145.1677258142936
20080222,135.23237180917795
20080223,135.23237180917795
20080224,135.23237180917795
20080225,128.81341513190685
20080226,140.4836115232718
20080227,137.8464842290656
20080228,141.62520893876527
20080229,137.11317300084315
20080301,137.11317300084315
20080302,137.11317300084315
20080303,144.55917779888162
20080304,142.5630632486014
20080305,144.0735698455297
20080306,144.74647785832718
20080307,139.25884801335386
20080308,139.25884801335386
20080309,139.25884801335386
20080310,136.3496816988491
20080311,135.94498871420464
20080312,146.00070484559063
20080313,147.96151832441555
20080314,152.49242405529012
20080315,152.49242405529012
20080316,152.49242405529012
20080317,174.74524104536448
20080318,189.55346305295186
20080319,176.01455830340348
20080320,176.01455830340348
20080321,178.69446452447386
20080322,178.69446452447386
20080323,178.69446452447386
20080324,181.47006355719745
20080325,166.769032799729
20080326,159.9431261354495
20080327,150.360886339073
20080328,153.66037041727435
20080329,153.66037041727435
20080330,153.66037041727435
20080331,140.42546395833577
20080401,163.45133017590277
20080402,150.135495176392
20080403,159.2929215189701
20080404,160.89858839311347
20080405,160.89858839311347
20080406,160.89858839311347
20080407,152.63752726658572
20080408,165.36006710797542
20080409,165.44896236081954
20080410,177.2544246354584
20080411,175.9430014746855
20080412,175.9430014746855
20080413,175.9430014746855
20080414,173.60095231270137
20080415,177.43050015383687
20080416,212.0672171559588
20080417,124.74596650007096
20080418,145.47724459386293
20080419,145.47724459386293
20080420,145.47724459386293
20080421,148.44603573387843
20080422,157.36885117509988
20080423,153.93745002355993
20080424,162.51301093432087
20080425,159.88617722496673
20080426,159.88617722496673
20080427,159.88617722496673
20080428,158.7629726503658
20080429,158.7629726503658
20080430,165.12848395147353
20080501,170.41074289766482
20080502,175.3771757180353
20080503,175.3771757180353
20080504,175.3771757180353
20080505,175.3771757180353
20080506,175.3771757180353
20080507,169.12882834093435
20080508,165.21235301279518
20080509,172.23173968432533
20080510,172.23173968432533
20080511,172.23173968432533
20080512,172.90741557065627
20080513,171.52978357968783
20080514,172.1389040776033
20080515,172.92489179250236
20080516,170.44344529868636
20080517,170.44344529868636
20080518,170.44344529868636
20080519,172.24461066909203
20080520,171.77473237817478
20080521,174.76567109930735
20080522,196.16798545530253
20080523,122.3304587902497
20080524,122.3304587902497
20080525,122.3304587902497
20080526,145.35041552016125
20080527,151.30233323054415
20080528,162.28358177249223
20080529,135.0814287721995
20080530,145.18806780043784
20080531,145.18806780043784
20080601,145.18806780043784
20080602,148.2632593543105
20080603,148.37776495094852
20080604,145.16139424866884
20080605,153.33576324082532
20080606,154.63701328688904
20080607,154.63701328688904
20080608,154.63701328688904
20080609,152.86060645406872
20080610,159.82638229613408
20080611,165.0520713743919
20080612,172.02327199986775
20080613,170.5683805992549
20080614,170.5683805992549
20080615,170.5683805992549
20080616,160.21984654390548
20080617,157.92224616005774
20080618,156.30847719512286
20080619,167.57441108383668
20080620,162.01079882405153
20080621,162.01079882405153
20080622,162.01079882405153
20080623,170.8514204502691
20080624,173.87290660029237
20080625,193.75564684936901
20080626,197.5210785933316
20080627,197.1575970856832
20080628,197.1575970856832
20080629,197.1575970856832
20080630,189.81766215363314
20080701,192.65980925543386
20080702,190.10086481675302
20080703,200.61974935655022
20080704,201.5745284903
20080705,201.5745284903
20080706,201.5745284903
20080707,205.6989923282493
20080708,204.74841986533664
20080709,202.54701443583966
20080710,209.49663484864553
20080711,205.56384378070294
20080712,205.56384378070294
20080713,205.56384378070294
20080714,209.0447442043492
20080715,207.02744646378488
20080716,224.79457457591664
20080717,218.59104354866756
20080718,220.31842147249438
20080719,220.31842147249438
20080720,220.31842147249438
20080721,220.31842147249438
20080722,209.54719352647018
20080723,221.04366916995602
20080724,201.428104960337
20080725,218.96545943396205
20080726,218.96545943396205
20080727,218.96545943396205
20080728,211.38958813681504
20080729,184.06389450607247
20080730,195.18835628235038
20080731,197.72425570228242
20080801,193.06582139576756
20080802,193.06582139576756
20080803,193.06582139576756
20080804,195.83925278266736
20080805,201.28103693172812
20080806,199.9692793761007
20080807,211.57375974369344
20080808,214.19972226752498
20080809,214.19972226752498
20080810,214.19972226752498
20080811,206.73745709381848
20080812,208.8601091290686
20080813,212.63106916361687
20080814,220.54632680257257
20080815,221.34713145006853
20080816,221.34713145006853
20080817,221.34713145006853
20080818,239.9554527762465
20080819,246.2801089656309
20080820,240.50634292353737
20080821,236.476445344644
20080822,249.39851358525365
20080823,249.39851358525365
20080824,249.39851358525365
20080825,240.37310172551187
20080826,234.85635823535483
20080827,258.0130103533929
20080828,251.3872936857001
20080829,240.48378847712664
20080830,240.48378847712664
20080831,240.48378847712664
20080901,233.47175793066538
20080902,244.82421682700775
20080903,246.98289236891404
20080904,253.68875117062504
20080905,261.816135332951
20080906,261.816135332951
20080907,261.816135332951
20080908,236.89695869720074
20080909,263.44278833347016
20080910,238.94828482004812
20080911,258.96762480784355
20080912,258.51768233227267
20080913,258.51768233227267
20080914,258.51768233227267
20080915,258.51768233227267
20080916,270.31172622977795
20080917,275.58892818595706
20080918,275.71348258343875
20080919,287.8823552683112
20080920,287.8823552683112
20080921,287.8823552683112
20080922,290.56483839919383
20080923,290.56483839919383
20080924,292.5721623110059
20080925,283.97985489062023
20080926,263.3261047968876
20080927,263.3261047968876
20080928,263.3261047968876
20080929,277.83809494027184
