Date,CRED Holding Co Ltd
20020314,123.20964063242145
20020315,122.39271734957192
20020316,122.39271734957192
20020317,122.39271734957192
20020318,123.5046114179662
20020319,123.62463908284779
20020320,123.33172438764761
20020321,142.02637718422457
20020322,138.18555679080598
20020323,138.18555679080598
20020324,138.18555679080598
20020325,138.14694018825193
20020326,136.16986616402684
20020327,134.77229880534287
20020328,135.25573898181344
20020329,139.03597951470215
20020330,139.03597951470215
20020331,139.03597951470215
20020401,139.6272705973303
20020402,139.42102585833845
20020403,138.24449065060242
20020404,136.94265001303842
20020405,136.99072099140457
20020406,136.99072099140457
20020407,136.99072099140457
20020408,137.8163598465681
20020409,137.94620977036558
20020410,137.78647553196686
20020411,138.42341366207626
20020412,139.3263720968431
20020413,139.3263720968431
20020414,139.3263720968431
20020415,138.6814711758158
20020416,137.9542882305741
20020417,137.84849323132747
20020418,138.00230161132768
20020419,138.32592034170415
20020420,138.32592034170415
20020421,138.32592034170415
20020422,139.74519621609997
20020423,124.16888364907234
20020424,124.66358709599972
20020425,125.23153623503362
20020426,126.04004274079092
20020427,126.04004274079092
20020428,126.04004274079092
20020429,127.18649757600822
20020430,119.5919592607137
20020501,119.1443995158854
20020502,119.1443995158854
20020503,119.1443995158854
20020504,119.1443995158854
20020505,119.1443995158854
20020506,119.1443995158854
20020507,119.1443995158854
20020508,120.12140871613867
20020509,120.23572984663426
20020510,117.96609608550416
20020511,117.96609608550416
20020512,117.96609608550416
20020513,117.84860838062777
20020514,118.18673259379354
20020515,118.53294396166409
20020516,117.57700545545784
20020517,118.88673364513694
20020518,118.88673364513694
20020519,118.88673364513694
20020520,120.22541152792587
20020521,123.46147248629204
20020522,122.7981106891541
20020523,121.0242161624355
20020524,121.23084507865964
20020525,121.23084507865964
20020526,121.23084507865964
20020527,122.81532064956379
20020528,122.61956345927548
20020529,121.04956503427685
20020530,121.1014833210875
20020531,106.69460439437242
20020601,106.26933885396198
20020602,106.26933885396198
20020603,108.30318365768413
20020604,110.14921416885795
20020605,111.68467178997065
20020606,112.05141574052038
20020607,112.31744021372961
20020608,112.31744021372961
20020609,112.31744021372961
20020610,113.00109225190818
20020611,112.74235334533266
20020612,115.77695220338279
20020613,118.93735951469061
20020614,121.29929868894719
20020615,121.29929868894719
20020616,121.29929868894719
20020617,122.03028303214599
20020618,122.04023601848317
20020619,123.92846477258507
20020620,124.48941654980295
20020621,123.86531077305148
20020622,123.86531077305148
20020623,123.86531077305148
20020624,116.5989228698158
20020625,118.71554238026604
20020626,120.740474434319
20020627,121.73492567750621
20020628,122.04623259686008
20020629,122.04623259686008
20020630,122.04623259686008
20020701,138.3928337388225
20020702,131.8114891181916
20020703,132.3543807020661
20020704,133.04791986694295
20020705,130.41188573126587
20020706,130.41188573126587
20020707,130.41188573126587
20020708,132.51569954079352
20020709,132.80852840641083
20020710,131.55556454172103
20020711,131.99037561514376
20020712,132.47772139686427
20020713,132.47772139686427
20020714,132.47772139686427
20020715,132.090660212645
20020716,132.18884047921048
20020717,132.76809960284015
20020718,130.1830577650154
20020719,131.1336779636516
20020720,131.1336779636516
20020721,131.1336779636516
20020722,131.89207098622845
20020723,133.39701276571418
20020724,133.84788173379286
20020725,138.88014471794463
20020726,142.53680040532208
20020727,142.53680040532208
20020728,142.53680040532208
20020729,145.3433297814784
20020730,146.18949846023426
20020731,149.60115834199055
20020801,147.1132747101025
20020802,148.20113970652525
20020803,148.20113970652525
20020804,148.20113970652525
20020805,148.4299206903382
20020806,150.10337147058272
20020807,149.89319238561777
20020808,149.73095462994524
20020809,149.45343466752976
20020810,149.45343466752976
20020811,149.45343466752976
20020812,150.19278561263715
20020813,150.82172389671672
20020814,150.84036395546738
20020815,150.62497851733167
20020816,118.81463584400525
20020817,118.81463584400525
20020818,118.81463584400525
20020819,118.41597362393156
20020820,119.23892304649232
20020821,118.5451351947806
20020822,119.90660745381632
20020823,119.99128734392418
20020824,119.99128734392418
20020825,119.99128734392418
20020826,120.81828253150994
20020827,122.92037600048943
20020828,120.85351657510542
20020829,121.32549855407139
20020830,127.72931255877407
20020831,127.72931255877407
20020901,127.1194676461305
20020902,128.04688540245832
20020903,128.2367644350736
20020904,127.2873748898696
20020905,126.6491354472378
20020906,126.45570933971857
20020907,126.45570933971857
20020908,126.45570933971857
20020909,127.53641502429711
20020910,127.6653830056624
20020911,126.88863656428582
20020912,127.48203116908826
20020913,127.71073369995406
20020914,127.71073369995406
20020915,127.71073369995406
20020916,126.88281579227295
20020917,128.0391044859823
20020918,127.97981727116368
20020919,128.06456990795454
20020920,128.70604221155185
20020921,128.70604221155185
20020922,128.70604221155185
20020923,129.25286948222808
20020924,129.404962651631
20020925,130.3267130941624
20020926,131.13587739256047
20020927,124.61666431434891
20020928,124.61666431434891
20020929,124.61666431434891
20020930,124.61666431434891
20021001,123.98582877007608
20021002,123.98582877007608
20021003,123.98582877007608
20021004,123.98582877007608
20021005,123.98582877007608
20021006,123.98582877007608
20021007,123.98582877007608
20021008,125.14613103841036
20021009,124.41204520785972
20021010,125.34911908363507
20021011,125.17380785246573
20021012,125.17380785246573
20021013,125.17380785246573
20021014,125.26427541554112
20021015,125.62708563985484
20021016,126.99553882397915
20021017,127.4436411312528
20021018,127.63852216907472
20021019,127.63852216907472
20021020,127.63852216907472
20021021,129.1901992349058
20021022,131.19234915511586
20021023,127.82278876370408
20021024,126.28892318245498
20021025,117.96098565322276
20021026,117.96098565322276
20021027,117.96098565322276
20021028,118.03862334962426
20021029,118.02484782205966
20021030,118.5651970158406
20021031,102.83532405287544
20021101,101.80392396874191
20021102,101.80392396874191
20021103,101.80392396874191
20021104,102.90430501252982
20021105,103.24943638105657
20021106,103.0519044551366
20021107,104.18850045539484
20021108,104.38466149567631
20021109,104.38466149567631
20021110,104.38466149567631
20021111,104.32362153037295
20021112,104.38177581415486
20021113,104.51577561815272
20021114,103.66213528884474
20021115,103.4383880060483
20021116,103.4383880060483
20021117,103.4383880060483
20021118,102.47554656127568
20021119,101.68428402782843
20021120,98.61156173193164
20021121,98.00327037139284
20021122,97.67369577282383
20021123,97.67369577282383
20021124,97.67369577282383
20021125,97.91509841966796
20021126,97.32773257320635
20021127,97.11658065434035
20021128,95.11020503706999
20021129,90.63680527641394
20021130,90.63680527641394
20021201,90.12225034670344
20021202,90.13899644912645
20021203,88.27166916812091
20021204,88.83002481502177
20021205,89.30651103143175
20021206,87.95669558548646
20021207,87.95669558548646
20021208,87.95669558548646
20021209,88.14563863191991
20021210,88.27054260953248
20021211,88.73369440168753
20021212,88.08742458599235
20021213,89.18592288265656
20021214,89.18592288265656
20021215,89.18592288265656
20021216,89.50532204744638
20021217,89.87402739446425
20021218,89.82596828531565
20021219,89.9061221422223
20021220,90.81900741740358
20021221,90.81900741740358
20021222,90.81900741740358
20021223,90.7890156680417
20021224,91.34613198619785
20021225,90.70230516632277
20021226,89.78672286774874
20021227,89.73922340719365
20021228,89.73922340719365
20021229,89.73922340719365
20021230,89.46139220128804
20021231,68.56578411174752
20030101,68.1542490372778
20030102,67.67619086833092
20030103,67.63869943827443
20030104,67.63869943827443
20030105,67.63869943827443
20030106,68.59865649965866
20030107,68.54423702513279
20030108,69.16774750489135
20030109,69.98860810426265
20030110,69.49484667526818
20030111,69.49484667526818
20030112,69.49484667526818
20030113,70.46289344515644
20030114,72.02051857247976
20030115,72.45327364729606
20030116,72.75564380742541
20030117,73.49813805854335
20030118,73.49813805854335
20030119,73.49813805854335
20030120,73.83760443959277
20030121,74.2929172717238
20030122,74.4267491267897
20030123,73.14919151909882
20030124,73.43866206830867
20030125,73.43866206830867
20030126,73.43866206830867
20030127,74.19872073027955
20030128,75.8834283347801
20030129,67.0638962316451
20030130,67.0638962316451
20030131,67.0638962316451
20030201,66.63929934342985
20030202,66.63929934342985
20030203,66.63929934342985
20030204,66.63929934342985
20030205,66.63929934342985
20030206,66.63929934342985
20030207,66.63929934342985
20030208,66.63929934342985
20030209,66.63929934342985
20030210,66.88521720109537
20030211,67.2161326293735
20030212,67.65818251171282
20030213,67.62013867842062
20030214,67.82294724523538
20030215,67.82294724523538
20030216,67.82294724523538
20030217,68.2653070489563
20030218,68.3668324608739
20030219,68.68454063708975
20030220,68.80850548244698
20030221,68.44101306945451
20030222,68.44101306945451
20030223,68.44101306945451
20030224,69.01306237550244
20030225,69.2649385446287
20030226,69.52353833436617
20030227,69.50658987621047
20030228,66.75551274465326
20030301,66.31031951493702
20030302,66.31031951493702
20030303,67.27471133747545
20030304,67.11537618873467
20030305,66.55608767488704
20030306,66.4813372498781
20030307,66.01553191835932
20030308,66.01553191835932
20030309,66.01553191835932
20030310,65.77050394841172
20030311,65.76718925520163
20030312,66.12008759167834
20030313,66.41611069631901
20030314,66.06042734905954
20030315,66.06042734905954
20030316,66.06042734905954
20030317,66.97579899084397
20030318,66.77490194490369
20030319,66.69955856799317
20030320,66.51350334865135
20030321,66.68963793719185
20030322,66.68963793719185
20030323,66.68963793719185
20030324,67.17525460280096
20030325,67.23311582569812
20030326,67.50711314434682
20030327,68.1049401692341
20030328,68.19599652436386
20030329,68.19599652436386
20030330,68.19599652436386
20030331,57.524208321233054
20030401,56.95597661079047
20030402,57.22215459742029
20030403,56.958877736182714
20030404,56.4999694609318
20030405,56.4999694609318
20030406,56.4999694609318
20030407,56.30183330499964
20030408,55.08046572821093
20030409,54.9780939672231
20030410,53.853616900301795
20030411,54.75792170493507
20030412,54.75792170493507
20030413,54.75792170493507
20030414,54.199000764758395
20030415,54.67975502446494
20030416,54.59551247975699
20030417,54.71720191941662
20030418,54.61477047584914
20030419,54.61477047584914
20030420,54.61477047584914
20030421,54.50821641129969
20030422,54.44140482359738
20030423,54.44901062695486
20030424,54.343597152014965
20030425,54.20655810316476
20030426,54.20655810316476
20030427,54.20655810316476
20030428,64.80416748531462
20030429,64.39037062434082
20030430,253.9836511589346
20030501,252.12957015803855
20030502,252.12957015803855
20030503,252.12957015803855
20030504,252.12957015803855
20030505,252.12957015803855
20030506,252.12957015803855
20030507,252.12957015803855
20030508,252.12957015803855
20030509,252.12957015803855
20030510,252.12957015803855
20030511,252.12957015803855
20030512,253.47654584221576
20030513,251.61123672429935
20030514,253.12006994934495
20030515,254.2737181006751
20030516,256.2808619852131
20030517,256.2808619852131
20030518,256.2808619852131
20030519,255.19445018771785
20030520,255.88084343227698
20030521,253.50742926672075
20030522,254.760585000285
20030523,255.07032418990246
20030524,255.07032418990246
20030525,255.07032418990246
20030526,257.3587580319274
20030527,257.52139749307577
20030528,256.9424349812841
20030529,259.35574494768906
20030530,259.9172246192884
20030531,259.9172246192884
20030601,257.9275005575091
20030602,259.40166600513317
20030603,260.39480235988765
20030604,259.87220508411514
20030605,261.0100253262022
20030606,257.227436289582
20030607,257.227436289582
20030608,257.227436289582
20030609,257.2278017969623
20030610,258.60620974220865
20030611,259.32082383983885
20030612,259.4647488100951
20030613,260.6595130928521
20030614,260.6595130928521
20030615,260.6595130928521
20030616,260.7198352039748
20030617,260.5415445307149
20030618,259.2453677567125
20030619,259.62821044282254
20030620,259.29164728502
20030621,259.29164728502
20030622,259.29164728502
20030623,257.18803514693394
20030624,251.6807824713249
20030625,251.39006189994942
20030626,251.80606300335467
20030627,250.63193665977573
20030628,250.63193665977573
20030629,250.63193665977573
20030630,250.22360097647487
20030701,249.05784038579307
20030702,249.26110048315138
20030703,248.96328589213084
20030704,249.21397483570075
20030705,249.21397483570075
20030706,249.21397483570075
20030707,249.39481441385254
20030708,249.70662287587626
20030709,249.38755909327705
20030710,251.52762901701854
20030711,251.7457758474328
20030712,251.7457758474328
20030713,251.7457758474328
20030714,251.78073310691244
20030715,252.40924447546735
20030716,252.65990620731577
20030717,253.09748966879403
20030718,251.66199438084874
20030719,251.66199438084874
20030720,251.66199438084874
20030721,251.59526383535157
20030722,252.92298857228198
20030723,253.4870086667736
20030724,253.97829442088616
20030725,252.77649506949817
20030726,252.77649506949817
20030727,252.77649506949817
20030728,254.28406088667018
20030729,253.63171666151874
20030730,253.36635694630658
20030731,254.18684326953937
20030801,252.35770261054537
20030802,252.35770261054537
20030803,252.35770261054537
20030804,253.4130708149404
20030805,254.06170462493904
20030806,253.21018645755305
20030807,253.7377361730495
20030808,253.3169363137005
20030809,253.3169363137005
20030810,253.3169363137005
20030811,254.56049757418216
20030812,255.35798718932384
20030813,254.3554760280476
20030814,254.2897980562933
20030815,255.0209522743601
20030816,255.0209522743601
20030817,255.0209522743601
20030818,254.84122309053666
20030819,254.16570887244416
20030820,252.869586960736
20030821,253.80616472494174
20030822,254.30672344999937
20030823,254.30672344999937
20030824,254.30672344999937
20030825,204.9814193167376
20030826,205.78600716995805
20030827,204.3618688770289
20030828,205.82761401523473
20030829,205.70230785565107
20030830,205.70230785565107
20030831,205.70230785565107
20030901,205.7321620016478
20030902,205.4193981618329
20030903,206.0045774361924
20030904,205.915370469177
20030905,205.36186264950558
20030906,205.36186264950558
20030907,205.36186264950558
20030908,206.71362191240615
20030909,206.90650502068698
20030910,207.39275934933707
20030911,207.92261107237292
20030912,206.7764572957164
20030913,206.7764572957164
20030914,206.7764572957164
20030915,207.43129049386278
20030916,208.33808972691196
20030917,208.34401919576507
20030918,209.5175018913192
20030919,208.3514436257729
20030920,208.3514436257729
20030921,208.3514436257729
20030922,209.1574806757903
20030923,209.89872333968054
20030924,210.1305527797702
20030925,209.881897028409
20030926,210.04397736661784
20030927,210.04397736661784
20030928,210.04397736661784
20030929,210.7487149076196
20030930,211.48848711817232
20031001,209.5400886800901
20031002,209.5400886800901
20031003,209.5400886800901
20031004,209.5400886800901
20031005,209.5400886800901
20031006,209.5400886800901
20031007,209.5400886800901
20031008,213.23497852208848
20031009,213.90656217386586
20031010,215.08290628959065
20031011,215.08290628959065
20031012,215.08290628959065
20031013,216.90596846665827
20031014,217.43616388867724
20031015,217.9059228666488
20031016,216.592875599672
20031017,216.77175645693464
20031018,216.77175645693464
20031019,216.77175645693464
20031020,216.69812156952122
20031021,217.26102735173865
20031022,218.80471937957952
20031023,218.16547383598837
20031024,217.95766234144588
20031025,217.95766234144588
20031026,217.95766234144588
20031027,219.6464049002987
20031028,214.7979794192514
20031029,214.3014422515238
20031030,214.24831943015047
20031031,214.06967087033942
20031101,212.00428395164434
20031102,212.00428395164434
20031103,213.8291899706688
20031104,212.92297802275223
20031105,212.5001025239363
20031106,211.45742861909295
20031107,210.58302607529822
20031108,210.58302607529822
20031109,210.58302607529822
20031110,213.56639605860775
20031111,214.0284491497948
20031112,218.316636708954
20031113,213.22981837967336
20031114,214.56499240882064
20031115,214.56499240882064
20031116,214.56499240882064
20031117,215.71257535487356
20031118,216.1550750216666
20031119,217.2854390323438
20031120,220.8670195649164
20031121,220.88441600418827
20031122,220.88441600418827
20031123,220.88441600418827
20031124,224.18237476880518
20031125,224.7971573083191
20031126,226.48937389752012
20031127,225.21660392499888
20031128,223.99670383604203
20031129,223.99670383604203
20031130,223.99670383604203
20031201,222.42087378019517
20031202,226.85646407627084
20031203,226.71437924741025
20031204,226.7433723889491
20031205,227.8612761423901
20031206,227.8612761423901
20031207,227.8612761423901
20031208,228.18098547690963
20031209,229.3669990786882
20031210,231.36986268405818
20031211,232.3274116429657
20031212,232.58152618276358
20031213,232.58152618276358
20031214,232.58152618276358
20031215,233.248473155198
20031216,232.78471876317232
20031217,232.28322077459228
20031218,233.26492209091165
20031219,232.13987922448788
20031220,232.13987922448788
20031221,232.13987922448788
20031222,235.18640138517387
20031223,236.94703534487064
20031224,237.0219397675479
20031225,238.57612316143835
20031226,240.60152217462223
20031227,240.60152217462223
20031228,240.60152217462223
20031229,237.65820110817356
20031230,237.84505862077066
20031231,236.5969976196642
20040101,234.07311657143305
20040102,234.98475151188524
20040103,234.98475151188524
20040104,234.98475151188524
20040105,236.6969600927442
20040106,235.96104938729067
20040107,234.05080338277284
20040108,236.2649593646445
20040109,225.89289234434335
20040110,225.89289234434335
20040111,225.89289234434335
20040112,225.736742754722
20040113,225.84222424668593
20040114,221.13830093629232
20040115,220.83022354283392
20040116,219.25477333777252
20040117,219.25477333777252
20040118,219.25477333777252
20040119,219.25477333777252
20040120,219.25477333777252
20040121,219.25477333777252
20040122,219.25477333777252
20040123,219.25477333777252
20040124,219.25477333777252
20040125,219.25477333777252
20040126,219.25477333777252
20040127,219.25477333777252
20040128,219.25477333777252
20040129,209.65350928680272
20040130,208.80974936018185
20040131,208.80974936018185
20040201,206.44568963472096
20040202,205.6711614105348
20040203,202.3467484853557
20040204,203.7741642858483
20040205,202.6914079840517
20040206,201.3517373088261
20040207,201.3517373088261
20040208,201.3517373088261
20040209,194.6713451225056
20040210,197.30151036205166
20040211,196.14549882674046
20040212,199.18716881565996
20040213,196.7610708907137
20040214,196.7610708907137
20040215,196.7610708907137
20040216,197.11137570328444
20040217,196.7459013352559
20040218,195.18990794697675
20040219,195.3167919363913
20040220,195.40102814668109
20040221,195.40102814668109
20040222,195.40102814668109
20040223,190.37314618441457
20040224,189.91550797803072
20040225,186.38180804445784
20040226,186.32094458390844
20040227,185.4061434825644
20040228,185.4061434825644
20040229,185.4061434825644
20040301,181.8696474183723
20040302,181.09454661709742
20040303,181.40538656149113
20040304,182.1941502938974
20040305,179.10751375694767
20040306,179.10751375694767
20040307,179.10751375694767
20040308,176.44183820016485
20040309,174.65077099548935
20040310,175.6492389154262
20040311,176.35136496879954
20040312,176.33842775083596
20040313,176.33842775083596
20040314,176.33842775083596
20040315,175.9149410439168
20040316,177.105842491908
20040317,175.6621426371716
20040318,174.58684884631458
20040319,174.67504743604337
20040320,174.67504743604337
20040321,174.67504743604337
20040322,172.48396557062895
20040323,171.93919753476754
20040324,171.1853532200491
20040325,170.77921850736973
20040326,170.21781177873626
20040327,170.21781177873626
20040328,170.21781177873626
20040329,166.21552111745746
20040330,165.5554919490604
20040331,164.5072562928194
20040401,164.27589844943483
20040402,162.9265075139794
20040403,162.9265075139794
20040404,162.9265075139794
20040405,163.13354778482113
20040406,163.75595501329389
20040407,164.0248122465322
20040408,163.73738139308148
20040409,161.72890115994915
20040410,161.72890115994915
20040411,161.72890115994915
20040412,160.0540996895059
20040413,159.86020479828628
20040414,158.0116521893005
20040415,155.75594425143117
20040416,155.56863364105766
20040417,155.56863364105766
20040418,155.56863364105766
20040419,153.18351396954475
20040420,154.4035008490993
20040421,155.22007983628598
20040422,174.4073091710412
20040423,162.16392955778522
20040424,162.16392955778522
20040425,162.16392955778522
20040426,173.20376300157236
20040427,191.96284551545506
20040428,209.52974160536095
20040429,232.0486878171985
20040430,173.82742399517153
20040501,171.2867083180477
20040502,171.2867083180477
20040503,171.2867083180477
20040504,171.2867083180477
20040505,171.2867083180477
20040506,171.2867083180477
20040507,171.2867083180477
20040508,171.2867083180477
20040509,171.2867083180477
20040510,192.03938625837412
20040511,217.12326480762698
20040512,245.93504429286722
20040513,278.7709841279902
20040514,308.8239387586603
20040515,308.8239387586603
20040516,308.8239387586603
20040517,341.9660804784845
20040518,361.95478108228195
20040519,374.10064567870256
20040520,389.3798015633359
20040521,389.9131300402765
20040522,389.9131300402765
20040523,389.9131300402765
20040524,391.3093624666881
20040525,397.290134912487
20040526,395.3318023238446
20040527,397.58705700936736
20040528,394.60002358455563
20040529,394.60002358455563
20040530,394.60002358455563
20040531,441.888978277624
20040601,436.3075799963007
20040602,438.1592927476019
20040603,433.5825237540597
20040604,430.9358273872969
20040605,430.9358273872969
20040606,430.9358273872969
20040607,435.67342889571063
20040608,431.3867084396929
20040609,438.3816394784337
20040610,442.62146010371725
20040611,439.4278619793902
20040612,439.4278619793902
20040613,439.4278619793902
20040614,441.3275442432652
20040615,439.3818302042446
20040616,440.06596339372476
20040617,437.12422893465515
20040618,439.6553460552214
20040619,439.6553460552214
20040620,439.6553460552214
20040621,443.94877995593123
20040622,445.2993100581043
20040623,448.45833346300213
20040624,459.3344812586967
20040625,465.41175624422823
20040626,465.41175624422823
20040627,465.41175624422823
20040628,473.77142966554686
20040629,475.9073575947414
20040630,483.2729845917678
20040701,470.00482379372903
20040702,470.35311356532344
20040703,470.35311356532344
20040704,470.35311356532344
20040705,471.61858307623606
20040706,473.3328316507076
20040707,474.1598668530104
20040708,476.0545819255051
20040709,480.18862301601047
20040710,480.18862301601047
20040711,480.18862301601047
20040712,478.1376595689148
20040713,479.65840709240666
20040714,487.58233436046487
20040715,484.61107908881445
20040716,484.32123924815653
20040717,484.32123924815653
20040718,484.32123924815653
20040719,490.4558381935325
20040720,487.0407883104786
20040721,492.35698498511255
20040722,483.9399634151379
20040723,491.6594399798077
20040724,491.6594399798077
20040725,491.6594399798077
20040726,495.29699920357143
20040727,497.78633610839313
20040728,496.5514027280295
20040729,497.0073068049598
20040730,503.9289762539563
20040731,503.9289762539563
20040801,489.54051461205046
20040802,491.38011751000255
20040803,491.8123915705899
20040804,492.4917465422204
20040805,493.4328720472399
20040806,497.48450252107347
20040807,497.48450252107347
20040808,497.48450252107347
20040809,502.0615270270574
20040810,503.5555238523028
20040811,504.5862363659574
20040812,509.31372523568496
20040813,511.62977560827443
20040814,511.62977560827443
20040815,511.62977560827443
20040816,517.8314617588813
20040817,525.3661528252117
20040818,528.7251601442549
20040819,524.8615318203488
20040820,526.5658165874842
20040821,526.5658165874842
20040822,526.5658165874842
20040823,530.2620032736257
20040824,529.1571095025113
20040825,533.6460749653523
20040826,536.9563523754761
20040827,573.3253161185984
20040828,573.3253161185984
20040829,573.3253161185984
20040830,578.3241647539131
20040831,578.6879387031097
20040901,551.7296723352089
20040902,551.4747606829758
20040903,552.6876662513172
20040904,552.6876662513172
20040905,552.6876662513172
20040906,559.3734304235718
20040907,560.236351535476
20040908,563.164765234551
20040909,565.4005674979113
20040910,569.0010262397446
20040911,569.0010262397446
20040912,569.0010262397446
20040913,572.4119645062744
20040914,568.6102046168046
20040915,547.2151411616154
20040916,543.6701394078201
20040917,527.0167667814902
20040918,527.0167667814902
20040919,527.0167667814902
20040920,497.8325009727624
20040921,511.76119417891005
20040922,510.56518368049547
20040923,504.30255589115905
20040924,537.4947135431105
20040925,537.4947135431105
20040926,537.4947135431105
20040927,546.5026479378085
20040928,545.6925080788
20040929,579.48295253292
20040930,592.9536420431239
20041001,550.5967318211337
20041002,550.5967318211337
20041003,550.5967318211337
20041004,550.5967318211337
20041005,550.5967318211337
20041006,550.5967318211337
20041007,550.5967318211337
20041008,528.514305373517
20041009,528.514305373517
20041010,528.514305373517
20041011,526.9483235133223
20041012,546.7977683717609
20041013,547.1141835038504
20041014,584.9671768706407
20041015,603.0414581596938
20041016,603.0414581596938
20041017,603.0414581596938
20041018,609.8739605210525
20041019,596.6816602011228
20041020,619.6487276787846
20041021,630.7867010599207
20041022,630.1389654807494
20041023,630.1389654807494
20041024,630.1389654807494
20041025,633.730547737844
20041026,621.6545187140355
20041027,575.9227248188607
20041028,592.0899096484403
20041029,623.0027764336704
20041030,623.0027764336704
20041031,623.0027764336704
20041101,537.5633678994989
20041102,547.4848934337125
20041103,526.8591205235189
20041104,542.7035394136749
20041105,538.062922734472
20041106,538.062922734472
20041107,538.062922734472
20041108,550.3433828974073
20041109,542.3441856300957
20041110,521.2962983968926
20041111,511.5175710422761
20041112,528.7995732148256
20041113,528.7995732148256
20041114,528.7995732148256
20041115,524.4540126993033
20041116,519.7920638787723
20041117,520.8217812400222
20041118,514.6661811859029
20041119,514.6843141694914
20041120,514.6843141694914
20041121,514.6843141694914
20041122,502.53303774593485
20041123,480.0036853077096
20041124,502.5210652848446
20041125,525.704939552866
20041126,517.6249216951635
20041127,517.6249216951635
20041128,517.6249216951635
20041129,521.7919106750747
20041130,516.5413672221846
20041201,417.53639187162366
20041202,412.32240382584195
20041203,399.4722528325494
20041204,399.4722528325494
20041205,399.4722528325494
20041206,399.86035307248505
20041207,414.29182812024
20041208,412.8829565420294
20041209,413.10915680360614
20041210,428.5219604594464
20041211,428.5219604594464
20041212,428.5219604594464
20041213,437.4708420890543
20041214,439.6887918103488
20041215,443.8840192750239
20041216,441.78181986690714
20041217,443.8329202920045
20041218,443.8329202920045
20041219,443.8329202920045
20041220,437.5208690935537
20041221,434.6046119583099
20041222,417.3529599383103
20041223,434.9406620691533
20041224,442.06554346283986
20041225,442.06554346283986
20041226,442.06554346283986
20041227,438.6434535166907
20041228,445.0688824670048
20041229,455.52726136061733
20041230,448.2998486943854
20041231,459.70969843033885
20050101,453.3335722290528
20050102,453.3335722290528
20050103,453.3335722290528
20050104,452.62458973431916
20050105,414.30601046974806
20050106,428.136407165942
20050107,420.98048015737794
20050108,420.98048015737794
20050109,420.98048015737794
20050110,395.4903794258393
20050111,397.9151178179284
20050112,400.0787071627421
20050113,398.8559619752602
20050114,410.5508780019453
20050115,410.5508780019453
20050116,410.5508780019453
20050117,410.00497563484146
20050118,397.4124221721407
20050119,400.1052445865474
20050120,402.0479628346782
20050121,399.1371435697825
20050122,399.1371435697825
20050123,399.1371435697825
20050124,393.5870230949108
20050125,393.6716975666606
20050126,406.51956695548273
20050127,422.83578729443127
20050128,435.2287146543694
20050129,435.2287146543694
20050130,435.2287146543694
20050131,424.04286575527715
20050201,459.2139385238865
20050202,434.87378796117423
20050203,451.20870742743637
20050204,441.59967958856
20050205,441.59967958856
20050206,441.59967958856
20050207,441.59967958856
20050208,441.59967958856
20050209,441.59967958856
20050210,441.59967958856
20050211,441.59967958856
20050212,441.59967958856
20050213,441.59967958856
20050214,441.59967958856
20050215,441.59967958856
20050216,427.2839733411496
20050217,418.0667847195607
20050218,419.6067835896156
20050219,419.6067835896156
20050220,419.6067835896156
20050221,414.5326221678732
20050222,402.0980875711726
20050223,406.2190980005141
20050224,404.23714777855787
20050225,409.4973559159433
20050226,409.4973559159433
20050227,409.4973559159433
20050228,404.4259869011809
20050301,407.9748179192113
20050302,411.6481262982835
20050303,407.41956068824067
20050304,396.31897742804415
20050305,396.31897742804415
20050306,396.31897742804415
20050307,388.09651790268657
20050308,390.80309271308
20050309,396.1570242598959
20050310,406.23726605685266
20050311,404.0086392974816
20050312,404.0086392974816
20050313,404.0086392974816
20050314,412.4116904678314
20050315,407.200598627455
20050316,414.5322532144133
20050317,425.6673467308218
20050318,429.52131687703
20050319,429.52131687703
20050320,429.52131687703
20050321,425.9849264055685
20050322,452.8781873947492
20050323,445.99368710115425
20050324,436.41613112724883
20050325,440.265940107978
20050326,440.265940107978
20050327,440.265940107978
20050328,443.7612059690759
20050329,441.9504236027264
20050330,453.7745224896906
20050331,442.90904539068845
20050401,425.6394131346244
20050402,425.6394131346244
20050403,425.6394131346244
20050404,445.5924194440604
20050405,443.20230015611605
20050406,440.77664470376527
20050407,438.1060860890461
20050408,430.35313720845613
20050409,430.35313720845613
20050410,430.35313720845613
20050411,436.6848733868586
20050412,444.6982043388106
20050413,438.964991219054
20050414,461.79130938992563
20050415,482.9576274185747
20050416,482.9576274185747
20050417,482.9576274185747
20050418,490.5040783913923
20050419,481.9851037339755
20050420,500.41288291439264
20050421,526.1809064581603
20050422,559.715434364116
20050423,559.715434364116
20050424,559.715434364116
20050425,550.1413665271531
20050426,540.8788582801155
20050427,545.3114182356125
20050428,436.9148878772763
20050429,439.38649693224073
20050430,439.38649693224073
20050501,434.50811513380927
20050502,434.50811513380927
20050503,434.50811513380927
20050504,434.50811513380927
20050505,434.50811513380927
20050506,434.50811513380927
20050507,434.50811513380927
20050508,434.50811513380927
20050509,459.3949855678915
20050510,455.43815316219747
20050511,447.4945916496757
20050512,451.8578332142456
20050513,448.98388882926326
20050514,448.98388882926326
20050515,448.98388882926326
20050516,452.7304021633317
20050517,438.2625806456306
20050518,437.69608785293934
20050519,434.41949840334826
20050520,443.24369612606966
20050521,443.24369612606966
20050522,443.24369612606966
20050523,464.8071770823741
20050524,427.14916425090115
20050525,415.7584566924421
20050526,415.1175156303504
