Date,HSBC Holdings PLC
19931211,3.179421266726436
19931212,3.179421266726436
19931213,3.0796764286537144
19931214,3.166466609042475
19931215,3.0491060866324116
19931216,2.781385578919902
19931217,2.6706542356802503
19931218,2.6706542356802503
19931219,2.6706542356802503
19931220,2.5377203423914607
19931221,2.724473866310731
19931222,2.589356697491049
19931223,2.4231962082570364
19931224,2.061595880583151
19931225,2.061595880583151
19931226,2.061595880583151
19931227,2.061595880583151
19931228,2.061595880583151
19931229,1.823925404864862
19931230,1.715756370512576
19931231,1.8511674693574227
19940101,1.8511674693574227
19940102,1.8511674693574227
19940103,1.8511674693574227
19940104,1.8842848161822885
19940105,1.9706977529310692
19940106,2.4749815471114744
19940107,2.243618809047576
19940108,2.243618809047576
19940109,2.243618809047576
19940110,2.200762416747958
19940111,2.266023086213864
19940112,2.4699721531960286
19940113,2.550484109410635
19940114,2.2798231852259154
19940115,2.2798231852259154
19940116,2.2798231852259154
19940117,2.3594693503827373
19940118,2.105474089145715
19940119,1.7675271022255234
19940120,1.8126568665051672
19940121,1.677802709790139
19940122,1.677802709790139
19940123,1.677802709790139
19940124,1.7535299505973647
19940125,1.9110973004967458
19940126,2.0280475809604632
19940127,1.8310982262249282
19940128,1.9184456301194972
19940129,1.9184456301194972
19940130,1.9184456301194972
19940131,2.5277387254072177
19940201,2.4250697702556656
19940202,2.213851812041037
19940203,2.1509088329972355
19940204,1.9069218457839665
19940205,1.9069218457839665
19940206,1.9069218457839665
19940207,2.47432679694922
19940208,2.2687791549756153
19940209,2.374745597850028
19940210,2.341358214292034
19940211,2.6216676519852014
19940212,2.6216676519852014
19940213,2.6216676519852014
19940214,2.8049949641531002
19940215,2.6783722282762303
19940216,2.8040970620081747
19940217,2.5826846674301507
19940218,2.8949341385731944
19940219,2.8949341385731944
19940220,2.8949341385731944
19940221,3.0829606508123084
19940222,2.9976075976304966
19940223,2.8938382460549152
19940224,3.467227529814239
19940225,3.571544011389603
19940226,3.571544011389603
19940227,3.571544011389603
19940228,5.749341813816951
19940301,7.234432176770762
19940302,7.761739920228272
19940303,8.041540154667155
19940304,7.395975747351562
19940305,7.395975747351562
19940306,7.395975747351562
19940307,6.908552725638915
19940308,7.221544013601342
19940309,7.682918927383064
19940310,7.695286358622568
19940311,8.561550984104594
19940312,8.561550984104594
19940313,8.561550984104594
19940314,7.854637571492668
19940315,7.563187358276142
19940316,8.102144041306303
19940317,8.52059985833335
19940318,9.449806194217668
19940319,9.449806194217668
19940320,9.449806194217668
19940321,10.360827404724098
19940322,9.64077506296746
19940323,9.737053802105542
19940324,10.586120873384143
19940325,10.958013444318063
19940326,10.958013444318063
19940327,10.958013444318063
19940328,11.408290648494699
19940329,11.177054161327836
19940330,12.142818912569387
19940331,12.908189501748437
19940401,12.908189501748437
19940402,12.908189501748437
19940403,12.908189501748437
19940404,12.908189501748437
19940405,12.136039018633392
19940406,11.271355822780135
19940407,11.191866222437351
19940408,11.540979126691225
19940409,11.540979126691225
19940410,11.540979126691225
19940411,10.968228845169323
19940412,10.011063733316382
19940413,10.18894904887245
19940414,10.457230380904273
19940415,10.798733458912734
19940416,10.798733458912734
19940417,10.798733458912734
19940418,11.199589701809385
19940419,11.705442870285166
19940420,12.316624391744122
19940421,13.400610929383157
19940422,12.950296640436367
19940423,12.950296640436367
19940424,12.950296640436367
19940425,13.422764273369223
19940426,12.761914424273355
19940427,12.492101319442853
19940428,12.555464358416579
19940429,13.958828115673933
19940430,13.958828115673933
19940501,13.958828115673933
19940502,13.958828115673933
19940503,15.753439933383461
19940504,16.174530877057688
19940505,14.569126623173943
19940506,14.657674274073116
19940507,14.657674274073116
19940508,14.657674274073116
19940509,15.022979384513174
19940510,13.609323642450164
19940511,13.219691612268436
19940512,13.005236035005586
19940513,13.378510132818711
19940514,13.378510132818711
19940515,13.378510132818711
19940516,13.257359693174227
19940517,13.72451230856457
19940518,13.407940152862155
19940519,13.482546734321433
19940520,12.620191178357032
19940521,12.620191178357032
19940522,12.620191178357032
19940523,12.729810962389234
19940524,13.094468845180284
19940525,14.249841632560782
19940526,14.022667390486973
19940527,14.63126742341533
19940528,14.63126742341533
19940529,14.63126742341533
19940530,14.63126742341533
19940531,14.675177485322
19940601,15.519959364382936
19940602,15.949595908578457
19940603,14.988303523396938
19940604,14.988303523396938
19940605,14.988303523396938
19940606,14.542476031825665
19940607,15.115975458715015
19940608,14.429956368709751
19940609,14.868539241376608
19940610,15.369288352754735
19940611,15.369288352754735
19940612,15.369288352754735
19940613,16.270430439256593
19940614,15.926310669540667
19940615,15.166729117059004
19940616,15.625428272239903
19940617,15.704868364472404
19940618,15.704868364472404
19940619,15.704868364472404
19940620,17.04118847286069
19940621,17.628706299242214
19940622,17.264686773358385
19940623,17.188049525787473
19940624,18.256033969494204
19940625,18.256033969494204
19940626,18.256033969494204
19940627,18.963779846123867
19940628,18.222369463675122
19940629,18.06358251856645
19940630,18.26230227240768
19940701,18.36046561825593
19940702,18.36046561825593
19940703,18.36046561825593
19940704,17.62943964583513
19940705,18.01576811784128
19940706,18.96844023983955
19940707,19.1992624111188
19940708,19.506685160531195
19940709,19.506685160531195
19940710,19.506685160531195
19940711,19.933540697018255
19940712,20.1979568783195
19940713,18.54741812513261
19940714,17.68433845865572
19940715,15.63860284066163
19940716,15.63860284066163
19940717,15.63860284066163
19940718,15.358430058950711
19940719,15.024088793423292
19940720,15.325339528663635
19940721,15.324539278269976
19940722,14.656579434770165
19940723,14.656579434770165
19940724,14.656579434770165
19940725,14.921605781961938
19940726,14.722036511086513
19940727,14.91414086771369
19940728,14.129365671340292
19940729,14.059771876435793
19940730,14.059771876435793
19940731,14.059771876435793
19940801,14.303820734609312
19940802,13.135094037962988
19940803,12.991648417788495
19940804,13.241201942248484
19940805,13.172113200829937
19940806,13.172113200829937
19940807,13.172113200829937
19940808,13.424147398738873
19940809,13.097758901550156
19940810,13.742505750952482
19940811,14.327901854700215
19940812,15.156115088597005
19940813,15.156115088597005
19940814,15.156115088597005
19940815,15.713125714442493
19940816,17.2848809329116
19940817,16.176451256981558
19940818,17.0904596970715
19940819,17.448934026621625
19940820,17.448934026621625
19940821,17.448934026621625
19940822,17.592468185583716
19940823,17.873684137179627
19940824,17.30299157730351
19940825,16.963288358844995
19940826,16.979650920272796
19940827,16.979650920272796
19940828,16.979650920272796
19940829,16.979650920272796
19940830,16.402595737309433
19940831,15.660603857197577
19940901,15.758079471712115
19940902,15.5156590645461
19940903,15.5156590645461
19940904,15.5156590645461
19940905,15.641565744306126
19940906,15.1803772292969
19940907,14.67304252910641
19940908,14.697033924307743
19940909,15.921395710523175
19940910,15.921395710523175
19940911,15.921395710523175
19940912,16.24471646283194
19940913,16.213005774906552
19940914,17.567917698129953
19940915,16.85482084292584
19940916,17.393936338455468
19940917,17.393936338455468
19940918,17.393936338455468
19940919,17.412843014116305
19940920,18.106198935182015
19940921,18.741156098560513
19940922,19.04905880672365
19940923,18.513914800021936
19940924,18.513914800021936
19940925,18.513914800021936
19940926,18.945819267965692
19940927,18.915715071585055
19940928,18.342367461938274
19940929,19.00714404351274
19940930,20.047463697600673
19941001,20.047463697600673
19941002,20.047463697600673
19941003,20.51802434546024
19941004,20.47950639353828
19941005,21.78723779443462
19941006,21.01592204216376
19941007,20.65846743090168
19941008,20.65846743090168
19941009,20.65846743090168
19941010,19.452723939923082
19941011,18.600692039987585
19941012,17.144507259196235
19941013,16.259586492602324
19941014,17.422534239338102
19941015,17.422534239338102
19941016,17.422534239338102
19941017,18.000171609392282
19941018,18.195565637921767
19941019,18.333232795455253
19941020,17.781682876628977
19941021,18.870882663431587
19941022,18.870882663431587
19941023,18.870882663431587
19941024,18.92350792523967
19941025,19.781114941514545
19941026,19.582351407654233
19941027,18.55869223454708
19941028,17.876257770932707
19941029,17.876257770932707
19941030,17.876257770932707
19941031,17.535039498018772
19941101,18.29091098929016
19941102,18.631303957501256
19941103,17.771697816487
19941104,16.926121207514658
19941105,16.926121207514658
19941106,16.926121207514658
19941107,17.648697555888514
19941108,17.731384688622637
19941109,17.126604504436052
19941110,16.929837805650443
19941111,17.597900989778633
19941112,17.597900989778633
19941113,17.597900989778633
19941114,17.206059110590097
19941115,16.074479127331813
19941116,15.507996115525298
19941117,15.787688796623042
19941118,15.842955747734033
19941119,15.842955747734033
19941120,15.842955747734033
19941121,15.911214326273944
19941122,17.517511099562732
19941123,18.766297571215436
19941124,18.141127330732164
19941125,18.257018073888513
19941126,18.257018073888513
19941127,18.257018073888513
19941128,18.125297247698704
19941129,18.280723227683684
19941130,17.92757413940246
19941201,19.30436193547151
19941202,19.686042939614367
19941203,19.686042939614367
19941204,19.686042939614367
19941205,19.035799621903774
19941206,19.5466925067476
19941207,19.059198064563457
19941208,19.62369105934265
19941209,20.498070650858516
19941210,20.498070650858516
19941211,20.498070650858516
19941212,21.0881271399229
19941213,20.683796750010607
19941214,20.107909779543256
19941215,19.69797773345776
19941216,19.922690012165344
19941217,19.922690012165344
19941218,19.922690012165344
19941219,19.777310824811693
19941220,18.822903436578617
19941221,18.572973642825772
19941222,18.100232562102505
19941223,18.516303576056064
19941224,18.516303576056064
19941225,18.516303576056064
19941226,18.516303576056064
19941227,18.516303576056064
19941228,19.110637840070666
19941229,19.99011587452044
19941230,19.346786557580852
19941231,19.346786557580852
19950101,19.346786557580852
19950102,19.346786557580852
19950103,19.24311084179761
19950104,19.409041848722982
19950105,19.87461264299217
19950106,20.1005735868087
19950107,20.1005735868087
19950108,20.1005735868087
19950109,20.006473843851904
19950110,20.359766801003186
19950111,21.218590935307255
19950112,21.674334583159503
19950113,21.996514107770054
19950114,21.996514107770054
19950115,21.996514107770054
19950116,21.487867029324065
19950117,21.761277676253286
19950118,22.14616095432444
19950119,23.077721374355654
19950120,24.912368172112288
19950121,24.912368172112288
19950122,24.912368172112288
19950123,28.44571797958447
19950124,27.037659804218876
19950125,24.887100450428527
19950126,24.887577572491494
19950127,24.038535277605185
19950128,24.038535277605185
19950129,24.038535277605185
19950130,24.634842477629093
19950131,24.384638640427095
19950201,22.82540397732897
19950202,22.78518916360485
19950203,21.46759408810765
19950204,21.46759408810765
19950205,21.46759408810765
19950206,20.02368629950021
19950207,20.073881451846354
19950208,20.17588262719109
19950209,19.117723365688946
19950210,19.20296495854179
19950211,19.20296495854179
19950212,19.20296495854179
19950213,20.171933075396623
19950214,21.41903524690968
19950215,19.820262796754555
19950216,19.97959439631213
19950217,20.031786564427797
19950218,20.031786564427797
19950219,20.031786564427797
19950220,20.901265668719546
19950221,20.023277823777807
19950222,21.423987925915643
19950223,19.631840581288113
19950224,19.39230966893781
19950225,19.39230966893781
19950226,19.39230966893781
19950227,18.791647187454732
19950228,18.343534696371087
19950301,17.703260532343318
19950302,18.082465868691788
19950303,18.857206126037543
19950304,18.857206126037543
19950305,18.857206126037543
19950306,20.725387346744924
19950307,21.10683100306856
19950308,20.858943262742493
19950309,20.54163359642976
19950310,19.35722605365765
19950311,19.35722605365765
19950312,19.35722605365765
19950313,19.079448974268647
19950314,18.477911115575772
19950315,18.438128583275663
19950316,16.70892779255744
19950317,16.70560624085166
19950318,16.70560624085166
19950319,16.70560624085166
19950320,15.501980195459382
19950321,15.129943198645652
19950322,15.451738979132214
19950323,15.365215202900783
19950324,13.788104804529464
19950325,13.788104804529464
19950326,13.788104804529464
19950327,14.52680212307147
19950328,14.739437364906571
19950329,14.55328957010578
19950330,13.81485765637338
19950331,15.145148714604336
19950401,15.145148714604336
19950402,15.145148714604336
19950403,14.953745089812552
19950404,14.067567516277292
19950405,14.018859836215611
19950406,13.88416832339563
19950407,13.72219908226748
19950408,13.72219908226748
19950409,13.72219908226748
19950410,13.53278781338984
19950411,13.164873319739705
19950412,12.873559841141303
19950413,12.506437740201518
19950414,12.506437740201518
19950415,12.506437740201518
19950416,12.506437740201518
19950417,12.506437740201518
19950418,12.966944404242838
19950419,13.36330987872496
19950420,13.073937936086498
19950421,12.567858291222182
19950422,12.567858291222182
19950423,12.567858291222182
19950424,13.134757314202592
19950425,13.37070063065795
19950426,13.990616880088702
19950427,13.8911917869637
19950428,12.870293512252866
19950429,12.870293512252866
19950430,12.870293512252866
19950501,12.718063584926727
19950502,12.873686880436228
19950503,12.33296908584896
19950504,12.223003852170253
19950505,12.714003463345557
19950506,12.714003463345557
19950507,12.714003463345557
19950508,12.714003463345557
19950509,12.268432940263867
19950510,11.352330859287664
19950511,10.479907505172989
19950512,9.8434109112786
19950513,9.8434109112786
19950514,9.8434109112786
19950515,9.650598009612454
19950516,9.864577271004789
19950517,9.941477168815556
19950518,9.67208342880436
19950519,10.322986643595982
19950520,10.322986643595982
19950521,10.322986643595982
19950522,9.45583538709545
19950523,9.420442240909887
19950524,9.020502447750511
19950525,9.05659587436586
19950526,9.858857002950497
19950527,9.858857002950497
19950528,9.858857002950497
19950529,9.858857002950497
19950530,9.575456474344247
19950531,8.799578150891573
19950601,7.867454315735985
19950602,7.919924931649787
19950603,7.919924931649787
19950604,7.919924931649787
19950605,7.6674732926962825
19950606,7.930117811683986
19950607,8.277825976625776
19950608,8.262263774328476
19950609,9.231475748057152
19950610,9.231475748057152
19950611,9.231475748057152
19950612,9.281822388587868
19950613,9.099428498645251
19950614,8.998927763295976
19950615,9.085607426527584
19950616,9.257519190552324
19950617,9.257519190552324
19950618,9.257519190552324
19950619,9.18365286947248
19950620,9.326981598651589
19950621,9.346288770365966
19950622,9.133475734860234
19950623,9.050165099837391
19950624,9.050165099837391
19950625,9.050165099837391
19950626,9.772393848018188
19950627,9.530394802971367
19950628,10.045925413110721
19950629,9.972442790149328
19950630,9.225146115983696
19950701,9.225146115983696
19950702,9.225146115983696
19950703,9.379570431868956
19950704,9.267198149810623
19950705,8.356073612335587
19950706,8.403615225151489
19950707,7.231106651534543
19950708,7.231106651534543
19950709,7.231106651534543
19950710,7.257040696215323
19950711,7.3803704052583
19950712,7.3541831145105565
19950713,7.325244402087174
19950714,7.674921355834264
19950715,7.674921355834264
19950716,7.674921355834264
19950717,7.74876334247414
19950718,8.182455491251805
19950719,8.756784555646313
19950720,8.893425413835281
19950721,8.469426041214358
19950722,8.469426041214358
19950723,8.469426041214358
19950724,8.741751950110553
19950725,8.554615413869946
19950726,8.289865324136645
19950727,8.212214458883834
19950728,7.977112339525656
19950729,7.977112339525656
19950730,7.977112339525656
19950731,8.37374344905607
19950801,8.534259144944478
19950802,7.954338942512528
19950803,8.131786555893024
19950804,8.072766611971208
19950805,8.072766611971208
19950806,8.072766611971208
19950807,7.9190842377769375
19950808,7.950761538061314
19950809,7.808786092080294
19950810,7.877007713396013
19950811,8.645884896337629
19950812,8.645884896337629
19950813,8.645884896337629
19950814,8.551395536180355
19950815,8.506993443361038
19950816,8.12702968635789
19950817,8.445368949453636
19950818,8.119695522436434
19950819,8.119695522436434
19950820,8.119695522436434
19950821,7.969196098492529
19950822,7.6286920320918785
19950823,7.587337140753059
19950824,7.567483392383938
19950825,7.461454690065399
19950826,7.461454690065399
19950827,7.461454690065399
19950828,7.461454690065399
19950829,7.669768484053094
19950830,7.651065299500812
19950831,7.74307083885825
19950901,6.995125150113813
19950902,6.995125150113813
19950903,6.995125150113813
19950904,7.230114843592506
19950905,7.130191228389249
19950906,6.809969905994777
19950907,6.865081851666511
19950908,6.608228351209124
19950909,6.608228351209124
19950910,6.608228351209124
19950911,6.5927847824998205
19950912,6.501774165353833
19950913,5.98056956196102
19950914,5.667648353125431
19950915,5.827261691240919
19950916,5.827261691240919
19950917,5.827261691240919
19950918,6.277719854780568
19950919,6.203563208956418
19950920,6.257514481962847
19950921,6.658223097333651
19950922,7.387973533217555
19950923,7.387973533217555
19950924,7.387973533217555
19950925,7.407682358313381
19950926,6.871549431624767
19950927,7.064012217830064
19950928,7.452084972479789
19950929,7.10676676286101
19950930,7.10676676286101
19951001,7.10676676286101
19951002,6.878457028431382
19951003,6.80676035119146
19951004,6.315868458409626
19951005,6.271870785183375
19951006,6.454332664101001
19951007,6.454332664101001
19951008,6.454332664101001
19951009,6.726888510389871
19951010,7.470437976683325
19951011,7.41534654258686
19951012,7.226568204109082
19951013,6.393277116385895
19951014,6.393277116385895
19951015,6.393277116385895
19951016,6.3583385676141955
19951017,6.335129076856044
19951018,6.0707989382965675
19951019,6.159286228889353
19951020,6.422512470713091
19951021,6.422512470713091
19951022,6.422512470713091
19951023,6.803801886842335
19951024,6.6777716283079425
19951025,6.470170998806505
19951026,6.543898837973346
19951027,6.902454156317138
19951028,6.902454156317138
19951029,6.902454156317138
19951030,6.893853755240324
19951031,6.418615198269321
19951101,6.50728907407855
19951102,6.368227687435561
19951103,6.431916536166895
19951104,6.431916536166895
19951105,6.431916536166895
19951106,6.686920829510989
19951107,6.60199983048562
19951108,6.463790061710078
19951109,6.780190441917831
19951110,7.1566420717209045
19951111,7.1566420717209045
19951112,7.1566420717209045
19951113,6.9897645840170295
19951114,6.931549646899034
19951115,6.724969735535086
19951116,6.4385172298808415
19951117,6.81780668523952
19951118,6.81780668523952
19951119,6.81780668523952
19951120,6.4578517273836304
19951121,6.679130944917696
19951122,6.3802557210453354
19951123,6.4851905249351836
19951124,6.259241431260803
19951125,6.259241431260803
19951126,6.259241431260803
19951127,6.199362813686558
19951128,6.324589233761193
19951129,6.166874208860925
19951130,5.788399488761014
19951201,5.696177778067076
19951202,5.696177778067076
19951203,5.696177778067076
19951204,5.591907985768979
19951205,5.5432577424380085
19951206,5.6578248764592205
19951207,5.802374760235689
19951208,5.727165802070622
19951209,5.727165802070622
19951210,5.727165802070622
19951211,5.6276792957518795
19951212,5.464330219585404
19951213,5.390552087989556
19951214,5.475121772720247
19951215,5.649765970425382
19951216,5.649765970425382
19951217,5.649765970425382
19951218,6.056477223830223
19951219,6.086682305304697
19951220,5.767690644698157
19951221,5.790221856789681
19951222,5.712072452125944
19951223,5.712072452125944
19951224,5.712072452125944
19951225,5.712072452125944
19951226,5.712072452125944
19951227,5.706858218775354
19951228,5.768457723313832
19951229,5.564398435819399
19951230,5.564398435819399
19951231,5.564398435819399
19960101,5.564398435819399
19960102,5.399589351579964
19960103,5.083500096139593
19960104,5.0182108990379435
19960105,5.109246877691002
19960106,5.109246877691002
19960107,5.109246877691002
19960108,5.180850564485806
19960109,5.419752483734245
19960110,5.634930245585046
19960111,5.6000082338730826
19960112,5.517123630280016
19960113,5.517123630280016
19960114,5.517123630280016
19960115,5.4724526205534705
19960116,5.19186516365125
19960117,5.171819124185174
19960118,4.671421866378405
19960119,4.421984601173682
19960120,4.421984601173682
19960121,4.421984601173682
19960122,4.288819505985087
19960123,4.3703421864376635
19960124,4.132558883151625
19960125,4.203015390570589
19960126,4.145910812969863
19960127,4.145910812969863
19960128,4.145910812969863
19960129,4.286265405791885
19960130,4.010170860506441
19960131,3.9839432168190805
19960201,4.083067215129595
19960202,3.9064865620292433
19960203,3.9064865620292433
19960204,3.9064865620292433
19960205,4.197699575603625
19960206,4.317375015311581
19960207,4.293789195843183
19960208,4.381012299144076
19960209,4.423055500694887
19960210,4.423055500694887
19960211,4.423055500694887
19960212,4.422373486886221
19960213,4.413012613755512
19960214,4.385932529364053
19960215,4.105262286992433
19960216,4.016373675293712
19960217,4.016373675293712
19960218,4.016373675293712
19960219,4.292625404727672
19960220,4.428934003437578
19960221,4.604131146560102
19960222,4.616583014078712
19960223,4.707849151803552
19960224,4.707849151803552
19960225,4.707849151803552
19960226,6.078509680773746
19960227,5.734287798757754
19960228,5.506648722014571
19960229,5.909465028570999
19960301,5.719958882300343
19960302,5.719958882300343
19960303,5.719958882300343
19960304,5.592370186856504
19960305,5.551937400002656
19960306,5.6163075282947545
19960307,5.817809159084698
19960308,6.3557884552961
19960309,6.3557884552961
19960310,6.3557884552961
19960311,7.232830018733022
19960312,7.868860766882386
19960313,8.269531538505372
19960314,7.6529197356688465
19960315,7.84574637479078
19960316,7.84574637479078
19960317,7.84574637479078
19960318,7.606320724290327
19960319,7.278026392862586
19960320,7.555352909599201
19960321,7.363463660212669
19960322,7.028308027764252
19960323,7.028308027764252
19960324,7.028308027764252
19960325,7.574275727958223
19960326,7.966742558736542
19960327,7.768433906819549
19960328,7.837290067684388
19960329,7.466758036283372
19960330,7.466758036283372
19960331,7.466758036283372
19960401,7.322647905843149
19960402,7.340095177944423
19960403,7.389725948837081
19960404,7.2499956093488
19960405,7.2499956093488
19960406,7.2499956093488
19960407,7.2499956093488
19960408,7.2499956093488
19960409,7.360003223468309
19960410,7.3964874452267235
19960411,7.519745759110441
19960412,7.503936502181364
19960413,7.503936502181364
19960414,7.503936502181364
19960415,7.1596775430827275
19960416,6.9711321646080355
19960417,7.509943714639254
19960418,7.379247918963868
19960419,7.262008485407907
19960420,7.262008485407907
19960421,7.262008485407907
19960422,7.193524814418487
19960423,7.348917255660802
19960424,7.277413601997257
19960425,7.354430774793835
19960426,7.408867948576364
19960427,7.408867948576364
19960428,7.408867948576364
19960429,7.655192963181036
19960430,7.928080556412932
19960501,8.043144875358855
19960502,8.286184028899433
19960503,8.516123866838461
19960504,8.516123866838461
19960505,8.516123866838461
19960506,8.516123866838461
19960507,8.916617716009357
19960508,9.199870562195338
19960509,9.047969756891925
19960510,8.624891640019255
19960511,8.624891640019255
19960512,8.624891640019255
19960513,8.602837202152019
19960514,8.42976490456174
19960515,8.428723977935665
19960516,8.61280813602365
19960517,8.285221585854497
19960518,8.285221585854497
19960519,8.285221585854497
19960520,8.112395848030253
19960521,7.938673059016439
19960522,8.164545226807531
19960523,8.210334789405172
19960524,8.315354719553643
19960525,8.315354719553643
19960526,8.315354719553643
19960527,8.315354719553643
19960528,8.165597408477513
19960529,7.987550687910326
19960530,8.26368894224643
19960531,7.7838435829792925
19960601,7.7838435829792925
19960602,7.7838435829792925
19960603,8.138927991256473
19960604,7.859518595109447
19960605,7.889850791567333
19960606,7.699041502166477
19960607,8.020883406352448
19960608,8.020883406352448
19960609,8.020883406352448
19960610,7.600202737295325
19960611,7.463506817365887
19960612,7.493897871835662
19960613,7.6923347586658
19960614,7.946911630015221
19960615,7.946911630015221
19960616,7.946911630015221
19960617,7.803683567063531
19960618,7.925013508793373
19960619,8.018032288807209
19960620,8.202144310479847
19960621,8.024712143385054
19960622,8.024712143385054
19960623,8.024712143385054
