Date,1st Constitution Bancorp,A Brown Co Inc,American National Insurance Co,BNC Bancorp,CRED Holding Co Ltd,Commonwealth Bank of Australia,FRACTALE Corp,First Commonwealth Financial Corp,Fonciere Atland,Fragrance Group Ltd,Glen Burnie Bancorp,HSBC Holdings PLC,Hang Seng Bank Ltd,Hitachi Capital Corp,Joindre Capital Services Ltd,Jordan French Insurance,Panther Securities PLC,Prudential Bancorp Inc,Public Bank Bhd,Southside Bancshares Inc
2012-12-05,0.05091880812060088,0.016912129660665923,0.0032582041590885264,0.08592270863460548,0.2637947023506835,0.01685151269505997,0.23766349724932387,0.03077665231166672,0.12181691407127573,0.13556652658860746,0.03533372522047479,0.05660648622837392,0.0035016261297400753,0.0760006464235933,0.009195029025327815,0.1071802503405882,0.17416931346030762,0.015167977100401787,0.0017307781277714515,0.03295628446615877
2012-12-06,0.05324245632297611,0.016954831092750703,0.003524446046156084,0.0876892064694013,0.2650722118409384,0.017683248284272982,0.23571635841785843,0.030447383976078754,0.12026539297765096,0.13956234467512887,0.03536438402702053,0.055940670272432935,0.003450126843095997,0.07312498931837418,0.008904741599554138,0.11195304469759843,0.1728278814930951,0.015282719227678383,0.0016944607233825484,0.03215348211181902
2012-12-07,0.05333336777525597,0.01837986038296617,0.0035438744084099806,0.08856737696738241,0.26692798317961786,0.017065306536131034,0.23695271070034607,0.029990986532717666,0.11883674385263132,0.14030659887798408,0.0350679286906563,0.055862784186783206,0.003583533339894433,0.07252407729786746,0.009611220969394804,0.11195304469759843,0.1724776021462741,0.015316843634364988,0.001677916871511198,0.031865390923169555
2012-12-08,0.05333336777525597,0.01837986038296617,0.0035438744084099806,0.08856737696738241,0.26692798317961786,0.017065306536131034,0.23695271070034607,0.029990986532717666,0.11883674385263132,0.14030659887798408,0.0350679286906563,0.055862784186783206,0.003583533339894433,0.07252407729786746,0.009611220969394804,0.11195304469759843,0.1724776021462741,0.015316843634364988,0.001677916871511198,0.031865390923169555
2012-12-09,0.05333336777525597,0.01837986038296617,0.0035438744084099806,0.08856737696738241,0.26692798317961786,0.017065306536131034,0.23695271070034607,0.029990986532717666,0.11883674385263132,0.14030659887798408,0.0350679286906563,0.055862784186783206,0.003583533339894433,0.07252407729786746,0.009611220969394804,0.11195304469759843,0.1724776021462741,0.015316843634364988,0.001677916871511198,0.031865390923169555
2012-12-10,0.053700692240323165,0.017943679485549466,0.0035830275655898466,0.09194783632815423,0.2572127569968576,0.016958883098914256,0.23641801673716373,0.029397296847833213,0.12011654931294956,0.14060899397837529,0.03518148530969664,0.056527319442897135,0.003445627916762655,0.07219703352597566,0.008807342519448437,0.11673729246786625,0.1720376813891608,0.015371275350272072,0.0016014878250510043,0.03237466351918026
2012-12-11,0.056071602866849514,0.018312580656181382,0.003280607427314201,0.09409824608336598,0.2607621410294699,0.016364234510520582,0.2383092589121475,0.028479928476486397,0.11986752438787208,0.14045143764356482,0.034214145859582185,0.056118077214510745,0.0035374699245635834,0.07206407688417878,0.008990626554417586,0.11684007006046498,0.17300382776566903,0.013364991786992549,0.001573469977127828,0.03220935437711567
2012-12-12,0.056332132632224266,0.01838356558120853,0.0035240492927748313,0.08988007640136754,0.2650799615760897,0.016589789747008057,0.23728564898410498,0.029230414887823585,0.1184919769433306,0.14101044180866512,0.035439655669487764,0.056275342681189,0.0035196150488013772,0.07197353692783724,0.008929453563645204,0.12168846542738061,0.17255788322708945,0.015623604654502911,0.001527828814534294,0.03307508339195259
2012-12-13,0.056482070533059946,0.018677989158498304,0.003761672182664458,0.0915777976617891,0.24094749402964635,0.016494227872620393,0.2371334664853855,0.030696508059560267,0.11817393058098956,0.14111780276453895,0.033514200764269454,0.05700350224954374,0.003589823466896928,0.07305286719244487,0.009052019615196659,0.12723883439425454,0.175725990301222,0.016232308925124603,0.0015140056219317486,0.03334559348274244
2012-12-14,0.05595820979410306,0.018922230395785878,0.003666089905625679,0.08663434895202166,0.24098725503088594,0.016076638365341917,0.23732226656407318,0.031199410276808934,0.11689522208741829,0.1395476043269265,0.034485724157521706,0.057326020068404294,0.00353021687734098,0.06594768364930913,0.008723808822804567,0.12723883439425454,0.17492042035873523,0.013596378971643213,0.0014852633369827675,0.03414464465400717
2012-12-15,0.05595820979410306,0.018922230395785878,0.003666089905625679,0.08663434895202166,0.24098725503088594,0.016076638365341917,0.23732226656407318,0.031199410276808934,0.11689522208741829,0.1395476043269265,0.034485724157521706,0.057326020068404294,0.00353021687734098,0.06594768364930913,0.008723808822804567,0.12723883439425454,0.17492042035873523,0.013596378971643213,0.0014852633369827675,0.03414464465400717
2012-12-16,0.05595820979410306,0.018922230395785878,0.003666089905625679,0.08663434895202166,0.24098725503088594,0.016076638365341917,0.23732226656407318,0.031199410276808934,0.11689522208741829,0.1395476043269265,0.034485724157521706,0.057326020068404294,0.00353021687734098,0.06594768364930913,0.008723808822804567,0.12723883439425454,0.17492042035873523,0.013596378971643213,0.0014852633369827675,0.03414464465400717
2012-12-17,0.05471071415494404,0.018969753687549096,0.003586850189541419,0.08835786996326828,0.24864234429670762,0.01639752739320831,0.2353397360329963,0.028807580882731942,0.1180594189391449,0.1409625709999428,0.03457705394896505,0.057721273704466024,0.0034850801749541738,0.061543125425185,0.008386217370977878,0.11583751805815869,0.17525726410516299,0.013686092351017086,0.001466130917911148,0.03350714272521721
2012-12-18,0.05527094981187391,0.018324609916924278,0.003430067509502203,0.08985273749766391,0.2528302195063333,0.01611633600997788,0.23334758630038557,0.028065273713061424,0.11819012168590405,0.14109760982939862,0.03492616224345859,0.05848413588872523,0.0035689190418448057,0.05754010178840472,0.008013597811660906,0.1148672013867418,0.17585854624333672,0.013823837987019163,0.001428761667256877,0.03337080081255565
2012-12-19,0.050866047834231154,0.01781284001454751,0.003597087013363029,0.08695074094284973,0.25136139818324826,0.016041295198547828,0.23074589763542785,0.02748970113802889,0.11838432322093975,0.14077505620127184,0.03505465715984421,0.05492844667871788,0.0035325219477827154,0.05492735069504138,0.00817913778277254,0.11628526611011625,0.17396003710277266,0.013876354857752746,0.0014277204119344164,0.030902581891739223
2012-12-20,0.05227150967259869,0.01681433094246486,0.0033464032597979353,0.08621848704168089,0.2542218324223569,0.015773252882705667,0.20768767111360287,0.026144617243221136,0.11956287764780277,0.1403003699852493,0.028295462651536166,0.05611085827275553,0.0034655379288214805,0.053912989807913377,0.008664987069669896,0.11532978210688566,0.1663515809267776,0.013676732182058884,0.0013845077598379724,0.030538491441250985
2012-12-21,0.05457890089010375,0.016632129680482558,0.003859680503605844,0.08324022179972554,0.2583534854253036,0.015243253121612581,0.22786532520862465,0.02744788513376887,0.1192865811590956,0.14114560474797005,0.03569417854364207,0.05674914397313374,0.003366538796536861,0.057839948928286755,0.008491192230351103,0.11532978210688566,0.16913386020556184,0.014817913681034623,0.001404121505071515,0.03081739437059656
2012-12-22,0.05457890089010375,0.016632129680482558,0.003859680503605844,0.08324022179972554,0.2583534854253036,0.015243253121612581,0.22786532520862465,0.02744788513376887,0.1192865811590956,0.14114560474797005,0.03569417854364207,0.05674914397313374,0.003366538796536861,0.057839948928286755,0.008491192230351103,0.11532978210688566,0.16913386020556184,0.014817913681034623,0.001404121505071515,0.03081739437059656
2012-12-23,0.05457890089010375,0.016632129680482558,0.003859680503605844,0.08324022179972554,0.2583534854253036,0.015243253121612581,0.22786532520862465,0.02744788513376887,0.1192865811590956,0.14114560474797005,0.03569417854364207,0.05674914397313374,0.003366538796536861,0.057839948928286755,0.008491192230351103,0.11532978210688566,0.16913386020556184,0.014817913681034623,0.001404121505071515,0.03081739437059656
2012-12-24,0.05493803535306555,0.016632129680482558,0.003854199427458583,0.08332854639708731,0.2558386863295185,0.014926271852180704,0.22786532520862465,0.026718653695649915,0.12410011136493913,0.1399358264868448,0.035114628352568414,0.056329142865975894,0.0033806798709965823,0.057839948928286755,0.008053443653933214,0.11494415664565188,0.17140354590769974,0.014573042741072309,0.0013824137406939375,0.03131299400826282
2012-12-25,0.05493803535306555,0.016632129680482558,0.003854199427458583,0.08332854639708731,0.23334587873697657,0.014926271852180704,0.20731484899482477,0.026718653695649915,0.12410011136493913,0.1399358264868448,0.035114628352568414,0.056329142865975894,0.0033806798709965823,0.05696916674278926,0.008053443653933214,0.11494415664565188,0.17140354590769974,0.014573042741072309,0.0013824137406939375,0.03131299400826282
2012-12-26,0.05474070307056143,0.0166151676379476,0.003778661672088411,0.09397687549728255,0.22031956164029878,0.014926271852180704,0.18885940170489565,0.027032875872904434,0.12410011136493913,0.14338165910339035,0.033551425390732435,0.056329142865975894,0.0033806798709965823,0.051646009130893476,0.008660868032416046,0.11498949047815796,0.17140354590769974,0.010574397718295507,0.0013081793193804405,0.03194634177352389
2012-12-27,0.054703058595152926,0.01640566431866768,0.003563590165188468,0.08473002071738613,0.23321542436834306,0.015146087520674725,0.1887039738342977,0.027595710407108284,0.12453476794978019,0.14544424848039195,0.03418232830251534,0.05708904585351727,0.003356472689852987,0.05429966268863149,0.008399626563365905,0.1147859893370326,0.17299017377682746,0.010559163630319203,0.0013023628835767914,0.03171802436586435
2012-12-28,0.05351542199861939,0.015752068150112434,0.003441534921705857,0.08514642928462707,0.22946799538976845,0.014886208549691375,0.2090886435578981,0.027278972692078712,0.12578204510713456,0.13969726501004096,0.032335191408124304,0.057035236442921244,0.0033512699522324696,0.05877734367834719,0.008356727114728594,0.11502820161446495,0.17159139269146226,0.01029198112126415,0.0012750458593863154,0.03252330771437402
2012-12-29,0.05351542199861939,0.015752068150112434,0.003441534921705857,0.08514642928462707,0.22946799538976845,0.014886208549691375,0.2090886435578981,0.027278972692078712,0.12578204510713456,0.13969726501004096,0.032335191408124304,0.057035236442921244,0.0033512699522324696,0.05877734367834719,0.008356727114728594,0.11502820161446495,0.17159139269146226,0.01029198112126415,0.0012750458593863154,0.03252330771437402
2012-12-30,0.05351542199861939,0.015752068150112434,0.003441534921705857,0.08514642928462707,0.22946799538976845,0.014886208549691375,0.2090886435578981,0.027278972692078712,0.12578204510713456,0.13969726501004096,0.032335191408124304,0.057035236442921244,0.0033512699522324696,0.05877734367834719,0.008356727114728594,0.11502820161446495,0.17159139269146226,0.01029198112126415,0.0012750458593863154,0.03252330771437402
2012-12-31,0.05430306757688304,0.015752068150112434,0.0032896872049626553,0.09609114570294436,0.23181428081420571,0.014168003525468034,0.2090886435578981,0.022219996263211594,0.12498434764253322,0.14552524269025818,0.03276093240374795,0.05501378014639988,0.0029809384703630547,0.05877734367834719,0.008279139044866643,0.11489999006253865,0.16130190279692375,0.013708283565274305,0.0010270637683713756,0.029438209822065114
2013-01-01,0.05430306757688304,0.015752068150112434,0.0032896872049626553,0.09609114570294436,0.23127774010701801,0.014167369853173482,0.2090886435578981,0.022219996263211594,0.12498434764253322,0.14552524269025818,0.03276093240374795,0.05501378014639988,0.0029809384703630547,0.05877734367834719,0.00787925192580593,0.11489999006253865,0.16130190279692375,0.013708283565274305,0.0010270637683713756,0.029438209822065114
2013-01-02,0.05347990763491471,0.014873883182891243,0.0031063086930910233,0.09846274450727091,0.23127774010701801,0.013774948577517153,0.2090886435578981,0.01871319775134112,0.12437572770199928,0.12886423237501884,0.0335486334063267,0.05110472619213947,0.0028402967305058598,0.05877734367834719,0.007820156991085814,0.11668502847028141,0.16041257595446987,0.013822743144381224,0.0010897008287895794,0.02772645694368725
2013-01-03,0.05181531046857095,0.015238719294207942,0.0029802738338313883,0.09580724160335338,0.23127774010701801,0.013135395101998116,0.2090886435578981,0.018484462138479346,0.12461691311071829,0.13269823841060538,0.03493244987445731,0.05214309174804975,0.0028279374281195897,0.05877734367834719,0.007926555221222249,0.11277751455883964,0.16063513789328193,0.014186501908739135,0.0010913444132625997,0.02721484658712343
2013-01-04,0.048463564307923555,0.015347026699102826,0.00296092135361776,0.09537598765966501,0.2346599188796261,0.013366706892131888,0.19344057397070558,0.018159809481495398,0.12709837450652586,0.13075657481194106,0.03509084546187928,0.051791727589477456,0.002813982575263481,0.05203032072526681,0.008140544861422246,0.11277751455883964,0.16051846914681914,0.012690374045469782,0.0011107697754547433,0.026961654717015823
2013-01-05,0.048463564307923555,0.015347026699102826,0.00296092135361776,0.09537598765966501,0.2346599188796261,0.013366706892131888,0.19344057397070558,0.018159809481495398,0.12709837450652586,0.13075657481194106,0.03509084546187928,0.051791727589477456,0.002813982575263481,0.05203032072526681,0.008140544861422246,0.11277751455883964,0.16051846914681914,0.012690374045469782,0.0011107697754547433,0.026961654717015823
