Date,AEC Securities PCL,AEON Financial Service Co Ltd,AF Global Ltd,AF Global Ltd,Aichi Bank Ltd/The,Aksigorta AS,DNB ASA,FirstRand Ltd,GAM Holding AG,GEK Terna Holding Real Estate Construction SA,Gazit-Globe Ltd,Gemdale Properties & Investment Corp Ltd,Jyske Bank A/S,Kuwait Financial Centre SAK,LAMDA Development SA,Ladenburg Thalmann Financial Services Inc,Land & General Bhd,Skandinaviska Enskilda Banken AB,Skjern Bank
2010-10-25,0.12636851294421828,0.17271670489997587,0.042771186531607205,0.042771186531607205,0.3575732929913956,0.3711388980659075,0.26782717647299553,0.98629152279021,0.08546540005290824,0.3136188854278441,0.08957349029097336,0.09798084467657356,0.22731584283065942,0.04337343565077706,0.6842206473832776,0.052943322836731914,0.038764239499106734,0.2197295802078407,0.5404402492866304
2010-10-26,0.12592104311655544,0.16392816234526475,0.043022790384182726,0.043022790384182726,0.3602490353131456,0.3689261058402532,0.26617096824712194,0.9836213670464814,0.08854530269405426,0.32969507852610136,0.09515293024217662,0.09830508035320848,0.22625974472552482,0.035819137830097804,0.714532796031115,0.057531258264190914,0.038821483670524765,0.22551718436682358,0.5438797511936001
2010-10-27,0.13078749283269114,0.17066176852610343,0.04561946646052079,0.04561946646052079,0.37488053493993934,0.40699013395476213,0.26794860080581373,1.0063421108193236,0.08756326863975908,0.35209825041081433,0.09719190004193015,0.09942797663531767,0.22322746582578087,0.03314450187024643,0.7157846754581169,0.05246787762462251,0.03590879539597125,0.22132564031219862,0.5153794483591633
2010-10-28,0.13001806248311348,0.17816362569592273,0.04525015857821783,0.04525015857821783,0.37458658465174843,0.37459184288783604,0.2691767943650565,0.9578010583975614,0.08769086515375461,0.35209825041081433,0.0943190857816608,0.0992505319752832,0.22837076822464106,0.0337090479314924,0.7157846754581169,0.06058254209592894,0.03847165213002929,0.232264555699645,0.500265428393129
2010-10-29,0.08930868856543929,0.15792860702422748,0.04053397376389133,0.04053397376389133,0.3511236447895002,0.37459184288783604,0.24922789947137589,0.9303130684061103,0.07953986091873637,0.3529297430485275,0.0943190857816608,0.0942856592685289,0.23307537461737893,0.0337090479314924,0.7099509777144292,0.05593167311702695,0.036451657741581385,0.2370110781020357,0.5171386507357606
2010-10-30,0.08930868856543929,0.15792860702422748,0.04053397376389133,0.04053397376389133,0.3511236447895002,0.37459184288783604,0.24922789947137589,0.9303130684061103,0.07953986091873637,0.3529297430485275,0.0943190857816608,0.0942856592685289,0.23307537461737893,0.0337090479314924,0.7099509777144292,0.05593167311702695,0.036451657741581385,0.2370110781020357,0.5171386507357606
2010-10-31,0.08930868856543929,0.15792860702422748,0.04053397376389133,0.04053397376389133,0.3511236447895002,0.37459184288783604,0.24922789947137589,0.9303130684061103,0.07953986091873637,0.3529297430485275,0.0943190857816608,0.0942856592685289,0.23307537461737893,0.0337090479314924,0.7099509777144292,0.05593167311702695,0.036451657741581385,0.2370110781020357,0.5171386507357606
2010-11-01,0.08710522707220385,0.1633096287792528,0.03973834096833809,0.03973834096833809,0.3435283197661686,0.37500608338438196,0.23699880779733046,0.9023429973420772,0.07832655905558598,0.3913732676649331,0.09086274176234962,0.09057404965008758,0.2342515039011062,0.031033244497572353,0.7171626993432733,0.06669783904988233,0.032057415591735514,0.2343748431534717,0.523505550632092
2010-11-02,0.08509832219936732,0.15907808344571225,0.039341617849494734,0.039341617849494734,0.3334302338310384,0.38988099353807576,0.23445833037836863,0.8700341486359746,0.07571252545602362,0.38775973815893067,0.09660597991903512,0.08963051060064181,0.2385991509064761,0.031497148698772834,0.7098872460164415,0.054065359130347976,0.03157012079353698,0.23132013139305982,0.4979502481435018
2010-11-03,0.08834478707262836,0.15907808344571225,0.03741078986430274,0.03741078986430274,0.3334302338310384,0.38635439305858393,0.2531478957061153,0.8491880175607487,0.08293432954595545,0.3800031868300647,0.10103664372906085,0.08600710538940066,0.2508575366174364,0.03075891465324325,0.7174864621194991,0.05849119424369078,0.031058177998465112,0.23758292705496475,0.5056652477063868
2010-11-04,0.08901987193259059,0.1543597187752408,0.039537226304735044,0.039537226304735044,0.3310223533583073,0.3533559661992107,0.2330698005760827,0.7856031413185559,0.07943895692856362,0.38651529074771673,0.09986231518950961,0.08396530797841971,0.2367999152902448,0.02884162104601433,0.7079817493288614,0.047848942012603715,0.03173205153092726,0.22010961441170146,0.48970439014586076
2010-11-05,0.08990923717352334,0.1451783858562278,0.039537226304735044,0.039537226304735044,0.3104954602574863,0.35272011655451385,0.23972932970765728,0.746511117758153,0.0755865024326754,0.37733893308141775,0.09986231518950961,0.08125883824051428,0.2305434282606084,0.02884162104601433,0.7068177634062114,0.04145609323032622,0.03173205153092726,0.22464732538509094,0.495133169477355
2010-11-06,0.08990923717352334,0.1451783858562278,0.039537226304735044,0.039537226304735044,0.3104954602574863,0.35272011655451385,0.23972932970765728,0.746511117758153,0.0755865024326754,0.37733893308141775,0.09986231518950961,0.08125883824051428,0.2305434282606084,0.02884162104601433,0.7068177634062114,0.04145609323032622,0.03173205153092726,0.22464732538509094,0.495133169477355
2010-11-07,0.08990923717352334,0.1451783858562278,0.039537226304735044,0.039537226304735044,0.3104954602574863,0.35272011655451385,0.23972932970765728,0.746511117758153,0.0755865024326754,0.37733893308141775,0.09986231518950961,0.08125883824051428,0.2305434282606084,0.02884162104601433,0.7068177634062114,0.04145609323032622,0.03173205153092726,0.22464732538509094,0.495133169477355
2010-11-08,0.09122923090692195,0.13914830964226263,0.03898780258526815,0.03898780258526815,0.3141232156439187,0.3553863577885616,0.2430069262973255,0.931769404334308,0.07281639271541787,0.37204331696031717,0.10512804899137701,0.07556083813530583,0.23966775819544026,0.02933871569704438,0.6982058052937451,0.04573044711952408,0.03135727688312606,0.2238341293925349,0.4950610018332617
2010-11-09,0.09191365510369608,0.14140749204892575,0.04111357526422633,0.04111357526422633,0.30938856427433764,0.3455744951989398,0.24849474560241397,0.9213608051934591,0.07069736439417663,0.3750523637635885,0.07773579109684425,0.07944776814601318,0.23255397770340203,0.027804002227845723,0.7080234999933711,0.04969050705755917,0.032321730497271564,0.22416226603555908,0.4773755686828968
2010-11-10,0.09334612137379737,0.13499158649258935,0.04137500530516232,0.04137500530516232,0.2932599909754608,0.35617453481176303,0.2551750511457793,0.9539362796389788,0.07866114696905843,0.38673680676891,0.08063004047699808,0.07596794090405931,0.23782118797150012,0.027204175564981715,0.7080021832232195,0.043528891125896925,0.03013595685323577,0.23055939258709848,0.5042762035028867
2010-11-11,0.09666013548411677,0.1225882823140554,0.04225937904982596,0.04225937904982596,0.29135979590697597,0.34874453966450425,0.259736176337358,1.0056544580918136,0.07391977452656613,0.405795158536189,0.08387937876618518,0.07131917830873713,0.23656741204309487,0.027903722802524195,0.6993751057162677,0.04713651938804442,0.03153251125918442,0.23423560253941159,0.4992035499592611
2010-11-12,0.12171627044387685,0.12168964453396015,0.04186378392636367,0.04186378392636367,0.2856700984077888,0.3704729677444114,0.25326326213242073,0.9692950130968373,0.07549125096766142,0.37549853179110926,0.08387937876618518,0.07641941763462362,0.23813917518977315,0.027903722802524195,0.6957042296257698,0.04962334454330119,0.03525312344358688,0.2423167537201708,0.4987685464709507
2010-11-13,0.12171627044387685,0.12168964453396015,0.04186378392636367,0.04186378392636367,0.2856700984077888,0.3704729677444114,0.25326326213242073,0.9692950130968373,0.07549125096766142,0.37549853179110926,0.08387937876618518,0.07641941763462362,0.23813917518977315,0.027903722802524195,0.6957042296257698,0.04962334454330119,0.03525312344358688,0.2423167537201708,0.4987685464709507
