Date,Beh-Property Co Ltd,Beijing Zodi Investment Co Ltd,CBL & Associates Properties Inc,Ecobank Transnational Inc,Ecsponent Ltd,FlexiGroup Ltd/Australia,Harbin Gong Da High-Tech Enterprise Development Co Ltd,Intu Properties PLC,Jahangir Siddiqui & Co Ltd,Metro Land Corp Ltd,Resimac Group Ltd,Soneri Bank Ltd,UACN Property Development Co PLC
2008-07-05,2.25633833552467,0.07811371528367463,0.44415953390097457,0.33595808070767325,0.37987065696665195,1.9254380268178384,1.837097168579224,0.1597374883188807,0.21016531195861163,3.415799472558281,0.9577737310857599,1.197739388051592,0.32450579451568734
2008-07-06,2.25633833552467,0.07811371528367463,0.44415953390097457,0.33595808070767325,0.37987065696665195,1.9254380268178384,1.837097168579224,0.1597374883188807,0.21016531195861163,3.415799472558281,0.9577737310857599,1.197739388051592,0.32450579451568734
2008-07-07,2.25633833552467,0.07489948275527017,0.4735337998616081,0.32844914799557495,0.39625173197907204,1.736905358723976,1.837097168579224,0.1522561835564874,0.22139380764443373,3.186827257100327,0.9632962189791813,1.2582274486980252,0.3265737392262855
2008-07-08,2.25633833552467,0.07553778844507651,0.41283837263111856,0.3361692898165661,0.3828431589736577,1.5291517212006476,1.837097168579224,0.15163945277578217,0.23042795557566556,3.009442338239327,0.9687182503947928,1.3010570783893878,0.3261695437873481
2008-07-09,2.25633833552467,0.07257817189514335,0.5222054431857465,0.33433680897710005,0.37091469454565723,1.5153733678045156,1.837097168579224,0.14322663814273676,0.23293821870270442,2.9651497898383665,1.3109861706576367,1.294250699476645,0.29954512139194195
2008-07-10,2.25633833552467,0.06955196367849556,0.4997351866724253,0.3336659290209567,0.37411274954928364,1.533570636638079,1.837097168579224,0.15574876504836163,0.23686831974604128,2.9851540855637215,1.3243038310604984,1.3046575929158477,0.30029699767654844
2008-07-11,2.25633833552467,0.06783038235174142,0.5037058878501479,0.3343924040691065,0.380977921821532,1.588502948740647,1.837097168579224,0.17138031777038734,0.23495232566536908,3.053855170932674,1.3201007761667203,1.2873917316927024,0.3091527726928117
2008-07-12,2.25633833552467,0.06783038235174142,0.5037058878501479,0.3343924040691065,0.380977921821532,1.588502948740647,1.837097168579224,0.17138031777038734,0.23495232566536908,3.053855170932674,1.3201007761667203,1.2873917316927024,0.3091527726928117
2008-07-13,2.25633833552467,0.06783038235174142,0.5037058878501479,0.3343924040691065,0.380977921821532,1.588502948740647,1.837097168579224,0.17138031777038734,0.23495232566536908,3.053855170932674,1.3201007761667203,1.2873917316927024,0.3091527726928117
2008-07-14,2.25633833552467,0.06686967882357192,0.6051597460254632,0.3526643499907067,0.37847750183652956,1.5746202983720838,1.837097168579224,0.15621050487216268,0.2571524556986293,3.0331129519969364,1.330674290745428,1.394513314855167,0.31211912276157683
2008-07-15,2.25633833552467,0.06776311682956357,0.5924279040375039,0.34437264457630357,0.38680814269313774,1.783381567483617,1.837097168579224,0.1681215151999859,0.2889456410515791,3.010846147958686,1.3313948583718422,1.4808908352853305,0.33545192701792176
2008-07-16,2.25633833552467,0.07400120514722269,0.5361315135246043,0.35336462817605246,0.3816088945293443,1.7094344856099897,1.837097168579224,0.16269255940092953,0.3200536778130414,3.0084635441402723,1.340662501739984,1.6334841178992838,0.31178132431011035
2008-07-17,2.25633833552467,0.07847919675208566,0.5176351340079778,0.35580288828304246,0.3731791985852133,1.689821496518469,1.837097168579224,0.14178620241639409,0.3546959238324778,2.9941157332161534,1.3281059677451208,1.792129423749586,0.3368044996672297
2008-07-18,2.25633833552467,0.07339736290421428,0.506394265514527,0.3771157676944689,0.3702296015025243,1.646555120344664,1.837097168579224,0.13074061429708805,0.3758318416907124,2.9429146345282935,1.336578146010871,1.701059292360141,0.34354838555018646
2008-07-19,2.25633833552467,0.07339736290421428,0.506394265514527,0.3771157676944689,0.3702296015025243,1.646555120344664,1.837097168579224,0.13074061429708805,0.3758318416907124,2.9429146345282935,1.336578146010871,1.701059292360141,0.34354838555018646
2008-07-20,2.25633833552467,0.07339736290421428,0.506394265514527,0.3771157676944689,0.3702296015025243,1.646555120344664,1.837097168579224,0.13074061429708805,0.3758318416907124,2.9429146345282935,1.336578146010871,1.701059292360141,0.34354838555018646
2008-07-21,2.25633833552467,0.0678751643109742,0.5027248806616149,0.38331821494628826,0.3734977543516553,1.7103808767017108,1.837097168579224,0.12031870008072876,0.41027593751051883,2.9434672554122248,1.3259039306954379,1.706204318559029,0.3364166153884068
2008-07-22,2.25633833552467,0.06814750099767128,0.47910323067957344,0.40151124409898825,0.36359160658885303,1.673391045647441,1.837097168579224,0.12085981888967517,0.36406613238387453,3.0387850166125996,1.3250619811978421,1.5021749141908345,0.35578091539881934
2008-07-23,2.25633833552467,0.06872147610892912,0.4238308870875121,0.4152678962710868,0.3612100768675682,1.7580685128598477,1.837097168579224,0.11731830103506613,0.33895707485621274,2.9309586449640803,1.3169869713289046,1.3913435563401577,0.3860602191973939
2008-07-24,2.25633833552467,0.0649826866913269,0.5382485145690129,0.3785472334244876,0.368624263487914,1.779167968064869,1.837097168579224,0.12441103214288696,0.31634960944983237,2.855179842212767,1.31452169148592,1.290272789047367,0.39083748897504395
2008-07-25,2.25633833552467,0.06552366041790958,0.5317114162974956,0.3750756519772137,0.2911886923899487,1.824362734901753,1.837097168579224,0.12511933608830966,0.3374184798352027,2.910143911655549,1.329272580874734,1.2533365453107537,0.4172761649830967
2008-07-26,2.25633833552467,0.06552366041790958,0.5317114162974956,0.3750756519772137,0.2911886923899487,1.824362734901753,1.837097168579224,0.12511933608830966,0.3374184798352027,2.910143911655549,1.329272580874734,1.2533365453107537,0.4172761649830967
