Date,Zurich Insurance Group AG
20001116,14.029536438417917
20001117,13.805780782697362
20001118,13.805780782697362
20001119,13.805780782697362
20001120,14.087491270518566
20001121,13.509486284759634
20001122,13.7380638094812
20001123,13.399397739688773
20001124,13.188701570166398
20001125,13.188701570166398
20001126,13.188701570166398
20001127,13.240718183884153
20001128,13.14396160316847
20001129,13.236042189359754
20001130,12.619067139503883
20001201,13.046439504522322
20001202,13.046439504522322
20001203,13.046439504522322
20001204,13.312963124593068
20001205,12.882725577116164
20001206,12.971795151606377
20001207,12.699675708717672
20001208,12.648107210479887
20001209,12.648107210479887
20001210,12.648107210479887
20001211,12.472380675503318
20001212,12.463625555411795
20001213,12.463532188710774
20001214,12.934161743032123
20001215,12.716811962143051
20001216,12.716811962143051
20001217,12.716811962143051
20001218,12.515905214048752
20001219,12.155785106395564
20001220,12.177245041287868
20001221,12.244980376979568
20001222,12.079860996463117
20001223,12.079860996463117
20001224,12.079860996463117
20001225,12.079860996463117
20001226,12.079860996463117
20001227,11.680675392487839
20001228,11.778525986679231
20001229,10.853659395246638
20001230,10.853659395246638
20001231,10.853659395246638
20010101,10.853659395246638
20010102,10.853659395246638
20010103,10.274154943033189
20010104,10.359330089361697
20010105,11.014705572919468
20010106,11.014705572919468
20010107,11.014705572919468
20010108,11.78024945033141
20010109,11.725061828905654
20010110,11.410859522153805
20010111,11.814361784210591
20010112,12.35572527228576
20010113,12.35572527228576
20010114,12.35572527228576
20010115,12.886986158499072
20010116,12.613449944771768
20010117,11.969556694036541
20010118,11.885786376929506
20010119,11.895726709156023
20010120,11.895726709156023
20010121,11.895726709156023
20010122,11.773864444841372
20010123,11.369017717905473
20010124,11.077351867244253
20010125,11.313479063131274
20010126,11.351239147054514
20010127,11.351239147054514
20010128,11.351239147054514
20010129,11.324381103782914
20010130,11.367997332031152
20010131,10.471055178614792
20010201,10.704150137485211
20010202,10.88152822760069
20010203,10.88152822760069
20010204,10.88152822760069
20010205,10.993020776177836
20010206,11.140786424435616
20010207,11.062731051245606
20010208,13.03731278883804
20010209,13.73568586206641
20010210,13.73568586206641
20010211,13.73568586206641
20010212,14.515684678533624
20010213,13.785633729203177
20010214,13.472424709583647
20010215,13.385374785530455
20010216,14.372492691132058
20010217,14.372492691132058
20010218,14.372492691132058
20010219,14.665075118928451
20010220,14.88699595716525
20010221,15.516566531851844
20010222,15.317501170594213
20010223,15.87293367724187
20010224,15.87293367724187
20010225,15.87293367724187
20010226,15.672634526929228
20010227,16.07107403100621
20010228,15.826597619564922
20010301,16.66151211551195
20010302,16.999493254659754
20010303,16.999493254659754
20010304,16.999493254659754
20010305,17.45113539899223
20010306,16.66097212294198
20010307,16.496487527499937
20010308,17.115727035062644
20010309,18.166362511412267
20010310,18.166362511412267
20010311,18.166362511412267
20010312,18.646053944003082
20010313,19.281929587178436
20010314,20.296860481749135
20010315,19.078021127817138
20010316,21.854866528498537
20010317,21.854866528498537
20010318,21.854866528498537
20010319,22.159141877878177
20010320,20.755947574142528
20010321,21.80015428061267
20010322,34.65671446210308
20010323,36.881660444275205
20010324,36.881660444275205
20010325,36.881660444275205
20010326,33.74554236343105
20010327,31.844452953108288
20010328,34.946650829657095
20010329,32.26074384433559
20010330,29.992116535434544
20010331,29.992116535434544
20010401,29.992116535434544
20010402,31.33547387773433
20010403,35.2303196181751
20010404,35.15379493400871
20010405,31.107990642655153
20010406,30.988458960925225
20010407,30.988458960925225
20010408,30.988458960925225
20010409,28.423509828056716
20010410,27.81577083157478
20010411,26.965297252882582
20010412,27.260394309061272
20010413,27.260394309061272
20010414,27.260394309061272
20010415,27.260394309061272
20010416,27.260394309061272
20010417,26.87853843321469
20010418,26.078937636490867
20010419,27.99915991859411
20010420,29.099419163402654
20010421,29.099419163402654
20010422,29.099419163402654
20010423,29.40559722661322
20010424,27.509883917125805
20010425,27.79328358396582
20010426,29.088362580218995
20010427,28.085939376333464
20010428,28.085939376333464
20010429,28.085939376333464
20010430,26.970809168634478
20010501,26.970809168634478
20010502,25.62489748326251
20010503,25.9355517994112
20010504,26.073074602862754
20010505,26.073074602862754
20010506,26.073074602862754
20010507,25.50781832445764
20010508,26.341810066418617
20010509,27.23842727609812
20010510,26.82695848806625
20010511,26.640329559508732
20010512,26.640329559508732
20010513,26.640329559508732
20010514,26.960303385150493
20010515,25.633025120641527
20010516,25.73963269141613
20010517,25.518637853474466
20010518,25.469790604290477
20010519,25.469790604290477
20010520,25.469790604290477
20010521,24.89935451485937
20010522,24.114163307895897
20010523,24.404506651321316
20010524,24.404506651321316
20010525,25.216712599421893
20010526,25.216712599421893
20010527,25.216712599421893
20010528,25.69099886389529
20010529,26.200608758195226
20010530,27.237792102486207
20010531,27.523142470861238
20010601,27.771272234803458
20010602,27.771272234803458
20010603,27.771272234803458
20010604,27.771272234803458
20010605,26.738689959389475
20010606,26.320878246848178
20010607,26.083170103958526
20010608,25.953647949543452
20010609,25.953647949543452
20010610,25.953647949543452
20010611,26.323709041398605
20010612,26.95091193376607
20010613,27.151539064191372
20010614,27.864085205887545
20010615,26.773486683898014
20010616,26.773486683898014
20010617,26.773486683898014
20010618,26.449535757904613
20010619,26.680456488805387
20010620,27.14365484743509
20010621,27.503912429778328
20010622,27.77689175671776
20010623,27.77689175671776
20010624,27.77689175671776
20010625,27.45013648269507
20010626,28.045627305194007
20010627,28.541552241870214
20010628,27.54236750447922
20010629,27.50253074982283
20010630,27.50253074982283
20010701,27.50253074982283
20010702,27.557894103700797
20010703,27.750884533521404
20010704,28.244808900564465
20010705,29.019312655983075
20010706,32.94947045369855
20010707,32.94947045369855
20010708,32.94947045369855
20010709,32.331629679985994
20010710,31.947154959590762
20010711,32.63949124242597
20010712,32.78085544667423
20010713,34.437327561256325
20010714,34.437327561256325
20010715,34.437327561256325
20010716,33.8608109923492
20010717,34.55189573138388
20010718,34.82487082291398
20010719,32.605426910482926
20010720,31.529472692780576
20010721,31.529472692780576
20010722,31.529472692780576
20010723,31.81210039355601
20010724,32.83024130224608
20010725,33.96586970183139
20010726,34.914398063083304
20010727,33.85306376888449
20010728,33.85306376888449
20010729,33.85306376888449
20010730,32.579731049061095
20010731,34.0456545359986
20010801,34.27123744012114
20010802,34.28373323335269
20010803,35.24297260071366
20010804,35.24297260071366
20010805,35.24297260071366
20010806,34.370505408634436
20010807,34.67683843616386
20010808,34.537082095027685
20010809,36.77208255724406
20010810,37.070033536696826
20010811,37.070033536696826
20010812,37.070033536696826
20010813,36.540609820999144
20010814,35.253049749529524
20010815,34.73452518590145
20010816,36.23778268221577
20010817,37.49905172669293
20010818,37.49905172669293
20010819,37.49905172669293
20010820,38.61726664855905
20010821,38.88285482296879
20010822,40.919247295204904
20010823,48.75096389001977
20010824,41.32046310098977
20010825,41.32046310098977
20010826,41.32046310098977
20010827,42.030149010198095
20010828,44.5535187103325
20010829,46.183766956669835
20010830,47.12905703500833
20010831,51.36524673372102
20010901,51.36524673372102
20010902,51.36524673372102
20010903,52.04698909466012
20010904,50.175950877809825
20010905,51.84982542437861
20010906,61.938370347011634
20010907,63.11015091803038
20010908,63.11015091803038
20010909,63.11015091803038
20010910,66.09107268246127
20010911,85.69923043705947
20010912,93.2601510244763
20010913,86.13751941960986
20010914,96.74515099230939
20010915,96.74515099230939
20010916,96.74515099230939
20010917,88.74540459353018
20010918,97.97397083711837
20010919,110.44881047155924
20010920,137.39316678217318
20010921,151.57464329039107
20010922,151.57464329039107
20010923,151.57464329039107
20010924,119.55212641867118
20010925,107.52463218218051
20010926,100.89973340048141
20010927,94.18342746285353
20010928,104.2184357431031
20010929,104.2184357431031
20010930,104.2184357431031
20011001,101.94962941154627
20011002,104.1370883826752
20011003,106.0879709645274
20011004,92.95762726083682
20011005,92.46743867011585
20011006,92.46743867011585
20011007,92.46743867011585
20011008,98.5426450588561
20011009,94.49717529449346
20011010,90.43288327950975
20011011,82.10662624019314
20011012,83.96866086588994
20011013,83.96866086588994
20011014,83.96866086588994
20011015,76.68201412098614
20011016,77.23883061980507
20011017,76.70615053105298
20011018,77.30222487879144
20011019,79.17224833768823
20011020,79.17224833768823
20011021,79.17224833768823
20011022,77.88687200138068
20011023,68.631818865798
20011024,63.385331669867945
20011025,63.429447133142816
20011026,60.914784273205846
20011027,60.914784273205846
20011028,60.914784273205846
20011029,62.90703038126441
20011030,68.81067501605654
20011031,51.267705949500886
20011101,51.07407882138778
20011102,49.37918641081215
20011103,49.37918641081215
20011104,49.37918641081215
20011105,45.038172181481144
20011106,45.56346912096742
20011107,45.725378744587466
20011108,41.789554362690765
20011109,39.97550857604976
20011110,39.97550857604976
20011111,39.97550857604976
20011112,43.54648479856353
20011113,39.25024679861466
20011114,41.31179637013099
20011115,35.49451832179617
20011116,33.554536350571404
20011117,33.554536350571404
20011118,33.554536350571404
20011119,32.13076210661307
20011120,34.57668033302664
20011121,35.0793270854208
20011122,34.44629015494501
20011123,36.336557943304285
20011124,36.336557943304285
20011125,36.336557943304285
20011126,34.54014353064906
20011127,36.45434669623703
20011128,38.579977143688936
20011129,37.39584252451692
20011130,37.38856531867823
20011201,37.38856531867823
20011202,37.38856531867823
20011203,38.08297543296687
20011204,37.53455835818786
20011205,33.98007775123791
20011206,31.347717620094176
20011207,31.615972660804232
20011208,31.615972660804232
20011209,31.615972660804232
20011210,32.32104089212677
20011211,34.342287513508154
20011212,35.69257224291303
20011213,35.89347304555723
20011214,37.777037159140626
20011215,37.777037159140626
20011216,37.777037159140626
20011217,34.269503957090926
20011218,36.049212887265234
20011219,36.95517987419839
20011220,36.43060102887804
20011221,39.18425498596912
20011222,39.18425498596912
20011223,39.18425498596912
20011224,39.18425498596912
20011225,39.18425498596912
20011226,39.18425498596912
20011227,39.07751647532809
20011228,40.61678421332855
20011229,40.61678421332855
20011230,40.61678421332855
20011231,40.61678421332855
20020101,40.61678421332855
20020102,38.233588919152346
20020103,35.50208447867351
20020104,36.37047069501786
20020105,36.37047069501786
20020106,36.37047069501786
20020107,35.89143430353657
20020108,37.78906449312939
20020109,37.68817185697787
20020110,38.49217253832095
20020111,37.224217243477725
20020112,37.224217243477725
20020113,37.224217243477725
20020114,39.384213905026826
20020115,39.58152889362826
20020116,37.72445487313274
20020117,38.16975067798356
20020118,40.541462523860204
20020119,40.541462523860204
20020120,40.541462523860204
20020121,41.377963459108734
20020122,41.78278424347993
20020123,41.86253298633454
20020124,39.25502960479366
20020125,36.381028544615894
20020126,36.381028544615894
20020127,36.381028544615894
20020128,39.17380935013134
20020129,42.44096911151723
20020130,45.17070430058958
20020131,48.74387145308375
20020201,48.57387937936314
20020202,48.57387937936314
20020203,48.57387937936314
20020204,47.71550473957159
20020205,47.573297735452854
20020206,49.90829238963878
20020207,46.39180252981296
20020208,45.551027612630094
20020209,45.551027612630094
20020210,45.551027612630094
20020211,44.26018848497964
20020212,45.49490804549794
20020213,44.77559915153852
20020214,42.17305415330893
20020215,42.69299218437571
20020216,42.69299218437571
20020217,42.69299218437571
20020218,43.396000783957376
20020219,46.16559597239677
20020220,46.397175463502116
20020221,46.79097005930524
20020222,48.03562204104912
20020223,48.03562204104912
20020224,48.03562204104912
20020225,48.10800750189999
20020226,48.8588258867227
20020227,44.59223049661365
20020228,44.8059264834354
20020301,43.20378244202221
20020302,43.20378244202221
20020303,43.20378244202221
20020304,40.4619493653127
20020305,40.31573919808561
20020306,39.76172043458765
20020307,37.47393665054161
20020308,34.91017223545484
20020309,34.91017223545484
20020310,34.91017223545484
20020311,38.09789640377177
20020312,39.34797952805463
20020313,37.43847961898687
20020314,37.083866951731835
20020315,36.1206282095635
20020316,36.1206282095635
20020317,36.1206282095635
20020318,34.36567346116122
20020319,33.16137260134045
20020320,33.59411489240663
20020321,34.32309372409635
20020322,33.01591343934656
20020323,33.01591343934656
20020324,33.01591343934656
20020325,32.856073665097334
20020326,32.387683266429065
20020327,31.94928835053107
20020328,27.851637357939268
20020329,27.851637357939268
20020330,27.851637357939268
20020331,27.851637357939268
20020401,27.851637357939268
20020402,28.40111324878816
20020403,26.44845650403589
20020404,26.98416242174052
20020405,27.76195513355965
20020406,27.76195513355965
20020407,27.76195513355965
20020408,29.20919681627079
20020409,28.432331882346286
20020410,27.513075612789102
20020411,27.26713234237387
20020412,27.455394791909512
20020413,27.455394791909512
20020414,27.455394791909512
20020415,27.722638923658636
20020416,26.6482885350515
20020417,25.8383782003343
20020418,26.71508019247605
20020419,27.38627356433132
20020420,27.38627356433132
20020421,27.38627356433132
20020422,25.095456920083784
20020423,25.434250384494153
20020424,27.21276731356039
20020425,28.412830922014805
20020426,29.04682042377405
20020427,29.04682042377405
20020428,29.04682042377405
20020429,29.618084291586154
20020430,29.841998233914783
20020501,29.841998233914783
20020502,29.11535794866739
20020503,28.688206236573322
20020504,28.688206236573322
20020505,28.688206236573322
20020506,28.726180996762096
20020507,29.093659438090675
20020508,28.336022412082738
20020509,27.798700306743267
20020510,28.613694175723257
20020511,28.613694175723257
20020512,28.613694175723257
20020513,27.712826986216484
20020514,27.011565490132842
20020515,26.735591576351393
20020516,27.943503807230893
20020517,28.062032560085747
20020518,28.062032560085747
20020519,28.062032560085747
20020520,29.061183647824937
20020521,28.50961345234141
20020522,30.155351239346167
20020523,31.76705981408044
20020524,31.965861538621024
20020525,31.965861538621024
20020526,31.965861538621024
20020527,30.75948724294796
20020528,32.07371972722113
20020529,31.643005094163048
20020530,32.071359856262916
20020531,32.22153154711385
20020601,32.22153154711385
20020602,32.22153154711385
20020603,32.3934499470484
20020604,34.453320554544426
20020605,35.004611074888295
20020606,36.177402009004474
20020607,38.30075826112598
20020608,38.30075826112598
20020609,38.30075826112598
20020610,38.54421266696667
20020611,36.07823528604839
20020612,38.17518534690746
20020613,40.39128475766376
20020614,42.271980862527286
20020615,42.271980862527286
20020616,42.271980862527286
20020617,39.51217025216816
20020618,42.45516819678242
20020619,46.568187534355154
20020620,52.917399882236836
20020621,45.41888614974224
20020622,45.41888614974224
20020623,45.41888614974224
20020624,52.20711107035527
20020625,48.11171953532698
20020626,51.286520723136576
20020627,49.814533775000086
20020628,43.347100942797645
20020629,43.347100942797645
20020630,43.347100942797645
20020701,42.88159544445376
20020702,47.32159144684306
20020703,52.181959442609006
20020704,51.41125974042775
20020705,49.10811989838281
20020706,49.10811989838281
20020707,49.10811989838281
20020708,48.77582969368013
20020709,47.68515882456762
20020710,55.26991763235375
20020711,79.5354675913415
20020712,77.64475209775088
20020713,77.64475209775088
20020714,77.64475209775088
20020715,81.91392200101465
20020716,85.23719118775756
20020717,76.63650239757409
20020718,72.38882127707627
20020719,89.60453558335003
20020720,89.60453558335003
20020721,89.60453558335003
20020722,121.66092067194663
20020723,133.65920238203776
20020724,187.95466045288484
20020725,163.20717883501294
20020726,134.42339382816516
20020727,134.42339382816516
20020728,134.42339382816516
20020729,112.76321191966163
20020730,127.70426398721648
20020731,121.26909722807187
20020801,143.83338679561734
20020802,149.07916065964287
20020803,149.07916065964287
20020804,149.07916065964287
20020805,175.1611244688156
20020806,164.236984564828
20020807,158.98057210255695
20020808,145.617933020103
20020809,133.8263179764713
20020810,133.8263179764713
20020811,133.8263179764713
20020812,145.62103980494032
20020813,145.97407978583752
20020814,155.35505536652192
20020815,146.6830271859654
20020816,150.63280260198664
20020817,150.63280260198664
20020818,150.63280260198664
20020819,134.5117037749433
20020820,133.47069628698964
20020821,113.32757036700106
20020822,90.18274174231745
20020823,101.26513327531046
20020824,101.26513327531046
20020825,101.26513327531046
20020826,99.46236786594669
20020827,86.91567467724306
20020828,105.56397639657294
20020829,116.34052130375119
20020830,122.5546274482584
20020831,122.5546274482584
20020901,122.5546274482584
20020902,150.16585931055383
20020903,165.30074956365556
20020904,175.37171266726534
20020905,154.44458018362664
20020906,124.75122443466378
20020907,124.75122443466378
20020908,124.75122443466378
20020909,127.93815364224304
20020910,135.52011715329516
20020911,122.27307393550252
20020912,136.77032696023988
20020913,149.19015824470532
20020914,149.19015824470532
20020915,149.19015824470532
20020916,134.81347052915947
20020917,146.6850678542828
20020918,162.8983281029471
20020919,158.77268239994677
20020920,153.929352861255
20020921,153.929352861255
20020922,153.929352861255
20020923,159.9911364217366
20020924,157.76714341274382
20020925,149.69838775132314
20020926,129.08817254496444
20020927,123.47619058465516
20020928,123.47619058465516
20020929,123.47619058465516
20020930,122.54227127967994
20021001,124.71606787129947
20021002,114.10762279844558
20021003,111.64023285877839
20021004,122.78051556875526
20021005,122.78051556875526
20021006,122.78051556875526
20021007,130.34228244062956
20021008,135.8354979274702
20021009,147.67723658703602
20021010,133.86983715560496
20021011,109.21244485984224
20021012,109.21244485984224
20021013,109.21244485984224
20021014,103.90534927345064
20021015,75.20416611584366
20021016,94.78019463751674
20021017,139.80191880189082
20021018,149.61109181679655
20021019,149.61109181679655
20021020,149.61109181679655
20021021,140.50457685899843
20021022,145.63504569539222
20021023,147.96458050213113
20021024,126.41477382803457
20021025,116.01975810850595
20021026,116.01975810850595
20021027,116.01975810850595
20021028,111.89530772171332
20021029,129.16995710404126
20021030,53.156729685365875
20021031,56.42529478349834
20021101,57.07257107007313
20021102,57.07257107007313
20021103,57.07257107007313
20021104,50.81981243256929
20021105,49.70234948593709
20021106,50.52381088520691
20021107,57.260647431282365
20021108,59.95261158468131
20021109,59.95261158468131
20021110,59.95261158468131
20021111,63.965051328316456
20021112,60.31620873780012
20021113,63.76975557892741
20021114,57.53101436546335
20021115,56.18908112160588
20021116,56.18908112160588
20021117,56.18908112160588
20021118,55.114677230883686
20021119,55.668446883187876
20021120,55.18783446963279
20021121,49.12450337221664
20021122,43.48521583703795
20021123,43.48521583703795
20021124,43.48521583703795
20021125,44.59027499078183
20021126,50.87882777962905
20021127,45.17766358345979
20021128,41.94950925246994
20021129,43.62744693969361
20021130,43.62744693969361
20021201,43.62744693969361
20021202,44.37000563228893
20021203,48.30482451458609
20021204,46.9936868889663
20021205,47.88847372164053
20021206,49.389668240058924
20021207,49.389668240058924
20021208,49.389668240058924
20021209,53.95295792103513
20021210,48.972601585504805
20021211,47.61812988983651
20021212,49.977527419616635
20021213,53.29441693019138
20021214,53.29441693019138
20021215,53.29441693019138
20021216,47.88179139403531
20021217,50.203193143361524
20021218,53.36891170677658
20021219,57.61852862421225
20021220,55.83218423620593
20021221,55.83218423620593
20021222,55.83218423620593
20021223,56.67255018974515
20021224,56.67255018974515
20021225,56.67255018974515
20021226,56.67255018974515
20021227,65.07882233657155
20021228,65.07882233657155
20021229,65.07882233657155
20021230,59.9005325056976
20021231,59.9005325056976
20030101,59.9005325056976
20030102,59.9005325056976
20030103,49.91655622665481
20030104,49.91655622665481
20030105,49.91655622665481
20030106,50.0941514482642
20030107,50.558907433285015
20030108,50.38538731840341
20030109,47.47477269770064
20030110,46.72988982522776
20030111,46.72988982522776
20030112,46.72988982522776
20030113,44.89925913290318
20030114,41.116514702964835
20030115,42.269741814304695
20030116,42.790392671523705
20030117,44.89577051390592
20030118,44.89577051390592
20030119,44.89577051390592
20030120,45.44627294490764
20030121,47.07487386097919
20030122,52.87369855094967
20030123,51.76123671615497
20030124,54.40984036047201
20030125,54.40984036047201
20030126,54.40984036047201
20030127,59.87480817178894
20030128,59.864668692988595
20030129,59.416417894321555
20030130,55.94410199958259
20030131,57.15657476553059
20030201,57.15657476553059
20030202,57.15657476553059
20030203,53.69520822494443
20030204,59.96487645763089
20030205,58.97438939862567
20030206,64.00536288697339
20030207,69.48805786234112
20030208,69.48805786234112
20030209,69.48805786234112
20030210,74.9551065928537
20030211,67.81910228317929
20030212,67.10566191808549
20030213,70.41700400973937
20030214,67.19180596019403
20030215,67.19180596019403
20030216,67.19180596019403
20030217,62.44551448664534
20030218,62.65495786452125
20030219,67.65280916978129
20030220,67.3902765036298
20030221,69.45242318628652
20030222,69.45242318628652
20030223,69.45242318628652
20030224,71.75327453434038
20030225,77.0511994641984
20030226,88.49381211330375
20030227,76.09553994598873
20030228,79.55428175597308
20030301,79.55428175597308
20030302,79.55428175597308
20030303,79.23301866157288
20030304,87.65645675495237
20030305,88.86572119238663
20030306,89.3892244051934
20030307,98.05266344504722
20030308,98.05266344504722
20030309,98.05266344504722
20030310,113.03542584180157
20030311,110.677045746255
20030312,115.24862280554107
20030313,103.53180205785567
20030314,91.15127486925557
20030315,91.15127486925557
20030316,91.15127486925557
20030317,80.17439302666578
20030318,80.86472808440321
20030319,74.70545180765707
20030320,73.35690159615723
20030321,65.50515114187289
20030322,65.50515114187289
20030323,65.50515114187289
20030324,76.16037594043746
20030325,74.45013204587599
20030326,72.91802527152491
20030327,74.28503469923604
20030328,72.36097270294951
20030329,72.36097270294951
20030330,72.36097270294951
20030331,68.74755572232885
20030401,69.32083809029218
20030402,63.607300863421074
20030403,61.5978354314155
20030404,57.45407708365791
20030405,57.45407708365791
20030406,57.45407708365791
20030407,51.1498243321486
20030408,54.44847348353589
20030409,53.34925746524886
20030410,57.19268220222669
20030411,53.62286390843773
20030412,53.62286390843773
20030413,53.62286390843773
20030414,50.445017116639185
20030415,46.99168913772585
20030416,47.40126970072164
20030417,47.79705411558634
20030418,47.79705411558634
20030419,47.79705411558634
20030420,47.79705411558634
20030421,47.79705411558634
20030422,45.71578939323708
20030423,42.92091063094018
20030424,46.81836294020177
20030425,49.88373286824499
20030426,49.88373286824499
20030427,49.88373286824499
20030428,48.08273581246785
20030429,48.71837612813767
20030430,46.89333236120776
20030501,46.89333236120776
20030502,47.81840854953076
20030503,47.81840854953076
20030504,47.81840854953076
20030505,48.28534117314362
20030506,45.85733545217551
20030507,41.636191295809326
20030508,46.30863373754367
20030509,47.13303461265321
20030510,47.13303461265321
20030511,47.13303461265321
20030512,47.684788536142676
20030513,46.18048845667199
20030514,45.742162222882214
20030515,43.77245482109441
20030516,42.23340023832616
20030517,42.23340023832616
20030518,42.23340023832616
20030519,44.797996403424314
20030520,44.52374940836601
20030521,47.14690240334629
20030522,41.09932464999358
20030523,41.20917555008597
20030524,41.20917555008597
20030525,41.20917555008597
20030526,42.217823556400795
20030527,40.72513146783073
20030528,38.454416069386596
20030529,38.454416069386596
20030530,38.501383443928404
20030531,38.501383443928404
20030601,38.501383443928404
20030602,36.990353047047996
20030603,39.01726141110006
20030604,37.327325390791344
20030605,38.5220449708464
20030606,37.518062786302856
20030607,37.518062786302856
20030608,37.518062786302856
20030609,37.518062786302856
20030610,37.43205086241057
20030611,34.58972329156653
20030612,31.751548869482463
20030613,34.738165543612006
20030614,34.738165543612006
20030615,34.738165543612006
20030616,32.97315245385904
20030617,31.471342657976244
20030618,31.08680552851715
20030619,32.290781789031676
20030620,32.05313263729197
20030621,32.05313263729197
20030622,32.05313263729197
20030623,34.39247355457433
20030624,33.63557858045035
20030625,32.45579277006532
20030626,34.48509448274522
20030627,34.0434346366446
20030628,34.0434346366446
20030629,34.0434346366446
20030630,36.19882468665678
20030701,37.28345569912744
20030702,34.58588169795152
20030703,33.61479019001679
20030704,33.36169117074806
20030705,33.36169117074806
20030706,33.36169117074806
20030707,31.171270712076748
20030708,31.502098824019548
20030709,33.17141765800845
20030710,34.01378724699492
20030711,32.72205597159839
20030712,32.72205597159839
20030713,32.72205597159839
20030714,32.03179194491985
20030715,32.52506214385938
20030716,31.1557354716616
20030717,31.208866261965444
20030718,30.729554915025293
20030719,30.729554915025293
20030720,30.729554915025293
20030721,31.601437663680827
20030722,31.5780824938001
20030723,32.120319431999306
20030724,29.945963440694708
20030725,31.07644787973906
20030726,31.07644787973906
20030727,31.07644787973906
20030728,29.989994183995144
20030729,30.479843096551342
20030730,30.75501502023313
20030731,28.146880899386
20030801,27.387755219921676
20030802,27.387755219921676
20030803,27.387755219921676
20030804,27.792398669163177
20030805,27.42265869025361
20030806,29.188104121861034
20030807,30.35905192644084
