Date,Gecina SA
19960101,0.028936608005736025
19960102,0.028017089359639587
19960103,0.026847186441368333
19960104,0.02696289991968737
19960105,0.026937663790205436
19960106,0.026937663790205436
19960107,0.026937663790205436
19960108,0.027633462157694
19960109,0.027307296528200502
19960110,0.025589296170956052
19960111,0.02660209334281298
19960112,0.024012492697054928
19960113,0.024012492697054928
19960114,0.024012492697054928
19960115,0.025019985713844745
19960116,0.02406937298416716
19960117,0.023711162826212558
19960118,0.023323338771970056
19960119,0.022326899587484482
19960120,0.022326899587484482
19960121,0.022326899587484482
19960122,0.02243595732187054
19960123,0.02408468727922692
19960124,0.023706451163260152
19960125,0.02376388380434444
19960126,0.02438702893981643
19960127,0.02438702893981643
19960128,0.02438702893981643
19960129,0.024009302362069218
19960130,0.023488102037761475
19960131,0.020093187422608984
19960201,0.019209216234122816
19960202,0.019313317498911717
19960203,0.019313317498911717
19960204,0.019313317498911717
19960205,0.01947765765666138
19960206,0.01924795739436676
19960207,0.01843753735407237
19960208,0.018696002184088643
19960209,0.01870176967450773
19960210,0.01870176967450773
19960211,0.01870176967450773
19960212,0.018272150440268437
19960213,0.018263029275418334
19960214,0.01859556074853078
19960215,0.018928488572989354
19960216,0.018829314892325942
19960217,0.018829314892325942
19960218,0.018829314892325942
19960219,0.019234655549249097
19960220,0.018591625093843395
19960221,0.018686917816639222
19960222,0.018743802898784082
19960223,0.01874596676051958
19960224,0.01874596676051958
19960225,0.01874596676051958
19960226,0.018558143487976346
19960227,0.0185952356277871
19960228,0.017873891096221152
19960229,0.014368129666954235
19960301,0.01445880997875169
19960302,0.01445880997875169
19960303,0.01445880997875169
19960304,0.014093016775096083
19960305,0.014093935936044865
19960306,0.014085441497973337
19960307,0.014270975060890912
19960308,0.014313304010513124
19960309,0.014313304010513124
19960310,0.014313304010513124
19960311,0.014567785100103701
19960312,0.014669639909265467
19960313,0.014615377682629617
19960314,0.014756372992446871
19960315,0.014722878921769786
19960316,0.014722878921769786
19960317,0.014722878921769786
19960318,0.014737272875561137
19960319,0.01456883472321377
19960320,0.014282149669200704
19960321,0.014154491443655383
19960322,0.014451531825299976
19960323,0.014451531825299976
19960324,0.014451531825299976
19960325,0.013921570007149876
19960326,0.013457743073408952
19960327,0.013074616015652886
19960328,0.012933729398184707
19960329,0.0097732
19960330,0.0097732
19960331,0.0097732
19960401,0.05234745096879995
19960402,0.05175914775510694
19960403,0.053858475103883655
19960404,0.052181310058610944
19960405,0.052181310058610944
19960406,0.052181310058610944
19960407,0.052181310058610944
19960408,0.052181310058610944
19960409,0.053165855425926334
19960410,0.05171507882042533
19960411,0.05252707516047043
19960412,0.05381230023042946
19960413,0.05381230023042946
19960414,0.05381230023042946
19960415,0.05235849147708667
19960416,0.052524578394966784
19960417,0.053162700964725605
19960418,0.0532484191406357
19960419,0.051774728587060274
19960420,0.051774728587060274
19960421,0.051774728587060274
19960422,0.051422406848078174
19960423,0.05302022036968534
19960424,0.05172771994317589
19960425,0.052609542029971035
19960426,0.04927790075488894
19960427,0.04927790075488894
19960428,0.04927790075488894
19960429,0.05019585736475153
19960430,0.050586638643413825
19960501,0.050586638643413825
19960502,0.05217631583689573
19960503,0.048853228963372075
19960504,0.048853228963372075
19960505,0.048853228963372075
19960506,0.05041108385366185
19960507,0.05001104010626637
19960508,0.05001104010626637
19960509,0.05117481308646543
19960510,0.05154131422070721
19960511,0.05154131422070721
19960512,0.05154131422070721
19960513,0.05397555467366201
19960514,0.05596127779332746
19960515,0.05463845412394032
19960516,0.05463845412394032
19960517,0.05561881667613547
19960518,0.05561881667613547
19960519,0.05561881667613547
19960520,0.05695444233699445
19960521,0.0564957895206377
19960522,0.05463860487008061
19960523,0.05573588765950393
19960524,0.05397449851452539
19960525,0.05397449851452539
19960526,0.05397449851452539
19960527,0.05397449851452539
19960528,0.05318123410476042
19960529,0.05389009802421753
19960530,0.053944995331405045
19960531,0.04491368990682267
19960601,0.04491368990682267
19960602,0.04491368990682267
19960603,0.04516844643635795
19960604,0.04595596965740631
19960605,0.04600355460342765
19960606,0.04580758943905992
19960607,0.04473934892269743
19960608,0.04473934892269743
19960609,0.04473934892269743
19960610,0.04497533414728966
19960611,0.0447739586781919
19960612,0.047393929640467895
19960613,0.04847676542784839
19960614,0.0481704652479862
19960615,0.0481704652479862
19960616,0.0481704652479862
19960617,0.049575668187626355
19960618,0.04993094228128343
19960619,0.05014462691304131
19960620,0.05042140268513019
19960621,0.04843581642810989
19960622,0.04843581642810989
19960623,0.04843581642810989
19960624,0.04968673896129272
19960625,0.04890465535798767
19960626,0.04976354151764192
19960627,0.04972749771343855
19960628,0.04319727593145399
19960629,0.04319727593145399
19960630,0.04319727593145399
19960701,0.04279310105274498
19960702,0.041405943828690034
19960703,0.04232871006566825
19960704,0.042294768918946346
19960705,0.04504316059404745
19960706,0.04504316059404745
19960707,0.04504316059404745
19960708,0.04642753542059814
19960709,0.04460543900011279
19960710,0.046938420675372204
19960711,0.047149585489991014
19960712,0.0465353341610449
19960713,0.0465353341610449
19960714,0.0465353341610449
19960715,0.04728425043395214
19960716,0.04643294791763881
19960717,0.045987987408295475
19960718,0.04576971547763213
19960719,0.046391563045075294
19960720,0.046391563045075294
19960721,0.046391563045075294
19960722,0.048597923117342484
19960723,0.05162116474014682
19960724,0.054931310571403734
19960725,0.058432732182244145
19960726,0.0619021352491088
19960727,0.0619021352491088
19960728,0.0619021352491088
19960729,0.059894343991083364
19960730,0.06003049972305569
19960731,0.049959218239171065
19960801,0.04449280341095264
19960802,0.04853729965844822
19960803,0.04853729965844822
19960804,0.04853729965844822
19960805,0.04745279785852362
19960806,0.04774018640707959
19960807,0.0480793967673905
19960808,0.047782130197803266
19960809,0.04780965032939537
19960810,0.04780965032939537
19960811,0.04780965032939537
19960812,0.05012386683626158
19960813,0.050318652189432475
19960814,0.04957135367793387
19960815,0.04957135367793387
19960816,0.04957135367793387
19960817,0.04957135367793387
19960818,0.04957135367793387
19960819,0.05277818459971878
19960820,0.05147981654766387
19960821,0.05211289730624954
19960822,0.04730671751737683
19960823,0.050272485436747484
19960824,0.050272485436747484
19960825,0.050272485436747484
19960826,0.049864000284454424
19960827,0.05076719790233077
19960828,0.050267152754238285
19960829,0.05117485861121436
19960830,0.028814723964848483
19960831,0.028814723964848483
19960901,0.028814723964848483
19960902,0.028459917338618086
19960903,0.028980320495799995
19960904,0.029861854339572346
19960905,0.02962289409161398
19960906,0.027393660032816004
19960907,0.027393660032816004
19960908,0.027393660032816004
19960909,0.02839964213803543
19960910,0.027047449474280002
19960911,0.02529347645664906
19960912,0.02426739778639576
19960913,0.022956643933223945
19960914,0.022956643933223945
19960915,0.022956643933223945
19960916,0.022633251623105734
19960917,0.024742939799985906
19960918,0.024076309592777276
19960919,0.023965330313002294
19960920,0.023815483526822754
19960921,0.023815483526822754
19960922,0.023815483526822754
19960923,0.02351751689918022
19960924,0.02330751580044016
19960925,0.02311675795063748
19960926,0.02318038915937403
19960927,0.023416871640673236
19960928,0.023416871640673236
19960929,0.023416871640673236
19960930,0.022138367547989764
19961001,0.02050546306237938
19961002,0.02122515455122011
19961003,0.021342346045495186
19961004,0.02123276477217437
19961005,0.02123276477217437
19961006,0.02123276477217437
19961007,0.02071126090274187
19961008,0.021658600361423187
19961009,0.020447899360675918
19961010,0.02004458108056301
19961011,0.02059079878000631
19961012,0.02059079878000631
19961013,0.02059079878000631
19961014,0.019651257062074386
19961015,0.018792608033752836
19961016,0.018006219782056642
19961017,0.01776480777039604
19961018,0.017640462412546257
19961019,0.017640462412546257
19961020,0.017640462412546257
19961021,0.017198969289791994
19961022,0.017107806729448803
19961023,0.01773572723329327
19961024,0.017458059595918996
19961025,0.017519098292222392
19961026,0.017519098292222392
19961027,0.017519098292222392
19961028,0.01675056141039388
19961029,0.01793442487309143
19961030,0.01767722361791631
19961031,0.01684379545778952
19961101,0.01684379545778952
19961102,0.01684379545778952
19961103,0.01684379545778952
19961104,0.017187545595703728
19961105,0.016886593855139014
19961106,0.016856290795523407
19961107,0.016930389219555267
19961108,0.016527612960077022
19961109,0.016527612960077022
19961110,0.016527612960077022
19961111,0.016527612960077022
19961112,0.0164933202956284
19961113,0.016390826983510912
19961114,0.016154387564362646
19961115,0.015919947873339377
19961116,0.015919947873339377
19961117,0.015919947873339377
19961118,0.01601449574125547
19961119,0.015911616424398475
19961120,0.015473479185177037
19961121,0.015235618563633084
19961122,0.014839130146417422
19961123,0.014839130146417422
19961124,0.014839130146417422
19961125,0.014862020881655174
19961126,0.015315565857814784
19961127,0.014986981386100552
19961128,0.0143439492695615
19961129,0.0064059
19961130,0.0064059
19961201,0.0064059
19961202,0.006223
19961203,0.0062242
19961204,0.0062631
19961205,0.0062981
19961206,0.0064322
19961207,0.0064322
19961208,0.0064322
19961209,0.0064916
19961210,0.0065702
19961211,0.0066453
19961212,0.0064795
19961213,0.0065637
19961214,0.0065637
19961215,0.0065637
19961216,0.0066318
19961217,0.0066374
19961218,0.0065081
19961219,0.0065529
19961220,0.0058972
19961221,0.0058972
19961222,0.0058972
19961223,0.0058289
19961224,0.0054954
19961225,0.0054954
19961226,0.0054224
19961227,0.0054723
19961228,0.0054723
19961229,0.0054723
19961230,0.0054743
19961231,0.004037
19970101,0.004037
19970102,0.0043323
19970103,0.0042902
19970104,0.0042902
19970105,0.0042902
19970106,0.0043013
19970107,0.0043066
19970108,0.0041798
19970109,0.0040931
19970110,0.0041026
19970111,0.0041026
19970112,0.0041026
19970113,0.0041879
19970114,0.0038092
19970115,0.0036924
19970116,0.0035557
19970117,0.0035595
19970118,0.0035595
19970119,0.0035595
19970120,0.0035997
19970121,0.0037103
19970122,0.0035209
19970123,0.0033347
19970124,0.0033637
19970125,0.0033637
19970126,0.0033637
19970127,0.0034907
19970128,0.0033494
19970129,0.0033824
19970130,0.0033637
19970131,0.0025773
19970201,0.0025773
19970202,0.0025773
19970203,0.0025485
19970204,0.0025648
19970205,0.0025223
19970206,0.0024941
19970207,0.0025247
19970208,0.0025247
19970209,0.0025247
19970210,0.0025014
19970211,0.0024529
19970212,0.0025049
19970213,0.002444
19970214,0.0024235
19970215,0.0024235
19970216,0.0024235
19970217,0.0023595
19970218,0.0022788
19970219,0.0022725
19970220,0.0023591
19970221,0.0022089
19970222,0.0022089
19970223,0.0022089
19970224,0.0022234
19970225,0.0020605
19970226,0.0019985
19970227,0.0017636
19970228,0.0023782
19970301,0.0023782
19970302,0.0023782
19970303,0.0025076
19970304,0.0023479
19970305,0.0024528
19970306,0.0022011
19970307,0.0022606
19970308,0.0022606
19970309,0.0022606
19970310,0.0023515
19970311,0.0021187
19970312,0.0021363
19970313,0.002218
19970314,0.0022994
19970315,0.0022994
19970316,0.0022994
19970317,0.0024477
19970318,0.0024698
19970319,0.0025034
19970320,0.0025274
19970321,0.0025442
19970322,0.0025442
19970323,0.0025442
19970324,0.0024066
19970325,0.0024401
19970326,0.0024139
19970327,0.002481
19970328,0.002481
19970329,0.002481
19970330,0.002481
19970331,0.002481
19970401,0.00034577
19970402,0.00034386
19970403,0.00032735
19970404,0.00032503
19970405,0.00032503
19970406,0.00032503
19970407,0.00032442
19970408,0.00032766
19970409,0.00033889
19970410,0.00031838
19970411,0.00031381
19970412,0.00031381
19970413,0.00031381
19970414,0.00029618
19970415,0.00028705
19970416,0.00031247
19970417,0.0003117
19970418,0.00031418
19970419,0.00031418
19970420,0.00031418
19970421,0.00032593
19970422,0.00033845
19970423,0.00030005
19970424,0.00030602
19970425,0.00030098
19970426,0.00030098
19970427,0.00030098
19970428,0.00030374
19970429,0.00028834
19970430,0.00090648
19970501,0.00090648
19970502,0.00092072
19970503,0.00092072
19970504,0.00092072
19970505,0.00090967
19970506,0.0009258
19970507,0.00092102
19970508,0.00092102
19970509,0.0008616
19970510,0.0008616
19970511,0.0008616
19970512,0.00084874
19970513,0.00085567
19970514,0.00084176
19970515,0.00082316
19970516,0.00079423
19970517,0.00079423
19970518,0.00079423
19970519,0.00079423
19970520,0.00081367
19970521,0.00078476
19970522,0.00079858
19970523,0.00080352
19970524,0.00080352
19970525,0.00080352
19970526,0.00085396
19970527,0.00086586
19970528,0.00087357
19970529,0.00084623
19970530,0.0008121
19970531,0.0008121
19970601,0.0008121
19970602,0.00077904
19970603,0.00076547
19970604,0.00078982
19970605,0.0007651
19970606,0.000759
19970607,0.000759
19970608,0.000759
19970609,0.00079594
19970610,0.0007957
19970611,0.00085372
19970612,0.00081896
19970613,0.00078864
19970614,0.00078864
19970615,0.00078864
19970616,0.00079357
19970617,0.00077524
19970618,0.00075164
19970619,0.00077438
19970620,0.0007573
19970621,0.0007573
19970622,0.0007573
19970623,0.00076088
19970624,0.00075895
19970625,0.00076868
19970626,0.00076316
19970627,0.00075243
19970628,0.00075243
19970629,0.00075243
19970630,0.00077189
19970701,0.00076036
19970702,0.00075878
19970703,0.00076454
19970704,0.00076173
19970705,0.00076173
19970706,0.00076173
19970707,0.00075103
19970708,0.00076477
19970709,0.00075939
19970710,0.00076261
19970711,0.00073724
19970712,0.00073724
19970713,0.00073724
19970714,0.00073724
19970715,0.00071213
19970716,0.00069908
19970717,0.0006787
19970718,0.00073198
19970719,0.00073198
19970720,0.00073198
19970721,0.00073564
19970722,0.00073041
19970723,0.00072096
19970724,0.00077926
19970725,0.00071277
19970726,0.00071277
19970727,0.00071277
19970728,0.00083524
19970729,0.00081396
19970730,0.00079982
19970731,0.00083108
19970801,0.00087108
19970802,0.00087108
19970803,0.00087108
19970804,0.00089105
19970805,0.00089716
19970806,0.0008567
19970807,0.00080378
19970808,0.00079355
19970809,0.00079355
19970810,0.00079355
19970811,0.00083152
19970812,0.00081163
19970813,0.00084896
19970814,0.00083817
19970815,0.00083817
19970816,0.00083817
19970817,0.00083817
19970818,0.00084166
19970819,0.00084059
19970820,0.00083833
19970821,0.00083641
19970822,0.00082237
19970823,0.00082237
19970824,0.00082237
19970825,0.00084671
19970826,0.00084843
19970827,0.00082903
19970828,0.00077618
19970829,0.00072656
19970830,0.00072656
19970831,0.00072656
19970901,0.00072383
19970902,0.00072324
19970903,0.00074018
19970904,0.00073898
19970905,0.0007128
19970906,0.0007128
19970907,0.0007128
19970908,0.00070466
19970909,0.00069522
19970910,0.00068614
19970911,0.00063953
19970912,0.0006135
19970913,0.0006135
19970914,0.0006135
19970915,0.0006214
19970916,0.00062389
19970917,0.00064538
19970918,0.00064208
19970919,0.0006061
19970920,0.0006061
19970921,0.0006061
19970922,0.00062848
19970923,0.00063454
19970924,0.00064059
19970925,0.00063822
19970926,0.00063974
19970927,0.00063974
19970928,0.00063974
19970929,0.0006694
19970930,0.00054963
19971001,0.00052383
19971002,0.0005387
19971003,0.0005337
19971004,0.0005337
19971005,0.0005337
19971006,0.00053838
19971007,0.00053248
19971008,0.00052041
19971009,0.00052829
19971010,0.00051884
19971011,0.00051884
19971012,0.00051884
19971013,0.00052723
19971014,0.00052112
19971015,0.00050939
19971016,0.00050009
19971017,0.00050316
19971018,0.00050316
19971019,0.00050316
19971020,0.00048983
19971021,0.00048805
19971022,0.00051011
19971023,0.00054723
19971024,0.00053714
19971025,0.00053714
19971026,0.00053714
19971027,0.00055448
19971028,0.00063872
19971029,0.00055062
19971030,0.00059797
19971031,0.00079828
19971101,0.00079828
19971102,0.00079828
19971103,0.00079213
19971104,0.00080989
19971105,0.00080555
19971106,0.00081759
19971107,0.00084536
19971108,0.00084536
19971109,0.00084536
19971110,0.00084536
19971111,0.00084536
19971112,0.00084834
19971113,0.00082475
19971114,0.00082949
19971115,0.00082949
19971116,0.00082949
19971117,0.00080762
19971118,0.00080004
19971119,0.0007992
19971120,0.00079746
19971121,0.00079057
19971122,0.00079057
19971123,0.00079057
19971124,0.00078928
19971125,0.00079697
19971126,0.0007908
19971127,0.00079392
19971128,0.00076945
19971129,0.00076945
19971130,0.00076945
19971201,0.00074314
19971202,0.00074941
19971203,0.00076231
19971204,0.00075525
19971205,0.00073505
19971206,0.00073505
19971207,0.00073505
19971208,0.00074331
19971209,0.00074438
19971210,0.00073816
19971211,0.00073364
19971212,0.0007339
19971213,0.0007339
19971214,0.0007339
19971215,0.00071694
19971216,0.00071866
19971217,0.00074152
19971218,0.00073593
19971219,0.00076029
19971220,0.00076029
19971221,0.00076029
19971222,0.00075319
19971223,0.00075515
19971224,0.00071362
19971225,0.00071362
19971226,0.00074888
19971227,0.00074888
19971228,0.00074888
19971229,0.00075838
19971230,0.00070623
19971231,0.000684
19980101,0.000684
19980102,0.00067658
19980103,0.00067658
19980104,0.00067658
19980105,0.00070504
19980106,0.00070662
19980107,0.00072646
19980108,0.00073456
19980109,0.00070222
19980110,0.00070222
19980111,0.00070222
19980112,0.0007025
19980113,0.00070087
19980114,0.0007241
19980115,0.00064456
19980116,0.00064751
19980117,0.00064751
19980118,0.00064751
19980119,0.00064763
19980120,0.00059068
19980121,0.00060345
19980122,0.00057455
19980123,0.00058752
19980124,0.00058752
19980125,0.00058752
19980126,0.00055065
19980127,0.00057751
19980128,0.00057586
19980129,0.00056465
19980130,0.00077268
19980131,0.00077268
19980201,0.00077268
19980202,0.00077124
19980203,0.00076673
19980204,0.00078146
19980205,0.00078725
19980206,0.00073625
19980207,0.00073625
19980208,0.00073625
19980209,0.00072067
19980210,0.00072474
19980211,0.00072661
19980212,0.00077427
19980213,0.00076437
19980214,0.00076437
19980215,0.00076437
19980216,0.00076956
19980217,0.00076761
19980218,0.00075412
19980219,0.0007509
19980220,0.00076197
19980221,0.00076197
19980222,0.00076197
19980223,0.00076379
19980224,0.00077975
19980225,0.00075263
19980226,0.00075919
19980227,0.2429586694253445
19980228,0.2429586694253445
19980301,0.2429586694253445
19980302,0.2536395414038171
19980303,0.2575358956592866
19980304,0.26583563775860936
19980305,0.27514394311851453
19980306,0.27335041332179855
19980307,0.27335041332179855
19980308,0.27335041332179855
19980309,0.2868140690450994
19980310,0.29003355405008785
19980311,0.29516225418888936
19980312,0.3006438138262915
19980313,0.3045986197145568
19980314,0.3045986197145568
19980315,0.3045986197145568
19980316,0.31990575003215443
19980317,0.31867997960696587
19980318,0.32455380636917935
19980319,0.3291375132100942
19980320,0.33495222905566197
19980321,0.33495222905566197
19980322,0.33495222905566197
19980323,0.3521882043102973
19980324,0.3495915888361717
19980325,0.3589214165871969
19980326,0.35885211670540185
19980327,0.36429135454899625
19980328,0.36429135454899625
19980329,0.36429135454899625
19980330,0.38729687164199844
19980331,0.39546585608606183
19980401,0.3907567927758842
19980402,0.36047399401103075
19980403,0.3707470898149408
19980404,0.3707470898149408
19980405,0.3707470898149408
19980406,0.3909097201689585
19980407,0.3839905231905269
19980408,0.3835651366667865
19980409,0.3889841631632356
19980410,0.3889841631632356
19980411,0.3889841631632356
19980412,0.3889841631632356
19980413,0.3889841631632356
19980414,0.38149817731201846
19980415,0.374760633781722
19980416,0.3803908327612576
19980417,0.3689662568358072
19980418,0.3689662568358072
19980419,0.3689662568358072
19980420,0.37031364052624927
19980421,0.377731329285184
19980422,0.37838893219546016
19980423,0.3884095859078201
19980424,0.3931860365889867
19980425,0.3931860365889867
19980426,0.3931860365889867
19980427,0.4134283859593135
19980428,0.4149588903711637
19980429,0.42416760159215783
19980430,0.4104960869236361
19980501,0.4104960869236361
19980502,0.4104960869236361
19980503,0.4104960869236361
19980504,0.40953513804965574
19980505,0.4132623528072064
19980506,0.41580422068144895
19980507,0.4093781917804602
19980508,0.4093781917804602
19980509,0.4093781917804602
19980510,0.4093781917804602
19980511,0.40767679962120174
19980512,0.4243193472780769
19980513,0.4231470118975771
19980514,0.4240637106359129
19980515,0.4253448882016261
19980516,0.4253448882016261
19980517,0.4253448882016261
19980518,0.4291866549188022
19980519,0.42701759652671695
19980520,0.4203356607930185
19980521,0.4203356607930185
19980522,0.42873133893477977
19980523,0.42873133893477977
19980524,0.42873133893477977
19980525,0.39975200756967455
19980526,0.40175017923778916
19980527,0.41228779716480357
19980528,0.4097964236255159
19980529,0.46865177404474345
19980530,0.46865177404474345
19980531,0.46865177404474345
19980601,0.46865177404474345
19980602,0.45036159966612616
19980603,0.4587226897301805
19980604,0.4570397544700937
19980605,0.4720356777876149
19980606,0.4720356777876149
19980607,0.4720356777876149
19980608,0.47586203021144297
19980609,0.4791360052570485
19980610,0.49236795996701843
19980611,0.4998107465416108
19980612,0.545697333113379
19980613,0.545697333113379
19980614,0.545697333113379
19980615,0.5717728264987715
19980616,0.5648924973368252
19980617,0.5514350334988066
19980618,0.5610964158462193
19980619,0.5510861420163853
19980620,0.5510861420163853
19980621,0.5510861420163853
19980622,0.5522605314144965
19980623,0.5577942495917854
19980624,0.5681337885834367
19980625,0.5729267919252119
19980626,0.606177252272986
19980627,0.606177252272986
19980628,0.606177252272986
19980629,0.5923488153039419
19980630,0.6183725720847784
19980701,0.6347362599766524
19980702,0.6436956314850547
19980703,0.6385455062931323
19980704,0.6385455062931323
19980705,0.6385455062931323
19980706,0.6512361114844015
19980707,0.655536187589451
19980708,0.659808411131229
19980709,0.6831205943432984
19980710,0.694823222350027
19980711,0.694823222350027
19980712,0.694823222350027
19980713,0.694823222350027
19980714,0.694823222350027
19980715,0.7059421188455485
19980716,0.7140906568372741
19980717,0.7116620404502247
19980718,0.7116620404502247
19980719,0.7116620404502247
19980720,0.726819665935548
19980721,0.7451273299359811
19980722,0.7682788160421242
19980723,0.7949262329863087
19980724,0.7928175614104874
19980725,0.7928175614104874
19980726,0.7928175614104874
19980727,0.8221804245751793
19980728,0.8519422944153047
19980729,0.8503979846954753
19980730,0.8679455442288107
19980731,0.8515722771051836
19980801,0.8515722771051836
19980802,0.8515722771051836
19980803,0.8849450336747396
19980804,0.8875966275586329
19980805,0.9701261476293267
19980806,0.953533945820386
19980807,0.961170741669986
19980808,0.961170741669986
19980809,0.961170741669986
19980810,0.9608076656745347
19980811,1.0393554697451497
19980812,1.008542946402116
19980813,1.0291385693782815
19980814,1.0505426034883782
19980815,1.0505426034883782
19980816,1.0505426034883782
19980817,1.029625964655848
19980818,0.9873444248241549
19980819,1.02662063754805
19980820,1.0443013668293215
19980821,1.04772689741992
19980822,1.04772689741992
19980823,1.04772689741992
19980824,1.1009177661741874
19980825,1.0817701787278518
19980826,1.1047485290527823
