Date,BlackRock Inc
20000703,0.10499235267849724
20000704,0.10499235267849724
20000705,0.1026552322122482
20000706,0.10853566373468108
20000707,0.10129858562012027
20000708,0.10129858562012027
20000709,0.10129858562012027
20000710,0.08314677732657862
20000711,0.07457012755949072
20000712,0.0982408962324469
20000713,0.10340407293135659
20000714,0.1029331269192717
20000715,0.1029331269192717
20000716,0.1029331269192717
20000717,0.10913492798527213
20000718,0.11525231640401687
20000719,0.11731017731630934
20000720,0.1161368769310154
20000721,0.10436305990321262
20000722,0.10436305990321262
20000723,0.10436305990321262
20000724,0.10333318811922974
20000725,0.10674395390690543
20000726,0.10386781816647729
20000727,0.10302437716429594
20000728,0.10200296093721382
20000729,0.10200296093721382
20000730,0.10200296093721382
20000731,0.10311803075777211
20000801,0.10037459852684139
20000802,0.10122755685437654
20000803,0.1020546294841355
20000804,0.10300588453949078
20000805,0.10300588453949078
20000806,0.10300588453949078
20000807,0.11708025202988036
20000808,0.11274776068814077
20000809,0.10406499538800418
20000810,0.10677641191112008
20000811,0.10923285321801376
20000812,0.10923285321801376
20000813,0.10923285321801376
20000814,0.10779104379630981
20000815,0.1087331089146009
20000816,0.10580579352213106
20000817,0.09773171589987234
20000818,0.09935680828121397
20000819,0.09935680828121397
20000820,0.09935680828121397
20000821,0.09831412386560417
20000822,0.09472970649799517
20000823,0.09876809671543912
20000824,0.09706034088473997
20000825,0.0940597682437894
20000826,0.0940597682437894
20000827,0.0940597682437894
20000828,0.09687922791476013
20000829,0.0789452394014462
20000830,0.08087361123771847
20000831,0.059756271655196785
20000901,0.05466081761806719
20000902,0.05466081761806719
20000903,0.05466081761806719
20000904,0.05466081761806719
20000905,0.05460688699041212
20000906,0.058267751519078446
20000907,0.0770703277560199
20000908,0.07519396346464047
20000909,0.07519396346464047
20000910,0.07519396346464047
20000911,0.06687006028741392
20000912,0.06560077474403779
20000913,0.06592963122639804
20000914,0.0677727077353226
20000915,0.07131904927477052
20000916,0.07131904927477052
20000917,0.07131904927477052
20000918,0.07008990179428497
20000919,0.0689930797874116
20000920,0.06931572313468157
20000921,0.07996636792310334
20000922,0.09226125483608737
20000923,0.09226125483608737
20000924,0.09226125483608737
20000925,0.08720985174362592
20000926,0.0888805459378663
20000927,0.092643850462804
20000928,0.10385877764151934
20000929,0.12463304609455228
20000930,0.12463304609455228
20001001,0.1251481248047986
20001002,0.11458858889627797
20001003,0.09732332227949331
20001004,0.09563734222009494
20001005,0.0846040891453395
20001006,0.0812126625082381
20001007,0.0812126625082381
20001008,0.0812126625082381
20001009,0.07876662025299784
20001010,0.07605437789751279
20001011,0.08507592927799831
20001012,0.13739687148586718
20001013,0.1176263032481292
20001014,0.1176263032481292
20001015,0.1176263032481292
20001016,0.1112953898498502
20001017,0.11851975687192619
20001018,0.09499930865182994
20001019,0.10522260566804546
20001020,0.09588354363789728
20001021,0.09588354363789728
20001022,0.09588354363789728
20001023,0.10023504932519152
20001024,0.11374639416464596
20001025,0.10522678247657549
20001026,0.10407359783485566
20001027,0.09400311512714356
20001028,0.09400311512714356
20001029,0.09400311512714356
20001030,0.0920485379167503
20001031,0.11631121911700247
20001101,0.11879460295808836
20001102,0.10691736237321774
20001103,0.11032146334456525
20001104,0.11032146334456525
20001105,0.11032146334456525
20001106,0.11048823200613916
20001107,0.11014692312975438
20001108,0.11009487598796744
20001109,0.10539774474326717
20001110,0.10392785874423788
20001111,0.10392785874423788
20001112,0.10392785874423788
20001113,0.11272712833481803
20001114,0.10861067585112053
20001115,0.09835627222457044
20001116,0.09154709883598319
20001117,0.08904613282378712
20001118,0.08904613282378712
20001119,0.08904613282378712
20001120,0.09649841704898514
20001121,0.1167564005911861
20001122,0.1170114955674407
20001123,0.1170114955674407
20001124,0.11181964690804849
20001125,0.11181964690804849
20001126,0.11181964690804849
20001127,0.10785012556886804
20001128,0.10233541771688752
20001129,0.10233350028311833
20001130,0.10194670132873687
20001201,0.10081606889305429
20001202,0.10081606889305429
20001203,0.10081606889305429
20001204,0.10652317721300263
20001205,0.1013959350727485
20001206,0.09475687529459037
20001207,0.09261820801922083
20001208,0.08373484901027614
20001209,0.08373484901027614
20001210,0.08373484901027614
20001211,0.08570199228933334
20001212,0.0963131352226965
20001213,0.09714539680913158
20001214,0.09958226009999369
20001215,0.10431591339445234
20001216,0.10431591339445234
20001217,0.10431591339445234
20001218,0.09244508616587471
20001219,0.10207550012507849
20001220,0.11069453107299868
20001221,0.12291565606939424
20001222,0.13912069187585419
20001223,0.13912069187585419
20001224,0.13912069187585419
20001225,0.13912069187585419
20001226,0.13108214685224623
20001227,0.11796198634676877
20001228,0.10277026178191023
20001229,0.11639685517343264
20001230,0.11639685517343264
20001231,0.11639685517343264
20010101,0.11692463252744402
20010102,0.1309383249186648
20010103,0.13805654343221296
20010104,0.1450477509454831
20010105,0.18341420181043222
20010106,0.18341420181043222
20010107,0.18341420181043222
20010108,0.17081486164865486
20010109,0.17381644933032545
20010110,0.15574652873020187
20010111,0.17253336633176522
20010112,0.16788097884955583
20010113,0.16788097884955583
20010114,0.16788097884955583
20010115,0.16788097884955583
20010116,0.18987583705904632
20010117,0.16381713673651074
20010118,0.16498339413055157
20010119,0.17070672566920392
20010120,0.17070672566920392
20010121,0.17070672566920392
20010122,0.17112838380923928
20010123,0.16883237641077867
20010124,0.18567450941689365
20010125,0.18060945042523013
20010126,0.18040614501720145
20010127,0.18040614501720145
20010128,0.18040614501720145
20010129,0.16677610728959477
20010130,0.17290736929403014
20010131,0.18363455920422156
20010201,0.17188800877036786
20010202,0.15460039495619246
20010203,0.15460039495619246
20010204,0.15460039495619246
20010205,0.16947933594972847
20010206,0.16754483052233074
20010207,0.15043024437476826
20010208,0.14770686507777966
20010209,0.15602266818732458
20010210,0.15602266818732458
20010211,0.15602266818732458
20010212,0.14827172177611678
20010213,0.14581511353996718
20010214,0.1501527071673074
20010215,0.1476179187049955
20010216,0.1589034469929231
20010217,0.1589034469929231
20010218,0.1589034469929231
20010219,0.1589034469929231
20010220,0.19092481268576753
20010221,0.18915836306279116
20010222,0.19298358846111363
20010223,0.1826784327432063
20010224,0.1826784327432063
20010225,0.1826784327432063
20010226,0.16227118645348712
20010227,0.17307313833271165
20010228,0.1999435821807999
20010301,0.18838988542795418
20010302,0.18539737019801994
20010303,0.18539737019801994
20010304,0.18539737019801994
20010305,0.19606687344515447
20010306,0.19871887471590974
20010307,0.19908468650720676
20010308,0.1978406204692985
20010309,0.22432685989635742
20010310,0.22432685989635742
20010311,0.22432685989635742
20010312,0.21322562114181193
20010313,0.20290937703010034
20010314,0.1985740057379436
20010315,0.20277606017237534
20010316,0.20464106585101152
20010317,0.20464106585101152
20010318,0.20464106585101152
20010319,0.20835745247446905
20010320,0.23315731151588803
20010321,0.23152010937244896
20010322,0.2652743610413862
20010323,0.2962450412827161
20010324,0.2962450412827161
20010325,0.2962450412827161
20010326,0.28501705286879797
20010327,0.25502734720534675
20010328,0.23992461177828997
20010329,0.22537566201298392
20010330,0.2350237977356707
20010331,0.2350237977356707
20010401,0.23618673815308736
20010402,0.24340810567142485
20010403,0.25172178092294034
20010404,0.3120975863486838
20010405,0.2844384616081839
20010406,0.28763020454542554
20010407,0.28763020454542554
20010408,0.28763020454542554
20010409,0.27772178157465854
20010410,0.26070634417208993
20010411,0.2319182533325865
20010412,0.1267780040573508
20010413,0.1267780040573508
20010414,0.1267780040573508
20010415,0.1267780040573508
20010416,0.1604901087459918
20010417,0.14451937755187036
20010418,0.13078352049225514
20010419,0.13600152238275073
20010420,0.15516880964549487
20010421,0.15516880964549487
20010422,0.15516880964549487
20010423,0.1585759497772551
20010424,0.14123402716447225
20010425,0.1361947826231743
20010426,0.15313127844728522
20010427,0.14210707068079503
20010428,0.14210707068079503
20010429,0.14210707068079503
20010430,0.11972513745496399
20010501,0.11665032203205399
20010502,0.12143424401095797
20010503,0.12160747603040796
20010504,0.1259846096555648
20010505,0.1259846096555648
20010506,0.1259846096555648
20010507,0.11747183343996619
20010508,0.1134663295259785
20010509,0.10875574776264323
20010510,0.10656128801075967
20010511,0.10482322126292466
20010512,0.10482322126292466
20010513,0.10482322126292466
20010514,0.10392897660661442
20010515,0.09532012152398697
20010516,0.10416488892590992
20010517,0.09900982267868884
20010518,0.09968337790013478
20010519,0.09968337790013478
20010520,0.09968337790013478
20010521,0.10136004691173485
20010522,0.10194181526438623
20010523,0.10846325461628778
20010524,0.11256378856092655
20010525,0.10984719119067841
20010526,0.10984719119067841
20010527,0.10984719119067841
20010528,0.10984719119067841
20010529,0.10521476587914243
20010530,0.10530488369890022
20010531,0.0989517958318958
20010601,0.1058772931050283
20010602,0.1058772931050283
20010603,0.1058772931050283
20010604,0.10183083405489832
20010605,0.09770280070107057
20010606,0.09936238588719308
20010607,0.10495131149302434
20010608,0.10635878732303151
20010609,0.10635878732303151
20010610,0.10635878732303151
20010611,0.11210432969044974
20010612,0.11316049728579686
20010613,0.11369986124082818
20010614,0.12102743556025723
20010615,0.12639871225290467
20010616,0.12639871225290467
20010617,0.12639871225290467
20010618,0.1264643680153093
20010619,0.1244734072834835
20010620,0.1243513489401254
20010621,0.12294398990795674
20010622,0.12888658941313488
20010623,0.12888658941313488
20010624,0.12888658941313488
20010625,0.1290696889186236
20010626,0.123723659881246
20010627,0.10689057098265803
20010628,0.09974005772252559
20010629,0.08555955449590134
20010630,0.08555955449590134
20010701,0.08602518004456094
20010702,0.07634078915313999
20010703,0.08349581938802784
20010704,0.08349581938802784
20010705,0.07932360638049031
20010706,0.07875602604407937
20010707,0.07875602604407937
20010708,0.07875602604407937
20010709,0.08073948719064879
20010710,0.08285943095590259
20010711,0.12733673145128596
20010712,0.10863375824189143
20010713,0.10424799511025767
20010714,0.10424799511025767
20010715,0.10424799511025767
20010716,0.0998305400744071
20010717,0.08959520245455478
20010718,0.09424701402678187
20010719,0.08936421195716625
20010720,0.09417754681797406
20010721,0.09417754681797406
20010722,0.09417754681797406
20010723,0.09692337980624653
20010724,0.09746442996323396
20010725,0.09787879896298554
20010726,0.09956785761484854
20010727,0.10270561895671379
20010728,0.10270561895671379
20010729,0.10270561895671379
20010730,0.1042738588764272
20010731,0.09904153961022302
20010801,0.09752307269817277
20010802,0.09527010140561
20010803,0.09991667908740937
20010804,0.09991667908740937
20010805,0.09991667908740937
20010806,0.09185279129069442
20010807,0.08665035042635932
20010808,0.0955907691072998
20010809,0.09341658445962837
20010810,0.09828725208953237
20010811,0.09828725208953237
20010812,0.09828725208953237
20010813,0.09880584690413492
20010814,0.0933751197678437
20010815,0.09989931981118966
20010816,0.10060485329637754
20010817,0.10373043526126541
20010818,0.10373043526126541
20010819,0.10373043526126541
20010820,0.10158953285239687
20010821,0.10056988352477836
20010822,0.10254784703153753
20010823,0.10214294730785205
20010824,0.0942704902305886
20010825,0.0942704902305886
20010826,0.0942704902305886
20010827,0.09884075723194498
20010828,0.1029255971963394
20010829,0.10133627667402044
20010830,0.10452406209118124
20010831,0.09511910561871255
20010901,0.0956684460124398
20010902,0.0956684460124398
20010903,0.0956684460124398
20010904,0.09105473953660588
20010905,0.08349178089580839
20010906,0.08061746357782809
20010907,0.07996633123195943
20010908,0.07996633123195943
20010909,0.07996633123195943
20010910,0.08010777662477202
20010911,0.08010777662477202
20010912,0.08010777662477202
20010913,0.08010777662477202
20010914,0.08010777662477202
20010915,0.08010777662477202
20010916,0.08010777662477202
20010917,0.06346742175682481
20010918,0.06937584716450176
20010919,0.0723470686708462
20010920,0.08162602520457549
20010921,0.08153193574821384
20010922,0.08153193574821384
20010923,0.08153193574821384
20010924,0.0810585239049044
20010925,0.08145511109932135
20010926,0.07997952647239155
20010927,0.07570958049113993
20010928,0.060388786836423826
20010929,0.060388786836423826
20010930,0.060388786836423826
20011001,0.0802522134331242
20011002,0.08400255604403664
20011003,0.08285614883063581
20011004,0.08389207284132079
20011005,0.08258446031452515
20011006,0.08258446031452515
20011007,0.08258446031452515
20011008,0.08222802986854622
20011009,0.08141672086992188
20011010,0.08233926807812068
20011011,0.08515014118274417
20011012,0.09053099106637273
20011013,0.09053099106637273
20011014,0.09053099106637273
20011015,0.07993166482044638
20011016,0.12225205219520553
20011017,0.1183535647479544
20011018,0.1198173664964729
20011019,0.11514340006241551
20011020,0.11514340006241551
20011021,0.11514340006241551
20011022,0.11923239998577033
20011023,0.11961466621744386
20011024,0.11949542300076327
20011025,0.12290772170664208
20011026,0.12268996754723177
20011027,0.12268996754723177
20011028,0.12268996754723177
20011029,0.11566804239719208
20011030,0.10856728228508314
20011031,0.07929775272821472
20011101,0.08074122877789026
20011102,0.08001555525756852
20011103,0.08001555525756852
20011104,0.08001555525756852
20011105,0.0865174075988189
20011106,0.08398999874661084
20011107,0.08525197469064698
20011108,0.08441148966593055
20011109,0.08541160921711796
20011110,0.08541160921711796
20011111,0.08541160921711796
20011112,0.08700378912406773
20011113,0.08964781693847403
20011114,0.08894457523204706
20011115,0.09215651233942473
20011116,0.0888507833035175
20011117,0.0888507833035175
20011118,0.0888507833035175
20011119,0.0981497520524485
20011120,0.09981555740373364
20011121,0.10025359897197339
20011122,0.10025359897197339
20011123,0.10095217144267517
20011124,0.10095217144267517
20011125,0.10095217144267517
20011126,0.09486280915211212
20011127,0.10167412403722677
20011128,0.10491573919516896
20011129,0.11652781694354473
20011130,0.10501488332339641
20011201,0.10567785917661422
20011202,0.10567785917661422
20011203,0.10815308029688078
20011204,0.11108463556762385
20011205,0.10352843492451445
20011206,0.09463865859608715
20011207,0.10400832926446045
20011208,0.10400832926446045
20011209,0.10400832926446045
20011210,0.10429613217141163
20011211,0.10193931970297149
20011212,0.10784048414435536
20011213,0.09930326689699757
20011214,0.08537991235762646
20011215,0.08537991235762646
20011216,0.08537991235762646
20011217,0.08987132618258267
20011218,0.09001999951731929
20011219,0.09072304348142106
20011220,0.09278465637736134
20011221,0.09010792321847547
20011222,0.09010792321847547
20011223,0.09010792321847547
20011224,0.09083961722057411
20011225,0.09083961722057411
20011226,0.08444945048353264
20011227,0.08282229854233947
20011228,0.08695811110356857
20011229,0.08695811110356857
20011230,0.08695811110356857
20011231,0.0685843572195636
20020101,0.06903099037337992
20020102,0.07235926477240387
20020103,0.0702557799479334
20020104,0.06871442278261021
20020105,0.06871442278261021
20020106,0.06871442278261021
20020107,0.07218952137738142
20020108,0.0718494292404879
20020109,0.07170228730629985
20020110,0.06835166998252337
20020111,0.073399863254594
20020112,0.073399863254594
20020113,0.073399863254594
20020114,0.0727622805316246
20020115,0.0757485366830132
20020116,0.0746217441141627
20020117,0.07046776344499946
20020118,0.0727443150804743
20020119,0.0727443150804743
20020120,0.0727443150804743
20020121,0.0727443150804743
20020122,0.07567092646802823
20020123,0.07338401205496772
20020124,0.0745548877409261
20020125,0.07297769719912084
20020126,0.07297769719912084
20020127,0.07297769719912084
20020128,0.07926213832034891
20020129,0.07735258156448456
20020130,0.07427631226986205
20020131,0.05034458285543746
20020201,0.05043335468665899
20020202,0.05043335468665899
20020203,0.05043335468665899
20020204,0.05192071456180294
20020205,0.04987742070320712
20020206,0.050327813989609636
20020207,0.04975358794685293
20020208,0.04824963969003136
20020209,0.04824963969003136
20020210,0.04824963969003136
20020211,0.05037523804112982
20020212,0.05003579653225819
20020213,0.05250711561786673
20020214,0.05384194172122147
20020215,0.05738328863026401
20020216,0.05738328863026401
20020217,0.05738328863026401
20020218,0.05738328863026401
20020219,0.05435957309297067
20020220,0.05375967824769863
20020221,0.051440579081449875
20020222,0.050940400884923416
20020223,0.050940400884923416
20020224,0.050940400884923416
20020225,0.05023555987745221
20020226,0.04898603190022288
20020227,0.04854786469231463
20020228,0.034699152011517936
20020301,0.03447889671194861
20020302,0.03447889671194861
20020303,0.03447889671194861
20020304,0.0317684228988948
20020305,0.032370988313683624
20020306,0.037024303961832296
20020307,0.03422635173578768
20020308,0.034269390823384066
20020309,0.034269390823384066
20020310,0.034269390823384066
20020311,0.03632995917374721
20020312,0.03795805619223132
20020313,0.03683350817622269
20020314,0.03685035762022785
20020315,0.03808732907225554
20020316,0.03808732907225554
20020317,0.03808732907225554
20020318,0.03749494795385778
20020319,0.03845716882795132
20020320,0.0390009473188406
20020321,0.038021982697744004
20020322,0.038293792534342716
20020323,0.038293792534342716
20020324,0.038293792534342716
20020325,0.03874124563210225
20020326,0.03861642203995069
20020327,0.03714799004278759
20020328,0.028744976311681755
20020329,0.028744976311681755
20020330,0.028744976311681755
20020331,0.028744976311681755
20020401,0.02811722503544934
20020402,0.028567959528997787
20020403,0.029639880675734722
20020404,0.03070442906154161
20020405,0.030852845556817853
20020406,0.030852845556817853
20020407,0.030852845556817853
20020408,0.031085927085728896
20020409,0.03338516610012632
20020410,0.03439699081989338
20020411,0.038305663443215045
20020412,0.012178310465682646
20020413,0.012178310465682646
20020414,0.012178310465682646
20020415,0.01176305557979463
20020416,0.011626433658638967
20020417,0.013030844381560588
20020418,0.01250338937394298
20020419,0.013593421802724926
20020420,0.013593421802724926
20020421,0.013593421802724926
20020422,0.012302023074081033
20020423,0.0122999462879859
20020424,0.012162464814799007
20020425,0.012301119647231308
20020426,0.01214566828081883
20020427,0.01214566828081883
20020428,0.01214566828081883
20020429,0.01191883851461146
20020430,0.0089321
20020501,0.0087429
20020502,0.0084761
20020503,0.0083506
20020504,0.0083506
20020505,0.0083506
20020506,0.0087259
20020507,0.0086509
20020508,0.0087938
20020509,0.0087896
20020510,0.0090853
20020511,0.0090853
20020512,0.0090853
20020513,0.0093222
20020514,0.0081165
20020515,0.0083973
20020516,0.0086086
20020517,0.0087467
20020518,0.0087467
20020519,0.0087467
20020520,0.0088968
20020521,0.0089288
20020522,0.0090422
20020523,0.0086204
20020524,0.0089711
20020525,0.0089711
20020526,0.0089711
20020527,0.0089711
20020528,0.0090239
20020529,0.0092896
20020530,0.010053590284183768
20020531,0.010423085104807953
20020601,0.010501970658095747
20020602,0.010501970658095747
20020603,0.01113333405735042
20020604,0.01055236255250383
20020605,0.009339
20020606,0.0094449
20020607,0.0092101
20020608,0.0092101
20020609,0.0092101
20020610,0.0089628
20020611,0.009603
20020612,0.0097331
20020613,0.0098215
20020614,0.010746635071205485
20020615,0.010746635071205485
20020616,0.010746635071205485
20020617,0.011160590734528542
20020618,0.0097507
20020619,0.010325789045036993
20020620,0.010061387748862697
20020621,0.010425028476556273
20020622,0.010425028476556273
20020623,0.010425028476556273
20020624,0.010181325255898425
20020625,0.0096902
20020626,0.0096012
20020627,0.009065
20020628,0.0073305
20020629,0.0073305
20020630,0.0073305
20020701,0.0075032
20020702,0.0077176
20020703,0.0084212
20020704,0.0084212
20020705,0.0084879
20020706,0.0084879
20020707,0.0084879
20020708,0.0080796
20020709,0.0083488
20020710,0.0083237
20020711,0.0082005
20020712,0.011912363509593573
20020713,0.011912363509593573
20020714,0.011912363509593573
20020715,0.011172896069271519
20020716,0.011308318483525379
20020717,0.010712706713304342
20020718,0.011046777279954454
20020719,0.011558482260262034
20020720,0.011558482260262034
20020721,0.011558482260262034
20020722,0.010818455558440618
20020723,0.011504660953477843
20020724,0.013843935753979528
20020725,0.014263835191653746
20020726,0.013611952286218082
20020727,0.013611952286218082
20020728,0.013611952286218082
20020729,0.011855538272075163
20020730,0.012016733165565134
20020731,0.011447867379608819
20020801,0.01136035356252951
20020802,0.011996088052775047
20020803,0.011996088052775047
20020804,0.011996088052775047
20020805,0.012185480828904045
20020806,0.012255025032274058
20020807,0.012634691808461333
20020808,0.011009900422631776
20020809,0.0093195
20020810,0.0093195
20020811,0.0093195
20020812,0.0092926
20020813,0.0097407
20020814,0.0088547
20020815,0.0092756
20020816,0.0080476
20020817,0.0080476
20020818,0.0080476
20020819,0.0091132
20020820,0.0091089
20020821,0.008886
20020822,0.0087212
20020823,0.0090092
20020824,0.0090092
20020825,0.0090092
20020826,0.0089738
20020827,0.0091745
20020828,0.009673
20020829,0.0097688
20020830,0.01060189185307973
20020831,0.01060189185307973
20020901,0.010689267794663013
20020902,0.010689267794663013
20020903,0.011292218792338053
20020904,0.011455672362690666
20020905,0.01136279663386575
20020906,0.011466765887380354
20020907,0.011466765887380354
20020908,0.011466765887380354
20020909,0.010849074052356614
20020910,0.01107818205788888
20020911,0.01062954217274875
20020912,0.010726221952518397
20020913,0.0099198
20020914,0.0099198
20020915,0.0099198
20020916,0.010408439749144995
20020917,0.010773294387070474
20020918,0.011354420790715811
20020919,0.01169265943935175
20020920,0.012566070172578951
20020921,0.012566070172578951
20020922,0.012566070172578951
20020923,0.013000494358455891
20020924,0.012770331524234898
20020925,0.013423459520848266
20020926,0.013311494053821546
20020927,0.012258674720418174
20020928,0.012258674720418174
20020929,0.012258674720418174
20020930,0.0050627
20021001,0.0052829
20021002,0.0052611
20021003,0.0055434
20021004,0.006975
20021005,0.006975
20021006,0.006975
20021007,0.0079904
20021008,0.0079056
20021009,0.0076948
20021010,0.0068938
20021011,0.0096864
20021012,0.0096864
20021013,0.0096864
20021014,0.0099007
20021015,0.0090735
20021016,0.0088641
20021017,0.0085458
20021018,0.0087034
20021019,0.0087034
20021020,0.0087034
20021021,0.0086989
20021022,0.008929
20021023,0.010334983107032177
20021024,0.010658882719560578
20021025,0.011214429781846606
20021026,0.011214429781846606
20021027,0.011214429781846606
20021028,0.010611995147272589
20021029,0.011683861050454844
20021030,0.011786328235368798
20021031,0.014123096527223381
20021101,0.014581594016063001
20021102,0.014581594016063001
20021103,0.014581594016063001
20021104,0.015763998479255602
20021105,0.01574296410421385
20021106,0.016136846587672123
20021107,0.01547134747390627
20021108,0.014287112256816526
20021109,0.014287112256816526
20021110,0.014287112256816526
20021111,0.013844670129990595
20021112,0.013669192353370066
20021113,0.013162183475398319
20021114,0.012326519394129633
20021115,0.012268200005528003
20021116,0.012268200005528003
20021117,0.012268200005528003
20021118,0.01203563334085173
20021119,0.012317256622576577
20021120,0.011297098024045096
20021121,0.0095803
20021122,0.0095787
20021123,0.0095787
20021124,0.0095787
20021125,0.0091233
20021126,0.0089626
20021127,0.0087928
20021128,0.0087928
20021129,0.0093077
20021130,0.0093077
20021201,0.0093911
20021202,0.0094426
20021203,0.0099768
20021204,0.0096155
20021205,0.010260974121236175
20021206,0.0097199
20021207,0.0097199
20021208,0.0097199
