Date,Guardian Capital Group Ltd
19961231,0.03684365841541796
19970101,0.03687976944725711
19970102,0.03615609089983877
19970103,0.03323291691809272
19970104,0.03323291691809272
19970105,0.03323291691809272
19970106,0.03331447840621443
19970107,0.033595001853302935
19970108,0.036922125050517576
19970109,0.03733327926492839
19970110,0.0347136314003118
19970111,0.0347136314003118
19970112,0.0347136314003118
19970113,0.034833979359254745
19970114,0.03499279579536651
19970115,0.035297399799328416
19970116,0.03543309330527835
19970117,0.0360934465985451
19970118,0.0360934465985451
19970119,0.0360934465985451
19970120,0.03586811695836033
19970121,0.03502862303222868
19970122,0.03247182808170262
19970123,0.03198924757976149
19970124,0.02945418502798301
19970125,0.02945418502798301
19970126,0.02945418502798301
19970127,0.02482284586164229
19970128,0.02106438291400247
19970129,0.02093287082192186
19970130,0.020808029535473414
19970131,0.03617538605689175
19970201,0.03621209870836935
19970202,0.03621209870836935
19970203,0.03621378933986525
19970204,0.03635210901040272
19970205,0.031278665614229824
19970206,0.031011385859102212
19970207,0.028093650410186247
19970208,0.028093650410186247
19970209,0.028093650410186247
19970210,0.02898165625713858
19970211,0.030665422237704576
19970212,0.030412607939292315
19970213,0.03044422715785308
19970214,0.029123181040421015
19970215,0.029123181040421015
19970216,0.029123181040421015
19970217,0.029419846306836715
19970218,0.02959896503807823
19970219,0.02876141019456566
19970220,0.03015664816304926
19970221,0.030159713933273286
19970222,0.030159713933273286
19970223,0.030159713933273286
19970224,0.03218214132813684
19970225,0.03275284966384332
19970226,0.0326002142092276
19970227,0.030786705504600553
19970228,0.02312103063707688
19970301,0.0231453468560544
19970302,0.0231453468560544
19970303,0.022859653211382967
19970304,0.02411501529417353
19970305,0.02468667696650724
19970306,0.023502596791732833
19970307,0.023581493354870007
19970308,0.023581493354870007
19970309,0.023581493354870007
19970310,0.023006812486723226
19970311,0.021022753215409952
19970312,0.020855530151269553
19970313,0.014516989726655449
19970314,0.015551551522929327
19970315,0.015551551522929327
19970316,0.015551551522929327
19970317,0.015436256665604496
19970318,0.015416924593628395
19970319,0.019949996748533233
19970320,0.019861814455564314
19970321,0.020016799952737613
19970322,0.020016799952737613
19970323,0.020016799952737613
19970324,0.020364410775179323
19970325,0.020341015902496838
19970326,0.018806731578666677
19970327,0.01964574779894433
19970328,0.01964574779894433
19970329,0.01964574779894433
19970330,0.01964574779894433
19970331,0.12616550449940728
19970401,0.13956682730714232
19970402,0.13642008852053444
19970403,0.13694980541943239
19970404,0.13742200371902352
19970405,0.13742200371902352
19970406,0.13742200371902352
19970407,0.1376081244887364
19970408,0.1385067450806144
19970409,0.13800304679691952
19970410,0.13738174452106178
19970411,0.11849992986423943
19970412,0.11849992986423943
19970413,0.11849992986423943
19970414,0.1335322838397119
19970415,0.13425789695489673
19970416,0.1346934953460011
19970417,0.1218459119617312
19970418,0.12259732034014528
19970419,0.12259732034014528
19970420,0.12259732034014528
19970421,0.12188713474612807
19970422,0.13370059900577802
19970423,0.12368054375954696
19970424,0.12394416120712602
19970425,0.12333943332639113
19970426,0.12333943332639113
19970427,0.12333943332639113
19970428,0.11776972821266882
19970429,0.11972318589842577
19970430,0.12187306013118636
19970501,0.11873789081044626
19970502,0.1286271126759401
19970503,0.1286271126759401
19970504,0.1286271126759401
19970505,0.11608537359268956
19970506,0.11558355532996871
19970507,0.11558178806062694
19970508,0.11036845476026776
19970509,0.10641548074237991
19970510,0.10641548074237991
19970511,0.10641548074237991
19970512,0.10627646252665696
19970513,0.09673994476595739
19970514,0.08887615319064227
19970515,0.08937016305965877
19970516,0.0968495133915752
19970517,0.0968495133915752
19970518,0.0968495133915752
19970519,0.0968495133915752
19970520,0.09710159822436816
19970521,0.0932489823816253
19970522,0.06748692198650869
19970523,0.05722592402624331
19970524,0.05722592402624331
19970525,0.05722592402624331
19970526,0.06344463996116276
19970527,0.05885029593535984
19970528,0.06639339692082769
19970529,0.06934515560466162
19970530,0.09231234822925631
19970531,0.09231234822925631
19970601,0.09241846356561678
19970602,0.09693206077469742
19970603,0.08749519644660256
19970604,0.09720309151172701
19970605,0.08866399375807173
19970606,0.09134832420226452
19970607,0.09134832420226452
19970608,0.09134832420226452
19970609,0.09006318283313648
19970610,0.09839173955175047
19970611,0.09105019754132793
19970612,0.09134126067444377
19970613,0.07815758873509633
19970614,0.07815758873509633
19970615,0.07815758873509633
19970616,0.0921797909362152
19970617,0.09163837572996548
19970618,0.08921967258430247
19970619,0.0795903603243997
19970620,0.08258697778186612
19970621,0.08258697778186612
19970622,0.08258697778186612
19970623,0.08173178739422433
19970624,0.07131466671085941
19970625,0.07124103772800174
19970626,0.07547470105109384
19970627,0.07178365431979807
19970628,0.07178365431979807
19970629,0.07178365431979807
19970630,0.07128691614256584
19970701,0.07137178027989537
19970702,0.07787380731949814
19970703,0.08011489182193116
19970704,0.07202628876093585
19970705,0.07202628876093585
19970706,0.07202628876093585
19970707,0.058515077929063596
19970708,0.05569048431814871
19970709,0.05271806820225398
19970710,0.03622490968709987
19970711,0.03808123087241469
19970712,0.03808123087241469
19970713,0.03808123087241469
19970714,0.03630713459961151
19970715,0.03917882724985373
19970716,0.03179389022289083
19970717,0.03326116130942862
19970718,0.040220833378901366
19970719,0.040220833378901366
19970720,0.040220833378901366
19970721,0.04012540604859591
19970722,0.039062292063267286
19970723,0.03547464807323128
19970724,0.041643855940989453
19970725,0.0403133842616404
19970726,0.0403133842616404
19970727,0.0403133842616404
19970728,0.041736885181025904
19970729,0.04616446857338736
19970730,0.04124846496324445
19970731,0.07032369270890572
19970801,0.07659709587828555
19970802,0.07659709587828555
19970803,0.07659709587828555
19970804,0.07659709587828555
19970805,0.06146719750067291
19970806,0.047339878370610544
19970807,0.04017768712190086
19970808,0.04340860635548437
19970809,0.04340860635548437
19970810,0.04340860635548437
19970811,0.04442844649987691
19970812,0.0440642141513035
19970813,0.045035362930536026
19970814,0.04535130667581608
19970815,0.04478762227839542
19970816,0.04478762227839542
19970817,0.04478762227839542
19970818,0.05070622346098986
19970819,0.047665615865594264
19970820,0.04689169934287392
19970821,0.04920746268134226
19970822,0.054058081006739755
19970823,0.054058081006739755
19970824,0.054058081006739755
19970825,0.05482577627957019
19970826,0.052540577405819716
19970827,0.05508306150228748
19970828,0.05597366240965378
19970829,0.07405970822181529
19970830,0.07405970822181529
19970831,0.07405970822181529
19970901,0.07415393717911874
19970902,0.07428837710242805
19970903,0.07677013237717978
19970904,0.07535880295620574
19970905,0.07621843548747839
19970906,0.07621843548747839
19970907,0.07621843548747839
19970908,0.07351830743397637
19970909,0.07594606349156398
19970910,0.07776296527643682
19970911,0.0795841533871872
19970912,0.0684389854428279
19970913,0.0684389854428279
19970914,0.0684389854428279
19970915,0.0745694872365484
19970916,0.06880643022500854
19970917,0.06578027264580036
19970918,0.0612766012963355
19970919,0.059128567245558136
19970920,0.059128567245558136
19970921,0.059128567245558136
19970922,0.05232414978584907
19970923,0.049417167784609126
19970924,0.04864090482373943
19970925,0.04528471537052707
19970926,0.038457227791287095
19970927,0.038457227791287095
19970928,0.038457227791287095
19970929,0.03520492429281745
19970930,0.03755657784837391
19971001,0.03943437457723822
19971002,0.037154852058100776
19971003,0.03753772892325618
19971004,0.03753772892325618
19971005,0.03753772892325618
19971006,0.034777972801773784
19971007,0.03261034549154124
19971008,0.033325768585979965
19971009,0.036077055072384505
19971010,0.03564216239878944
19971011,0.03564216239878944
19971012,0.03564216239878944
19971013,0.03564216239878944
19971014,0.035441215169298566
19971015,0.029210056855798906
19971016,0.02602972930633958
19971017,0.03498242094028999
19971018,0.03498242094028999
19971019,0.03498242094028999
19971020,0.03107832207036803
19971021,0.028279379981696467
19971022,0.027463182630859808
19971023,0.031514833575464786
19971024,0.03049457833562645
19971025,0.03049457833562645
19971026,0.03049457833562645
19971027,0.04370502633068287
19971028,0.03927455304434886
19971029,0.0372031271097977
19971030,0.04146211770075886
19971031,0.07202833790780336
19971101,0.0721261750877207
19971102,0.0721261750877207
19971103,0.06722664218549035
19971104,0.06736447412271307
19971105,0.06716610044585085
19971106,0.0643416993830005
19971107,0.06604272214815235
19971108,0.06604272214815235
19971109,0.06604272214815235
19971110,0.06635742429959728
19971111,0.06611735655344525
19971112,0.0656626725314732
19971113,0.06612288154891102
19971114,0.06883504783798543
19971115,0.06883504783798543
19971116,0.06883504783798543
19971117,0.06609958381917008
19971118,0.06737584239836422
19971119,0.06787560826917273
19971120,0.06842899993216796
19971121,0.06897697174395931
19971122,0.06897697174395931
19971123,0.06897697174395931
19971124,0.06971546078853792
19971125,0.07257481165256235
19971126,0.07810068978950852
19971127,0.1000992537215056
19971128,0.10815830394625327
19971129,0.10815830394625327
19971130,0.10815830394625327
19971201,0.10322780201739473
19971202,0.09738449643043058
19971203,0.09178453442643073
19971204,0.09987317760877763
19971205,0.10583564497335225
19971206,0.10583564497335225
19971207,0.10583564497335225
19971208,0.10766420840465529
19971209,0.10619589772221746
19971210,0.1082257307346995
19971211,0.11149145743214346
19971212,0.11674353970025397
19971213,0.11674353970025397
19971214,0.11674353970025397
19971215,0.11641453805762922
19971216,0.13855459310310594
19971217,0.1303302835674406
19971218,0.1308486443516819
19971219,0.11935677830322544
19971220,0.11935677830322544
19971221,0.11935677830322544
19971222,0.13076899461166488
19971223,0.12602931319044158
19971224,0.14085036655553937
19971225,0.14085036655553937
19971226,0.14085036655553937
19971227,0.14085036655553937
19971228,0.14085036655553937
19971229,0.14509606019917642
19971230,0.12141290604238571
19971231,0.12155743092814374
19980101,0.12173290687736088
19980102,0.12260645255532567
19980103,0.12260645255532567
19980104,0.12260645255532567
19980105,0.10801255237423454
19980106,0.12296189151914584
19980107,0.1231003948681908
19980108,0.141227815062239
19980109,0.18711374610005638
19980110,0.18711374610005638
19980111,0.18711374610005638
19980112,0.18805049505832233
19980113,0.17529502861769392
19980114,0.1618123730427918
19980115,0.1611380422599314
19980116,0.18329769790046227
19980117,0.18329769790046227
19980118,0.18329769790046227
19980119,0.16528104510510847
19980120,0.12339914101376735
19980121,0.14321014382788744
19980122,0.15366092681712526
19980123,0.1505670213887479
19980124,0.1505670213887479
19980125,0.1505670213887479
19980126,0.1595670162541493
19980127,0.15076808687068363
19980128,0.15021355069253586
19980129,0.15182140299822983
19980130,0.2272138195627384
19980131,0.2272138195627384
19980201,0.22755076275592176
19980202,0.20873094099551953
19980203,0.20839562745109003
19980204,0.20777635076717269
19980205,0.21020654168936134
19980206,0.2207295673561116
19980207,0.2207295673561116
19980208,0.2207295673561116
19980209,0.2156263512770952
19980210,0.2194008730562764
19980211,0.20719021179843453
19980212,0.20765445586010972
19980213,0.22266052220274635
19980214,0.22266052220274635
19980215,0.22266052220274635
19980216,0.2228178995564215
19980217,0.2359447314735162
19980218,0.22756368392322213
19980219,0.22825469039725643
19980220,0.23170532107508665
19980221,0.23170532107508665
19980222,0.23170532107508665
19980223,0.2352305350834749
19980224,0.2368377795557111
19980225,0.22241777723760975
19980226,0.23595190141089337
19980227,0.23530831813910372
19980228,0.23530831813910372
19980301,0.2356689813590952
19980302,0.24826119071849653
19980303,0.2500133913550326
19980304,0.2590344835906915
19980305,0.24892983089026202
19980306,0.2582821067554302
19980307,0.2582821067554302
19980308,0.2582821067554302
19980309,0.25943289451636736
19980310,0.26036341215172637
19980311,0.2636522781852744
19980312,0.27538028008273535
19980313,0.2899738767860823
19980314,0.2899738767860823
19980315,0.2899738767860823
19980316,0.28712150900507444
19980317,0.2927147054926399
19980318,0.2795884920636901
19980319,0.2809748902168063
19980320,0.28452694592858063
19980321,0.28452694592858063
19980322,0.28452694592858063
19980323,0.2862009685646949
19980324,0.2886054964552484
19980325,0.28443609364967964
19980326,0.2709984991633045
19980327,0.2684799447893414
19980328,0.2684799447893414
19980329,0.2684799447893414
19980330,0.2698219118028974
19980331,0.3674496495983927
19980401,0.388404632348311
19980402,0.39412969612965515
19980403,0.40518112531670203
19980404,0.40518112531670203
19980405,0.40518112531670203
19980406,0.41384189834591034
19980407,0.4086247997905037
19980408,0.39834134791563164
19980409,0.3978242675809606
19980410,0.3978242675809606
19980411,0.3978242675809606
19980412,0.3978242675809606
19980413,0.42129633402152106
19980414,0.42306239738039164
19980415,0.41590918979111396
19980416,0.43951034804876854
19980417,0.4696055274526039
19980418,0.4696055274526039
19980419,0.4696055274526039
19980420,0.47295765950041796
19980421,0.47098753051120945
19980422,0.4690441911208987
19980423,0.46678605160065706
19980424,0.4586491262061903
19980425,0.4586491262061903
19980426,0.4586491262061903
19980427,0.4740027359242166
19980428,0.4962371343991431
19980429,0.48244397326042787
19980430,0.46011603796926265
19980501,0.4425869468702325
19980502,0.4425869468702325
19980503,0.4425869468702325
19980504,0.4166186100966501
19980505,0.40802412828161566
19980506,0.408490365859362
19980507,0.4152694149808006
19980508,0.39816356286515336
19980509,0.39816356286515336
19980510,0.39816356286515336
19980511,0.40665098122094107
19980512,0.3849395692312244
19980513,0.39929787574091136
19980514,0.41378869437896687
19980515,0.4095129926094422
19980516,0.4095129926094422
19980517,0.4095129926094422
19980518,0.4095129926094422
19980519,0.4146838042135489
19980520,0.40305752418746327
19980521,0.4040059135209965
19980522,0.41842339666924977
19980523,0.41842339666924977
19980524,0.41842339666924977
19980525,0.40676675018370106
19980526,0.4132738278848588
19980527,0.42008480269916854
19980528,0.42286512486676836
19980529,0.3860357698724724
19980530,0.3860357698724724
19980531,0.3860357698724724
19980601,0.38794593209809514
19980602,0.3874330042156389
19980603,0.3899236088472337
19980604,0.378275818222021
19980605,0.39087367099276865
19980606,0.39087367099276865
19980607,0.39087367099276865
19980608,0.39556318025925247
19980609,0.39781838756961485
19980610,0.40383196974346797
19980611,0.4206193427506016
19980612,0.41373284914217084
19980613,0.41373284914217084
19980614,0.41373284914217084
19980615,0.44413555740552263
19980616,0.4647065786433793
19980617,0.46790373891911746
19980618,0.4990634405952389
19980619,0.5597995308149103
19980620,0.5597995308149103
19980621,0.5597995308149103
19980622,0.5610566315966811
19980623,0.5881963954208319
19980624,0.5899651542823497
19980625,0.5934528106922421
19980626,0.5990578069196772
19980627,0.5990578069196772
19980628,0.5990578069196772
19980629,0.5812334553026545
19980630,0.5373069515208876
19980701,0.5382350635811588
19980702,0.5026387152723388
19980703,0.45923075072377717
19980704,0.45923075072377717
19980705,0.45923075072377717
19980706,0.4540681512363521
19980707,0.4862299075508688
19980708,0.512499577167177
19980709,0.5119182586595215
19980710,0.4836155351502821
19980711,0.4836155351502821
19980712,0.4836155351502821
19980713,0.5089486561448684
19980714,0.5060715721885535
19980715,0.5096357131609813
19980716,0.5146412224609264
19980717,0.5283511440511502
19980718,0.5283511440511502
19980719,0.5283511440511502
19980720,0.490200082124257
19980721,0.5241573227800308
19980722,0.5214160507183851
19980723,0.51251717032138
19980724,0.4930756419645266
19980725,0.4930756419645266
19980726,0.4930756419645266
19980727,0.4967079062406638
19980728,0.5141083634933733
19980729,0.536505556662499
19980730,0.504332005910198
19980731,0.4171253129184124
19980801,0.4178698374287641
19980802,0.4178698374287641
19980803,0.4178698374287641
19980804,0.608132411621742
19980805,0.5091572607278047
19980806,0.6475361027478739
19980807,0.6424424384706076
19980808,0.6424424384706076
19980809,0.6424424384706076
19980810,0.48501757048768684
19980811,0.613200337671207
19980812,0.5172482778995947
19980813,0.4782736095391989
19980814,0.47681550808233975
19980815,0.47681550808233975
19980816,0.47681550808233975
19980817,0.4851829391989042
19980818,0.52242298645734
19980819,0.5224746638265105
19980820,0.6010948697986648
19980821,0.6227297801510432
19980822,0.6227297801510432
19980823,0.6227297801510432
19980824,0.6211523183936671
19980825,0.6203294679443554
19980826,0.6170251834690015
19980827,1.0688146808351164
19980828,1.149545197356501
19980829,1.149545197356501
19980830,1.149545197356501
19980831,2.5692957330905846
19980901,2.131478449599708
19980902,2.12536598292756
19980903,2.3141385585627128
19980904,2.3218408608222356
19980905,2.3218408608222356
19980906,2.3218408608222356
19980907,2.3218408608222356
19980908,2.3553265203944895
19980909,1.7787041852350636
19980910,1.7607714123248053
19980911,1.7936100472092933
19980912,1.7936100472092933
19980913,1.7936100472092933
19980914,1.6174722590039305
19980915,1.7343115101853515
19980916,1.7215539378608404
19980917,1.6063783285012598
19980918,2.0411684124015874
19980919,2.0411684124015874
19980920,2.0411684124015874
19980921,1.72764775101173
19980922,1.734776425459695
19980923,1.6934996825625703
19980924,1.7185429879502692
19980925,1.7081501147027485
19980926,1.7081501147027485
19980927,1.7081501147027485
19980928,1.709247443321893
19980929,1.6874357850499278
19980930,1.6972342815230066
19981001,1.7791015898088314
19981002,2.0937915557069733
19981003,2.0937915557069733
19981004,2.0937915557069733
19981005,2.0390116587778775
19981006,2.416634055444252
19981007,2.862006203082122
19981008,2.7731394694754075
19981009,2.8076448747500775
19981010,2.8076448747500775
19981011,2.8076448747500775
19981012,2.8076448747500775
19981013,2.767816559530189
19981014,2.7766585874463994
19981015,2.4863988009482063
19981016,2.489862404557176
19981017,2.489862404557176
19981018,2.489862404557176
19981019,2.271020851591365
19981020,2.2837639574026243
19981021,2.2772314244222707
19981022,2.081933933224188
19981023,2.0938481426545765
19981024,2.0938481426545765
19981025,2.0938481426545765
19981026,1.7959423128028649
19981027,1.8799133547032418
19981028,1.6023776927677025
19981029,1.2921801208632167
19981030,1.040724244866375
19981031,1.040724244866375
19981101,1.0427509448545655
19981102,0.9227795503965921
19981103,0.9104136170139533
19981104,0.9186849044592323
19981105,0.9120116633418842
19981106,0.9241888576080576
19981107,0.9241888576080576
19981108,0.9241888576080576
19981109,1.0557427492593277
19981110,1.0489958839522893
19981111,1.0554439675068126
19981112,1.0641223023077027
19981113,1.0690140951882785
19981114,1.0690140951882785
19981115,1.0690140951882785
19981116,0.944869320541858
19981117,1.0345202022924533
19981118,1.1207905889585044
19981119,1.1353960206877036
19981120,1.0026734530530093
19981121,1.0026734530530093
19981122,1.0026734530530093
19981123,1.0157741416441144
19981124,1.011040924260374
19981125,1.0091369695478019
19981126,1.0244271777511929
19981127,0.958883252212175
19981128,0.958883252212175
19981129,0.958883252212175
19981130,1.0704476658197888
19981201,1.075221306163477
19981202,1.0594989801240353
19981203,0.9557038617137511
19981204,0.9671925668203613
19981205,0.9671925668203613
19981206,0.9671925668203613
19981207,1.0145195799575877
19981208,1.0075752392125894
19981209,1.0746514955276478
19981210,1.0694558821857845
19981211,1.0073211065320207
19981212,1.0073211065320207
19981213,1.0073211065320207
19981214,1.0369326982307285
19981215,1.0822496360551144
19981216,1.0752399230247651
19981217,1.072867472247751
19981218,1.07304328219689
19981219,1.07304328219689
19981220,1.07304328219689
19981221,1.0459157957768246
19981222,1.0405576030682369
19981223,1.042025086596377
19981224,1.0459717232935692
19981225,1.0459717232935692
19981226,1.0459717232935692
19981227,1.0459717232935692
19981228,1.0459717232935692
19981229,1.040156324071452
19981230,1.092006927757376
19981231,0.9469136629510244
19990101,0.9488863326723967
19990102,0.9488863326723967
19990103,0.9488863326723967
19990104,1.2376991414611744
19990105,1.3264321741523895
19990106,1.362346902911463
19990107,1.369964676874959
19990108,1.2932338673210202
19990109,1.2932338673210202
19990110,1.2932338673210202
19990111,1.3211181107051273
19990112,1.299734028614182
19990113,1.1387841766391422
19990114,1.2654940969267188
19990115,1.3076119651231886
19990116,1.3076119651231886
19990117,1.3076119651231886
19990118,1.0844038009328054
19990119,1.2081890629392626
19990120,1.196760270961311
19990121,1.1859174733825513
19990122,1.1976589937368223
19990123,1.1976589937368223
19990124,1.1976589937368223
19990125,1.186853317686474
19990126,1.263008950335399
19990127,1.3357698827674094
19990128,1.3354191537411841
19990129,1.084583273267264
19990130,1.084583273267264
19990131,1.084583273267264
19990201,1.088399130891839
19990202,1.2319651910689313
19990203,1.4360917327374356
19990204,1.2941963294631444
19990205,1.2022753751118225
19990206,1.2022753751118225
19990207,1.2022753751118225
19990208,1.1870322805439235
19990209,1.1679371178012332
19990210,1.5688801500590537
19990211,1.5762361312991509
19990212,1.8462639945981545
19990213,1.8462639945981545
19990214,1.8462639945981545
19990215,1.8485752014705403
19990216,1.8362123305057003
19990217,1.8351098466738625
19990218,1.8365494424198932
19990219,1.8424354720659109
19990220,1.8424354720659109
19990221,1.8424354720659109
19990222,1.8492280178010665
19990223,1.54468738318052
19990224,1.8006653394377934
19990225,1.9192744159383957
19990226,2.197673107972905
19990227,2.197673107972905
19990228,2.197673107972905
19990301,2.1949139335893553
19990302,2.4242350283576446
19990303,2.4043336078141277
19990304,2.4204847603726765
19990305,2.6652915338833885
19990306,2.6652915338833885
19990307,2.6652915338833885
19990308,2.6630985738353146
19990309,2.637655262676176
19990310,2.6383176475803887
19990311,2.8806336692869996
19990312,2.858880041064322
19990313,2.858880041064322
19990314,2.858880041064322
19990315,2.8711119905468294
19990316,2.8613856826062287
19990317,3.124905757666098
19990318,2.826211121370641
19990319,2.8272750391327492
19990320,2.8272750391327492
19990321,2.8272750391327492
19990322,3.081097852137763
19990323,2.731711136760103
19990324,2.3102876619338115
19990325,2.3140752286561
19990326,2.489923178438946
19990327,2.489923178438946
19990328,2.489923178438946
19990329,2.478722131257961
19990330,2.2157880330617363
19990331,1.891006630623338
19990401,2.079442588285858
19990402,2.079442588285858
19990403,2.079442588285858
19990404,2.079442588285858
19990405,2.0809521739407257
19990406,2.279451424933698
19990407,2.300709407854093
19990408,2.3027150320229217
19990409,2.073078906443518
19990410,2.073078906443518
19990411,2.073078906443518
19990412,2.1948477150226022
19990413,2.265424422999712
19990414,2.2422147635470604
19990415,2.2540828898960226
19990416,2.2294032625831246
19990417,2.2294032625831246
19990418,2.2294032625831246
19990419,2.212039869275613
19990420,2.2151215676484406
19990421,2.2379548880278675
19990422,1.8363162537459112
19990423,1.6778186712355945
19990424,1.6778186712355945
19990425,1.6778186712355945
19990426,1.6921426414243748
19990427,1.7143894990808415
19990428,1.5773543861247337
19990429,1.4575377648135166
19990430,1.6726044732905099
19990501,1.6765497107026865
19990502,1.6765497107026865
19990503,1.6874557885776682
19990504,1.6672332993133707
19990505,1.6643214623158997
19990506,1.5440147692825539
19990507,1.6551697047583342
19990508,1.6551697047583342
19990509,1.6551697047583342
19990510,1.7926385126372746
19990511,1.7865862465325666
19990512,1.7804649891847717
19990513,1.7966145055011151
19990514,1.6369102464834426
19990515,1.6369102464834426
