Date,3i Group PLC
19960301,0.012966278012790431
19960302,0.012966278012790431
19960303,0.012966278012790431
19960304,0.012493659684649766
19960305,0.012061867833330046
19960306,0.011952368129388682
19960307,0.012337413755416624
19960308,0.013242531793824385
19960309,0.013242531793824385
19960310,0.013242531793824385
19960311,0.013999599050888987
19960312,0.01442402167519636
19960313,0.014368741912094418
19960314,0.014456046488984868
19960315,0.014523862052027664
19960316,0.014523862052027664
19960317,0.014523862052027664
19960318,0.01442674041886278
19960319,0.013817653384895002
19960320,0.013500616128745578
19960321,0.012985635390894479
19960322,0.013065306729963535
19960323,0.013065306729963535
19960324,0.013065306729963535
19960325,0.013487860200355476
19960326,0.013519995376516616
19960327,0.0129694813063189
19960328,0.012853471924961017
19960329,0.011327128824214553
19960330,0.011327128824214553
19960331,0.011327128824214553
19960401,0.010911679357505729
19960402,0.010679817290136073
19960403,0.010607302412353135
19960404,0.0099443
19960405,0.0099443
19960406,0.0099443
19960407,0.0099443
19960408,0.0099443
19960409,0.01000725300071323
19960410,0.01016774343151983
19960411,0.010250952422872946
19960412,0.010314079270236764
19960413,0.010314079270236764
19960414,0.010314079270236764
19960415,0.010027365724150668
19960416,0.0097893
19960417,0.0096728
19960418,0.0094512
19960419,0.0090654
19960420,0.0090654
19960421,0.0090654
19960422,0.0088708
19960423,0.0085514
19960424,0.0082551
19960425,0.0070993
19960426,0.0069707
19960427,0.0069707
19960428,0.0069707
19960429,0.0074558
19960430,0.0096618
19960501,0.0096261
19960502,0.0097827
19960503,0.010045180324775867
19960504,0.010045180324775867
19960505,0.010045180324775867
19960506,0.010045180324775867
19960507,0.010008338790125222
19960508,0.010206807918086716
19960509,0.0098855
19960510,0.0098359
19960511,0.0098359
19960512,0.0098359
19960513,0.0098211
19960514,0.0092191
19960515,0.009162
19960516,0.0092283
19960517,0.009067
19960518,0.009067
19960519,0.009067
19960520,0.0089174
19960521,0.0088825
19960522,0.009391
19960523,0.0093195
19960524,0.0093114
19960525,0.0093114
19960526,0.0093114
19960527,0.0093114
19960528,0.010715703452675867
19960529,0.010830754652645736
19960530,0.010761459514010325
19960531,0.012201940247727855
19960601,0.012201940247727855
19960602,0.012201940247727855
19960603,0.012238074084432794
19960604,0.012215198954236414
19960605,0.012361769978127548
19960606,0.01206959444207922
19960607,0.012917900024032548
19960608,0.012917900024032548
19960609,0.012917900024032548
19960610,0.012836505938632519
19960611,0.013122913567318598
19960612,0.012886767454524628
19960613,0.012974770639918693
19960614,0.011900208304351963
19960615,0.011900208304351963
19960616,0.011900208304351963
19960617,0.013003811838013283
19960618,0.012658863127891317
19960619,0.012623497277500246
19960620,0.012913333309820633
19960621,0.013212968623320477
19960622,0.013212968623320477
19960623,0.013212968623320477
19960624,0.013161570366551033
19960625,0.01363819664239198
19960626,0.013808347321194996
19960627,0.014654020513831923
19960628,0.2386239179934113
19960629,0.2386239179934113
19960630,0.2386239179934113
19960701,0.2372715689391441
19960702,0.2377920688857738
19960703,0.23938200324501493
19960704,0.23674894448585793
19960705,0.24552500327921478
19960706,0.24552500327921478
19960707,0.24552500327921478
19960708,0.25637755622665837
19960709,0.2581941448973715
19960710,0.2561283548593381
19960711,0.25554244559076156
19960712,0.260530412606555
19960713,0.260530412606555
19960714,0.260530412606555
19960715,0.2768917924587053
19960716,0.31385013653398275
19960717,0.3058928756889803
19960718,0.2932706673463634
19960719,0.2964451794491245
19960720,0.2964451794491245
19960721,0.2964451794491245
19960722,0.3005024338713873
19960723,0.2932446881191546
19960724,0.2988122050703222
19960725,0.29031826420344903
19960726,0.27790723927524275
19960727,0.27790723927524275
19960728,0.27790723927524275
19960729,0.27965913390817254
19960730,0.2823645393952349
19960731,0.27887893206827635
19960801,0.2763246644944212
19960802,0.2808679651518539
19960803,0.2808679651518539
19960804,0.2808679651518539
19960805,0.28101513785215176
19960806,0.28479979293904506
19960807,0.27820939174826265
19960808,0.2749321408477517
19960809,0.2697218065713286
19960810,0.2697218065713286
19960811,0.2697218065713286
19960812,0.26762224410661745
19960813,0.26418521296931363
19960814,0.2617399042608429
19960815,0.2595706083622734
19960816,0.2586067386505218
19960817,0.2586067386505218
19960818,0.2586067386505218
19960819,0.2609978154828869
19960820,0.2508655680268016
19960821,0.2501618025605782
19960822,0.24272052205851946
19960823,0.24062571719976822
19960824,0.24062571719976822
19960825,0.24062571719976822
19960826,0.24062571719976822
19960827,0.2437993136442342
19960828,0.23688892097236652
19960829,0.2419323979607211
19960830,0.24090529660223042
19960831,0.24090529660223042
19960901,0.24090529660223042
19960902,0.2399688479148159
19960903,0.24467743790543714
19960904,0.2440828593193382
19960905,0.24934003189288076
19960906,0.2486030429386211
19960907,0.2486030429386211
19960908,0.2486030429386211
19960909,0.24776769880744542
19960910,0.24619784001974698
19960911,0.24721705594918317
19960912,0.24194723080601763
19960913,0.23530017430140895
19960914,0.23530017430140895
19960915,0.23530017430140895
19960916,0.23536060098504075
19960917,0.2346223496028746
19960918,0.23421148882857226
19960919,0.23375292665735337
19960920,0.23084581181752448
19960921,0.23084581181752448
19960922,0.23084581181752448
19960923,0.23648415113618215
19960924,0.23895732146704082
19960925,0.23458316561006898
19960926,0.2352364506184976
19960927,0.23119326691622738
19960928,0.23119326691622738
19960929,0.23119326691622738
19960930,0.2307430174984156
19961001,0.2288369721743724
19961002,0.21604205377859537
19961003,0.21713882641414317
19961004,0.21883892044953115
19961005,0.21883892044953115
19961006,0.21883892044953115
19961007,0.21845079222900454
19961008,0.22111732133214598
19961009,0.2234165295643522
19961010,0.2305448549915218
19961011,0.2249318718024469
19961012,0.2249318718024469
19961013,0.2249318718024469
19961014,0.22777472445804706
19961015,0.22323857792832713
19961016,0.22777996618889176
19961017,0.22683675472227444
19961018,0.22602495081475837
19961019,0.22602495081475837
19961020,0.22602495081475837
19961021,0.22691627856167226
19961022,0.2272719101677672
19961023,0.23254923143328407
19961024,0.23597953806481817
19961025,0.2333942907224295
19961026,0.2333942907224295
19961027,0.2333942907224295
19961028,0.23499021829260044
19961029,0.2399829737154929
19961030,0.24355343585432757
19961031,0.2334572915577804
19961101,0.23258616315033478
19961102,0.23258616315033478
19961103,0.23258616315033478
19961104,0.2373085861414916
19961105,0.24197707601754265
19961106,0.24217873389404387
19961107,0.2439393978685487
19961108,0.2450066856789385
19961109,0.2450066856789385
19961110,0.2450066856789385
19961111,0.2484029070944746
19961112,0.2468495405003179
19961113,0.24489858513277013
19961114,0.2504346247351442
19961115,0.2460670434093127
19961116,0.2460670434093127
19961117,0.2460670434093127
19961118,0.24684853556671746
19961119,0.24572426322476457
19961120,0.24886073416057053
19961121,0.2466055360636451
19961122,0.2346814829262373
19961123,0.2346814829262373
19961124,0.2346814829262373
19961125,0.23091344182797124
19961126,0.22949842945980534
19961127,0.23369001595478872
19961128,0.2296550401844544
19961129,0.21900226206960535
19961130,0.21900226206960535
19961201,0.21900226206960535
19961202,0.22088664311116468
19961203,0.22205281324802284
19961204,0.2251462425034156
19961205,0.22987636272900683
19961206,0.2503445979422091
19961207,0.2503445979422091
19961208,0.2503445979422091
19961209,0.24645495039706977
19961210,0.2426584563578828
19961211,0.25492169000498427
19961212,0.25570299729753604
19961213,0.2637185426153464
19961214,0.2637185426153464
19961215,0.2637185426153464
19961216,0.25995064513033794
19961217,0.2646019137996441
19961218,0.2525259688135893
19961219,0.2521252023677222
19961220,0.25222852133926116
19961221,0.25222852133926116
19961222,0.25222852133926116
19961223,0.253035743185576
19961224,0.2533846805622784
19961225,0.2533846805622784
19961226,0.2533846805622784
19961227,0.2502075882165858
19961228,0.2502075882165858
19961229,0.2502075882165858
19961230,0.24859795304726393
19961231,0.24451764655442754
19970101,0.24451764655442754
19970102,0.2590760686725831
19970103,0.24955966003005872
19970104,0.24955966003005872
19970105,0.24955966003005872
19970106,0.24611899822097533
19970107,0.24853913963431418
19970108,0.24561477748037402
19970109,0.23404440587816594
19970110,0.23628585138346447
19970111,0.23628585138346447
19970112,0.23628585138346447
19970113,0.23274579196843462
19970114,0.23465983316702518
19970115,0.23651109769266282
19970116,0.21362743899835424
19970117,0.19266904688600722
19970118,0.19266904688600722
19970119,0.19266904688600722
19970120,0.1993089874468577
19970121,0.19629506327810323
19970122,0.19598224551601992
19970123,0.2008319759169594
19970124,0.21438087466247605
19970125,0.21438087466247605
19970126,0.21438087466247605
19970127,0.21396604638114955
19970128,0.20976204518821343
19970129,0.21945830616959214
19970130,0.22287204217150688
19970131,0.24870642303132134
19970201,0.24870642303132134
19970202,0.24870642303132134
19970203,0.25834806051523285
19970204,0.24689918851078743
19970205,0.2355983487995834
19970206,0.2388671804124713
19970207,0.2285762808222323
19970208,0.2285762808222323
19970209,0.2285762808222323
19970210,0.2273220921598171
19970211,0.22596239120886694
19970212,0.22329552792438562
19970213,0.22525881080569127
19970214,0.2273810102568346
19970215,0.2273810102568346
19970216,0.2273810102568346
19970217,0.22867686038929397
19970218,0.23430069663464434
19970219,0.22934006482665636
19970220,0.23341710901445187
19970221,0.24786286226048887
19970222,0.24786286226048887
19970223,0.24786286226048887
19970224,0.2561442791225838
19970225,0.2543725882544172
19970226,0.24794806060760427
19970227,0.2505229288726572
19970228,0.27575240509523496
19970301,0.27575240509523496
19970302,0.27575240509523496
19970303,0.27870043775417686
19970304,0.2664439610167206
19970305,0.2697419612704224
19970306,0.26253675232154217
19970307,0.2655980851483295
19970308,0.2655980851483295
19970309,0.2655980851483295
19970310,0.267552571099506
19970311,0.2642502710695315
19970312,0.26930022872871306
19970313,0.2833416847010032
19970314,0.2881656227924328
19970315,0.2881656227924328
19970316,0.2881656227924328
19970317,0.29567209573406117
19970318,0.30809662248176256
19970319,0.3083820312557975
19970320,0.32890384803495903
19970321,0.3306941313732325
19970322,0.3306941313732325
19970323,0.3306941313732325
19970324,0.33132043054544497
19970325,0.32817038846946506
19970326,0.3192067341025159
19970327,0.3207096373000113
19970328,0.3207096373000113
19970329,0.3207096373000113
19970330,0.3207096373000113
19970331,0.3207096373000113
19970401,0.33235390850438035
19970402,0.33649538622960407
19970403,0.3422872874747327
19970404,0.3372598742848107
19970405,0.3372598742848107
19970406,0.3372598742848107
19970407,0.3291194822652895
19970408,0.33428447484862445
19970409,0.33054684001000667
19970410,0.3351246775460297
19970411,0.3315231594818723
19970412,0.3315231594818723
19970413,0.3315231594818723
19970414,0.34601998808323137
19970415,0.34171598024536654
19970416,0.3527195560115993
19970417,0.3510125674556341
19970418,0.35927034021979065
19970419,0.35927034021979065
19970420,0.35927034021979065
19970421,0.36711910881536236
19970422,0.3639363544659279
19970423,0.35819010980092414
19970424,0.36104963220433833
19970425,0.36385835961238444
19970426,0.36385835961238444
19970427,0.36385835961238444
19970428,0.361046553498659
19970429,0.3438624436842364
19970430,0.3440799310089962
19970501,0.3357015061281239
19970502,0.32490672512364493
19970503,0.32490672512364493
19970504,0.32490672512364493
19970505,0.32490672512364493
19970506,0.3205533909603673
19970507,0.3133999059980097
19970508,0.3229595814319345
19970509,0.3263737279024319
19970510,0.3263737279024319
19970511,0.3263737279024319
19970512,0.32194227690477173
19970513,0.33773454410890646
19970514,0.3515504998586829
19970515,0.36785780897859105
19970516,0.3715785234274958
19970517,0.3715785234274958
19970518,0.3715785234274958
19970519,0.38356889288975504
19970520,0.3906638059080132
19970521,0.37755665447451975
19970522,0.37131835447497247
19970523,0.36096098155034123
19970524,0.36096098155034123
19970525,0.36096098155034123
19970526,0.36096098155034123
19970527,0.35840604810425425
19970528,0.36855204147317844
19970529,0.3774804655654407
19970530,0.3913367381269115
19970531,0.3913367381269115
19970601,0.3913367381269115
19970602,0.3947312513493286
19970603,0.3884912840155868
19970604,0.3756162209799305
19970605,0.36810458746950536
19970606,0.3552566193613471
19970607,0.3552566193613471
19970608,0.3552566193613471
19970609,0.33775650006233177
19970610,0.3274450737083218
19970611,0.32831269569059224
19970612,0.31886448764217323
19970613,0.3100734765245557
19970614,0.3100734765245557
19970615,0.3100734765245557
19970616,0.32258971992007623
19970617,0.3350903889144395
19970618,0.3549299752915845
19970619,0.34753397307118106
19970620,0.3501987098893465
19970621,0.3501987098893465
19970622,0.3501987098893465
19970623,0.36068317985542575
19970624,0.35621701511614284
19970625,0.35522457527143747
19970626,0.3573775804425661
19970627,0.3616466833463289
19970628,0.3616466833463289
19970629,0.3616466833463289
19970630,0.1366338205843997
19970701,0.12960683158968267
19970702,0.1229126272822129
19970703,0.11775527615259064
19970704,0.12183306197774792
19970705,0.12183306197774792
19970706,0.12183306197774792
19970707,0.12442980499899314
19970708,0.1261241334967971
19970709,0.1251932460182914
19970710,0.13100199405736207
19970711,0.13373755955809014
19970712,0.13373755955809014
19970713,0.13373755955809014
19970714,0.13438599238867688
19970715,0.13335241458269928
19970716,0.1358905668736391
19970717,0.13701049122049558
19970718,0.13864036083383216
19970719,0.13864036083383216
19970720,0.13864036083383216
19970721,0.14629305421210229
19970722,0.13979982413346828
19970723,0.13708463709877447
19970724,0.14273435384569752
19970725,0.1426132277023571
19970726,0.1426132277023571
19970727,0.1426132277023571
19970728,0.14824824592390978
19970729,0.15264199369614603
19970730,0.15196491478374186
19970731,0.1410170817917433
19970801,0.14589923718974468
19970802,0.14589923718974468
19970803,0.14589923718974468
19970804,0.15489130681407123
19970805,0.15603637896028263
19970806,0.16151220820759368
19970807,0.158001821776298
19970808,0.1386936073708561
19970809,0.1386936073708561
19970810,0.1386936073708561
19970811,0.1291447397205082
19970812,0.12679222459004527
19970813,0.13382519331592405
19970814,0.12839408474694147
19970815,0.1323059094630882
19970816,0.1323059094630882
19970817,0.1323059094630882
19970818,0.1412898900443478
19970819,0.1346830432441343
19970820,0.13288016221379512
19970821,0.13607189206221468
19970822,0.14690036054524824
19970823,0.14690036054524824
19970824,0.14690036054524824
19970825,0.14690036054524824
19970826,0.13946392409578218
19970827,0.1370465239626934
19970828,0.14799030688141412
19970829,0.19163995197121708
19970830,0.19163995197121708
19970831,0.19163995197121708
19970901,0.19755864923871264
19970902,0.1966750960102506
19970903,0.19424679761766395
19970904,0.18757118057601602
19970905,0.18228056944393178
19970906,0.18228056944393178
19970907,0.18228056944393178
19970908,0.18518151202937927
19970909,0.1858474778718157
19970910,0.18806026885168906
19970911,0.18538963554008014
19970912,0.19360856145011124
19970913,0.19360856145011124
19970914,0.19360856145011124
19970915,0.19150099412070717
19970916,0.1904164261512603
19970917,0.1773729029344419
19970918,0.17386045188263438
19970919,0.17409357108408022
19970920,0.17409357108408022
19970921,0.17409357108408022
19970922,0.16409004522397094
19970923,0.15849025493764574
19970924,0.15744514947512742
19970925,0.16109240174732206
19970926,0.14858300186839674
19970927,0.14858300186839674
19970928,0.14858300186839674
19970929,0.1507726901137277
19970930,0.1641067046586062
19971001,0.16786956398013506
19971002,0.17282121563475106
19971003,0.17141677856723067
19971004,0.17141677856723067
19971005,0.17141677856723067
19971006,0.17281291439088906
19971007,0.1689087541438046
19971008,0.1733221357742171
19971009,0.18201854971983011
19971010,0.18901322251901193
19971011,0.18901322251901193
19971012,0.18901322251901193
19971013,0.1843845903216569
19971014,0.18560341863026805
19971015,0.1809198794927973
19971016,0.1781856984104257
19971017,0.17280259137465187
19971018,0.17280259137465187
19971019,0.17280259137465187
19971020,0.1772261054722155
19971021,0.16978857355636828
19971022,0.18681852126070167
19971023,0.199909673425332
19971024,0.18545057503939477
19971025,0.18545057503939477
19971026,0.18545057503939477
19971027,0.19919635335265273
19971028,0.2280169054332696
19971029,0.20064279821379452
19971030,0.230392342224507
19971031,0.29851573932358827
19971101,0.29851573932358827
19971102,0.29851573932358827
19971103,0.27318751974268973
19971104,0.26898414748353694
19971105,0.2726722963438222
19971106,0.287863327043252
19971107,0.30962242587071437
19971108,0.30962242587071437
19971109,0.30962242587071437
19971110,0.3089476985577389
19971111,0.3008103014618598
19971112,0.3099640508958505
19971113,0.3257807395245664
19971114,0.29165418153853023
19971115,0.29165418153853023
19971116,0.29165418153853023
19971117,0.27293175722888263
19971118,0.27624340120926716
19971119,0.2944008773740578
19971120,0.2615814004394298
19971121,0.25055296349582246
19971122,0.25055296349582246
19971123,0.25055296349582246
19971124,0.2650544700097302
19971125,0.2842529922002914
19971126,0.3043208896412211
19971127,0.2091542216563145
19971128,0.3398112334116501
19971129,0.3398112334116501
19971130,0.3398112334116501
19971201,0.3053183463727108
19971202,0.2991654209048437
19971203,0.29049192828323406
19971204,0.27849876575007115
19971205,0.26817033625320985
19971206,0.26817033625320985
19971207,0.26817033625320985
19971208,0.2768621512441381
19971209,0.27259974627006955
19971210,0.2991217238286693
19971211,0.29679654929063043
19971212,0.29734502433551363
19971213,0.29734502433551363
19971214,0.29734502433551363
19971215,0.2923107463129437
19971216,0.28749815037520277
19971217,0.2793576528947009
19971218,0.28035508485640864
19971219,0.3018969960427463
19971220,0.3018969960427463
19971221,0.3018969960427463
19971222,0.3072544621482118
19971223,0.30877144665986517
19971224,0.32738516557506897
19971225,0.32738516557506897
19971226,0.32738516557506897
19971227,0.32738516557506897
19971228,0.32738516557506897
19971229,0.29330292895988336
19971230,0.29368330717588864
19971231,0.32351447624306323
19980101,0.32351447624306323
19980102,0.30687361343666714
19980103,0.30687361343666714
19980104,0.30687361343666714
19980105,0.29538397649824205
19980106,0.2822047382425822
19980107,0.28626786450420305
19980108,0.2980273572508607
19980109,0.30638235020933785
19980110,0.30638235020933785
19980111,0.30638235020933785
19980112,0.32594836540102484
19980113,0.3085647785582532
19980114,0.31667816662702936
19980115,0.2947454573797495
19980116,0.26427888339547295
19980117,0.26427888339547295
19980118,0.26427888339547295
19980119,0.26974474937762555
19980120,0.28277510547845336
19980121,0.29865269184899856
19980122,0.31779467293406505
19980123,0.3445057685616361
19980124,0.3445057685616361
19980125,0.3445057685616361
19980126,0.32491440987358594
19980127,0.29114370763936953
19980128,0.3114913580821478
19980129,0.31164896677516996
19980130,0.36045784880185766
19980131,0.36045784880185766
19980201,0.36045784880185766
19980202,0.35505901146206464
19980203,0.35862028326722983
19980204,0.33959702046349427
19980205,0.33822279556105916
19980206,0.3218302570507784
19980207,0.3218302570507784
19980208,0.3218302570507784
19980209,0.33035192785807554
19980210,0.3240292792126932
19980211,0.32865635304678703
19980212,0.3428149428256506
19980213,0.3580788647268352
19980214,0.3580788647268352
19980215,0.3580788647268352
19980216,0.3544731042935742
19980217,0.32782394015827865
19980218,0.35760845008050024
19980219,0.35017859588507333
19980220,0.3418394142582624
19980221,0.3418394142582624
19980222,0.3418394142582624
19980223,0.32960527515066024
19980224,0.3196273973028216
19980225,0.2871716379668751
19980226,0.25157526103206673
19980227,0.3094216157354757
19980228,0.3094216157354757
19980301,0.3094216157354757
19980302,0.2835926315904199
19980303,0.29017750964448136
19980304,0.3111191243106457
19980305,0.300807129080628
19980306,0.303359666030538
19980307,0.303359666030538
19980308,0.303359666030538
19980309,0.29084879908233713
19980310,0.2829372845623215
19980311,0.277059264251191
19980312,0.27679541616980885
19980313,0.2736906597053362
19980314,0.2736906597053362
19980315,0.2736906597053362
19980316,0.27064134476176543
19980317,0.25410943246024154
19980318,0.24658470660303833
19980319,0.25493748825170204
19980320,0.27054748477252205
19980321,0.27054748477252205
19980322,0.27054748477252205
19980323,0.27274218814642437
19980324,0.2660052597644611
19980325,0.267167871850021
19980326,0.2580022267019438
19980327,0.2563850342214909
19980328,0.2563850342214909
19980329,0.2563850342214909
19980330,0.2591923490537279
19980331,0.2700607458388188
19980401,0.27449423797871203
19980402,0.2692233070892976
19980403,0.28646110070089087
19980404,0.28646110070089087
19980405,0.28646110070089087
19980406,0.2775170953065713
19980407,0.2746320541508787
19980408,0.2726632009080363
19980409,0.2723851086493395
19980410,0.2723851086493395
19980411,0.2723851086493395
19980412,0.2723851086493395
19980413,0.2723851086493395
19980414,0.279863272761598
19980415,0.28159348629674485
19980416,0.27670310405123927
19980417,0.3040560172535289
19980418,0.3040560172535289
19980419,0.3040560172535289
19980420,0.2926410309087397
19980421,0.29798879043155374
19980422,0.3042676772233019
19980423,0.3107357942447909
19980424,0.32082345011401436
19980425,0.32082345011401436
19980426,0.32082345011401436
19980427,0.3411565138265325
19980428,0.31954963801702213
19980429,0.3344266239978369
19980430,0.3525720123208625
19980501,0.34769555539886
19980502,0.34769555539886
19980503,0.34769555539886
19980504,0.34769555539886
19980505,0.3625730223762156
19980506,0.37575828652650656
19980507,0.38057087501096104
19980508,0.4026280541110477
19980509,0.4026280541110477
19980510,0.4026280541110477
19980511,0.3774750905878829
19980512,0.3615350073030643
19980513,0.3179273584669417
19980514,0.3235942210889939
19980515,0.3169855715581154
19980516,0.3169855715581154
19980517,0.3169855715581154
19980518,0.3139156725825364
19980519,0.3142090001567088
19980520,0.3072872332901344
19980521,0.3049706041725256
19980522,0.2999395524803023
19980523,0.2999395524803023
19980524,0.2999395524803023
19980525,0.2999395524803023
19980526,0.31302069200669935
19980527,0.3300646869166569
19980528,0.3224712692424312
19980529,0.33990205264691253
19980530,0.33990205264691253
19980531,0.33990205264691253
19980601,0.349959529957598
19980602,0.36909643094361116
19980603,0.31886835051237367
19980604,0.38987130088738636
19980605,0.350838197888854
19980606,0.350838197888854
19980607,0.350838197888854
19980608,0.3682262946800169
19980609,0.366261382069142
19980610,0.36008408757883914
19980611,0.35936552886519246
19980612,0.3687215915756718
19980613,0.3687215915756718
19980614,0.3687215915756718
19980615,0.37789944690467875
19980616,0.3811430019880249
19980617,0.3679092078131116
19980618,0.3758917985342412
19980619,0.3876765842717843
19980620,0.3876765842717843
19980621,0.3876765842717843
19980622,0.39647825801455655
19980623,0.4232550310786379
19980624,0.449439468698556
19980625,0.4623597110032765
19980626,0.45720425215884486
19980627,0.45720425215884486
19980628,0.45720425215884486
19980629,0.46313820724010757
19980630,0.5626946415984178
19980701,0.5733343488003422
19980702,0.5804669257771883
19980703,0.5966374112799722
19980704,0.5966374112799722
19980705,0.5966374112799722
19980706,0.6121381840371592
19980707,0.623428737617273
19980708,0.6286825212109693
19980709,0.6408876899172711
19980710,0.6645097546494733
19980711,0.6645097546494733
19980712,0.6645097546494733
19980713,0.6943068781874536
19980714,0.6769367271917297
19980715,0.6608145704166598
19980716,0.6438087187310446
19980717,0.6377374432864764
19980718,0.6377374432864764
19980719,0.6377374432864764
19980720,0.6366810693634516
19980721,0.6400788057450149
